,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,5,2,0,0,0,0,7
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,0,1,0,0,0,0,2
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,2,0,0,0,0,0,2
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,0,1,0,0,0,0,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,4,1,13,1,4,2,0,0,25
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,1,5,0,3,0,0,0,10
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,31,1,0,0,0,0,32
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,3,1,5,0,1,1,0,0,11
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,7,2,2,0,0,0,12
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
CHUA COCANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,5,0,0,0,0,0,5
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,4,1,3,0,2,0,0,0,10
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,2,0,0,0,0,0,2
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,2,4,1,1,0,0,8
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,1,4,2,2,0,0,0,10
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,15,0,2,0,0,0,18
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,3,1,4,1,27,0,6,0,0,0,42
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,1,4,2,6,3,6,2,0,0,24
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,3,0,113,0,734,8,184,2,0,0,1044
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,14,5,66,9,10,1,0,0,106
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,2,0,0,0,0,0,2
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,2,0,0,0,0,0,2
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,4,0,10,0,4,0,0,0,18
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,1,0,1,0,0,0,0,0,3
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,2,8,2,9,1,0,0,23
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,2,0,0,0,3
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,3,2,3,1,0,0,9
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,0,0,1,0,0,0,1
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,2,0,2,0,0,0,5
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,1,0,0,0,0,0,0,0,2
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,3,0,6,0,3,0,0,0,12
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,4,0,5,0,1,0,0,0,11
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,3,1,0,0,0,0,4
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,1,5,0,2,0,0,0,9
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,3,0,5,0,2,0,0,0,10
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,15,0,29,0,1,0,7,0,52
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,3,0,2,0,0,0,0,0,6
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,0,0,0,0,0,0,2
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,1,0,0,0,0,0,2
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,3,0,0,0,0,0,3
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,2,0,0,0,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,4,0,128,7,676,71,169,5,0,0,1060
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,0,0,0,0,0,0,2
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,1,1,0,0,0,3
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,1,0,0,0,0,2
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,2,0,4,1,10,0,7,0,0,0,24
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,3,0,0,1,0,0,6
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,4,0,17,0,9,0,0,0,30
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
ESMERALDA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,0,0,0,1,0,0,1
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,0,1,1,0,0,0,3
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,2,0,0,0,0,0,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,2,1,1,0,0,0,5
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,1,2,0,2,0,0,0,6
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,8,1,1,0,0,0,11
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,3,0,0,1,0,0,5
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,1,0,0,0,2
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,25,0,48,2,13,0,0,0,88
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,5,1,1,0,0,0,8
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,9,0,3,0,0,0,13
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,1,0,0,0,0,0,3
HUATAJATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,0,0,0,0,0,0,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,1,0,0,0,0,2
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,2,1,0,0,0,0,3
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,0,0,0,0,0,0,2
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,1,0,1,0,0,0,0,3
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,1,0,1,0,0,0,0,2
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,1,0,1,0,1,0,0,3
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,3,0,1,0,0,0,5
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,7,0,11,0,3,0,0,0,22
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,2,0,22,0,36,1,4,0,0,0,65
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,7,0,65,0,453,0,103,0,1,0,629
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,3,0,0,0,0,0,3
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,6,0,13,2,4,0,0,0,25
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,1,0,0,0,1,0,0,3
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,8,0,0,0,0,0,10
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,10,0,0,0,0,0,12
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,1,0,1,0,0,0,4
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,9,1,0,0,0,0,12
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,2,0,1,0,0,0,4
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,9,0,12,2,6,1,0,0,30
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,2,0,0,0,0,3
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,1,0,0,0,0,0,2
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,4,0,3,0,1,0,0,0,8
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,5,0,14,2,25,3,8,1,0,0,58
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,1,1,1,0,1,0,0,5
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,0,0,0,0,0,0,2
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,0,0,1,0,0,0,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,3,2,0,0,0,6
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,0,2,0,0,0,0,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,4,0,46,0,187,2,132,2,0,0,373
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,2,0,2,0,0,0,5
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,6,0,15,0,1,0,0,0,22
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,1,8,4,0,0,0,0,15
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,3,0,10,0,3,0,0,0,16
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,1,0,0,0,0,0,0,1
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,0,0,0,0,0,0,1
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,3,0,10,0,17,1,0,0,31
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,0,0,1,1,0,0,2
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,1,1,1,0,0,0,4
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,3,4,2,1,0,0,12
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,2,1,0,0,4
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,4,0,4,0,1,0,0,0,9
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,7,1,0,0,0,0,8
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,3,0,0,0,4
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,2,2,1,2,0,0,9
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,3,0,4,0,0,0,0,0,8
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,0,0,0,0,0,0,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,27,0,357,5,265,0,0,0,654
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,0,0,0,0,0,0,1
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,1,8,0,4,0,0,0,14
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,0,0,1,0,0,0,2
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,3,0,1,1,0,0,5
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,0,0,0,0,0,1,0,0,2
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,2,1,0,0,0,0,3
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,10,0,7,0,3,0,0,0,20
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,18,1,0,0,0,0,21
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,3,0,8,0,46,0,10,0,0,0,67
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,3,0,2,0,1,0,0,0,6
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,5,0,11,2,8,1,0,0,27
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,3,0,22,3,69,5,13,0,0,0,115
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,2,0,1,1,3,0,0,9
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,1,3,6,4,2,1,0,0,0,18
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,2,0,36,0,80,0,12,0,0,0,130
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,8,0,15,0,9,0,0,0,32
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,8,0,0,1,0,0,11
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,39,0,111,4,34,2,0,0,191
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,4,0,9,2,3,0,0,0,18
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,2,0,0,0,0,0,3
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,5,0,1,0,0,0,6
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,2,0,0,0,0,0,2
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,1,0,0,0,0,0,3
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,2,0,4,0,0,0,0,0,7
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,1,0,0,0,1,0,0,2
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,4,0,1,0,0,0,6
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,1,11,5,19,7,2,1,0,0,46
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,8,0,7,0,2,0,0,0,17
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,3,0,1,0,0,0,0,0,4
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,8,0,16,0,1,0,0,0,25
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,4,2,6,3,1,0,0,0,17
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,4,0,3,0,2,0,0,0,9
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,1,0,1,0,0,0,3
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,2,12,0,0,0,0,0,15
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,0,1,0,0,0,0,2
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,4,0,0,0,0,0,5
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,2,1,1,0,0,0,4
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,2,2,0,1,0,0,0,7
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,4,2,1,0,0,0,9
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,5,0,2,0,0,1,0,0,8
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,0,0,1,0,0,0,0,0,2
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,0,0,1,0,0,0,3
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,4,0,0,0,0,0,5
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,3,4,1,1,0,0,11
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,2,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,1,0,0,0,0,0,0,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
SAN RAMON BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,0,0,0,0,0,0,1
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,4,0,6,0,0,0,0,0,10
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,3,0,8,0,0,0,0,0,12
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,32,0,463,4,1501,27,251,0,1,0,2279
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,3,0,3,0,0,0,0,0,6
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,3,0,0,0,0,0,3
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,0,0,1,0,0,0,1
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,1,0,0,0,0,0,2
SANTIAGO DE HUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,0,0,0,0,0,0,2
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,0,1,0,0,0,0,1
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,1,0,1,0,0,0,3
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,1,0,0,0,0,2
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,4,0,6,2,1,1,0,0,14
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,4,0,10,1,5,0,0,0,21
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,3,0,1,0,0,0,6
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,2,0,8,0,13,2,10,0,0,0,35
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,4,1,2,0,0,0,7
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,3,1,3,1,0,0,0,0,8
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,1,0,10,1,34,0,24,0,0,0,70
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,1,0,0,1,0,0,0,3
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,4,0,2,0,0,0,6
TAHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,7,1,8,1,2,0,0,0,19
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,2,0,0,0,0,0,4
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,1,0,0,2
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,3,0,1,0,0,0,4
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,10,0,21,1,146,3,35,0,0,0,216
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,1,0,1,0,1,0,0,0,3
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,3,0,3,0,2,0,0,0,8
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,5,0,1,0,0,0,6
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,2,0,4,1,2,2,0,0,11
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,3,0,0,0,0,0,3
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,6,1,21,1,4,0,0,0,33
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,4,0,13,1,4,0,0,0,22
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
