,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,0,0,2,4,0,0,0,0,7
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,11,0,1,0,0,0,14
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,1,0,0,0,0,0,2
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,3,0,8,0,0,0,0,0,12
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,18,0,2,0,0,0,22
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,18,0,2,0,0,0,23
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,1,0,0,0,0,0,0,1
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,5,0,14,0,4,0,0,0,23
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,9,0,1,0,0,0,12
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,7,0,10,0,0,0,0,0,18
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,10,0,30,1,3,0,0,0,44
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,1,0,1,1,0,0,4
MOJINETE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,2,0,0,0,0,0,2
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,8,0,0,0,0,0,11
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,2,0,23,1,60,1,14,0,0,0,101
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,38,3,123,2,18,1,0,0,186
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,2,1,0,0,0,0,3
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,3,0,2,2,0,0,9
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,2,0,0,0,0,0,4
NAZACARA DE PACAJES,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,2,0,1,0,0,0,4
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,2,4,3,2,1,0,0,12
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,5,1,1,1,0,0,10
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,3,0,1,1,0,0,7
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,6,0,103,7,396,2,74,1,1,0,590
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,7,1,11,1,2,1,0,0,23
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,6,1,9,0,0,0,19
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,2,0,23,0,32,0,3,0,0,0,60
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,2,0,0,0,0,0,5
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,7,0,31,1,4,0,0,0,43
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,3,0,2,0,0,0,5
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,9,0,2,0,0,0,14
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,3,0,1,0,1,0,5
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,0,0,0,0,0,0,1
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,4,0,19,0,7,0,0,0,30
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,4,0,2,0,0,0,7
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,1,1,1,0,0,0,4
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,4,8,2,1,0,0,17
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,2,0,4,0,4,0,0,1,0,0,11
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,8,0,1,0,0,0,10
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,11,0,2,0,0,0,14
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,4,0,9,0,2,0,0,0,15
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,6,2,5,5,3,2,0,0,24
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,3,1,0,0,0,0,7
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,9,0,27,0,2,0,0,0,38
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,5,0,4,0,0,0,0,0,9
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,2,0,59,0,251,2,54,0,1,0,369
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,1,2,3,2,0,0,8
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,4,0,14,0,4,2,0,0,24
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,0,0,2,0,0,0,2
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,4,1,1,0,0,0,7
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,4,1,7,0,0,0,0,0,12
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,2,0,1,0,0,0,6
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,14,0,25,0,9,0,0,0,48
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,5,0,7,0,3,0,0,0,16
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,2,0,0,0,0,0,2
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,14,0,20,0,1,0,0,0,36
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,2,0,35,0,59,0,14,0,0,0,110
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,1,9,2,2,0,0,0,17
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,4,0,38,0,6,0,0,0,48
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,3,0,0,0,0,0,5
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,33,4,142,16,24,5,0,0,224
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,8,0,1,0,0,0,12
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,1,5,0,1,0,0,10
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,6,0,14,3,1,1,0,0,25
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,6,0,69,0,138,1,22,0,0,0,236
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,13,0,16,0,3,0,0,0,32
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,2,0,6,0,25,0,12,0,0,0,45
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,2,1,1,0,0,0,4
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,46,0,116,1,27,1,0,0,191
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,1,0,1,0,0,0,2
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,3,2,14,5,8,0,0,0,33
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,6,0,0,0,0,0,7
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,4,1,7,0,0,0,0,0,12
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,2,0,7,0,6,0,0,0,0,0,15
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,0,0,0,0,0,0,1
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,3,0,1,0,3,0,1,0,0,0,8
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,1,1,0,0,0,0,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,0,1,0,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,7,0,1,0,0,0,11
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,11,0,0,0,0,0,13
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,12,0,50,1,2,0,1,0,66
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,4,0,9,0,2,0,0,0,15
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,21,0,5,0,0,0,28
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,6,0,11,0,0,0,0,0,17
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,3,0,24,0,52,2,2,0,0,0,83
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,8,0,7,0,2,0,0,0,17
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,10,0,0,0,0,0,12
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,4,0,8,0,4,0,0,0,16
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,6,1,2,0,0,0,11
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,9,1,20,2,3,0,0,0,35
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,7,0,2,0,2,0,0,0,11
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,7,0,26,1,7,0,0,0,42
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,10,5,20,3,8,3,0,0,49
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,4,0,12,1,1,0,0,0,19
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,2,0,1,0,0,0,6
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,3,0,0,0,0,0,3
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,20,0,1,0,0,0,23
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,4,3,14,4,9,0,0,0,34
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,0,0,0,0,0,0,1
SAN PEDRO DE QUEMES,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,0,1,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,2,0,0,0,0,0,2
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,4,0,8,0,0,0,0,0,12
SAN RAMON BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,7,0,8,0,2,0,0,0,17
SAN RAMON SCZ,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,6,0,21,0,3,0,0,0,30
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,3,0,7,0,16,0,3,0,0,0,29
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,12,1,564,1,1926,10,425,4,0,0,2943
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,1,8,0,1,0,0,0,11
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,5,0,11,0,7,0,0,0,24
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,2,0,1,0,0,0,4
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,3,0,2,0,0,0,5
SANTIAGO DE HUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,1,1,0,0,0,0,3
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,4,0,0,0,0,0,7
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,2,0,1,0,0,0,6
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,2,1,1,0,0,0,4
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,2,0,0,0,0,0,4
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,3,0,5,0,2,0,0,0,11
SHINAOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,6,0,26,1,3,0,0,0,36
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,12,0,20,0,6,0,0,0,38
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,0,0,0,0,0,0,1
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,20,0,37,0,1,0,0,0,58
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,6,1,0,0,0,0,9
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,3,1,1,1,0,0,7
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,7,0,20,1,1,0,0,0,29
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,5,0,112,0,440,0,95,1,0,0,653
TACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,0,0,0,1,0,0,1
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,1,0,0,0,0,0,2
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,3,1,1,0,0,0,6
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,2,2,3,0,0,0,7
TAHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,1,2,0,0,0,0,3
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,10,1,11,0,2,0,0,0,24
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,6,5,3,2,0,0,19
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,1,0,2,0,0,0,0,0,4
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,9,3,0,0,0,0,14
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,6,0,72,3,263,15,57,4,1,0,421
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,6,0,6,6,4,0,0,0,22
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,1,12,1,1,1,0,0,17
TIAWANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,5,1,1,0,0,0,10
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,6,2,1,1,0,0,13
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,12,0,0,0,0,0,13
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,14,0,84,3,6,1,0,0,108
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,8,0,6,0,1,0,0,0,15
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,5,0,0,0,0,0,6
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,4,0,0,0,0,0,5
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,1,0,1,2,0,0,4
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,1,6,3,4,0,0,0,17
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,2,2,3,1,0,0,9
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,4,0,5,3,0,1,0,0,13
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,5,1,9,1,1,0,0,0,17
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,4,1,1,1,0,0,0,0,7
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,6,0,44,3,128,3,23,4,0,0,211
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,6,29,16,0,7,0,0,61
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,1,0,2,0,0,0,3
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,1,4,0,0,1,0,0,7
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,11,2,13,1,1,1,0,0,30
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,5,0,6,0,1,0,0,0,12
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,5,0,0,0,0,0,7
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,7,0,36,1,5,0,0,0,49
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,4,0,0,0,0,0,4
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,7,0,4,0,1,0,0,0,12
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,4,4,40,23,8,6,0,0,85
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,1,0,0,0,0,0,1
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,6,0,15,1,3,0,0,0,25
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,2,0,22,0,56,1,6,0,0,0,87
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,0,2,0,0,0,0,0,2
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,5,0,1,0,3,0,0,0,9
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,1,0,5,0,5,1,0,0,0,0,12
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,2,0,18,3,60,4,11,2,0,0,100
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,15,0,0,0,0,0,16
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,12,0,39,3,4,0,0,0,58
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,14,2,34,5,2,1,0,0,58
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,3,0,0,0,0,0,6
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,1,0,0,0,0,0,2
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,5,0,57,0,124,1,16,0,0,0,203
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,1,1,2,1,0,0,6
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,24,6,86,8,24,1,0,0,149
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,7,1,4,1,2,1,0,0,16
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,3,0,2,0,1,0,0,0,6
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,16,1,44,8,12,0,0,0,81
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,0,1,3,0,0,0,0,0,4
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,2,0,6,0,2,0,0,0,10
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,1,3,1,0,0,0,0,6
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2016-04-01,0,0,1,0,5,0,1,2,0,0,9
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,0,0,0,1,2,0,0,0,3
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,5,0,30,0,2,1,0,0,38
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,3,2,5,10,0,1,0,0,21
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,3,0,12,1,5,0,0,0,21
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,0,0,1,0,1,0,0,0,2
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,1,0,8,0,1,0,0,0,10
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,1,0,3,1,5,0,1,0,0,0,11
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,1,0,0,0,0,1,0,0,2
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,0,0,0,1,0,0,0,0,1
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,1,0,1,0,3,0,0,0,0,0,5
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,5,0,14,4,2,0,0,0,25
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,0,0,2,1,1,0,0,0,4
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,5,0,13,0,3,0,0,0,21
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,3,0,14,0,3,0,0,0,20
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,3,0,6,0,2,0,0,0,11
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,6,0,24,5,10,0,0,0,45
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,2,0,17,0,1,0,0,0,20
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,0,0,0,1,1,0,0,0,2
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,1,0,3,0,2,0,0,0,6
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,3,0,6,0,0,0,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,1,0,5,0,14,0,1,0,0,0,21
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,2,3,4,6,0,1,0,0,16
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,5,0,14,2,0,0,0,0,21
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,4,1,3,0,0,0,0,0,8
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,0,0,0,1,1,0,0,0,2
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,0,0,1,0,1,0,0,0,2
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,8,0,36,1,9,0,0,0,54
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,4,1,13,5,6,1,0,0,30
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,0,0,2,1,2,0,0,0,5
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,0,0,1,0,0,0,0,0,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2016-05-01,0,0,2,0,2,0,0,0,0,0,4
