municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,3,3
HUMANATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2,2
ICLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,9,9
INCAHUASI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,10,10
INQUISIVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2,2
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,18,18
IXIAMAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,3,3
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,4,4
LA ASUNTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,35,35
LA GUARDIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,200,200
LA PAZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,8246,8246
LAJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,42,42
LAS CARRERAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,8,8
LLALLAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,63,63
MACHARETI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,14,14
MAGDALENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,12,12
MAIRANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,27,27
MAPIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,13,13
MECAPACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,5,5
MINEROS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,38,38
MIZQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,30,30
MOCOMOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2,2
MOJOCOYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,14,14
MONTEAGUDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,11,11
MONTERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,721,721
MORO MORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2,2
MOROCHATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,15,15
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,4,4
OCURI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,3,3
OKINAWA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,1,1
OMEREQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,10,10
ORURO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,998,998
PADCAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,46,46
PADILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,14,14
PAILON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,66,66
PALCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,38,38
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,16,16
PAMPA AULLAGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2,2
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,21,21
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,3,3
PAZÑA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,4,4
PELECHUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2,2
POCOATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,7,7
POCONA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2,2
POJO (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,7,7
POOPO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,21,21
PORCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,7,7
POROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,8,8
PORONGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,15,15
PORTACHUELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,49,49
PORVENIR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,31,31
POSTRER VALLE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,5,5
POTOSI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,388,388
PRESTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,12,12
PUCARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2,2
PUCARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,41,41
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,1,1
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,5,5
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,16,16
PUERTO PEREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,5,5
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,24,24
PUERTO RICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,15,15
PUERTO SILES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,16,16
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,95,95
PUNA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,26,26
PUNATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,91,91
QUILLACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,137,137
QUIME,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,8,8
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,8,8
RAVELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,11,11
REYES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,4,4
RIBERALTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,128,128
ROBORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,21,21
RURRENABAQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,36,36
SABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,9,9
SACABA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,140,140
SACABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,6,6
SACACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,4,4
SAIPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,17,17
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,8,8
SAMAIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,13,13
SAN AGUSTIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,5,5
SAN ANDRES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,20,20
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,10,10
SAN ANTONIO DE ESMORUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,1,1
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,3,3
SAN BENITO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,19,19
SAN BORJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,19,19
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,6,6
SAN CARLOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,54,54
SAN IGNACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,6,6
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,38,38
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,5,5
SAN JOAQUIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,3,3
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,34,34
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,34,34
SAN JULIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,68,68
SAN LORENZO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,18,18
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,89,89
SAN LUCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,51,51
SAN MATIAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,56,56
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,37,37
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,9,9
SAN PEDRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,42,42
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,9,9
SAN PEDRO DE CURAHUARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,3,3
SAN PEDRO DE QUEMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,1,1
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,5,5
SAN PEDRO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,11,11
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,7,7
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,7,7
SANTA ANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,15,15
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,8468,8468
SANTA ROSA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,3,3
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,57,57
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,17,17
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,3,3
SANTIVAÑES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,8,8
SANTUARIO DE QUILLACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,1,1
SAPAHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,8,8
SHINAOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,41,41
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,33,33
SICAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,3,3
SIPE SIPE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,51,51
SOPACHUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,27,27
SORACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,7,7
SORATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,27,27
SUCRE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2265,2265
TACACOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,1,1
TACOBAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,4,4
TACOPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,12,12
TAHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,4,4
TAPACARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,11,11
TARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,31,31
TARACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,1,1
TARATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,33,33
TARIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,928,928
TARVITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,38,38
TEOPONTE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,13,13
TIAWANACU,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,25,25
TINGUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,6,6
TIPUANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,6,6
TIQUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,177,177
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,1,1
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2,2
TOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,5,5
TODOS SANTOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2,2
TOLATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,34,34
TOLEDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,9,9
TOMINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,27,27
TORO TORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2,2
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,19,19
TOTORA(ORR),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2,2
TRIGAL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,5,5
TRINIDAD,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,757,757
TUPIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,248,248
TURCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,5,5
UMALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,2,2
UNCIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,91,91
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,16,16
URUBICHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,4,4
UYUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,23,23
VACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,23,23
VALLEGRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,60,60
VIACHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,158,158
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,25,25
VILLA MONTES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,33,33
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,3,3
VILLA RIVERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,14,14
VILLA SERRANO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,23,23
VILLA TUNARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,94,94
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,26,26
VILLAZON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,281,281
VINTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,10,10
VITICHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,12,12
WALDO BALLIVIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,234,234
YACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,1,1
YACUIBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,228,228
YAMPARAEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,41,41
YANACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,17,17
YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,38,38
YOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,7,7
YOTALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,29,29
YUNCHARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,10,10
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-03-01,29,29
ACHACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,55,55
ACHOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,57,57
AIQUILE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,45,45
ALALAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,7,7
ALCALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,9,9
ALTO BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,6,6
ANCORAIMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,3,3
ANTEQUERA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,1,1
ANZALDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,5,5
APOLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,24,24
ARAMPAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,4,4
ARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,17,17
ARBIETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,24,24
ARQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,6,6
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,40,40
ATOCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,76,76
AYATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,3,3
AYO AYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,20,20
AZURDUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,11,11
BATALLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,37,37
BAURES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,6,6
BELEN DE ANDAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,1,1
BELEN DE URMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,1,1
BELLA FLOR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,4,4
BERMEJO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,68,68
BETANZOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,49,49
BOLIVAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,1,1
BOLPEBRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,2,2
BOYUIBE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,7,7
BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,46,46
CABEZAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,37,37
CAIROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,4,4
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,9,9
CAJUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,5,5
CALACOTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,5,5
CALAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,23,23
CAMARGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,28,28
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,9,9
CAMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,160,160
CAPINOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,48,48
CARACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,11,11
CARANAVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,71,71
CARAPARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,22,22
CARIPUYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,6,6
CATACORA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,58,58
CHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,9,9
CHARAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,28,28
CHAYANTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,6,6
CHIMORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,49,49
CHUA COCANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,6,6
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,21,21
CHUMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,10,10
CKOCHAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,19,19
CLIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,40,40
COBIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,297,297
COCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,15,15
COCHABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,696,696
COIPASA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,1,1
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,50,50
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,38,38
COLOMI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,25,25
COLPA BELGICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,20,20
COLQUECHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,12,12
COLQUENCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,8,8
COLQUIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,12,12
COMARAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,23,23
COMBAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,2,2
CONCEPCION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,7,7
COPACABANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,1,1
CORIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,36,36
COROICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,49,49
CORQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,5,5
COTAGAITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,56,56
COTOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,118,118
CRUZ DE MACHACAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,1,1
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,40,40
CUCHUMUELA (V. G. VILLARROEL),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,2,2
CUEVO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,12,12
CULPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,36,36
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,1,1
DESAGUADERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,6,6
EL ALTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,5264,5264
EL CHORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,5,5
EL PUENTE(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,16,16
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,15,15
EL TORNO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,159,159
EL VILLAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,12,12
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,16,16
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,63,63
ESCOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,18,18
EUCALIPTUS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,13,13
EXALTACION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,22,22
FILADELFIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,10,10
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,35,35
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,2,2
GUANAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,15,15
GUAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,17,17
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,67,67
GUTIERREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,5,5
HUACARETA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,16,16
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,10,10
HUACHACALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,3,3
HUANUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,179,179
HUARACAJE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2016-04-01,1,1
