municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-04-01,3,3
TIRAQUE (CBBA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-04-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-04-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-04-01,45,45
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-04-01,4,4
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-04-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-04-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-04-01,1,1
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-04-01,12,12
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-04-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-04-01,5,5
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,16,16
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
AZURDUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,8,8
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,2,2
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,17,17
CHIMORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,18,18
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,10,10
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,3,3
COLQUIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,2,2
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,7,7
CUEVO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,2,2
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,3,3
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,64,64
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,5,5
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,2,2
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,50,50
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,395,395
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,3,3
LAJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,7,7
OMEREQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,57,57
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,10,10
PAMPA GRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,2,2
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,6,6
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,3,3
PUERTO SUAREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,24,24
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,7,7
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,5,5
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,4,4
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,2,2
SAN BORJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,2,2
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,5,5
SAN IGNACIO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,255,255
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,2,2
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,2,2
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,103,103
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,3,3
TARATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,14,14
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,10,10
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,62,62
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,11,11
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,2,2
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,4,4
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,2,2
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,3,3
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,12,12
YOTALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-05-01,5,5
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,23,23
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
BAURES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,24,24
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
BOYUIBE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,4,4
CABEZAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,3,3
CAPINOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
CARANAVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,5,5
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,18,18
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,12,12
COLOMI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,3,3
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,9,9
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,47,47
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,3,3
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,9,9
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,366,366
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,3,3
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,49,49
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,39,39
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,32,32
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,9,9
POROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
PUERTO QUIJARRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,10,10
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,6,6
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,8,8
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,6,6
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
SAN IGNACIO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,3,3
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,16,16
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,3,3
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,6,6
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,283,283
SENA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,146,146
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,4,4
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,6,6
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,17,17
TIPUANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
TIRAQUE (CBBA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,3,3
TORO TORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,11,11
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,15,15
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-06-01,2,2
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,3,3
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,10,10
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,8,8
BOYUIBE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,6,6
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,13,13
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,9,9
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,2,2
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,4,4
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,18,18
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,6,6
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,7,7
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
CUEVO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,3,3
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,54,54
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,6,6
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,311,311
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,10,10
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,2,2
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,21,21
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,40,40
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,41,41
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,5,5
POJO (CBBA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
POROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,7,7
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,5,5
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
PUCARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
PUERTO QUIJARRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,2,2
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,7,7
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,3,3
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,4,4
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,5,5
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,2,2
SAN RAMON SCZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,219,219
SENA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,243,243
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,5,5
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,25,25
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,15,15
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,31,31
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,4,4
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,2,2
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,7,7
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-07-01,3,3
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,3,3
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,17,17
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,3,3
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,25,25
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
CABEZAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,28,28
CAQUIAVIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,10,10
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,11,11
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,10,10
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,10,10
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,52,52
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,10,10
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,192,192
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,4,4
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,5,5
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,19,19
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,44,44
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,7,7
POROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,8,8
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,3,3
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,8,8
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,6,6
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,4,4
SAN IGNACIO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
SAN JAVIER(BNI),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,314,314
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,10,10
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,126,126
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,25,25
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,18,18
TOLATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,27,27
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,3,3
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,7,7
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
YANACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-08-01,2,2
