municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
ARQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,17,17
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,3,3
BELEN DE URMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,640,640
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,9,9
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,102,102
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,16,16
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,64,64
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,4,4
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,15,15
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,61,61
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,25,25
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,16,16
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,35,35
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,7,7
CHIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,11,11
CHUMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,75,75
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,47,47
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,5,5
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,7079,7079
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,65,65
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,34,34
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,5,5
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,162,162
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,20,20
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,37,37
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,3,3
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,8,8
DESAGUADERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,3519,3519
EL CHORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,204,204
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,5,5
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,60,60
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,8,8
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,11,11
GUAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,33,33
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,3,3
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,3,3
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,3,3
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,6,6
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,4,4
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,3,3
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,39,39
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,12169,12169
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,5,5
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
LICOMA PAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,64,64
LORETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,19,19
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,5,5
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,3,3
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,16,16
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,48,48
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,213,213
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,4,4
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,5,5
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2214,2214
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,9,9
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,35,35
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,4,4
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,17,17
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,22,22
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,30,30
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,3,3
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1066,1066
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,11,11
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,9,9
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,9,9
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,401,401
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1095,1095
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,360,360
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,432,432
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,4,4
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,17,17
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,414,414
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,5,5
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,8,8
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,28,28
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,9,9
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,127,127
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,44,44
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,10,10
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,8,8
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,51,51
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,7,7
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,9376,9376
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,5,5
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,7,7
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,3,3
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1894,1894
TACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,79,79
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1563,1563
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,8,8
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,4,4
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,224,224
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,8,8
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,5,5
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,9,9
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1210,1210
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,277,277
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,10,10
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,26,26
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,11,11
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,4,4
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,55,55
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,5,5
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,91,91
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,5,5
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,152,152
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,350,350
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,443,443
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,2,2
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,299,299
YOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-04-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,185,185
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,26,26
ALCALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
ANZALDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,5,5
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,5,5
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,26,26
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,4,4
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,4,4
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,925,925
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,6,6
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,3,3
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
CALAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,63,63
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,8,8
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,48,48
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,15,15
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,87,87
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,32,32
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,30,30
CHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,43,43
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,10,10
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,15,15
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,7,7
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,21,21
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,6,6
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,6568,6568
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,46,46
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,27,27
COMBAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,3,3
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,177,177
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,54,54
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,9,9
DESAGUADERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,6,6
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,3441,3441
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,22,22
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,5,5
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,10,10
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,51,51
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,4,4
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,13,13
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,11,11
GUAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,142,142
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,11,11
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,3,3
HUATAJATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,4,4
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,7,7
INGAVI (HUMAITA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,4,4
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,49,49
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,13241,13241
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,6,6
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,3,3
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
LICOMA PAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,72,72
LORETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
LURIBAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,12,12
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,7,7
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,4,4
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,5,5
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,23,23
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,49,49
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,3562,3562
MORO MORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,10,10
OMEREQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2164,2164
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,16,16
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,32,32
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,26,26
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,19,19
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,2,2
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,33,33
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,985,985
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,4,4
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,5,5
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,1,1
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-05-01,3,3
