municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
EL TORNO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,258,258
EL VILLAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,22,22
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,61,61
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,137,137
ESCOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,2,2
EUCALIPTUS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,2,2
EXALTACION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,2,2
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,51,51
FILADELFIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,11,11
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,6,6
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,64,64
GUANAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,50,50
GUAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,8,8
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,153,153
GUTIERREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,18,18
HUACARETA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,23,23
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,9,9
HUACHACALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,259,259
HUARACAJE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,5,5
HUARINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,23,23
HUATAJATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1,1
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1,1
HUMANATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,6,6
ICHOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,3,3
ICLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,24,24
INCAHUASI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,28,28
INQUISIVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,13,13
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,40,40
IXIAMAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,2,2
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,23,23
LA ASUNTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,50,50
LA GUARDIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,773,773
LA PAZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,11745,11745
LAGUNILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,39,39
LAJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,27,27
LAS CARRERAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,10,10
LICOMA PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,6,6
LLALLAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,24,24
LLICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,19,19
LURIBAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,4,4
MACHACAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,2,2
MACHARETI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,25,25
MAGDALENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,4,4
MAIRANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,65,65
MALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1,1
MAPIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,30,30
MECAPACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,57,57
MINEROS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,107,107
MIZQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,59,59
MOCOMOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,18,18
MOJINETE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,2,2
MOJOCOYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,37,37
MONTEAGUDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,137,137
MONTERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1830,1830
MORO MORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,5,5
MOROCHATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,3,3
OCURI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,8,8
OKINAWA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,24,24
OMEREQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,4,4
ORURO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,2089,2089
PADCAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,117,117
PADILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,36,36
PAILON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,51,51
PALCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,90,90
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,64,64
PAMPA AULLAGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,33,33
PATACAMAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,57,57
PAZÑA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,8,8
PELECHUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,5,5
POCOATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,9,9
POCONA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,9,9
POJO (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,6,6
POOPO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,46,46
PORCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,10,10
POROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,25,25
PORONGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,49,49
PORTACHUELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,17,17
PORVENIR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,42,42
POTOSI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,271,271
PRESTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,42,42
PUCARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1,1
PUCARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,58,58
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,4,4
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,5,5
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,14,14
PUERTO PEREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,9,9
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,13,13
PUERTO RICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,12,12
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,9,9
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,355,355
PUNA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,19,19
PUNATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,342,342
QUIABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,3,3
QUILLACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1127,1127
QUIME,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,23,23
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,9,9
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,3,3
RAVELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,4,4
RIBERALTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,664,664
ROBORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,35,35
RURRENABAQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,32,32
SABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,6,6
SACABA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,916,916
SACABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,13,13
SACACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,6,6
SAIPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,19,19
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,12,12
SAMAIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,11,11
SAN AGUSTIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,2,2
SAN ANDRES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,15,15
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,5,5
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,6,6
SAN BENITO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,46,46
SAN BORJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,49,49
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,2,2
SAN CARLOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,143,143
SAN IGNACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,40,40
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,60,60
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,20,20
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,5,5
SAN JOAQUIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,8,8
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,43,43
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,56,56
SAN JULIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,73,73
SAN LORENZO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,6,6
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,67,67
SAN LUCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,122,122
SAN MATIAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,26,26
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,44,44
SAN PEDRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,92,92
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,5,5
SAN PEDRO DE CURAHUARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1,1
SAN PEDRO DE MACHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,6,6
SAN PEDRO DE QUEMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,10,10
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,11,11
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,8,8
SANTA ANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,3,3
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,13930,13930
SANTA ROSA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,13,13
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,78,78
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,5,5
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,7,7
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,3,3
SANTIAGO DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1,1
SANTIVAÑES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,7,7
SAPAHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,8,8
SENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,17,17
SHINAOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,102,102
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,11,11
SICAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,4,4
SIPE SIPE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,89,89
SOPACHUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,25,25
SORACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,4,4
SORATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,37,37
SUCRE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,3646,3646
TACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,3,3
TACACOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,11,11
TACOBAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,2,2
TACOPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,14,14
TARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,61,61
TARACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,14,14
TARATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,33,33
TARIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1602,1602
TARVITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,29,29
TEOPONTE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,5,5
TIAHUANACU,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,33,33
TINGUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,4,4
TIPUANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,13,13
TIQUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,302,302
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,28,28
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1,1
TOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,3,3
TOLATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,15,15
TOLEDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,7,7
TOMAVE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,3,3
TOMINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,86,86
TORO TORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,14,14
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,41,41
TRIGAL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,3,3
TRINIDAD,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1247,1247
TUPIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,168,168
TURCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,1,1
UNCIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,42,42
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,42,42
URUBICHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,12,12
UYUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,142,142
VACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,20,20
VALLEGRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,28,28
VIACHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,569,569
VILA VILA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,4,4
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,10,10
VILLA MONTES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,167,167
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,5,5
VILLA RIVERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,35,35
VILLA SERRANO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,56,56
VILLA TUNARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,408,408
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,24,24
VILLAZON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,259,259
VINTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,272,272
WALDO BALLIVIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,7,7
WARNES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,401,401
YACUIBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,680,680
YAMPARAEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,28,28
YANACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,17,17
YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,613,613
YOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,13,13
YOTALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,53,53
YUNCHARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,8,8
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-04-01,39,39
ACACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,4,4
ACHACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,130,130
ACHOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,7,7
AIQUILE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,85,85
ALCALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,29,29
ALTO BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,1,1
ANCORAIMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,8,8
ANTEQUERA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,4,4
ANZALDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,4,4
APOLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,31,31
ARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,15,15
ARBIETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,15,15
ARQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,4,4
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,27,27
ATOCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,193,193
AUCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,1,1
AYATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,1,1
AYO AYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,63,63
AZURDUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,16,16
BATALLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,46,46
BAURES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,9,9
BELLA FLOR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,8,8
BERMEJO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,784,784
BETANZOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,70,70
BOLIVAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,4,4
BOLPEBRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,3,3
BOYUIBE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,6,6
BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,74,74
CABEZAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,58,58
CAIROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,12,12
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,11,11
CAJUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,28,28
CALACOTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,1,1
CALAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,21,21
CAMARGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,49,49
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,20,20
CAMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,344,344
CAPINOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,167,167
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,3,3
CARACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,25,25
CARANAVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,90,90
CARAPARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,108,108
CARIPUYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,3,3
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,9,9
CATACORA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,2,2
CHACARILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,84,84
CHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,2,2
CHARAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,46,46
CHARAÑA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,1,1
CHAYANTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,9,9
CHIMORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,127,127
CHIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,2,2
CHUA COCANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,12,12
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,64,64
CHUMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,2,2
CKOCHAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,23,23
CLIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,36,36
COBIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,438,438
COCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,11,11
COCHABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,6810,6810
COIPASA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,1,1
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,261,261
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,38,38
COLLANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,2,2
COLOMI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,67,67
COLPA BELGICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,38,38
COLQUECHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,20,20
COLQUENCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,9,9
COLQUIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,12,12
COMARAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,59,59
COMBAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,4,4
CONCEPCION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,20,20
COPACABANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,24,24
CORIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,84,84
CORO CORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,18,18
COROICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,237,237
CORQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,5,5
COTAGAITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,142,142
COTOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2022-05-01,296,296
