,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,2,0,1,0,0,0,5
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,5,0,12,0,3,0,0,0,20
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,5,1,2,0,0,0,9
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,1,0,1,0,0,0,3
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,3,0,3,0,1,0,0,0,7
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,3,0,1,0,0,0,5
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,8,2,22,2,1,0,0,0,36
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,7,0,1,0,0,0,9
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,1,1,0,0,0,0,0,3
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,1,0,0,0,0,0,3
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,1,0,0,0,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,2,0,49,20,385,60,78,15,1,0,610
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,1,0,0,0,0,0,3
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,5,0,0,0,0,0,5
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,1,0,0,0,0,0,0,1
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,5,0,9,0,4,0,0,0,19
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
ESMERALDA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,3,0,0,0,0,0,4
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,3,0,0,1,0,0,0,0,4
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,1,0,0,0,0,3
GAIOC JATUN AYLLU YURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,0,1,0,0,0,1
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,0,0,0,0,0,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,3,0,0,0,0,0,5
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,1,0,1,0,0,4
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,0,1,0,0,0,1
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,3,0,13,0,2,0,0,0,18
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,6,0,2,0,0,0,10
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,0,1,0,0,0,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,4,0,0,0,0,0,4
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,3,0,0,0,0,0,3
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,1,0,0,0,2
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,1,5,2,1,3,0,0,13
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,3,0,1,0,0,0,4
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,1,0,2,0,0,0,0,0,4
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,9,0,11,4,1,0,0,0,25
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,11,0,29,0,4,0,0,0,45
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,22,0,218,2,80,0,0,0,322
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,1,0,1,0,0,0,0,4
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,6,0,2,0,0,0,10
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,0,1,0,0,0,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,4,0,3,0,3,0,0,0,10
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,0,0,2,0,1,0,0,0,4
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,5,0,0,0,0,0,5
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,8,0,0,0,0,0,9
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,4,0,0,0,0,0,4
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,4,0,0,0,0,0,6
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,2,0,0,0,0,0,3
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,6,0,6,4,2,0,0,0,18
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,1,1,0,0,0,0,3
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,4,1,1,0,0,0,6
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,1,0,0,0,0,0,2
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,0,1,0,0,0,1
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,4,1,130,4,56,1,0,0,197
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,5,0,0,1,0,0,7
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,1,0,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,1,0,0,0,2
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,2,0,0,1,0,0,5
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,1,1,0,0,0,3
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,2,0,0,0,0,0,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,16,2,240,5,88,2,0,0,353
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,10,1,0,0,0,0,13
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,5,0,1,0,0,0,7
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,3,0,4,0,1,1,0,0,9
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,1,0,0,0,0,0,2
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,1,0,0,0,2
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,0,1,0,0,0,1
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,6,0,2,0,0,0,10
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,1,0,0,0,2
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,1,0,0,0,0,1
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,3,2,1,0,2,0,0,10
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,2,0,2,0,0,0,5
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,0,1,0,0,0,1
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,3,0,0,0,0,0,4
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,2,0,0,0,0,0,4
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,2,1,0,0,0,0,0,4
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,6,0,2,0,0,0,9
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,2,0,0,0,3
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,2,0,27,3,171,4,68,1,1,0,277
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,3,0,0,0,0,0,0,0,3
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,3,0,10,1,2,0,0,0,17
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,2,0,0,0,0,0,3
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,1,1,0,1,0,0,0,4
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,2,0,0,0,0,0,3
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,12,1,23,2,5,3,0,0,46
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,3,0,0,0,1,0,0,0,5
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,17,0,7,0,0,0,26
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,3,0,15,1,5,0,0,0,25
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,2,1,0,0,0,5
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,13,2,5,1,0,0,23
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,10,4,22,9,9,7,0,0,62
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,1,0,0,0,0,0,2
RAQAYPAMPA(ETA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,1,0,0,0,0,0,2
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,1,0,0,0,2
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,3,0,3,0,1,0,0,0,8
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,17,0,34,1,4,0,0,0,57
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,7,0,14,0,1,0,0,0,22
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,6,0,4,0,3,0,0,0,14
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,3,1,0,0,0,0,4
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,6,0,30,4,10,0,0,0,50
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,3,0,2,0,0,0,5
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,1,0,0,0,2
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,2,0,6,0,0,0,0,0,9
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,0,1,1,0,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,1,0,0,0,0,0,2
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,8,4,23,4,4,1,0,0,45
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,7,0,0,0,0,0,9
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,3,0,0,0,0,0,3
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,2,0,5,1,14,0,2,0,0,0,24
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,7,2,31,1,2,0,0,0,44
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,1,0,0,0,0,0,2
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,7,0,3,0,0,0,10
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,7,0,12,0,2,0,0,0,22
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,7,0,1,0,0,0,8
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,1,0,0,0,0,0,3
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,2,0,0,0,3
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,4,1,1,1,1,0,0,0,8
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,1,0,4,0,1,0,0,0,7
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,1,1,0,0,0,4
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,5,1,4,3,5,1,0,0,19
SAN PEDRO DE MACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,1,3,0,1,0,0,0,7
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,0,1,0,0,0,1
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,1,0,0,0,0,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,2,0,1,0,0,0,4
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,2,1,2,0,0,0,6
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,3,1,7,0,0,0,0,0,12
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,30,13,227,47,1184,68,338,61,0,0,1968
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,5,1,2,0,0,0,10
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,1,0,0,0,3
SANTIAGO DE HUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,3,0,0,0,4
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,4,0,0,0,0,0,4
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,2,0,0,0,0,0,0,2
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,5,0,4,0,2,0,0,0,11
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,6,1,3,0,3,0,0,0,13
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,1,0,0,0,3
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,0,0,0,0,0,0,2
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,9,1,17,0,7,0,0,0,34
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,1,1,1,0,0,0,0,5
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,10,1,30,4,3,2,0,0,51
TACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,3,0,0,0,0,0,3
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,3,2,1,0,0,7
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,1,0,0,0,2
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,4,0,7,0,1,0,0,0,12
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,3,0,1,0,0,0,6
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,1,0,0,0,3
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,4,0,1,0,0,0,5
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,8,0,126,6,46,1,0,0,187
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,1,0,0,0,2
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,1,0,1,1,0,0,4
TIAHUANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,5,0,1,0,0,0,7
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,5,2,0,0,0,8
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,5,0,0,0,0,0,6
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,16,3,1,2,0,0,23
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,6,1,0,0,0,0,8
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,0,0,0,0,0,0,0,0,0,1
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,1,0,0,1,0,0,0,2
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,3,0,4,0,1,0,0,0,8
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
TRIGAL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,0,1,0,0,0,1
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,2,2,25,0,70,0,32,0,0,0,131
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,5,0,15,3,2,1,0,0,26
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,6,1,3,0,0,0,11
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,1,0,0,0,0,0,2
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,4,0,0,0,6
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,2,0,11,0,1,0,0,0,14
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,1,0,0,0,0,0,2
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,4,1,8,0,5,0,0,0,18
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,1,0,0,0,0,1
VILLA CHARCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,1,1,0,0,1,0,0,0,0,0,3
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,2,0,1,0,7,1,0,1,0,0,12
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,1,0,1,0,0,0,2
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,0,0,0,1,1,0,0,0,2
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,2,0,9,1,16,0,5,0,0,0,33
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
