,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,3,0,4,0,1,0,0,0,8
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,12,7,92,24,25,4,0,0,164
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,6,0,0,0,0,0,6
RAQAYPAMPA(ETA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,4,1,1,0,0,0,6
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,1,3,0,1,1,0,0,7
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,3,0,7,0,4,0,0,0,14
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,3,0,35,0,113,0,21,0,0,0,172
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,6,0,14,0,7,0,0,0,27
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,5,0,18,0,1,0,0,0,24
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,13,0,126,7,19,2,0,0,167
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,0,0,0,0,0,0,1
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,3,1,9,1,2,2,0,0,18
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,5,0,1,0,0,0,6
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,4,0,2,1,0,0,7
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,3,0,3,0,0,0,7
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,1,0,0,0,0,0,2
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,6,0,2,0,0,0,9
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,0,1,0,1,0,0,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,1,1,0,0,0,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,1,4,0,1,0,0,0,7
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,7,0,1,0,0,0,10
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,2,1,2,0,27,0,8,0,0,0,40
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,2,0,0,0,9,0,0,0,0,0,11
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,1,0,16,0,29,0,4,0,0,0,50
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,8,0,10,1,4,0,0,0,23
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,8,0,49,1,6,0,0,0,64
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,2,0,0,0,0,0,0,0,0,0,2
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,4,0,5,0,4,0,0,0,13
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,1,2,1,15,6,0,3,0,0,28
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,9,0,39,0,8,0,3,0,59
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,2,0,1,0,0,0,5
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,2,0,9,0,45,0,7,0,0,0,63
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,1,0,0,1,7,1,1,0,0,0,11
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,5,0,14,0,4,0,0,0,23
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,6,1,6,3,2,1,0,0,19
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,15,1,8,0,0,0,25
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,1,0,6,0,11,0,1,0,0,0,19
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,14,0,2,0,0,0,17
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,11,1,19,4,8,0,0,0,43
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,2,0,2,0,0,0,6
SAN PEDRO DE MACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,5,1,0,1,0,0,8
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,1,0,0,0,0,0,0,1
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,4,0,2,0,0,0,6
SAN RAMON BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,2,0,0,0,0,0,4
SAN RAMON SCZ,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,3,0,3,0,3,0,0,0,9
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,9,0,9,0,1,0,0,0,19
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,11,0,204,0,1521,1,353,0,0,0,2090
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,1,0,1,0,10,0,1,0,0,0,13
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,9,0,3,0,0,0,14
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,2,0,1,0,0,0,3
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,2,0,2,0,0,0,4
SANTIAGO DE HUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,1,0,0,0,0,0,2
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,7,0,1,0,0,0,10
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,2,1,0,0,0,0,3
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,1,0,0,0,0,0,2
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,3,0,6,0,1,0,0,0,10
SHINAOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,1,0,4,0,19,0,4,0,0,0,28
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,9,0,0,0,0,0,10
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,1,0,0,0,0,0,3
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,7,1,37,1,11,0,0,0,57
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,4,0,1,0,0,0,6
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,6,1,2,0,0,0,10
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,15,0,1,1,0,0,19
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,2,0,28,0,242,2,57,0,0,0,331
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,4,0,0,0,0,0,4
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,1,0,0,1,0,0,2
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,1,0,0,0,0,0,3
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,5,0,11,1,6,0,0,0,23
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,1,0,0,0,0,0,0,2
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,18,1,171,6,60,2,0,0,258
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,3,0,3,1,0,0,0,0,7
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,6,0,10,0,1,0,0,0,17
TIAHUANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,1,0,1,0,7,0,1,0,0,0,10
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,5,5,1,4,0,0,16
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,4,0,11,0,0,0,0,0,15
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,5,0,59,7,9,2,0,0,82
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,7,0,11,0,1,0,0,0,19
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,5,0,0,0,0,0,6
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,2,0,0,0,0,0,3
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,3,0,0,0,0,0,5
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,1,0,0,1,0,0,3
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,4,0,1,0,0,0,7
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,4,2,1,0,0,0,8
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,3,0,0,0,2,1,0,0,6
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,2,0,0,0,0,0,2
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,4,1,45,0,116,0,34,0,0,0,200
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,9,0,29,3,11,0,0,0,52
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,2,1,0,0,0,0,5
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,4,0,16,2,5,2,0,0,29
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,3,0,4,0,2,0,0,0,9
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,2,0,2,0,0,0,5
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,7,0,29,0,6,0,0,0,42
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,4,0,6,0,0,0,0,0,10
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,18,1,3,0,0,0,24
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,5,0,37,0,5,0,0,0,47
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,4,2,2,0,0,0,8
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,9,0,30,1,6,0,0,0,46
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,1,0,1,0,0,0,3
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,7,0,1,0,0,0,8
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,2,1,1,0,0,0,4
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,20,1,98,0,25,0,0,0,144
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,6,1,2,0,0,0,10
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,5,0,38,1,7,0,0,0,51
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,7,1,40,5,4,0,0,0,57
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,1,1,0,0,0,0,0,3
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,1,0,0,0,0,0,1
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,1,35,0,119,5,26,0,0,0,186
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,7,0,4,0,0,0,13
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,9,1,82,3,13,0,0,0,108
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,4,0,1,0,0,0,6
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,2,1,4,5,26,27,6,6,0,0,77
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,3,0,1,1,0,0,6
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,1,0,3,0,0,0,0,0,4
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,0,0,0,0,0,1,0,0,1
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2023-03-01,0,0,2,0,2,0,0,1,0,0,5
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,0,0,1,0,0,0,2
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,1,0,0,0,13,2,4,1,0,0,21
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,3,0,24,0,4,0,0,0,31
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,2,0,8,0,2,0,0,0,12
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,2,0,0,0,0,0,2
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,4,0,3,0,1,0,0,0,8
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,2,1,0,0,0,0,4
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,1,0,0,0,0,0,2
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,2,1,11,1,4,0,0,0,19
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,1,1,0,0,0,0,2
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,2,0,20,1,2,0,0,0,25
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,3,0,14,0,2,0,0,0,19
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,2,0,6,0,1,0,0,0,9
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,4,0,25,0,5,0,0,0,34
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,12,0,2,0,0,0,14
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,2,0,0,0,0,0,2
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,2,0,4,0,0,0,0,0,6
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,2,0,6,0,0,0,0,0,8
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,5,0,15,0,3,0,0,0,23
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,1,7,1,0,1,0,0,10
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,4,0,16,3,1,1,0,0,25
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,1,0,0,5,0,0,0,0,0,6
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,0,1,0,0,0,0,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,2,0,0,0,0,0,2
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,4,0,19,0,3,0,0,0,26
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,4,1,12,1,2,0,0,0,20
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,7,0,2,0,0,0,10
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,1,0,0,0,0,0,2
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,3,0,2,0,0,0,6
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,3,0,4,0,1,0,0,0,8
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,4,0,13,0,2,0,0,0,19
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,4,1,0,0,0,0,6
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,4,0,10,0,1,0,0,0,15
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,2,0,5,0,2,0,0,0,9
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,2,1,0,0,0,0,0,3
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,9,0,0,0,0,0,10
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,3,1,5,0,0,0,0,0,9
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,0,1,0,0,0,0,1
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,3,4,25,2,8,0,0,0,42
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,4,0,10,0,4,0,0,0,18
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,5,0,2,0,0,0,8
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,2,1,9,0,1,0,0,0,13
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,1,0,6,0,48,0,4,1,0,0,60
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,12,0,0,0,0,0,13
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,3,2,4,0,0,1,0,0,10
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,5,0,0,0,0,0,6
CHACARILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,1,1,0,0,0,0,2
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,3,0,27,0,2,1,0,0,33
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,2,0,2,1,1,0,0,0,6
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,2,0,19,1,3,0,0,0,25
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,0,0,1,0,0,0,1
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,4,0,11,0,1,0,0,0,16
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,20,1,1,0,0,0,23
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,1,0,0,0,0,0,0,0,0,0,1
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,1,1,0,1,0,0,3
CHUA COCANI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,3,0,0,0,0,0,4
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,2,0,6,0,2,0,0,0,10
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,2,0,4,2,1,0,0,0,9
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,3,0,4,2,0,0,0,0,9
CKOCHAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,4,6,4,2,0,0,17
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,6,0,15,1,3,0,0,0,25
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,8,0,72,0,12,0,0,0,92
COCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,4,4,7,8,0,1,0,0,24
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,1,0,40,3,437,0,153,0,0,0,634
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,32,0,5,0,0,0,38
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,12,1,1,0,0,0,14
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,1,0,1,0,0,0,2
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,4,1,15,0,2,0,0,0,22
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,6,0,1,0,0,0,8
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,3,0,11,2,4,0,0,0,20
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,9,0,2,0,0,0,11
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,1,2,1,1,1,0,0,6
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,8,0,18,0,3,0,0,0,29
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,0,0,0,0,0,0,1
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,1,1,0,0,0,0,3
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,4,0,1,0,0,0,6
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,1,0,1,0,14,0,3,0,0,0,19
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,1,0,0,0,0,0,2
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,8,0,3,0,0,0,12
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,5,0,0,0,0,0,5
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,3,0,17,1,3,0,0,0,24
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,24,0,74,0,17,0,0,0,115
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,2,0,10,1,0,0,0,0,13
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,1,0,0,0,0,0,0,0,1
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,3,0,6,1,2,0,0,0,12
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,3,0,0,0,0,0,3
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,4,0,0,0,0,0,4
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,0,0,2,0,1,0,0,0,3
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-04-01,0,0,55,29,692,184,143,29,0,0,1132
