,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,7,0,27,0,9,0,0,0,43
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,19,1,12,0,0,0,34
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,5,0,0,0,0,0,8
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,18,0,2,0,0,0,21
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,13,0,49,0,5,0,0,0,67
CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,5,0,10,0,2,0,0,0,17
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,3,0,0,0,0,0,4
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,6,1,1,0,0,0,11
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,2,0,0,0,0,0,3
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,2,25,3,2,0,0,0,36
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,6,0,3,0,0,0,11
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,3,0,17,1,1,0,0,0,23
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,9,0,4,1,0,0,0,0,14
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,9,0,12,0,2,0,0,0,23
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,0,1,0,0,0,0,1
CHUA COCANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,16,0,2,0,0,0,20
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,8,1,2,0,0,0,11
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,8,0,3,0,0,0,14
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,8,0,17,0,0,0,0,0,25
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,11,0,81,1,21,1,0,0,115
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,1,4,2,13,5,2,0,0,0,28
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,3,0,69,3,658,16,178,2,0,0,929
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,48,1,6,0,0,0,56
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,7,0,2,0,0,0,11
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,5,0,14,0,3,0,0,0,22
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,8,0,0,0,0,0,10
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,8,0,13,0,2,1,0,0,24
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,11,0,2,0,0,0,15
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,6,0,9,3,5,0,0,0,23
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,13,0,1,0,0,0,15
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,0,0,0,0,0,0,1
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,5,0,17,2,2,0,0,0,26
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,6,0,3,0,0,0,10
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,12,0,3,0,0,0,16
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,2,1,1,0,0,0,5
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,13,1,2,0,0,0,18
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,1,0,0,0,0,0,2
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,16,0,4,0,0,0,23
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,14,0,66,0,10,0,0,0,91
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,19,0,1,1,0,0,22
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,0,0,1,0,0,0,3
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,2,0,0,0,0,0,2
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,7,0,1,1,0,0,9
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,1,0,0,1,1,0,0,4
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,4,0,1,0,0,0,5
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,61,25,695,170,152,30,0,0,1134
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,2,0,0,0,0,0,3
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,0,5,0,1,0,0,0,10
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,3,1,0,0,0,0,4
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,6,0,44,0,11,0,0,0,61
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,6,0,14,1,2,0,0,0,23
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,9,0,47,0,7,0,0,0,63
ESCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,1,0,0,0,2
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,1,0,0,0,2
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,3,1,0,0,0,0,4
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,2,0,3,0,10,0,0,1,0,0,16
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,5,1,2,0,0,0,11
GAIOC JATUN AYLLU YURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,5,0,12,0,0,0,0,0,18
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,2,0,0,0,0,0,3
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,0,16,1,2,0,0,0,23
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,3,0,0,0,0,0,3
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,2,0,8,0,36,0,7,0,0,0,53
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,7,1,12,1,1,0,0,0,22
HUACARAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,5,0,0,0,0,0,5
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,1,0,0,0,0,0,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,19,0,2,0,0,0,22
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,3,0,0,0,0,0,3
HUATAJATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,0,0,0,0,0,0,1
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,1,0,0,0,0,0,0,1
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,4,1,1,0,0,0,6
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,2,0,0,0,0,0,3
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,7,5,7,1,0,0,22
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,1,0,1,0,0,0,0,4
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,4,0,2,0,0,0,6
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,1,4,1,3,0,0,0,11
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,4,0,0,0,0,0,4
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,6,0,1,0,0,0,9
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,9,0,41,3,6,0,0,0,60
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,21,0,76,0,18,0,0,0,115
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,1,40,1,504,9,184,0,0,0,739
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,3,1,1,2,0,0,7
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,3,0,13,0,1,0,0,0,18
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,0,0,0,0,0,0,1
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,3,0,2,0,0,0,5
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,38,1,6,0,0,0,48
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,1,0,0,0,0,0,2
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,5,0,2,0,0,0,8
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,2,0,0,0,0,0,3
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,0,0,1,0,0,0,2
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,14,0,0,0,0,0,17
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,0,6,0,2,1,0,0,13
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,2,0,0,0,0,0,2
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,24,1,1,0,0,0,28
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,10,0,1,0,0,0,12
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,6,0,19,2,1,1,0,0,29
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,3,0,14,0,5,0,0,0,23
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,10,2,0,0,0,0,12
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,3,0,0,0,0,0,4
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,15,0,2,0,0,0,18
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,26,1,144,4,27,1,0,0,204
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,0,0,0,0,0,0,1
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,0,3,0,0,0,0,0,7
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,3,1,0,0,0,0,6
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,1,15,0,1,2,0,0,21
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,9,0,3,0,0,0,15
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,4,2,0,1,0,0,9
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,43,3,309,12,71,0,0,0,438
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,1,0,5,1,5,0,0,0,13
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,5,0,6,0,0,0,12
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,8,0,32,0,6,0,1,0,47
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,5,0,20,0,5,0,0,0,30
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,22,2,4,0,0,0,30
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,0,1,0,0,0,0,0,0,2
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,7,0,2,0,0,0,11
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,2,0,0,0,0,0,3
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,0,0,2,0,0,0,3
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,5,1,14,0,6,0,0,0,26
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,2,0,0,0,0,0,2
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,6,0,2,0,0,0,10
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,0,12,2,0,3,0,0,21
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,4,0,4,0,0,0,11
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,2,0,4,0,2,0,0,0,9
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,5,0,0,0,0,0,6
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,1,15,0,0,0,0,0,18
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,1,1,4,1,2,0,0,0,10
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,5,1,4,0,0,0,11
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,4,0,0,0,0,0,6
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,2,0,5,0,2,0,0,0,10
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,2,1,0,0,0,0,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,63,2,255,5,69,3,0,0,397
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,2,1,2,2,1,0,0,8
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,6,0,34,0,5,1,0,0,46
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,1,1,1,0,0,0,0,5
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,6,0,1,0,0,0,9
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,11,1,1,0,0,0,16
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,3,0,2,0,0,0,5
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,8,0,16,1,4,0,0,0,29
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,6,2,0,0,0,0,8
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,8,0,12,0,1,0,0,0,21
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,13,0,71,0,22,1,0,0,107
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,3,0,4,1,4,0,0,0,13
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,2,36,3,13,0,0,0,57
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,3,0,0,0,0,0,5
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,12,4,91,29,25,6,0,0,168
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,6,0,0,0,0,0,6
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
RAQAYPAMPA(ETA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,2,0,0,0,0,0,4
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,2,0,4,0,0,1,0,0,8
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,2,0,7,0,1,0,0,0,11
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,12,0,42,0,122,0,20,1,0,0,197
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,10,0,1,0,0,0,13
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,5,0,20,1,4,0,0,0,30
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,14,3,120,10,24,1,0,0,172
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,1,7,5,1,1,0,0,19
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,5,0,3,0,0,0,0,0,8
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,5,1,2,0,0,0,10
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,0,8,0,1,0,0,0,13
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,7,0,0,0,0,0,8
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,3,0,0,0,0,0,4
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,1,0,0,0,0,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,4,0,1,1,0,0,9
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,10,0,2,0,0,0,15
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,11,2,45,5,14,2,1,0,81
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,10,0,1,0,0,0,13
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,0,13,0,1,0,0,0,18
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,6,0,25,1,4,0,0,0,37
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,3,0,20,0,57,2,10,0,0,0,92
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,1,1,1,2,0,0,0,5
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,2,0,1,0,2,0,0,0,0,0,5
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,1,0,4,2,2,0,0,0,10
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,12,1,4,0,0,0,19
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,5,1,0,0,0,0,0,8
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,6,0,44,0,15,0,0,0,65
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,7,1,0,0,0,0,9
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,17,2,6,0,0,0,25
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,6,1,8,7,5,1,0,0,28
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,7,0,15,0,4,0,0,0,26
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,4,0,5,1,0,0,0,0,11
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,1,0,0,0,0,0,3
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,0,6,0,2,0,0,0,12
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,5,1,13,3,1,1,0,0,24
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,5,0,0,0,0,0,6
SAN PEDRO DE MACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,1,11,3,2,0,0,0,21
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,2,0,1,0,0,0,3
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,2,2,0,0,0,0,5
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,2,0,7,0,1,0,0,0,11
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,1,0,2,0,0,0,0,0,3
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,0,3,0,1,0,0,0,8
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,0,14,1,7,0,0,0,26
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,40,0,267,43,1293,37,357,46,2,0,2085
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,6,0,2,0,0,0,11
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,3,0,16,0,2,0,0,0,21
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,2,0,0,0,0,0,0,0,2
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,1,1,0,0,0,3
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,2,0,0,0,0,0,2
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,1,0,0,0,0,0,1
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,1,0,0,0,0,0,0,1
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,0,0,7,0,0,0,0,0,7
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,1,0,3,1,5,1,2,0,0,0,13
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-04-01,0,0,4,0,36,0,7,0,0,0,47
