,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
SAIPINA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,0,1,0,1,1
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,5,13,5,13,18
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,2,8,2,8,10
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,30,25,30,25,55
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,8,19,8,19,27
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,0,5,0,5,5
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,3,9,3,9,12
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,2,5,2,5,7
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,0,1,0,1,1
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,1,1,1,1,2
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,140,173,140,173,313
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,2,4,2,4,6
SHINAOTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,2,2,2,2,4
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,0,3,0,3,3
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,0,1,0,1,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,37,66,37,66,103
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,0,6,0,6,6
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,85,109,85,109,194
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,1,9,1,9,10
TEOPONTE,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,0,1,0,1,1
TOLEDO,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,1,0,1,0,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,15,44,15,44,59
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,1,5,1,5,6
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,5,4,5,4,9
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,2,2,2,2,4
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,10,20,10,20,30
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,3,1,3,1,4
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,11,38,11,38,49
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,1,6,1,6,7
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,2,1,2,1,3
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,0,2,0,2,2
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,2,9,2,9,11
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,1,1,1,1,2
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,19,49,19,49,68
YOTALA,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,0,1,0,1,1
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-03-01,1,2,1,2,3
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,12,0,12,12
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
ALALAY,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,14,0,14,14
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,3,19,3,19,22
BATALLAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,2,6,2,6,8
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,3,0,3,3
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,2,1,2,3
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,6,3,6,3,9
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
CARACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,17,0,17,17
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,7,32,7,32,39
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,3,0,3,3
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,6,13,6,13,19
CHARAÑA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,3,7,3,7,10
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,30,73,30,73,103
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,28,245,28,245,273
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,5,9,5,9,14
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,2,4,2,4,6
CORQUE,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,2,0,2,2
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,27,95,27,95,122
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,2,1,2,3
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,2,0,2,2
EUCALIPTUS,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,4,4,4,4,8
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,13,0,13,13
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,1,1,1,2
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,2,0,2,2
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,2,0,2,2
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,174,543,174,543,717
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,2,0,2,2
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,4,18,4,18,22
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,5,5,5,5,10
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,2,0,2,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,2,0,2,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,5,26,5,26,31
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,35,120,35,120,155
MOROCHATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,0,1,0,1
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,21,37,21,37,58
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,6,16,6,16,22
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,1,1,1,2
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,9,1,9,10
POCONA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,2,1,2,3
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,2,0,2,2
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,5,7,5,7,12
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,2,1,2,3
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,2,0,2,0,2
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,8,19,8,19,27
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,8,0,8,8
PUNA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,2,0,2,2
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,8,27,8,27,35
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,4,20,4,20,24
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,9,75,9,75,84
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,7,10,7,10,17
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,30,0,30,30
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
SALINAS DE GARCI MENDOZA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,2,1,2,3
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,7,1,7,1,8
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,2,6,2,6,8
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,31,32,31,32,63
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,15,19,15,19,34
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,40,45,40,45,85
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,2,0,2,2
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,4,7,4,7,11
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,2,0,2,2
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,0,1,0,1
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,4,2,4,2,6
SAN RAFAEL,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,0,1,0,1
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,48,275,48,275,323
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,2,1,2,3
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,0,1,0,1
SHINAOTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,2,10,2,10,12
SICAYA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,0,1,0,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,3,0,3,3
SORACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,43,82,43,82,125
TACACOMA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,4,0,4,4
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,7,0,7,7
TARATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,4,1,4,5
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,76,44,76,44,120
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,2,6,2,6,8
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,1,1,1,2
TOLATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,2,9,2,9,11
TOTORA(ORR),internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,1,1,1,2
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,4,18,4,18,22
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,3,0,3,3
VACAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,1,2,1,2,3
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,3,7,3,7,10
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,7,26,7,26,33
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,1,0,1,1
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,11,37,11,37,48
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,5,0,5,5
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,2,1,2,1,3
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,2,12,2,12,14
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,2,1,2,1,3
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2012-04-01,0,29,0,29,29
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,3,8,3,8,11
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,2,0,2,2
ARBIETO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,5,0,5,5
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,5,8,5,8,13
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,2,5,2,5,7
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,1,1,1,2
BATALLAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,2,0,2,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,6,3,6,3,9
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,2,0,2,2
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,0,1,0,1
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,2,4,2,4,6
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,1,0,1,1
CALACOTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,1,0,1,1
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,2,9,2,9,11
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,4,0,4,4
CARACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,4,1,4,5
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,11,23,11,23,34
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,3,3,3,3,6
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,4,14,4,14,18
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,7,12,7,12,19
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,2,5,2,5,7
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,30,54,30,54,84
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,49,253,49,253,302
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,3,5,3,5,8
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,6,8,6,8,14
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,0,1,0,1
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,2,7,2,7,9
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,1,0,1,1
CUEVO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,0,1,0,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,2,4,2,4,6
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,49,127,49,127,176
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,2,0,2,0,2
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,1,0,1,1
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,4,0,4,4
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,3,1,3,4
FILADELFIA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,0,1,0,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,9,13,9,13,22
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,1,0,1,1
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,3,0,3,3
INQUISIVI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,1,0,1,1
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,9,1,9,10
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,216,604,216,604,820
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,7,17,7,17,24
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,3,1,3,4
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,4,11,4,11,15
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,2,0,2,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,4,8,4,8,12
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,13,26,13,26,39
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,37,160,37,160,197
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,3,0,3,3
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,28,77,28,77,105
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,10,20,10,20,30
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,3,3,3,3,6
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,2,5,2,5,7
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,2,1,2,3
POCONA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,2,1,2,3
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,5,1,5,6
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,14,20,14,20,34
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,4,0,4,4
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,8,22,8,22,30
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,7,10,7,10,17
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,5,18,5,18,23
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,3,32,3,32,35
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,2,2,2,2,4
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,39,1,39,40
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,9,15,9,15,24
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,12,1,12,13
SAIPINA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,2,0,2,2
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,4,0,4,4
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,4,1,4,1,5
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,4,3,4,3,7
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,26,27,26,27,53
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,7,29,7,29,36
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,3,1,3,4
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,4,0,4,4
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,4,4,4,4,8
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,2,5,2,5,7
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,3,2,3,2,5
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,36,482,36,482,518
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,3,3,3,3,6
SHINAOTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,4,0,4,4
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,3,5,3,5,8
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,4,1,4,5
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,31,96,31,96,127
TACACOMA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,1,0,1,1
TAPACARI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,1,0,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,5,9,5,9,14
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,255,385,255,385,640
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,4,1,4,5
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,3,1,3,4
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,1,0,1,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,8,11,8,11,19
UNCIA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,0,1,0,1
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,5,0,5,5
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,3,1,3,4
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,9,14,9,14,23
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,2,0,2,0,2
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,12,43,12,43,55
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,4,1,4,5
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,1,0,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,9,26,9,26,35
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,2,0,2,2
YOTALA,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,0,1,0,1,1
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2012-05-01,1,0,1,0,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,4,1,4,5
ACHOCALLA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,1,0,1,1
ANCORAIMES,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,2,0,2,0,2
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,9,1,9,10
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,1,1,1,2
AYATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,9,9,9,9,18
BAURES,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,6,12,6,12,18
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,4,2,4,2,6
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,0,1,0,1
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,8,0,8,8
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,1,1,1,2
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,8,6,8,6,14
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,3,0,3,3
CARACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,8,36,8,36,44
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,2,5,2,5,7
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,3,12,3,12,15
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,11,1,11,12
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,1,0,1,0,1
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,41,68,41,68,109
COCAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,0,1,0,1,1
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2012-06-01,30,304,30,304,334
