,group,variable,month,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,TOTALES
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,3,2,1,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,5,7,15,32
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,8,7,3,5,23
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,9,1,1,14
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,1,3,2,8
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,0,0,0,2
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,20,12,5,2,39
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,30,21,2,4,57
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,2,0,0,5
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,3,3
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,7,4,1,6,18
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,7,3,1,1,12
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,3,3,9,18
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,3,6,2,16
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,2,0,0,5
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,1,2,1,5
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,2,0,1,3
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,7,10,4,2,23
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,0,0,0,3
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,11,8,3,3,25
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,14,17,1,1,33
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,8,7,0,0,15
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,6,10,4,1,21
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,31,23,3,3,60
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,2,1,1,7
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,2,0,1,7
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,2,3,3,10
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,1,2
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,1,1,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,14,11,5,3,33
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,8,2,0,12
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,1,5,5,14
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,7,8,3,0,18
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,23,15,2,1,41
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,0,1,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,2,0,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,6,6,2,1,15
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,0,0,3,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,1,1,3,7
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,4,4,3,15
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,4,8,8,24
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,8,13,11,37
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,0,7,14,26
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,150,147,3,2,302
COIPASA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,1,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,16,15,0,0,31
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,2,4,4,15
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,0,1,2,6
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,8,10,1,1,20
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,2,2,3,11
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,16,22,15,9,62
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,1,0,0,3
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,8,8,8,9,33
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,4,0,0,4
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,8,9,1,0,18
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,1,1,2
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,9,2,2,3,16
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,3,6,5,18
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,12,15,0,0,27
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,0,4,4,11
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,7,3,3,16
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,5,0,1,9
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,13,10,1,4,28
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,39,24,3,1,67
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,13,4,4,26
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,0,1,0,2
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,1,4,1,9
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,3,4,10,22
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,1,0,1,5
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,1,2
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,2,0,0,3
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,262,254,114,90,720
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,3,0,1,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,1,1,0,3
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,2,4,4,11
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,47,24,0,0,71
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,2,1,0,7
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,9,5,1,1,16
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,13,13,2,4,32
ESCARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,1,0,0,2
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,6,0,0,0,6
ESMERALDA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,1,1
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,1,0,0,2
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,2,0,1,7
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,4,6,10
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,5,5,2,15
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,0,1,0,5
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,5,1,1,12
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,5,1,2,13
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,3,3,0,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,18,27,0,2,47
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,8,10,2,11,31
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,8,1,4,3,16
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,3,1,0,7
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,1,0,0,4
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,0,0,1,5
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,1,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,2,0,0,2
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,2,2,4
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,3,2,1,7
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,2,1,3,7
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,10,5,0,2,17
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,1,0,0,3
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,4,1,5,12
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,14,4,1,0,19
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,9,2,4,2,17
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,9,6,1,0,16
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,25,14,5,5,49
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,33,30,7,10,80
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,172,170,1,0,343
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,0,1,2,7
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,6,0,0,10
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,1,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,25,20,4,10,59
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,0,0,0,3
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,1,0,0,3
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,3,1,1,7
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,0,0,1,3
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,1,4,1,9
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,2,1,5,10
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,10,0,0,10
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,1,1,2,6
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,12,11,0,0,23
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,6,1,0,12
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,0,0,0,2
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,6,9,2,2,19
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,8,5,3,2,18
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,8,2,1,0,11
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,10,13,0,0,23
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,9,6,7,26
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,1,1
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,0,5,5,12
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,0,4,1,6
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,9,10,7,5,31
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,1,7,9,19
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,1,4,5
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,92,103,12,12,219
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,8,9,2,0,19
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,0,5,9,16
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,3,0,0,8
PALCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,4,4,1,14
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,10,7,0,1,18
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,1,0,2,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,8,6,1,0,15
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,4,1,0,10
PASORAPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,1,1,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,2,3,3,13
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,0,0,1,4
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,1,1,1,6
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,6,9,9,6,30
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,7,5,0,16
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,10,5,1,2,18
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,5,0,0,7
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,4,6,3,17
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,3,10,11,25
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,9,6,0,0,15
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,3,4,4,12
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,1,1
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,17,14,0,0,31
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,1,3,1,10
PUCARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,0,2,0,3
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,17,18,6,9,50
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,4,4,1,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,2,1,4,9
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,3,4,0,8
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,3,5,2,10
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,0,4,0,9
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1
PUERTO SILES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,2,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,1,8,12,21
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,25,41,3,5,74
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,9,2,5,20
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,9,6,0,1,16
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,1,2,0,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,7,6,13,16,42
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,7,2,0,1,10
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,1,1
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,9,11,7,6,33
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,29,22,8,5,64
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,3,1,0,9
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,14,17,7,4,42
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,3,0,1,7
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,44,49,20,11,124
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,0,0,0,2
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,6,4,11,9,30
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,3,3,1,9
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,7,5,3,1,16
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,8,8,2,3,21
SAN AGUSTIN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,1,1,0,5
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,1,4,2,11
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,3,0,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,1,2,2,5
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,3,0,0,7
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,12,10,3,3,28
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,4,5,7,20
SAN CARLOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,4,9,8,23
SAN IGNACIO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,11,10,2,0,23
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,20,14,7,4,45
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,7,7,2,0,16
SAN JOAQUIN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,5,0,0,5
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,1,0,0,2
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,5,0,1,7
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,30,16,9,6,61
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,4,4
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,6,8,5,1,20
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,24,17,3,4,48
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,3,2,1,9
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,1,11,5,17
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,2,0,0,3
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,2,3,4,11
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,17,13,8,3,41
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,2,1,0,8
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,0,0,0,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,2,0,2,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,0,2,3,7
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,2,2,0,4
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,1,1
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,6,5,0,0,11
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,261,277,4,1,543
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,4,2,0,0,6
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,13,11,1,0,25
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,3,0,0,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,1,1,1,4
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,5,3,0,1,9
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,1,1,0,2,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,3,3,1,1,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,2,3,2,9
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,2,5,0,1,8
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,0,1,2,1,4
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2020-04-01,16,11,2,2,31
