,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
ANZALDO,consulta externa,personas de 60 anos y mas,2010-04-01,45,65,2,8,47,73,120
APOLO,consulta externa,personas de 60 anos y mas,2010-04-01,77,95,8,10,85,105,190
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2010-04-01,11,15,0,0,11,15,26
ARANI,consulta externa,personas de 60 anos y mas,2010-04-01,22,39,2,9,24,48,72
ARBIETO,consulta externa,personas de 60 anos y mas,2010-04-01,85,139,3,17,88,156,244
ARQUE,consulta externa,personas de 60 anos y mas,2010-04-01,14,29,0,1,14,30,44
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2010-04-01,62,59,6,2,68,61,129
ATOCHA,consulta externa,personas de 60 anos y mas,2010-04-01,58,69,39,30,97,99,196
AUCAPATA,consulta externa,personas de 60 anos y mas,2010-04-01,6,11,1,1,7,12,19
AYATA,consulta externa,personas de 60 anos y mas,2010-04-01,24,27,1,5,25,32,57
AYO AYO,consulta externa,personas de 60 anos y mas,2010-04-01,27,25,13,11,40,36,76
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2010-04-01,73,108,10,17,83,125,208
AZURDUY,consulta externa,personas de 60 anos y mas,2010-04-01,51,79,6,4,57,83,140
BATALLAS,consulta externa,personas de 60 anos y mas,2010-04-01,135,95,27,12,162,107,269
BAURES,consulta externa,personas de 60 anos y mas,2010-04-01,32,46,8,12,40,58,98
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2010-04-01,17,15,2,1,19,16,35
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2010-04-01,21,10,3,0,24,10,34
BELLA FLOR,consulta externa,personas de 60 anos y mas,2010-04-01,6,5,1,0,7,5,12
BERMEJO,consulta externa,personas de 60 anos y mas,2010-04-01,221,408,116,115,337,523,860
BETANZOS,consulta externa,personas de 60 anos y mas,2010-04-01,226,331,80,78,306,409,715
BOLIVAR,consulta externa,personas de 60 anos y mas,2010-04-01,25,20,3,0,28,20,48
BOLPEBRA,consulta externa,personas de 60 anos y mas,2010-04-01,11,1,0,0,11,1,12
BOYUIBE,consulta externa,personas de 60 anos y mas,2010-04-01,35,51,8,6,43,57,100
BUENA VISTA,consulta externa,personas de 60 anos y mas,2010-04-01,88,79,19,22,107,101,208
CABEZAS,consulta externa,personas de 60 anos y mas,2010-04-01,71,84,12,11,83,95,178
CAIROMA,consulta externa,personas de 60 anos y mas,2010-04-01,120,96,6,4,126,100,226
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2010-04-01,85,122,3,16,88,138,226
CAJUATA,consulta externa,personas de 60 anos y mas,2010-04-01,38,35,3,8,41,43,84
CALACOTO,consulta externa,personas de 60 anos y mas,2010-04-01,61,76,18,16,79,92,171
CALAMARCA,consulta externa,personas de 60 anos y mas,2010-04-01,28,35,24,15,52,50,102
CAMARGO,consulta externa,personas de 60 anos y mas,2010-04-01,240,339,40,36,280,375,655
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2010-04-01,47,90,2,3,49,93,142
CAMIRI,consulta externa,personas de 60 anos y mas,2010-04-01,698,860,107,108,805,968,1773
CAPINOTA,consulta externa,personas de 60 anos y mas,2010-04-01,79,38,25,44,104,82,186
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2010-04-01,43,38,4,13,47,51,98
CARACOLLO,consulta externa,personas de 60 anos y mas,2010-04-01,67,54,3,2,70,56,126
CARANAVI,consulta externa,personas de 60 anos y mas,2010-04-01,128,102,12,6,140,108,248
CARANGAS,consulta externa,personas de 60 anos y mas,2010-04-01,1,0,0,0,1,0,1
CARAPARI,consulta externa,personas de 60 anos y mas,2010-04-01,69,89,1,0,70,89,159
CARIPUYO,consulta externa,personas de 60 anos y mas,2010-04-01,7,22,0,0,7,22,29
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2010-04-01,12,17,4,3,16,20,36
CATACORA,consulta externa,personas de 60 anos y mas,2010-04-01,13,20,3,5,16,25,41
CHACARILLA,consulta externa,personas de 60 anos y mas,2010-04-01,7,2,1,0,8,2,10
CHALLAPATA,consulta externa,personas de 60 anos y mas,2010-04-01,129,140,50,54,179,194,373
CHAQUI,consulta externa,personas de 60 anos y mas,2010-04-01,54,72,0,3,54,75,129
CHARAGUA,consulta externa,personas de 60 anos y mas,2010-04-01,158,157,35,32,193,189,382
CHARAÑA,consulta externa,personas de 60 anos y mas,2010-04-01,18,15,1,0,19,15,34
CHAYANTA,consulta externa,personas de 60 anos y mas,2010-04-01,31,81,2,3,33,84,117
CHIMORE,consulta externa,personas de 60 anos y mas,2010-04-01,84,52,0,0,84,52,136
CHIPAYA,consulta externa,personas de 60 anos y mas,2010-04-01,15,7,0,0,15,7,22
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2010-04-01,18,18,0,3,18,21,39
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2010-04-01,87,67,30,20,117,87,204
CHUMA,consulta externa,personas de 60 anos y mas,2010-04-01,77,84,2,5,79,89,168
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2010-04-01,3,4,0,0,3,4,7
CKOCHAS,consulta externa,personas de 60 anos y mas,2010-04-01,63,119,0,3,63,122,185
CLIZA,consulta externa,personas de 60 anos y mas,2010-04-01,89,90,46,37,135,127,262
COBIJA,consulta externa,personas de 60 anos y mas,2010-04-01,283,344,87,159,370,503,873
COCAPATA,consulta externa,personas de 60 anos y mas,2010-04-01,13,24,2,0,15,24,39
COCHABAMBA,consulta externa,personas de 60 anos y mas,2010-04-01,5564,6987,7655,9813,13219,16800,30019
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2010-04-01,132,118,163,112,295,230,525
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2010-04-01,83,82,7,5,90,87,177
COLLANA,consulta externa,personas de 60 anos y mas,2010-04-01,19,31,14,17,33,48,81
COLOMI,consulta externa,personas de 60 anos y mas,2010-04-01,13,21,1,1,14,22,36
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2010-04-01,50,65,61,50,111,115,226
COLQUECHACA,consulta externa,personas de 60 anos y mas,2010-04-01,87,141,2,4,89,145,234
COLQUENCHA,consulta externa,personas de 60 anos y mas,2010-04-01,72,93,12,14,84,107,191
COLQUIRI,consulta externa,personas de 60 anos y mas,2010-04-01,50,51,13,7,63,58,121
COMANCHE,consulta externa,personas de 60 anos y mas,2010-04-01,51,50,12,7,63,57,120
COMARAPA,consulta externa,personas de 60 anos y mas,2010-04-01,115,146,4,13,119,159,278
COMBAYA,consulta externa,personas de 60 anos y mas,2010-04-01,38,50,5,6,43,56,99
CONCEPCION,consulta externa,personas de 60 anos y mas,2010-04-01,24,33,22,38,46,71,117
COPACABANA,consulta externa,personas de 60 anos y mas,2010-04-01,65,62,2,3,67,65,132
CORIPATA,consulta externa,personas de 60 anos y mas,2010-04-01,62,54,15,22,77,76,153
CORO CORO,consulta externa,personas de 60 anos y mas,2010-04-01,49,36,3,3,52,39,91
COROICO,consulta externa,personas de 60 anos y mas,2010-04-01,74,62,68,67,142,129,271
CORQUE,consulta externa,personas de 60 anos y mas,2010-04-01,47,51,2,0,49,51,100
COTAGAITA,consulta externa,personas de 60 anos y mas,2010-04-01,169,329,9,19,178,348,526
COTOCA,consulta externa,personas de 60 anos y mas,2010-04-01,146,126,46,55,192,181,373
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2010-04-01,30,29,7,4,37,33,70
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2010-04-01,5,16,1,0,6,16,22
CUEVO,consulta externa,personas de 60 anos y mas,2010-04-01,49,87,8,7,57,94,151
CULPINA,consulta externa,personas de 60 anos y mas,2010-04-01,95,152,1,4,96,156,252
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2010-04-01,41,15,1,0,42,15,57
CURVA,consulta externa,personas de 60 anos y mas,2010-04-01,9,3,2,2,11,5,16
DESAGUADERO,consulta externa,personas de 60 anos y mas,2010-04-01,27,12,11,4,38,16,54
EL ALTO,consulta externa,personas de 60 anos y mas,2010-04-01,2481,2666,1681,1742,4162,4408,8570
EL CHORO,consulta externa,personas de 60 anos y mas,2010-04-01,11,22,0,0,11,22,33
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2010-04-01,32,32,1,1,33,33,66
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2010-04-01,66,130,1,0,67,130,197
EL TORNO,consulta externa,personas de 60 anos y mas,2010-04-01,226,218,295,294,521,512,1033
EL VILLAR,consulta externa,personas de 60 anos y mas,2010-04-01,47,83,1,7,48,90,138
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2010-04-01,102,158,18,27,120,185,305
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2010-04-01,40,30,2,2,42,32,74
ESCARA,consulta externa,personas de 60 anos y mas,2010-04-01,2,2,0,0,2,2,4
ESCOMA,consulta externa,personas de 60 anos y mas,2010-04-01,69,60,38,15,107,75,182
ESMERALDA,consulta externa,personas de 60 anos y mas,2010-04-01,9,9,0,3,9,12,21
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2010-04-01,29,31,3,3,32,34,66
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2010-04-01,3,6,0,3,3,9,12
EXALTACION,consulta externa,personas de 60 anos y mas,2010-04-01,6,10,0,1,6,11,17
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2010-04-01,55,63,0,4,55,67,122
FILADELFIA,consulta externa,personas de 60 anos y mas,2010-04-01,7,5,0,1,7,6,13
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2010-04-01,88,69,3,1,91,70,161
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2010-04-01,61,46,18,24,79,70,149
GUANAY,consulta externa,personas de 60 anos y mas,2010-04-01,106,82,24,10,130,92,222
GUAQUI,consulta externa,personas de 60 anos y mas,2010-04-01,43,67,7,14,50,81,131
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2010-04-01,620,641,223,214,843,855,1698
GUTIERREZ,consulta externa,personas de 60 anos y mas,2010-04-01,73,76,8,3,81,79,160
HUACARETA,consulta externa,personas de 60 anos y mas,2010-04-01,71,137,11,17,82,154,236
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2010-04-01,33,94,0,2,33,96,129
HUACHACALLA,consulta externa,personas de 60 anos y mas,2010-04-01,20,21,3,1,23,22,45
HUANUNI,consulta externa,personas de 60 anos y mas,2010-04-01,178,175,86,75,264,250,514
HUARACAJE,consulta externa,personas de 60 anos y mas,2010-04-01,14,14,2,1,16,15,31
HUARINA,consulta externa,personas de 60 anos y mas,2010-04-01,37,50,27,26,64,76,140
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2010-04-01,39,52,0,1,39,53,92
HUMANATA,consulta externa,personas de 60 anos y mas,2010-04-01,18,8,1,3,19,11,30
ICHOCA,consulta externa,personas de 60 anos y mas,2010-04-01,16,19,0,0,16,19,35
ICLA,consulta externa,personas de 60 anos y mas,2010-04-01,43,108,5,1,48,109,157
INCAHUASI,consulta externa,personas de 60 anos y mas,2010-04-01,67,102,2,2,69,104,173
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2010-04-01,12,5,0,0,12,5,17
INQUISIVI,consulta externa,personas de 60 anos y mas,2010-04-01,41,30,0,3,41,33,74
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2010-04-01,163,100,23,21,186,121,307
IXIAMAS,consulta externa,personas de 60 anos y mas,2010-04-01,28,26,1,0,29,26,55
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2010-04-01,248,326,65,108,313,434,747
LA ASUNTA,consulta externa,personas de 60 anos y mas,2010-04-01,44,34,16,16,60,50,110
LA GUARDIA,consulta externa,personas de 60 anos y mas,2010-04-01,135,169,10,20,145,189,334
LA PAZ,consulta externa,personas de 60 anos y mas,2010-04-01,9695,11681,10058,13774,19753,25455,45208
LA RIVERA,consulta externa,personas de 60 anos y mas,2010-04-01,2,4,0,2,2,6,8
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2010-04-01,29,51,0,1,29,52,81
LAJA,consulta externa,personas de 60 anos y mas,2010-04-01,68,65,21,11,89,76,165
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2010-04-01,56,76,3,4,59,80,139
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2010-04-01,27,21,1,3,28,24,52
LLALLAGUA,consulta externa,personas de 60 anos y mas,2010-04-01,93,174,3,1,96,175,271
LLICA,consulta externa,personas de 60 anos y mas,2010-04-01,49,66,3,3,52,69,121
LORETO,consulta externa,personas de 60 anos y mas,2010-04-01,21,17,1,0,22,17,39
LURIBAY,consulta externa,personas de 60 anos y mas,2010-04-01,87,80,7,22,94,102,196
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2010-04-01,70,82,19,30,89,112,201
MACHARETI,consulta externa,personas de 60 anos y mas,2010-04-01,65,91,4,5,69,96,165
MAGDALENA,consulta externa,personas de 60 anos y mas,2010-04-01,41,18,70,69,111,87,198
MAIRANA,consulta externa,personas de 60 anos y mas,2010-04-01,39,64,4,4,43,68,111
MALLA,consulta externa,personas de 60 anos y mas,2010-04-01,17,12,1,0,18,12,30
MAPIRI,consulta externa,personas de 60 anos y mas,2010-04-01,38,32,0,0,38,32,70
MECAPACA,consulta externa,personas de 60 anos y mas,2010-04-01,29,22,1,2,30,24,54
MINEROS,consulta externa,personas de 60 anos y mas,2010-04-01,29,30,1,0,30,30,60
MIZQUE,consulta externa,personas de 60 anos y mas,2010-04-01,62,70,2,13,64,83,147
MOCOMOCO,consulta externa,personas de 60 anos y mas,2010-04-01,78,74,21,12,99,86,185
MOJINETE,consulta externa,personas de 60 anos y mas,2010-04-01,5,13,0,1,5,14,19
MOJOCOYA,consulta externa,personas de 60 anos y mas,2010-04-01,57,64,13,14,70,78,148
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2010-04-01,335,521,92,101,427,622,1049
MONTERO,consulta externa,personas de 60 anos y mas,2010-04-01,455,639,687,794,1142,1433,2575
MORO MORO,consulta externa,personas de 60 anos y mas,2010-04-01,16,36,10,0,26,36,62
MOROCHATA,consulta externa,personas de 60 anos y mas,2010-04-01,25,31,2,0,27,31,58
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2010-04-01,13,6,1,0,14,6,20
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2010-04-01,0,5,0,1,0,6,6
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2010-04-01,8,5,0,0,8,5,13
OCURI,consulta externa,personas de 60 anos y mas,2010-04-01,53,75,1,0,54,75,129
OKINAWA,consulta externa,personas de 60 anos y mas,2010-04-01,147,156,48,60,195,216,411
OMEREQUE,consulta externa,personas de 60 anos y mas,2010-04-01,23,40,1,4,24,44,68
ORURO,consulta externa,personas de 60 anos y mas,2010-04-01,3257,3616,2020,2515,5277,6131,11408
PADCAYA,consulta externa,personas de 60 anos y mas,2010-04-01,96,101,14,7,110,108,218
PADILLA,consulta externa,personas de 60 anos y mas,2010-04-01,161,227,60,91,221,318,539
PAILON,consulta externa,personas de 60 anos y mas,2010-04-01,48,21,9,12,57,33,90
PALCA,consulta externa,personas de 60 anos y mas,2010-04-01,35,33,14,10,49,43,92
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2010-04-01,143,96,96,42,239,138,377
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2010-04-01,10,8,2,0,12,8,20
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2010-04-01,21,42,4,2,25,44,69
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2010-04-01,76,65,4,15,80,80,160
PASORAPA,consulta externa,personas de 60 anos y mas,2010-04-01,29,62,0,1,29,63,92
PATACAMAYA,consulta externa,personas de 60 anos y mas,2010-04-01,89,68,0,1,89,69,158
PAZÑA,consulta externa,personas de 60 anos y mas,2010-04-01,35,51,27,43,62,94,156
PELECHUCO,consulta externa,personas de 60 anos y mas,2010-04-01,20,17,0,0,20,17,37
POCOATA,consulta externa,personas de 60 anos y mas,2010-04-01,64,106,2,1,66,107,173
POCONA,consulta externa,personas de 60 anos y mas,2010-04-01,36,94,1,3,37,97,134
POJO (CBBA),consulta externa,personas de 60 anos y mas,2010-04-01,16,30,0,0,16,30,46
POOPO,consulta externa,personas de 60 anos y mas,2010-04-01,42,50,34,14,76,64,140
PORCO,consulta externa,personas de 60 anos y mas,2010-04-01,20,25,0,0,20,25,45
POROMA,consulta externa,personas de 60 anos y mas,2010-04-01,46,91,1,0,47,91,138
PORONGO,consulta externa,personas de 60 anos y mas,2010-04-01,29,22,8,12,37,34,71
PORTACHUELO,consulta externa,personas de 60 anos y mas,2010-04-01,169,199,28,37,197,236,433
PORVENIR,consulta externa,personas de 60 anos y mas,2010-04-01,11,16,9,6,20,22,42
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2010-04-01,41,51,3,6,44,57,101
POTOSI,consulta externa,personas de 60 anos y mas,2010-04-01,1764,2367,1418,1829,3182,4196,7378
PRESTO,consulta externa,personas de 60 anos y mas,2010-04-01,48,70,0,0,48,70,118
PUCARA,consulta externa,personas de 60 anos y mas,2010-04-01,24,30,0,0,24,30,54
PUCARANI,consulta externa,personas de 60 anos y mas,2010-04-01,97,119,11,22,108,141,249
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2010-04-01,25,38,0,0,25,38,63
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2010-04-01,69,69,8,21,77,90,167
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2010-04-01,31,28,5,12,36,40,76
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2010-04-01,25,21,4,9,29,30,59
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2010-04-01,65,53,2,9,67,62,129
PUERTO RICO,consulta externa,personas de 60 anos y mas,2010-04-01,31,18,3,0,34,18,52
PUERTO SILES,consulta externa,personas de 60 anos y mas,2010-04-01,11,6,1,1,12,7,19
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2010-04-01,83,72,12,12,95,84,179
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2010-04-01,119,109,4,7,123,116,239
PUNA,consulta externa,personas de 60 anos y mas,2010-04-01,165,283,4,6,169,289,458
PUNATA,consulta externa,personas de 60 anos y mas,2010-04-01,153,241,98,122,251,363,614
QUIABAYA,consulta externa,personas de 60 anos y mas,2010-04-01,43,34,19,10,62,44,106
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2010-04-01,588,702,537,765,1125,1467,2592
QUIME,consulta externa,personas de 60 anos y mas,2010-04-01,41,41,3,1,44,42,86
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2010-04-01,15,25,4,10,19,35,54
RAVELO,consulta externa,personas de 60 anos y mas,2010-04-01,106,191,1,6,107,197,304
REYES,consulta externa,personas de 60 anos y mas,2010-04-01,295,326,121,141,416,467,883
RIBERALTA,consulta externa,personas de 60 anos y mas,2010-04-01,487,535,83,79,570,614,1184
ROBORE,consulta externa,personas de 60 anos y mas,2010-04-01,175,250,26,28,201,278,479
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2010-04-01,204,172,309,107,513,279,792
SABAYA,consulta externa,personas de 60 anos y mas,2010-04-01,26,29,4,7,30,36,66
SACABA,consulta externa,personas de 60 anos y mas,2010-04-01,562,655,277,323,839,978,1817
SACABAMBA,consulta externa,personas de 60 anos y mas,2010-04-01,30,50,0,4,30,54,84
SACACA,consulta externa,personas de 60 anos y mas,2010-04-01,22,67,0,0,22,67,89
SAIPINA,consulta externa,personas de 60 anos y mas,2010-04-01,13,21,0,0,13,21,34
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2010-04-01,36,44,4,1,40,45,85
SAMAIPATA,consulta externa,personas de 60 anos y mas,2010-04-01,53,104,3,3,56,107,163
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2010-04-01,4,7,3,1,7,8,15
SAN ANDRES,consulta externa,personas de 60 anos y mas,2010-04-01,24,16,5,2,29,18,47
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2010-04-01,92,106,15,21,107,127,234
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2010-04-01,4,14,0,0,4,14,18
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2010-04-01,32,34,8,8,40,42,82
SAN BENITO,consulta externa,personas de 60 anos y mas,2010-04-01,39,90,27,62,66,152,218
SAN BORJA,consulta externa,personas de 60 anos y mas,2010-04-01,190,209,8,79,198,288,486
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2010-04-01,87,63,10,18,97,81,178
SAN CARLOS,consulta externa,personas de 60 anos y mas,2010-04-01,104,93,53,35,157,128,285
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2010-04-01,150,163,48,52,198,215,413
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2010-04-01,298,370,53,62,351,432,783
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2010-04-01,27,22,1,2,28,24,52
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2010-04-01,35,45,5,10,40,55,95
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2010-04-01,103,142,282,208,385,350,735
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2010-04-01,80,102,31,25,111,127,238
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2010-04-01,61,68,16,18,77,86,163
SAN JULIAN,consulta externa,personas de 60 anos y mas,2010-04-01,129,128,6,4,135,132,267
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2010-04-01,31,34,2,1,33,35,68
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2010-04-01,146,190,17,15,163,205,368
SAN LUCAS,consulta externa,personas de 60 anos y mas,2010-04-01,318,577,6,17,324,594,918
SAN MATIAS,consulta externa,personas de 60 anos y mas,2010-04-01,18,27,0,3,18,30,48
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2010-04-01,20,39,38,79,58,118,176
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2010-04-01,30,29,2,2,32,31,63
SAN PEDRO,consulta externa,personas de 60 anos y mas,2010-04-01,98,94,9,6,107,100,207
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2010-04-01,37,55,2,1,39,56,95
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2010-04-01,29,43,5,5,34,48,82
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2010-04-01,12,5,0,0,12,5,17
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2010-04-01,83,104,25,16,108,120,228
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2010-04-01,1,3,0,0,1,3,4
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2010-04-01,20,16,1,1,21,17,38
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2010-04-01,31,9,0,0,31,9,40
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2010-04-01,30,36,7,6,37,42,79
SANTA ANA,consulta externa,personas de 60 anos y mas,2010-04-01,139,175,3,23,142,198,340
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2010-04-01,8063,10652,5021,7283,13084,17935,31019
SANTA ROSA,consulta externa,personas de 60 anos y mas,2010-04-01,157,153,0,0,157,153,310
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2010-04-01,62,30,2,4,64,34,98
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2010-04-01,72,68,1,3,73,71,144
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2010-04-01,110,125,18,13,128,138,266
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2010-04-01,51,41,8,4,59,45,104
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2010-04-01,27,29,17,41,44,70,114
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2010-04-01,23,32,2,2,25,34,59
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2010-04-01,11,26,2,3,13,29,42
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2010-04-01,70,65,13,4,83,69,152
SENA,consulta externa,personas de 60 anos y mas,2010-04-01,15,7,0,0,15,7,22
SHINAOTA,consulta externa,personas de 60 anos y mas,2010-04-01,56,47,5,5,61,52,113
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2010-04-01,105,120,15,17,120,137,257
SICAYA,consulta externa,personas de 60 anos y mas,2010-04-01,14,14,0,0,14,14,28
SIPE SIPE,consulta externa,personas de 60 anos y mas,2010-04-01,36,29,10,14,46,43,89
SOPACHUY,consulta externa,personas de 60 anos y mas,2010-04-01,68,106,15,29,83,135,218
SORACACHI,consulta externa,personas de 60 anos y mas,2010-04-01,18,21,9,0,27,21,48
SORATA,consulta externa,personas de 60 anos y mas,2010-04-01,107,128,103,82,210,210,420
SUCRE,consulta externa,personas de 60 anos y mas,2010-04-01,3349,4518,1907,2624,5256,7142,12398
TACACHI,consulta externa,personas de 60 anos y mas,2010-04-01,1,3,2,1,3,4,7
TACACOMA,consulta externa,personas de 60 anos y mas,2010-04-01,22,31,5,6,27,37,64
TACOBAMBA,consulta externa,personas de 60 anos y mas,2010-04-01,27,45,1,3,28,48,76
TACOPAYA,consulta externa,personas de 60 anos y mas,2010-04-01,20,28,0,0,20,28,48
TAHUA,consulta externa,personas de 60 anos y mas,2010-04-01,8,8,3,0,11,8,19
TAPACARI,consulta externa,personas de 60 anos y mas,2010-04-01,41,72,0,2,41,74,115
TARABUCO,consulta externa,personas de 60 anos y mas,2010-04-01,133,232,31,37,164,269,433
TARACO,consulta externa,personas de 60 anos y mas,2010-04-01,77,69,6,7,83,76,159
TARATA,consulta externa,personas de 60 anos y mas,2010-04-01,21,35,5,4,26,39,65
TARIJA,consulta externa,personas de 60 anos y mas,2010-04-01,2686,3260,2555,1636,5241,4896,10137
TARVITA,consulta externa,personas de 60 anos y mas,2010-04-01,124,204,0,1,124,205,329
TEOPONTE,consulta externa,personas de 60 anos y mas,2010-04-01,56,39,23,15,79,54,133
TIAWANACU,consulta externa,personas de 60 anos y mas,2010-04-01,66,65,18,9,84,74,158
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2010-04-01,46,60,4,7,50,67,117
TIPUANI,consulta externa,personas de 60 anos y mas,2010-04-01,14,13,50,31,64,44,108
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2010-04-01,62,86,12,19,74,105,179
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2010-04-01,27,33,5,8,32,41,73
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2010-04-01,41,48,3,1,44,49,93
TOCO,consulta externa,personas de 60 anos y mas,2010-04-01,39,39,1,7,40,46,86
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2010-04-01,0,3,0,1,0,4,4
TOLATA,consulta externa,personas de 60 anos y mas,2010-04-01,46,78,6,21,52,99,151
