municipality,group,variable,month,DIU: Usuarias continuas,TOTAL
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,12,12
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,3,3
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,152,152
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,40,40
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,6,6
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
FILADELFIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,9,9
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,5,5
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,25,25
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,477,477
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,2,2
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,2,2
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,3,3
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,11,11
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,20,20
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,52,52
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,2,2
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,140,140
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,9,9
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,8,8
PALCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,4,4
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,38,38
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,8,8
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,37,37
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,38,38
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,17,17
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,12,12
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,14,14
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,6,6
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,2,2
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,10,10
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,4,4
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,5,5
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,376,376
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,41,41
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,259,259
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,3,3
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,155,155
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,21,21
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,2,2
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,2,2
TOLATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,15,15
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,13,13
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,8,8
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,6,6
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,15,15
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,10,10
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,14,14
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,4,4
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,4,4
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,8,8
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,3,3
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,78,78
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-03-01,7,7
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,3,3
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,4,4
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,5,5
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,17,17
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,7,7
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,2,2
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,9,9
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,15,15
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,4,4
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
CARMEN RIVERO TORREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,4,4
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,2,2
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,2,2
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,2,2
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,14,14
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,245,245
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,6,6
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,16,16
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,140,140
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,25,25
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,4,4
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,11,11
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,2,2
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,9,9
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,2,2
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,5,5
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,12,12
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,495,495
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,3,3
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,3,3
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,9,9
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,2,2
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,25,25
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,41,41
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,6,6
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,86,86
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,2,2
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,9,9
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,4,4
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,3,3
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,2,2
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,49,49
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,7,7
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,24,24
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,45,45
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,14,14
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,6,6
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,12,12
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,9,9
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,4,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,291,291
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,2,2
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,6,6
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,124,124
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,93,93
TEOPONTE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,29,29
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,2,2
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,13,13
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,4,4
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,11,11
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,10,10
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,10,10
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,13,13
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,4,4
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,5,5
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,16,16
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,3,3
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,37,37
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-04-01,8,8
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,3,3
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,5,5
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,19,19
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,4,4
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,5,5
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,15,15
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,2,2
CARMEN RIVERO TORREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,4,4
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,2,2
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,3,3
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,6,6
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,264,264
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,10,10
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,16,16
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,113,113
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,18,18
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,7,7
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,2,2
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,2,2
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,3,3
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,8,8
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,2,2
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,7,7
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,420,420
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,7,7
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,3,3
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,10,10
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,32,32
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,35,35
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,2,2
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,106,106
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,7,7
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,3,3
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,3,3
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,4,4
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,2,2
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,2,2
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,1,1
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,31,31
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,9,9
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2007-05-01,20,20
