municipality,group,variable,month,Número de personas que recibieron orientación,TOTAL
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,63,63
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,19,19
PORCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,10,10
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,207,207
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,59,59
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,81,81
PORVENIR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,30,30
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,7,7
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,344,344
PRESTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,87,87
PUCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,5,5
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,125,125
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,28,28
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,29,29
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,27,27
PUERTO PEREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,28,28
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,146,146
PUERTO RICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,9,9
PUERTO SILES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,16,16
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,110,110
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,197,197
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,105,105
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,214,214
QUIABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,9,9
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,943,943
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,77,77
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,12,12
RAVELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,32,32
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,30,30
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,820,820
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,70,70
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,62,62
SABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,11,11
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,618,618
SACABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,13,13
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,184,184
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,25,25
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,89,89
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,30,30
SAN AGUSTIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,13,13
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,97,97
SAN ANDRES DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,7,7
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,2,2
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,82,82
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,16,16
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,139,139
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,95,95
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,124,124
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,169,169
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,674,674
SAN JAVIER(BNI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,7,7
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,114,114
SAN JOAQUIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,20,20
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,77,77
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,84,84
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,325,325
SAN LORENZO(PND),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,21,21
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,140,140
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,522,522
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,79,79
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,46,46
SAN PABLO DE LIPEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,4,4
SAN PEDRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,138,138
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,86,86
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,27,27
SAN PEDRO(PND),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,22,22
SAN RAFAEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,101,101
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,29,29
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,84,84
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,122,122
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,5789,5789
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,46,46
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,105,105
SANTIAGO DE HUARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,79,79
SANTIAGO DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,4,4
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,58,58
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,22,22
SAPAHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,11,11
SENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,14,14
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,33,33
SICAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,3,3
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,222,222
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,103,103
SORACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,85,85
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,50,50
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,3611,3611
TACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,4,4
TACACOMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,41,41
TACOBAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,18,18
TACOPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,30,30
TAHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,8,8
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,129,129
TARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,311,311
TARACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,24,24
TARATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,55,55
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,716,716
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,351,351
TEOPONTE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,12,12
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,61,61
TINGUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,87,87
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,13,13
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,168,168
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,185,185
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,5,5
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,76,76
TOLATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,37,37
TOLEDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,48,48
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,36,36
TOMINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,175,175
TORO TORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,40,40
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,60,60
TOTORA(ORR),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,24,24
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,7,7
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,601,601
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,161,161
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,20,20
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,146,146
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,229,229
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,57,57
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,131,131
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,49,49
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,79,79
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,251,251
VILA VILA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,5,5
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,340,340
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,33,33
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,16,16
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,170,170
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,345,345
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,195,195
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,94,94
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,210,210
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,66,66
WALDO BALLIVIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,6,6
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,460,460
YACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,10,10
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,567,567
YAMPARAEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,124,124
YANACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,15,15
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,89,89
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,13,13
YOTALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,109,109
YUNCHARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,49,49
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-02-01,126,126
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,11,11
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,248,248
ACHOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,50,50
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,102,102
ALALAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,15,15
ALCALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,58,58
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,151,151
ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,17,17
ANTEQUERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,20,20
ANZALDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,29,29
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,65,65
ARAMPAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,32,32
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,36,36
ARBIETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,77,77
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,45,45
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,125,125
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,260,260
AUCAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,12,12
AYATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,58,58
AYO AYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,66,66
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,215,215
BATALLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,88,88
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,47,47
BELEN DE ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,6,6
BELEN DE URMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,14,14
BELLA FLOR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,15,15
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,502,502
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,65,65
BOLIVAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,43,43
BOLPEBRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,14,14
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,16,16
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,184,184
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,110,110
CAIROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,34,34
"CAIZA ""D""","anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,30,30
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,52,52
CALACOTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,4,4
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,10,10
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,149,149
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,52,52
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,105,105
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,197,197
CAQUIAVIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,12,12
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,82,82
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,405,405
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,130,130
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,19,19
CARMEN RIVERO TORREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,20,20
CHACARILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,10,10
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,209,209
CHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,6,6
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,47,47
CHAYANTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,30,30
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,152,152
CHIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,12,12
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,39,39
CHUMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,32,32
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,133,133
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,369,369
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,3986,3986
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,184,184
"COLCHA ""K""","anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,58,58
COLLANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,4,4
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,96,96
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,73,73
COLQUECHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,100,100
COLQUENCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,7,7
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,121,121
COMANCHE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,6,6
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,95,95
COMBAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,3,3
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,45,45
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,35,35
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,57,57
CORO CORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,5,5
COROICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2007-03-01,23,23
