municipality,group,variable,month,AQV femenino,TOTAL
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,6,6
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,1,1
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,6,6
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,1,1
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,2,2
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,5,5
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,34,34
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,3,3
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,3,3
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,47,47
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,23,23
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,3,3
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,3,3
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-06-01,7,7
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,2,2
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,2,2
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,2,2
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,11,11
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,5,5
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,3,3
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,2,2
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,14,14
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,1,1
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,2,2
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,10,10
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,4,4
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,3,3
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,6,6
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,1,1
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,11,11
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,2,2
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,6,6
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,7,7
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,14,14
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,3,3
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,4,4
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,3,3
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,2,2
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,1,1
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,2,2
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,7,7
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,7,7
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,5,5
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,2,2
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,2,2
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,3,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,58,58
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,4,4
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,5,5
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,43,43
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,20,20
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,2,2
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,12,12
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,2,2
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,9,9
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,4,4
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-07-01,2,2
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,2,2
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,4,4
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,2,2
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,5,5
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,5,5
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,1,1
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,2,2
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,8,8
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,43,43
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,3,3
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,3,3
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,3,3
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,4,4
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,4,4
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,7,7
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,7,7
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,10,10
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,7,7
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,4,4
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,6,6
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,1,1
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,4,4
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,12,12
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,1,1
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,6,6
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,7,7
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,6,6
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,4,4
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,2,2
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,224,224
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,2,2
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,2,2
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,53,53
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,25,25
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,12,12
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,3,3
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,10,10
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,5,5
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,4,4
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,8,8
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,1,1
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-08-01,1,1
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,2,2
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,3,3
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,4,4
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,9,9
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,44,44
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,5,5
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,3,3
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,8,8
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,4,4
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,2,2
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,4,4
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,6,6
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,15,15
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,3,3
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,7,7
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,2,2
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,8,8
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,2,2
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,2,2
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,8,8
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,28,28
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,1,1
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,45,45
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,6,6
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,12,12
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,2,2
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,2,2
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,2,2
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,4,4
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,5,5
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,3,3
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-09-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,1,1
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,2,2
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,2,2
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,3,3
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,3,3
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,1,1
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,20,20
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,2,2
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,4,4
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,4,4
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,4,4
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,3,3
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,26,26
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,4,4
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,4,4
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,5,5
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,5,5
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,3,3
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,4,4
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,1,1
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,4,4
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,2,2
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,3,3
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,7,7
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,5,5
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,3,3
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,45,45
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,2,2
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,2,2
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,37,37
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,24,24
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,11,11
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,6,6
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,5,5
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,2,2
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,1,1
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-10-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,1,1
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,3,3
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,1,1
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,3,3
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,12,12
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,11,11
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,2,2
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,4,4
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,3,3
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,5,5
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,11,11
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,1,1
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,4,4
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,7,7
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,2,2
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,2,2
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,1,1
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,4,4
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,2,2
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,6,6
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,2,2
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,10,10
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,81,81
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,4,4
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,3,3
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,49,49
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,6,6
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,36,36
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,18,18
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,3,3
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,6,6
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,3,3
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,3,3
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,1,1
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,4,4
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-11-01,2,2
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,2,2
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,2,2
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,2,2
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,1,1
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,5,5
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,20,20
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,12,12
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,3,3
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,3,3
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,6,6
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2007-12-01,1,1
