municipality,group,variable,month,Condón: Usuarias (os) Continuas(os),TOTAL
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-03-01,4,4
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-03-01,11,11
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-03-01,3,3
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-03-01,14,14
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-03-01,23,23
YACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-03-01,3,3
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-03-01,21,21
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-03-01,39,39
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-03-01,3,3
YUNCHARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-03-01,6,6
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-03-01,1,1
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,7,7
ALCALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
ANTEQUERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,8,8
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,17,17
AUCAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
AYATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,14,14
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
BATALLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
BELLA FLOR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,9,9
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,9,9
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
BOLPEBRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
"CAIZA ""D""","anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,10,10
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,6,6
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,8,8
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,82,82
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,12,12
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,66,66
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
"COLCHA ""K""","anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,7,7
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,8,8
COLQUECHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,9,9
COLQUENCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
CORO CORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
CUEVO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1118,1118
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,14,14
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,13,13
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,14,14
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,9,9
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,24,24
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
HUARACAJE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,7,7
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,8,8
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,8,8
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,257,257
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,6,6
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
LLICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,11,11
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,16,16
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,35,35
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,73,73
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,6,6
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,10,10
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,33,33
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,14,14
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,32,32
PALCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,17,17
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,6,6
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,6,6
PASORAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
PAZÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,20,20
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
PORCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,16,16
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,17,17
PORVENIR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,39,39
PRESTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,11,11
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
PUERTO PEREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,21,21
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,6,6
QUIABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,6,6
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
RAVELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,6,6
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,6,6
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
SAN AGUSTIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
SAN ANDRES DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,9,9
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,37,37
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,24,24
SAN JAVIER(BNI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,16,16
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,6,6
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
SAN RAFAEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,11,11
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,89,89
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,9,9
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
SAPAHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
SENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
SORACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,156,156
TACOBAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,5,5
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,78,78
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
TEOPONTE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,12,12
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
TOLEDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
TORO TORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,6,6
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
TOTORA(ORR),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,19,19
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,15,15
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,19,19
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,13,13
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,19,19
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,4,4
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,21,21
YACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,3,3
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,22,22
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,33,33
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2007-04-01,2,2
