municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,2,2
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
CHARAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,2,2
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,2,2
CULPINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
GUANAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,2,2
POCONA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
TARIJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,2,2
UMALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,3,3
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
YUNGUYO DE LITORAL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-11-01,1,1
ARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
BOYUIBE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
CARAPARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
CHUMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,2,2
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
COTOCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
GUANAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
HUARINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,2,2
PORONGO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
PUNA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
REYES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,2,2
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,3,3
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,2,2
TARACO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
YOTALA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2016-12-01,1,1
