municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,3,3
SENA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,2,2
SOPACHUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,4,4
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,5,5
TARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,2,2
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,3,3
TIAWANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,8,8
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,5,5
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,9,9
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,4,4
TOMINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,2,2
TRINIDAD,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,3,3
TURCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
VALLEGRANDE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,2,2
VILLA MONTES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,3,3
VITICHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,2,2
WARNES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
YACUIBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,2,2
YAMPARAEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-03-01,1,1
ACHOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
ALALAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
ALTO BENI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
ARBIETO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
ATOCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
AUCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,7,7
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,6,6
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
CAJUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,5,5
CARIPUYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
CHIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
CHUA COCANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,6,6
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,4,4
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,4,4
COIPASA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,8,8
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,7,7
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,9,9
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,8,8
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,4,4
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,5,5
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
GUANAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,4,4
HUACARETA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,10,10
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,5,5
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,4,4
LA PAZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
LAS CARRERAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
MACHARETI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
MINEROS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,10,10
MOJINETE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
OMEREQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,4,4
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,5,5
PAZÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
POJO (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,5,5
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,5,5
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,11,11
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,6,6
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
SIPE SIPE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,4,4
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,6,6
TARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
TARATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,6,6
TIAWANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,7,7
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,12,12
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,3,3
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
TOLATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
TOMINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
TURCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
VIACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
YACUIBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,4,4
YOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-04-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,4,4
ACHOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
ALCALA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
ALTO BENI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
ANZALDO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,4,4
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,3,3
ARBIETO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
AUCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,5,5
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,3,3
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,4,4
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
CAMARGO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,4,4
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
CHIMORE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
CHIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
CHUA COCANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,3,3
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,8,8
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,10,10
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,6,6
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
CORIPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
CORQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,4,4
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,4,4
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
DESAGUADERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,3,3
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,5,5
EL PUENTE(STC),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
EL TORNO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
FILADELFIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,5,5
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,7,7
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,8,8
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,4,4
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,3,3
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,5,5
LLICA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,8,8
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,8,8
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,3,3
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,4,4
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
PAZÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,4,4
PORONGO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
PORVENIR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,10,10
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
PUERTO RICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
PUERTO SILES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
PUERTO SUAREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,6,6
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,5,5
REYES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
SABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,3,3
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,4,4
SENA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,5,5
SIPE SIPE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
SOPACHUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,4,4
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,5,5
TARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
TIAWANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,3,3
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,6,6
TOLATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,3,3
TOMINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
UMALA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
URIONDO (A. CONCEPCION),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,1,1
YACUIBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,4,4
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-05-01,2,2
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,4,4
ACHOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
ALTO BENI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,5,5
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,3,3
ARBIETO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,5,5
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,3,3
AUCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,3,3
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,3,3
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,9,9
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,3,3
BELLA FLOR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,8,8
BOYUIBE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
BUENA VISTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,5,5
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,6,6
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,3,3
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,6,6
CHUA COCANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,2,2
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,6,6
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,3,3
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,6,6
COLOMI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2016-06-01,1,1
