municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
AYATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,6,6
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,7,7
AZURDUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
BATALLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,12,12
BAURES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
BELEN DE ANDAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
BELLA FLOR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,4,4
BOLIVAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,7,7
BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,7,7
CALACOTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,4,4
CALAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,10,10
CAMIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
CAPINOTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,4,4
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
CARAPARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,8,8
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
CHACARILLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,11,11
CHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
CHARAÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,6,6
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,13,13
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,5,5
COLLANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
COLOMI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,29,29
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,8,8
COMANCHE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
COMARAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
COMBAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
CORIPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,6,6
CORQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
COTOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
CUATRO CAÑADAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
CURVA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
EL CHORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,4,4
GUAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,6,6
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
HUMANATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
IXIAMAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,6,6
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,4,4
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
LA PAZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
LAS CARRERAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,5,5
MACHARETI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,7,7
MOJOCOYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
MORO MORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,9,9
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,4,4
PADILLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
PAILON,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,5,5
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,4,4
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,17,17
POCONA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
POJO (CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
PORCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
PUCARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,15,15
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,9,9
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,13,13
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
PUERTO RICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,6,6
PUNA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,4,4
PUNATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
REYES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
SABAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,12,12
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
SAN ANDRES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,4,4
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,7,7
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,6,6
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,10,10
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,27,27
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
SAN PEDRO DE QUEMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
SAN PEDRO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
SANTA ANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,11,11
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
SANTIAGO DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,6,6
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,9,9
SORACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,4,4
SORATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,10,10
TACACOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,12,12
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,13,13
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
TARIJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
TEOPONTE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
TIAWANACU,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,9,9
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
TOLEDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
TOMAVE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
TOMINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,10,10
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,7,7
UMALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,9,9
UNCIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,7,7
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,5,5
VACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
VILLA RIVERO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
WARNES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,10,10
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,5,5
YANACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,1,1
YOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,3,3
YUNCHARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-04-01,2,2
ACACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,12,12
ACHOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
AIQUILE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
ALALAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
ALTO BENI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,10,10
ANDAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
ARBIETO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,10,10
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
ATOCHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
AYATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,6,6
AZURDUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,7,7
BATALLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,4,4
BAURES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,9,9
BOLIVAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,6,6
BOLPEBRA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,4,4
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
CALACOTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
CALAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,6,6
CAMARGO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,4,4
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,5,5
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,4,4
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,12,12
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
CHACARILLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,9,9
CHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
CHARAÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
CHIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,5,5
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
COIPASA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
COLCAPIRHUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
COLLANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,15,15
COLQUENCHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,7,7
COMANCHE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
COMBAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
COPACABANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,5,5
COROICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,8,8
COTOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
ESCARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
EXALTACION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
GUANAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
GUAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
GUTIERREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,8,8
HUACARETA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
HUANUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
HUARINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
HUMANATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
ICLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
INCAHUASI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
IXIAMAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,4,4
LA PAZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
LAS CARRERAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
LORETO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
LURIBAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,4,4
MECAPACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
MIZQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,11,11
MOJOCOYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,2,2
MONTERO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,6,6
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
PADCAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,3,3
PAILON,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,5,5
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,11,11
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,4,4
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
PASORAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,4,4
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,4,4
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,20,20
POCONA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2016-05-01,1,1
