municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
VILLAZON,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,81,81
VINTO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,89,89
VITICHI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,9,9
WALDO BALLIVIAN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,1,1
WARNES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,106,106
YACO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,14,14
YACUIBA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,83,83
YAMPARAEZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,12,12
YANACACHI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,5,5
YAPACANI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,120,120
YOCALLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,3,3
YOTALA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,15,15
YUNCHARA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,14,14
ZUDAÑEZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-02-01,10,10
ACACIO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,16,16
ACHACACHI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,143,143
ACHOCALLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,13,13
AIQUILE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,67,67
ALALAY,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,3,3
ALCALA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,10,10
ANCORAIMES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,23,23
ANDAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,6,6
ANTEQUERA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,8,8
ANZALDO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,9,9
APOLO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,36,36
ARAMPAMPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,9,9
ARANI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,13,13
ARBIETO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,11,11
ARQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,34,34
ASCENCION DE GUARAYOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,75,75
ATOCHA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,20,20
AUCAPATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,10,10
AYATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,13,13
AYO AYO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,65,65
AZURDUY,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,20,20
BATALLAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,30,30
BAURES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,6,6
BELEN DE ANDAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1,1
BELLA FLOR,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,15,15
BERMEJO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,44,44
BETANZOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,54,54
BOLIVAR,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,10,10
BOLPEBRA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,3,3
BOYUIBE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,4,4
BUENA VISTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,27,27
CABEZAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,32,32
CAIROMA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,28,28
"CAIZA ""D""",nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,3,3
CAJUATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,17,17
CALACOTO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,11,11
CALAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,12,12
CAMARGO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,37,37
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,10,10
CAMIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,95,95
CAPINOTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,46,46
CAQUIAVIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,5,5
CARACOLLO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,60,60
CARANAVI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,106,106
CARAPARI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,16,16
CARIPUYO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,16,16
CARMEN RIVERO TORREZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,4,4
CHACARILLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,4,4
CHALLAPATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,43,43
CHAQUI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,6,6
CHARAGUA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,80,80
CHARAÑA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,2,2
CHAYANTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,18,18
CHIMORE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,29,29
CHIPAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,4,4
CHOQUE COTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,4,4
CHUMA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,9,9
CLIZA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,30,30
COBIJA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,151,151
COCHABAMBA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1616,1616
COIPASA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1,1
COLCAPIRHUA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,82,82
"COLCHA ""K""",nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,21,21
COLLANA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,2,2
COLOMI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,39,39
COLPA BELGICA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,6,6
COLQUECHACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,87,87
COLQUENCHA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,13,13
COLQUIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,46,46
COMANCHE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,2,2
COMARAPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,33,33
COMBAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,3,3
CONCEPCION,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,59,59
COPACABANA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,27,27
CORIPATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,22,22
CORO CORO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,11,11
COROICO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,24,24
CORQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,11,11
COTAGAITA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,23,23
COTOCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,43,43
CUATRO CAÑADAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,30,30
CUCHUMUELA (V. G. VILLARROEL),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1,1
CUEVO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,3,3
CULPINA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,39,39
CURAHUARA DE CARANGAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,14,14
CURVA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,5,5
DESAGUADERO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,14,14
EL ALTO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1371,1371
EL CHORO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,9,9
EL PUENTE(STC),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,15,15
EL PUENTE(TJA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,13,13
EL TORNO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,227,227
ENTRE RIOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,40,40
ENTRE RIOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,60,60
ESCARA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1,1
EUCALIPTUS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,16,16
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,2,2
EXALTACION,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,7,7
FERNANDEZ ALONSO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,29,29
FILADELFIA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,9,9
GENERAL SAAVEDRA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,33,33
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,23,23
GUANAY,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,39,39
GUAQUI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,19,19
GUAYARAMERIN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,76,76
GUTIERREZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,19,19
HUACARETA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,19,19
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,5,5
HUACHACALLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,5,5
HUANUNI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,73,73
HUARACAJE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,7,7
HUAYLLAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,8,8
ICHOCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,10,10
ICLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,25,25
INCAHUASI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,83,83
INGAVI (HUMAITA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,4,4
INQUISIVI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,25,25
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,28,28
IXIAMAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,3,3
JESUS DE MACHACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,25,25
LA ASUNTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,136,136
LA GUARDIA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,92,92
LA PAZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1585,1585
LA RIVERA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1,1
LAGUNILLAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,14,14
LAJA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,22,22
LAS CARRERAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,7,7
LICOMA PAMPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1,1
LLALLAGUA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,134,134
LLICA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,6,6
LORETO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,6,6
LURIBAY,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,12,12
MACHACAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,10,10
MACHARETI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,11,11
MAGDALENA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,28,28
MAIRANA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,17,17
MALLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,6,6
MAPIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,21,21
MECAPACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,18,18
MINEROS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,47,47
MIZQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,54,54
MOCOMOCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,17,17
MOJINETE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1,1
MOJOCOYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,14,14
MONTEAGUDO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,49,49
MONTERO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,207,207
MORO MORO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1,1
MOROCHATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,40,40
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,11,11
NAZACARA DE PACAJES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1,1
OCURI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,50,50
OKINAWA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,46,46
OMEREQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,18,18
ORURO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,314,314
PADCAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,25,25
PADILLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,19,19
PAILON,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,66,66
PALCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,11,11
PALOS BLANCOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,59,59
PAMPA AULLAGAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,8,8
PAMPA GRANDE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,5,5
PAPEL PAMPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,4,4
PASORAPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,6,6
PATACAMAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,17,17
PAZÑA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,6,6
PELECHUCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,13,13
POCOATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,42,42
POCONA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,24,24
POJO (CBBA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,45,45
POOPO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,2,2
PORCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,10,10
POROMA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,43,43
PORONGO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,21,21
PORTACHUELO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,35,35
PORVENIR,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,18,18
POSTRER VALLE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,4,4
POTOSI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,285,285
PRESTO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,12,12
PUCARA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1,1
PUCARANI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,38,38
PUERTO ACOSTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,30,30
PUERTO CARABUCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,22,22
PUERTO GONZALO MORENO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,7,7
PUERTO PEREZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,3,3
PUERTO QUIJARRO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,19,19
PUERTO RICO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,16,16
PUERTO SILES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,3,3
PUERTO SUAREZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,6,6
PUERTO VILLARROEL,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,108,108
PUNA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,21,21
PUNATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,38,38
QUIABAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,4,4
QUILLACOLLO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,314,314
QUIME,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,18,18
QUIRUSILLAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1,1
RAVELO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,39,39
REYES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,28,28
RIBERALTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,257,257
ROBORE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,39,39
RURRENABAQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,50,50
SABAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,9,9
SACABA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,181,181
SACABAMBA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,6,6
SACACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,40,40
SAIPINA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,7,7
SALINAS DE GARCI MENDOZA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,24,24
SAMAIPATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,11,11
SAN AGUSTIN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1,1
SAN ANDRES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,19,19
SAN ANDRES DE MACHACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,4,4
SAN ANTONIO DE ESMORUCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,2,2
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,11,11
SAN BENITO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,18,18
SAN BORJA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,112,112
SAN BUENA VENTURA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,16,16
SAN CARLOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,44,44
SAN IGNACIO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,29,29
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,172,172
SAN JAVIER(BNI),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,7,7
SAN JAVIER(STC),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,26,26
SAN JOAQUIN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,37,37
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,3,3
SAN JUAN DE YAPACANI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,32,32
SAN JULIAN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,66,66
SAN LORENZO(PND),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,16,16
SAN LORENZO(TJA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,26,26
SAN LUCAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,102,102
SAN MATIAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,28,28
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,20,20
SAN PABLO DE LIPEZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,5,5
SAN PEDRO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,29,29
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,23,23
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,6,6
SAN PEDRO DE QUEMES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1,1
SAN PEDRO(PND),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,2,2
SAN RAFAEL,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,19,19
SAN RAMON,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,26,26
SAN RAMON,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,8,8
SANTA ANA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,32,32
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,1534,1534
SANTA ROSA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,25,25
SANTA ROSA DEL SARA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,38,38
SANTIAGO DE CALLAPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,4,4
SANTIAGO DE HUARI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,9,9
SANTIAGO DE MACHACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,5,5
SANTIVAÑES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,4,4
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,6,6
SAPAHAQUI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,8,8
SENA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2008-03-01,22,22
