municipality,group,variable,month,Sueros,TOTAL
COLQUECHACA,otras actividades de enfermeria,sueros,2017-03-01,21,21
COLQUENCHA,otras actividades de enfermeria,sueros,2017-03-01,6,6
COLQUIRI,otras actividades de enfermeria,sueros,2017-03-01,33,33
COMARAPA,otras actividades de enfermeria,sueros,2017-03-01,112,112
COMBAYA,otras actividades de enfermeria,sueros,2017-03-01,2,2
CONCEPCION,otras actividades de enfermeria,sueros,2017-03-01,186,186
COPACABANA,otras actividades de enfermeria,sueros,2017-03-01,23,23
CORIPATA,otras actividades de enfermeria,sueros,2017-03-01,12,12
CORO CORO,otras actividades de enfermeria,sueros,2017-03-01,4,4
COROICO,otras actividades de enfermeria,sueros,2017-03-01,441,441
CORQUE,otras actividades de enfermeria,sueros,2017-03-01,9,9
COTAGAITA,otras actividades de enfermeria,sueros,2017-03-01,151,151
COTOCA,otras actividades de enfermeria,sueros,2017-03-01,428,428
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2017-03-01,139,139
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,sueros,2017-03-01,1,1
CUEVO,otras actividades de enfermeria,sueros,2017-03-01,14,14
CULPINA,otras actividades de enfermeria,sueros,2017-03-01,254,254
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2017-03-01,4,4
CURVA,otras actividades de enfermeria,sueros,2017-03-01,8,8
DESAGUADERO,otras actividades de enfermeria,sueros,2017-03-01,4,4
EL ALTO,otras actividades de enfermeria,sueros,2017-03-01,8546,8546
EL CHORO,otras actividades de enfermeria,sueros,2017-03-01,7,7
EL PUENTE(STC),otras actividades de enfermeria,sueros,2017-03-01,42,42
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2017-03-01,19,19
EL TORNO,otras actividades de enfermeria,sueros,2017-03-01,968,968
EL VILLAR,otras actividades de enfermeria,sueros,2017-03-01,27,27
ENTRE RIOS TRJ,otras actividades de enfermeria,sueros,2017-03-01,147,147
ENTRE RIOS CBBA,otras actividades de enfermeria,sueros,2017-03-01,72,72
ESCARA,otras actividades de enfermeria,sueros,2017-03-01,1,1
ESCOMA,otras actividades de enfermeria,sueros,2017-03-01,29,29
EUCALIPTUS,otras actividades de enfermeria,sueros,2017-03-01,4,4
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2017-03-01,6,6
EXALTACION,otras actividades de enfermeria,sueros,2017-03-01,10,10
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2017-03-01,50,50
FILADELFIA,otras actividades de enfermeria,sueros,2017-03-01,53,53
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2017-03-01,348,348
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2017-03-01,10,10
GUANAY,otras actividades de enfermeria,sueros,2017-03-01,303,303
GUAQUI,otras actividades de enfermeria,sueros,2017-03-01,6,6
GUAYARAMERIN,otras actividades de enfermeria,sueros,2017-03-01,2680,2680
GUTIERREZ,otras actividades de enfermeria,sueros,2017-03-01,81,81
HUACARETA,otras actividades de enfermeria,sueros,2017-03-01,178,178
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2017-03-01,13,13
HUACHACALLA,otras actividades de enfermeria,sueros,2017-03-01,2,2
HUANUNI,otras actividades de enfermeria,sueros,2017-03-01,1805,1805
HUARACAJE,otras actividades de enfermeria,sueros,2017-03-01,29,29
HUARINA,otras actividades de enfermeria,sueros,2017-03-01,12,12
HUATAJATA,otras actividades de enfermeria,sueros,2017-03-01,1,1
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2017-03-01,10,10
HUMANATA,otras actividades de enfermeria,sueros,2017-03-01,3,3
ICHOCA,otras actividades de enfermeria,sueros,2017-03-01,14,14
ICLA,otras actividades de enfermeria,sueros,2017-03-01,40,40
INCAHUASI,otras actividades de enfermeria,sueros,2017-03-01,66,66
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2017-03-01,13,13
INQUISIVI,otras actividades de enfermeria,sueros,2017-03-01,8,8
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2017-03-01,23,23
IXIAMAS,otras actividades de enfermeria,sueros,2017-03-01,49,49
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2017-03-01,14,14
LA ASUNTA,otras actividades de enfermeria,sueros,2017-03-01,115,115
LA GUARDIA,otras actividades de enfermeria,sueros,2017-03-01,948,948
LA PAZ,otras actividades de enfermeria,sueros,2017-03-01,64695,64695
LAGUNILLAS,otras actividades de enfermeria,sueros,2017-03-01,33,33
LAJA,otras actividades de enfermeria,sueros,2017-03-01,14,14
LAS CARRERAS,otras actividades de enfermeria,sueros,2017-03-01,25,25
LICOMA PAMPA,otras actividades de enfermeria,sueros,2017-03-01,2,2
LLALLAGUA,otras actividades de enfermeria,sueros,2017-03-01,753,753
LLICA,otras actividades de enfermeria,sueros,2017-03-01,5,5
LORETO,otras actividades de enfermeria,sueros,2017-03-01,7,7
LURIBAY,otras actividades de enfermeria,sueros,2017-03-01,17,17
MACHACAMARCA,otras actividades de enfermeria,sueros,2017-03-01,8,8
MACHARETI,otras actividades de enfermeria,sueros,2017-03-01,47,47
MAGDALENA,otras actividades de enfermeria,sueros,2017-03-01,268,268
MAIRANA,otras actividades de enfermeria,sueros,2017-03-01,152,152
MALLA,otras actividades de enfermeria,sueros,2017-03-01,1,1
MAPIRI,otras actividades de enfermeria,sueros,2017-03-01,51,51
MECAPACA,otras actividades de enfermeria,sueros,2017-03-01,13,13
MINEROS,otras actividades de enfermeria,sueros,2017-03-01,35,35
MIZQUE,otras actividades de enfermeria,sueros,2017-03-01,124,124
MOCOMOCO,otras actividades de enfermeria,sueros,2017-03-01,11,11
MOJINETE,otras actividades de enfermeria,sueros,2017-03-01,1,1
MOJOCOYA,otras actividades de enfermeria,sueros,2017-03-01,36,36
MONTEAGUDO,otras actividades de enfermeria,sueros,2017-03-01,1178,1178
MONTERO,otras actividades de enfermeria,sueros,2017-03-01,4960,4960
MORO MORO,otras actividades de enfermeria,sueros,2017-03-01,5,5
MOROCHATA,otras actividades de enfermeria,sueros,2017-03-01,27,27
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2017-03-01,21,21
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2017-03-01,10,10
OCURI,otras actividades de enfermeria,sueros,2017-03-01,31,31
OKINAWA,otras actividades de enfermeria,sueros,2017-03-01,27,27
OMEREQUE,otras actividades de enfermeria,sueros,2017-03-01,71,71
ORURO,otras actividades de enfermeria,sueros,2017-03-01,30984,30984
PADCAYA,otras actividades de enfermeria,sueros,2017-03-01,102,102
PADILLA,otras actividades de enfermeria,sueros,2017-03-01,405,405
PAILON,otras actividades de enfermeria,sueros,2017-03-01,395,395
PALCA,otras actividades de enfermeria,sueros,2017-03-01,6,6
PALOS BLANCOS,otras actividades de enfermeria,sueros,2017-03-01,123,123
PAMPA GRANDE,otras actividades de enfermeria,sueros,2017-03-01,25,25
PAPEL PAMPA,otras actividades de enfermeria,sueros,2017-03-01,6,6
PASORAPA,otras actividades de enfermeria,sueros,2017-03-01,7,7
PATACAMAYA,otras actividades de enfermeria,sueros,2017-03-01,141,141
PAZÑA,otras actividades de enfermeria,sueros,2017-03-01,11,11
PELECHUCO,otras actividades de enfermeria,sueros,2017-03-01,6,6
POCOATA,otras actividades de enfermeria,sueros,2017-03-01,13,13
POCONA,otras actividades de enfermeria,sueros,2017-03-01,17,17
POJO (CBBA),otras actividades de enfermeria,sueros,2017-03-01,25,25
POOPO,otras actividades de enfermeria,sueros,2017-03-01,11,11
PORCO,otras actividades de enfermeria,sueros,2017-03-01,16,16
POROMA,otras actividades de enfermeria,sueros,2017-03-01,46,46
PORONGO,otras actividades de enfermeria,sueros,2017-03-01,26,26
PORTACHUELO,otras actividades de enfermeria,sueros,2017-03-01,677,677
PORVENIR,otras actividades de enfermeria,sueros,2017-03-01,87,87
POSTRER VALLE,otras actividades de enfermeria,sueros,2017-03-01,5,5
POTOSI,otras actividades de enfermeria,sueros,2017-03-01,7861,7861
PRESTO,otras actividades de enfermeria,sueros,2017-03-01,30,30
PUCARA,otras actividades de enfermeria,sueros,2017-03-01,16,16
PUCARANI,otras actividades de enfermeria,sueros,2017-03-01,11,11
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2017-03-01,18,18
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2017-03-01,16,16
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2017-03-01,47,47
PUERTO PEREZ,otras actividades de enfermeria,sueros,2017-03-01,8,8
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2017-03-01,132,132
PUERTO RICO,otras actividades de enfermeria,sueros,2017-03-01,39,39
PUERTO SILES,otras actividades de enfermeria,sueros,2017-03-01,8,8
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2017-03-01,833,833
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2017-03-01,1735,1735
PUNA,otras actividades de enfermeria,sueros,2017-03-01,43,43
PUNATA,otras actividades de enfermeria,sueros,2017-03-01,477,477
QUIABAYA,otras actividades de enfermeria,sueros,2017-03-01,1,1
QUILLACOLLO,otras actividades de enfermeria,sueros,2017-03-01,1432,1432
QUIME,otras actividades de enfermeria,sueros,2017-03-01,19,19
QUIRUSILLAS,otras actividades de enfermeria,sueros,2017-03-01,17,17
RAVELO,otras actividades de enfermeria,sueros,2017-03-01,47,47
REYES,otras actividades de enfermeria,sueros,2017-03-01,136,136
RIBERALTA,otras actividades de enfermeria,sueros,2017-03-01,3323,3323
ROBORE,otras actividades de enfermeria,sueros,2017-03-01,668,668
RURRENABAQUE,otras actividades de enfermeria,sueros,2017-03-01,175,175
SABAYA,otras actividades de enfermeria,sueros,2017-03-01,15,15
SACABA,otras actividades de enfermeria,sueros,2017-03-01,704,704
SACABAMBA,otras actividades de enfermeria,sueros,2017-03-01,17,17
SACACA,otras actividades de enfermeria,sueros,2017-03-01,20,20
SAIPINA,otras actividades de enfermeria,sueros,2017-03-01,18,18
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2017-03-01,37,37
SAMAIPATA,otras actividades de enfermeria,sueros,2017-03-01,85,85
SAN AGUSTIN,otras actividades de enfermeria,sueros,2017-03-01,17,17
SAN ANDRES,otras actividades de enfermeria,sueros,2017-03-01,54,54
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2017-03-01,10,10
SAN BORJA,otras actividades de enfermeria,sueros,2017-03-01,179,179
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2017-03-01,241,241
SAN CARLOS,otras actividades de enfermeria,sueros,2017-03-01,694,694
SAN IGNACIO,otras actividades de enfermeria,sueros,2017-03-01,268,268
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2017-03-01,1141,1141
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2017-03-01,52,52
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2017-03-01,14,14
SAN JOAQUIN,otras actividades de enfermeria,sueros,2017-03-01,87,87
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2017-03-01,635,635
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2017-03-01,127,127
SAN JULIAN,otras actividades de enfermeria,sueros,2017-03-01,256,256
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2017-03-01,20,20
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2017-03-01,72,72
SAN LUCAS,otras actividades de enfermeria,sueros,2017-03-01,217,217
SAN MATIAS,otras actividades de enfermeria,sueros,2017-03-01,322,322
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2017-03-01,61,61
SAN PABLO DE LIPEZ,otras actividades de enfermeria,sueros,2017-03-01,12,12
SAN PEDRO,otras actividades de enfermeria,sueros,2017-03-01,103,103
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2017-03-01,24,24
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2017-03-01,5,5
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2017-03-01,9,9
SAN RAFAEL,otras actividades de enfermeria,sueros,2017-03-01,64,64
SAN RAMON BENI,otras actividades de enfermeria,sueros,2017-03-01,82,82
SAN RAMON SCZ,otras actividades de enfermeria,sueros,2017-03-01,90,90
SANTA ANA,otras actividades de enfermeria,sueros,2017-03-01,396,396
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2017-03-01,47314,47314
SANTA ROSA,otras actividades de enfermeria,sueros,2017-03-01,135,135
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2017-03-01,50,50
SANTIAGO DE CALLAPA,otras actividades de enfermeria,sueros,2017-03-01,3,3
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2017-03-01,15,15
SANTIAGO DE HUATA,otras actividades de enfermeria,sueros,2017-03-01,3,3
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2017-03-01,3,3
SANTIVAÑES,otras actividades de enfermeria,sueros,2017-03-01,5,5
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2017-03-01,10,10
SAPAHAQUI,otras actividades de enfermeria,sueros,2017-03-01,18,18
SENA,otras actividades de enfermeria,sueros,2017-03-01,41,41
SHINAOTA,otras actividades de enfermeria,sueros,2017-03-01,27,27
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2017-03-01,20,20
SICAYA,otras actividades de enfermeria,sueros,2017-03-01,7,7
SIPE SIPE,otras actividades de enfermeria,sueros,2017-03-01,43,43
SOPACHUY,otras actividades de enfermeria,sueros,2017-03-01,52,52
SORACACHI,otras actividades de enfermeria,sueros,2017-03-01,3,3
SORATA,otras actividades de enfermeria,sueros,2017-03-01,40,40
SUCRE,otras actividades de enfermeria,sueros,2017-03-01,12194,12194
TACACHI,otras actividades de enfermeria,sueros,2017-03-01,1,1
TACACOMA,otras actividades de enfermeria,sueros,2017-03-01,12,12
TACOBAMBA,otras actividades de enfermeria,sueros,2017-03-01,19,19
TACOPAYA,otras actividades de enfermeria,sueros,2017-03-01,6,6
TAPACARI,otras actividades de enfermeria,sueros,2017-03-01,16,16
TARABUCO,otras actividades de enfermeria,sueros,2017-03-01,304,304
TARACO,otras actividades de enfermeria,sueros,2017-03-01,4,4
TARATA,otras actividades de enfermeria,sueros,2017-03-01,7,7
TARIJA,otras actividades de enfermeria,sueros,2017-03-01,28813,28813
TARVITA,otras actividades de enfermeria,sueros,2017-03-01,66,66
TEOPONTE,otras actividades de enfermeria,sueros,2017-03-01,19,19
TIAWANACU,otras actividades de enfermeria,sueros,2017-03-01,2,2
TINGUIPAYA,otras actividades de enfermeria,sueros,2017-03-01,20,20
TIPUANI,otras actividades de enfermeria,sueros,2017-03-01,29,29
TIQUIPAYA,otras actividades de enfermeria,sueros,2017-03-01,99,99
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2017-03-01,20,20
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,sueros,2017-03-01,9,9
TOCO,otras actividades de enfermeria,sueros,2017-03-01,3,3
TODOS SANTOS,otras actividades de enfermeria,sueros,2017-03-01,3,3
TOLATA,otras actividades de enfermeria,sueros,2017-03-01,10,10
TOLEDO,otras actividades de enfermeria,sueros,2017-03-01,6,6
TOMAVE,otras actividades de enfermeria,sueros,2017-03-01,24,24
TOMINA,otras actividades de enfermeria,sueros,2017-03-01,96,96
TORO TORO,otras actividades de enfermeria,sueros,2017-03-01,14,14
TOTORA(CBBA),otras actividades de enfermeria,sueros,2017-03-01,110,110
TOTORA(ORR),otras actividades de enfermeria,sueros,2017-03-01,20,20
TRIGAL,otras actividades de enfermeria,sueros,2017-03-01,7,7
TRINIDAD,otras actividades de enfermeria,sueros,2017-03-01,12499,12499
TUPIZA,otras actividades de enfermeria,sueros,2017-03-01,1419,1419
TURCO,otras actividades de enfermeria,sueros,2017-03-01,3,3
UMALA,otras actividades de enfermeria,sueros,2017-03-01,2,2
UNCIA,otras actividades de enfermeria,sueros,2017-03-01,717,717
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2017-03-01,53,53
URUBICHA,otras actividades de enfermeria,sueros,2017-03-01,23,23
UYUNI,otras actividades de enfermeria,sueros,2017-03-01,847,847
VACAS,otras actividades de enfermeria,sueros,2017-03-01,4,4
VALLEGRANDE,otras actividades de enfermeria,sueros,2017-03-01,588,588
VIACHA,otras actividades de enfermeria,sueros,2017-03-01,1214,1214
VILA VILA,otras actividades de enfermeria,sueros,2017-03-01,3,3
VILLA CHARCAS,otras actividades de enfermeria,sueros,2017-03-01,33,33
VILLA MONTES,otras actividades de enfermeria,sueros,2017-03-01,1236,1236
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2017-03-01,5,5
VILLA RIVERO,otras actividades de enfermeria,sueros,2017-03-01,15,15
VILLA SERRANO,otras actividades de enfermeria,sueros,2017-03-01,38,38
VILLA TUNARI,otras actividades de enfermeria,sueros,2017-03-01,418,418
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2017-03-01,32,32
VILLAZON,otras actividades de enfermeria,sueros,2017-03-01,965,965
VINTO,otras actividades de enfermeria,sueros,2017-03-01,89,89
VITICHI,otras actividades de enfermeria,sueros,2017-03-01,17,17
WARNES,otras actividades de enfermeria,sueros,2017-03-01,91,91
YACO,otras actividades de enfermeria,sueros,2017-03-01,11,11
YACUIBA,otras actividades de enfermeria,sueros,2017-03-01,4915,4915
YAMPARAEZ,otras actividades de enfermeria,sueros,2017-03-01,29,29
YANACACHI,otras actividades de enfermeria,sueros,2017-03-01,27,27
YAPACANI,otras actividades de enfermeria,sueros,2017-03-01,1267,1267
YOCALLA,otras actividades de enfermeria,sueros,2017-03-01,17,17
YOTALA,otras actividades de enfermeria,sueros,2017-03-01,49,49
YUNCHARA,otras actividades de enfermeria,sueros,2017-03-01,11,11
ZUDAÑEZ,otras actividades de enfermeria,sueros,2017-03-01,34,34
ACACIO,otras actividades de enfermeria,sueros,2017-04-01,8,8
ACHACACHI,otras actividades de enfermeria,sueros,2017-04-01,132,132
ACHOCALLA,otras actividades de enfermeria,sueros,2017-04-01,6,6
AIQUILE,otras actividades de enfermeria,sueros,2017-04-01,124,124
ALALAY,otras actividades de enfermeria,sueros,2017-04-01,6,6
ALCALA,otras actividades de enfermeria,sueros,2017-04-01,14,14
ALTO BENI,otras actividades de enfermeria,sueros,2017-04-01,11,11
ANCORAIMES,otras actividades de enfermeria,sueros,2017-04-01,14,14
ANDAMARCA,otras actividades de enfermeria,sueros,2017-04-01,5,5
ANTEQUERA,otras actividades de enfermeria,sueros,2017-04-01,1,1
ANZALDO,otras actividades de enfermeria,sueros,2017-04-01,66,66
APOLO,otras actividades de enfermeria,sueros,2017-04-01,34,34
ARAMPAMPA,otras actividades de enfermeria,sueros,2017-04-01,4,4
ARANI,otras actividades de enfermeria,sueros,2017-04-01,18,18
ARBIETO,otras actividades de enfermeria,sueros,2017-04-01,6,6
ARQUE,otras actividades de enfermeria,sueros,2017-04-01,3,3
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2017-04-01,588,588
ATOCHA,otras actividades de enfermeria,sueros,2017-04-01,384,384
AUCAPATA,otras actividades de enfermeria,sueros,2017-04-01,4,4
AYATA,otras actividades de enfermeria,sueros,2017-04-01,10,10
AYO AYO,otras actividades de enfermeria,sueros,2017-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2017-04-01,24,24
AZURDUY,otras actividades de enfermeria,sueros,2017-04-01,462,462
BATALLAS,otras actividades de enfermeria,sueros,2017-04-01,8,8
BAURES,otras actividades de enfermeria,sueros,2017-04-01,86,86
BELEN DE ANDAMARCA,otras actividades de enfermeria,sueros,2017-04-01,2,2
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2017-04-01,1,1
BELLA FLOR,otras actividades de enfermeria,sueros,2017-04-01,14,14
BERMEJO,otras actividades de enfermeria,sueros,2017-04-01,1627,1627
BETANZOS,otras actividades de enfermeria,sueros,2017-04-01,93,93
BOLIVAR,otras actividades de enfermeria,sueros,2017-04-01,6,6
BOLPEBRA,otras actividades de enfermeria,sueros,2017-04-01,9,9
BOYUIBE,otras actividades de enfermeria,sueros,2017-04-01,51,51
BUENA VISTA,otras actividades de enfermeria,sueros,2017-04-01,38,38
CABEZAS,otras actividades de enfermeria,sueros,2017-04-01,216,216
CAIROMA,otras actividades de enfermeria,sueros,2017-04-01,13,13
"CAIZA ""D""",otras actividades de enfermeria,sueros,2017-04-01,18,18
CAJUATA,otras actividades de enfermeria,sueros,2017-04-01,31,31
CALACOTO,otras actividades de enfermeria,sueros,2017-04-01,7,7
CALAMARCA,otras actividades de enfermeria,sueros,2017-04-01,13,13
CAMARGO,otras actividades de enfermeria,sueros,2017-04-01,265,265
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2017-04-01,34,34
CAMIRI,otras actividades de enfermeria,sueros,2017-04-01,2171,2171
CAPINOTA,otras actividades de enfermeria,sueros,2017-04-01,116,116
CAQUIAVIRI,otras actividades de enfermeria,sueros,2017-04-01,10,10
CARACOLLO,otras actividades de enfermeria,sueros,2017-04-01,71,71
CARANAVI,otras actividades de enfermeria,sueros,2017-04-01,359,359
CARAPARI,otras actividades de enfermeria,sueros,2017-04-01,56,56
CARIPUYO,otras actividades de enfermeria,sueros,2017-04-01,10,10
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2017-04-01,24,24
CHACARILLA,otras actividades de enfermeria,sueros,2017-04-01,2,2
CHALLAPATA,otras actividades de enfermeria,sueros,2017-04-01,140,140
CHAQUI,otras actividades de enfermeria,sueros,2017-04-01,15,15
CHARAGUA,otras actividades de enfermeria,sueros,2017-04-01,169,169
CHARAÑA,otras actividades de enfermeria,sueros,2017-04-01,4,4
CHAYANTA,otras actividades de enfermeria,sueros,2017-04-01,35,35
CHIMORE,otras actividades de enfermeria,sueros,2017-04-01,50,50
CHIPAYA,otras actividades de enfermeria,sueros,2017-04-01,4,4
CHUA COCANI,otras actividades de enfermeria,sueros,2017-04-01,12,12
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2017-04-01,121,121
CHUMA,otras actividades de enfermeria,sueros,2017-04-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,sueros,2017-04-01,10,10
CKOCHAS,otras actividades de enfermeria,sueros,2017-04-01,19,19
CLIZA,otras actividades de enfermeria,sueros,2017-04-01,41,41
COBIJA,otras actividades de enfermeria,sueros,2017-04-01,4311,4311
COCAPATA,otras actividades de enfermeria,sueros,2017-04-01,16,16
COCHABAMBA,otras actividades de enfermeria,sueros,2017-04-01,17363,17363
COIPASA,otras actividades de enfermeria,sueros,2017-04-01,2,2
COLCAPIRHUA,otras actividades de enfermeria,sueros,2017-04-01,416,416
"COLCHA ""K""",otras actividades de enfermeria,sueros,2017-04-01,47,47
COLLANA,otras actividades de enfermeria,sueros,2017-04-01,3,3
COLOMI,otras actividades de enfermeria,sueros,2017-04-01,33,33
COLPA BELGICA,otras actividades de enfermeria,sueros,2017-04-01,44,44
COLQUECHACA,otras actividades de enfermeria,sueros,2017-04-01,26,26
COLQUENCHA,otras actividades de enfermeria,sueros,2017-04-01,7,7
COLQUIRI,otras actividades de enfermeria,sueros,2017-04-01,28,28
COMANCHE,otras actividades de enfermeria,sueros,2017-04-01,1,1
COMARAPA,otras actividades de enfermeria,sueros,2017-04-01,105,105
COMBAYA,otras actividades de enfermeria,sueros,2017-04-01,2,2
CONCEPCION,otras actividades de enfermeria,sueros,2017-04-01,95,95
COPACABANA,otras actividades de enfermeria,sueros,2017-04-01,15,15
CORIPATA,otras actividades de enfermeria,sueros,2017-04-01,18,18
CORO CORO,otras actividades de enfermeria,sueros,2017-04-01,23,23
COROICO,otras actividades de enfermeria,sueros,2017-04-01,381,381
CORQUE,otras actividades de enfermeria,sueros,2017-04-01,8,8
COTAGAITA,otras actividades de enfermeria,sueros,2017-04-01,119,119
COTOCA,otras actividades de enfermeria,sueros,2017-04-01,283,283
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2017-04-01,128,128
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,sueros,2017-04-01,2,2
CUEVO,otras actividades de enfermeria,sueros,2017-04-01,9,9
CULPINA,otras actividades de enfermeria,sueros,2017-04-01,108,108
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2017-04-01,4,4
CURVA,otras actividades de enfermeria,sueros,2017-04-01,5,5
DESAGUADERO,otras actividades de enfermeria,sueros,2017-04-01,1,1
EL ALTO,otras actividades de enfermeria,sueros,2017-04-01,7682,7682
EL CHORO,otras actividades de enfermeria,sueros,2017-04-01,8,8
EL PUENTE(STC),otras actividades de enfermeria,sueros,2017-04-01,35,35
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2017-04-01,15,15
EL TORNO,otras actividades de enfermeria,sueros,2017-04-01,885,885
EL VILLAR,otras actividades de enfermeria,sueros,2017-04-01,22,22
ENTRE RIOS TRJ,otras actividades de enfermeria,sueros,2017-04-01,90,90
ENTRE RIOS CBBA,otras actividades de enfermeria,sueros,2017-04-01,58,58
ESCOMA,otras actividades de enfermeria,sueros,2017-04-01,55,55
EUCALIPTUS,otras actividades de enfermeria,sueros,2017-04-01,3,3
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2017-04-01,4,4
EXALTACION,otras actividades de enfermeria,sueros,2017-04-01,7,7
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2017-04-01,61,61
FILADELFIA,otras actividades de enfermeria,sueros,2017-04-01,29,29
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2017-04-01,41,41
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2017-04-01,6,6
GUANAY,otras actividades de enfermeria,sueros,2017-04-01,71,71
GUAQUI,otras actividades de enfermeria,sueros,2017-04-01,5,5
GUAYARAMERIN,otras actividades de enfermeria,sueros,2017-04-01,2180,2180
GUTIERREZ,otras actividades de enfermeria,sueros,2017-04-01,86,86
HUACARETA,otras actividades de enfermeria,sueros,2017-04-01,115,115
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2017-04-01,9,9
HUACHACALLA,otras actividades de enfermeria,sueros,2017-04-01,3,3
HUANUNI,otras actividades de enfermeria,sueros,2017-04-01,1898,1898
HUARACAJE,otras actividades de enfermeria,sueros,2017-04-01,25,25
HUARINA,otras actividades de enfermeria,sueros,2017-04-01,20,20
HUATAJATA,otras actividades de enfermeria,sueros,2017-04-01,4,4
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2017-04-01,13,13
ICHOCA,otras actividades de enfermeria,sueros,2017-04-01,12,12
ICLA,otras actividades de enfermeria,sueros,2017-04-01,42,42
INCAHUASI,otras actividades de enfermeria,sueros,2017-04-01,86,86
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2017-04-01,15,15
INQUISIVI,otras actividades de enfermeria,sueros,2017-04-01,2,2
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2017-04-01,16,16
IXIAMAS,otras actividades de enfermeria,sueros,2017-04-01,48,48
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2017-04-01,14,14
LA ASUNTA,otras actividades de enfermeria,sueros,2017-04-01,79,79
LA GUARDIA,otras actividades de enfermeria,sueros,2017-04-01,566,566
LA PAZ,otras actividades de enfermeria,sueros,2017-04-01,63647,63647
LAGUNILLAS,otras actividades de enfermeria,sueros,2017-04-01,10,10
LAJA,otras actividades de enfermeria,sueros,2017-04-01,19,19
