municipality,group,variable,month,Otras actividades,TOTAL
COLOMI,otras actividades de enfermeria,otras actividades,2017-04-01,33,33
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2017-04-01,79,79
COLQUECHACA,otras actividades de enfermeria,otras actividades,2017-04-01,28,28
COLQUENCHA,otras actividades de enfermeria,otras actividades,2017-04-01,3,3
COLQUIRI,otras actividades de enfermeria,otras actividades,2017-04-01,4,4
COMANCHE,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
COMARAPA,otras actividades de enfermeria,otras actividades,2017-04-01,7,7
COMBAYA,otras actividades de enfermeria,otras actividades,2017-04-01,3,3
CONCEPCION,otras actividades de enfermeria,otras actividades,2017-04-01,122,122
COPACABANA,otras actividades de enfermeria,otras actividades,2017-04-01,3,3
CORIPATA,otras actividades de enfermeria,otras actividades,2017-04-01,4,4
CORO CORO,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
COROICO,otras actividades de enfermeria,otras actividades,2017-04-01,172,172
CORQUE,otras actividades de enfermeria,otras actividades,2017-04-01,131,131
COTAGAITA,otras actividades de enfermeria,otras actividades,2017-04-01,526,526
COTOCA,otras actividades de enfermeria,otras actividades,2017-04-01,2694,2694
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2017-04-01,1024,1024
CUEVO,otras actividades de enfermeria,otras actividades,2017-04-01,10,10
CULPINA,otras actividades de enfermeria,otras actividades,2017-04-01,616,616
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2017-04-01,2,2
CURVA,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
EL ALTO,otras actividades de enfermeria,otras actividades,2017-04-01,185864,185864
EL CHORO,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2017-04-01,67,67
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2017-04-01,9,9
EL TORNO,otras actividades de enfermeria,otras actividades,2017-04-01,16289,16289
EL VILLAR,otras actividades de enfermeria,otras actividades,2017-04-01,49,49
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2017-04-01,55,55
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2017-04-01,67,67
ESCOMA,otras actividades de enfermeria,otras actividades,2017-04-01,115,115
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2017-04-01,3,3
EXALTACION,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2017-04-01,76,76
FILADELFIA,otras actividades de enfermeria,otras actividades,2017-04-01,46,46
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2017-04-01,122,122
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2017-04-01,1,1
GUANAY,otras actividades de enfermeria,otras actividades,2017-04-01,928,928
GUAQUI,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2017-04-01,51347,51347
GUTIERREZ,otras actividades de enfermeria,otras actividades,2017-04-01,72,72
HUACARETA,otras actividades de enfermeria,otras actividades,2017-04-01,153,153
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2017-04-01,3,3
HUACHACALLA,otras actividades de enfermeria,otras actividades,2017-04-01,3,3
HUANUNI,otras actividades de enfermeria,otras actividades,2017-04-01,13192,13192
HUARACAJE,otras actividades de enfermeria,otras actividades,2017-04-01,20,20
HUARINA,otras actividades de enfermeria,otras actividades,2017-04-01,5,5
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2017-04-01,54,54
ICLA,otras actividades de enfermeria,otras actividades,2017-04-01,457,457
INCAHUASI,otras actividades de enfermeria,otras actividades,2017-04-01,2,2
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2017-04-01,3,3
INQUISIVI,otras actividades de enfermeria,otras actividades,2017-04-01,7,7
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2017-04-01,75,75
IXIAMAS,otras actividades de enfermeria,otras actividades,2017-04-01,13,13
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2017-04-01,23,23
LA ASUNTA,otras actividades de enfermeria,otras actividades,2017-04-01,258,258
LA GUARDIA,otras actividades de enfermeria,otras actividades,2017-04-01,2667,2667
LA PAZ,otras actividades de enfermeria,otras actividades,2017-04-01,65199,65199
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2017-04-01,87,87
LAJA,otras actividades de enfermeria,otras actividades,2017-04-01,13,13
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2017-04-01,36,36
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
LLALLAGUA,otras actividades de enfermeria,otras actividades,2017-04-01,12758,12758
LLICA,otras actividades de enfermeria,otras actividades,2017-04-01,272,272
LORETO,otras actividades de enfermeria,otras actividades,2017-04-01,4,4
LURIBAY,otras actividades de enfermeria,otras actividades,2017-04-01,21,21
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2017-04-01,6,6
MACHARETI,otras actividades de enfermeria,otras actividades,2017-04-01,44,44
MAGDALENA,otras actividades de enfermeria,otras actividades,2017-04-01,613,613
MAIRANA,otras actividades de enfermeria,otras actividades,2017-04-01,416,416
MAPIRI,otras actividades de enfermeria,otras actividades,2017-04-01,5,5
MECAPACA,otras actividades de enfermeria,otras actividades,2017-04-01,61,61
MINEROS,otras actividades de enfermeria,otras actividades,2017-04-01,187,187
MIZQUE,otras actividades de enfermeria,otras actividades,2017-04-01,1560,1560
MOCOMOCO,otras actividades de enfermeria,otras actividades,2017-04-01,3,3
MOJOCOYA,otras actividades de enfermeria,otras actividades,2017-04-01,2,2
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2017-04-01,1235,1235
MONTERO,otras actividades de enfermeria,otras actividades,2017-04-01,69522,69522
MORO MORO,otras actividades de enfermeria,otras actividades,2017-04-01,14,14
MOROCHATA,otras actividades de enfermeria,otras actividades,2017-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2017-04-01,2,2
OCURI,otras actividades de enfermeria,otras actividades,2017-04-01,6,6
OKINAWA,otras actividades de enfermeria,otras actividades,2017-04-01,49,49
OMEREQUE,otras actividades de enfermeria,otras actividades,2017-04-01,44,44
ORURO,otras actividades de enfermeria,otras actividades,2017-04-01,359844,359844
PADCAYA,otras actividades de enfermeria,otras actividades,2017-04-01,46,46
PADILLA,otras actividades de enfermeria,otras actividades,2017-04-01,834,834
PAILON,otras actividades de enfermeria,otras actividades,2017-04-01,71,71
PALCA,otras actividades de enfermeria,otras actividades,2017-04-01,7,7
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2017-04-01,111,111
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2017-04-01,27,27
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2017-04-01,171,171
PATACAMAYA,otras actividades de enfermeria,otras actividades,2017-04-01,50,50
PAZÑA,otras actividades de enfermeria,otras actividades,2017-04-01,37,37
PELECHUCO,otras actividades de enfermeria,otras actividades,2017-04-01,34,34
POCOATA,otras actividades de enfermeria,otras actividades,2017-04-01,5,5
POCONA,otras actividades de enfermeria,otras actividades,2017-04-01,15,15
POJO (CBBA),otras actividades de enfermeria,otras actividades,2017-04-01,7,7
POOPO,otras actividades de enfermeria,otras actividades,2017-04-01,110,110
POROMA,otras actividades de enfermeria,otras actividades,2017-04-01,33,33
PORONGO,otras actividades de enfermeria,otras actividades,2017-04-01,85,85
PORTACHUELO,otras actividades de enfermeria,otras actividades,2017-04-01,286,286
PORVENIR,otras actividades de enfermeria,otras actividades,2017-04-01,2,2
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2017-04-01,18,18
POTOSI,otras actividades de enfermeria,otras actividades,2017-04-01,39418,39418
PRESTO,otras actividades de enfermeria,otras actividades,2017-04-01,32,32
PUCARA,otras actividades de enfermeria,otras actividades,2017-04-01,24,24
PUCARANI,otras actividades de enfermeria,otras actividades,2017-04-01,10,10
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2017-04-01,6,6
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2017-04-01,6,6
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2017-04-01,10,10
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2017-04-01,25,25
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2017-04-01,138,138
PUERTO RICO,otras actividades de enfermeria,otras actividades,2017-04-01,1200,1200
PUERTO SILES,otras actividades de enfermeria,otras actividades,2017-04-01,5,5
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2017-04-01,498,498
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2017-04-01,166,166
PUNA,otras actividades de enfermeria,otras actividades,2017-04-01,3,3
PUNATA,otras actividades de enfermeria,otras actividades,2017-04-01,1055,1055
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2017-04-01,812,812
QUIME,otras actividades de enfermeria,otras actividades,2017-04-01,530,530
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2017-04-01,18,18
RAVELO,otras actividades de enfermeria,otras actividades,2017-04-01,2,2
REYES,otras actividades de enfermeria,otras actividades,2017-04-01,128,128
RIBERALTA,otras actividades de enfermeria,otras actividades,2017-04-01,64563,64563
ROBORE,otras actividades de enfermeria,otras actividades,2017-04-01,3462,3462
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2017-04-01,117,117
SABAYA,otras actividades de enfermeria,otras actividades,2017-04-01,33,33
SACABA,otras actividades de enfermeria,otras actividades,2017-04-01,14846,14846
SACABAMBA,otras actividades de enfermeria,otras actividades,2017-04-01,8,8
SACACA,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
SAIPINA,otras actividades de enfermeria,otras actividades,2017-04-01,47,47
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2017-04-01,214,214
SAMAIPATA,otras actividades de enfermeria,otras actividades,2017-04-01,167,167
SAN AGUSTIN,otras actividades de enfermeria,otras actividades,2017-04-01,2,2
SAN ANDRES,otras actividades de enfermeria,otras actividades,2017-04-01,72,72
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2017-04-01,2,2
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2017-04-01,32,32
SAN BORJA,otras actividades de enfermeria,otras actividades,2017-04-01,554,554
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2017-04-01,36,36
SAN CARLOS,otras actividades de enfermeria,otras actividades,2017-04-01,10938,10938
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2017-04-01,3035,3035
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2017-04-01,15290,15290
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2017-04-01,69,69
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2017-04-01,158,158
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2017-04-01,29,29
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2017-04-01,3889,3889
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2017-04-01,206,206
SAN JULIAN,otras actividades de enfermeria,otras actividades,2017-04-01,538,538
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2017-04-01,10,10
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2017-04-01,224,224
SAN LUCAS,otras actividades de enfermeria,otras actividades,2017-04-01,699,699
SAN MATIAS,otras actividades de enfermeria,otras actividades,2017-04-01,725,725
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2017-04-01,147,147
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2017-04-01,9,9
SAN PEDRO,otras actividades de enfermeria,otras actividades,2017-04-01,242,242
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2017-04-01,9,9
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2017-04-01,4,4
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2017-04-01,5,5
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2017-04-01,25,25
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2017-04-01,39,39
SANTA ANA,otras actividades de enfermeria,otras actividades,2017-04-01,571,571
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2017-04-01,208792,208792
SANTA ROSA,otras actividades de enfermeria,otras actividades,2017-04-01,57,57
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2017-04-01,103,103
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2017-04-01,3,3
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2017-04-01,25,25
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2017-04-01,3,3
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2017-04-01,16,16
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2017-04-01,41,41
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2017-04-01,130,130
SENA,otras actividades de enfermeria,otras actividades,2017-04-01,356,356
SHINAOTA,otras actividades de enfermeria,otras actividades,2017-04-01,16,16
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2017-04-01,11,11
SIPE SIPE,otras actividades de enfermeria,otras actividades,2017-04-01,19,19
SOPACHUY,otras actividades de enfermeria,otras actividades,2017-04-01,15,15
SORACACHI,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
SORATA,otras actividades de enfermeria,otras actividades,2017-04-01,895,895
SUCRE,otras actividades de enfermeria,otras actividades,2017-04-01,180694,180694
TACOBAMBA,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
TACOPAYA,otras actividades de enfermeria,otras actividades,2017-04-01,7,7
TAHUA,otras actividades de enfermeria,otras actividades,2017-04-01,38,38
TAPACARI,otras actividades de enfermeria,otras actividades,2017-04-01,28,28
TARABUCO,otras actividades de enfermeria,otras actividades,2017-04-01,30,30
TARACO,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
TARATA,otras actividades de enfermeria,otras actividades,2017-04-01,99,99
TARIJA,otras actividades de enfermeria,otras actividades,2017-04-01,282016,282016
TARVITA,otras actividades de enfermeria,otras actividades,2017-04-01,308,308
TEOPONTE,otras actividades de enfermeria,otras actividades,2017-04-01,135,135
TIAWANACU,otras actividades de enfermeria,otras actividades,2017-04-01,6,6
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2017-04-01,3,3
TIPUANI,otras actividades de enfermeria,otras actividades,2017-04-01,15,15
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2017-04-01,172,172
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2017-04-01,12,12
TOCO,otras actividades de enfermeria,otras actividades,2017-04-01,19,19
TOLATA,otras actividades de enfermeria,otras actividades,2017-04-01,4,4
TOLEDO,otras actividades de enfermeria,otras actividades,2017-04-01,6,6
TOMAVE,otras actividades de enfermeria,otras actividades,2017-04-01,69,69
TOMINA,otras actividades de enfermeria,otras actividades,2017-04-01,1117,1117
TORO TORO,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2017-04-01,899,899
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2017-04-01,13,13
TRIGAL,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
TRINIDAD,otras actividades de enfermeria,otras actividades,2017-04-01,290903,290903
TUPIZA,otras actividades de enfermeria,otras actividades,2017-04-01,3434,3434
TURCO,otras actividades de enfermeria,otras actividades,2017-04-01,2,2
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2017-04-01,123,123
URUBICHA,otras actividades de enfermeria,otras actividades,2017-04-01,38,38
UYUNI,otras actividades de enfermeria,otras actividades,2017-04-01,63,63
VACAS,otras actividades de enfermeria,otras actividades,2017-04-01,1,1
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2017-04-01,2626,2626
VIACHA,otras actividades de enfermeria,otras actividades,2017-04-01,198,198
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2017-04-01,13,13
VILLA MONTES,otras actividades de enfermeria,otras actividades,2017-04-01,21088,21088
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2017-04-01,14,14
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2017-04-01,27,27
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2017-04-01,507,507
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2017-04-01,127,127
VILLAZON,otras actividades de enfermeria,otras actividades,2017-04-01,10941,10941
VINTO,otras actividades de enfermeria,otras actividades,2017-04-01,127,127
VITICHI,otras actividades de enfermeria,otras actividades,2017-04-01,5,5
WALDO BALLIVIAN,otras actividades de enfermeria,otras actividades,2017-04-01,2,2
WARNES,otras actividades de enfermeria,otras actividades,2017-04-01,426,426
YACUIBA,otras actividades de enfermeria,otras actividades,2017-04-01,70607,70607
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2017-04-01,7,7
YANACACHI,otras actividades de enfermeria,otras actividades,2017-04-01,36,36
YAPACANI,otras actividades de enfermeria,otras actividades,2017-04-01,1553,1553
YOTALA,otras actividades de enfermeria,otras actividades,2017-04-01,34,34
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2017-04-01,120,120
ACACIO,otras actividades de enfermeria,otras actividades,2017-05-01,9,9
ACHACACHI,otras actividades de enfermeria,otras actividades,2017-05-01,176,176
ACHOCALLA,otras actividades de enfermeria,otras actividades,2017-05-01,2,2
AIQUILE,otras actividades de enfermeria,otras actividades,2017-05-01,199,199
ALCALA,otras actividades de enfermeria,otras actividades,2017-05-01,7,7
ALTO BENI,otras actividades de enfermeria,otras actividades,2017-05-01,2,2
ANCORAIMES,otras actividades de enfermeria,otras actividades,2017-05-01,4,4
ANDAMARCA,otras actividades de enfermeria,otras actividades,2017-05-01,112,112
ANZALDO,otras actividades de enfermeria,otras actividades,2017-05-01,4,4
APOLO,otras actividades de enfermeria,otras actividades,2017-05-01,76,76
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2017-05-01,2,2
ARANI,otras actividades de enfermeria,otras actividades,2017-05-01,10,10
ARBIETO,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
ARQUE,otras actividades de enfermeria,otras actividades,2017-05-01,51,51
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2017-05-01,618,618
ATOCHA,otras actividades de enfermeria,otras actividades,2017-05-01,2771,2771
AUCAPATA,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
AYATA,otras actividades de enfermeria,otras actividades,2017-05-01,6,6
AYO AYO,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2017-05-01,55,55
BATALLAS,otras actividades de enfermeria,otras actividades,2017-05-01,2,2
BAURES,otras actividades de enfermeria,otras actividades,2017-05-01,49,49
BELLA FLOR,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
BERMEJO,otras actividades de enfermeria,otras actividades,2017-05-01,57136,57136
BETANZOS,otras actividades de enfermeria,otras actividades,2017-05-01,62,62
BOLIVAR,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
BOLPEBRA,otras actividades de enfermeria,otras actividades,2017-05-01,13,13
BOYUIBE,otras actividades de enfermeria,otras actividades,2017-05-01,35,35
BUENA VISTA,otras actividades de enfermeria,otras actividades,2017-05-01,66,66
CABEZAS,otras actividades de enfermeria,otras actividades,2017-05-01,265,265
CAIROMA,otras actividades de enfermeria,otras actividades,2017-05-01,2,2
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2017-05-01,101,101
CAJUATA,otras actividades de enfermeria,otras actividades,2017-05-01,32,32
CALAMARCA,otras actividades de enfermeria,otras actividades,2017-05-01,4,4
CAMARGO,otras actividades de enfermeria,otras actividades,2017-05-01,1446,1446
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2017-05-01,15,15
CAMIRI,otras actividades de enfermeria,otras actividades,2017-05-01,19842,19842
CAPINOTA,otras actividades de enfermeria,otras actividades,2017-05-01,333,333
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2017-05-01,6,6
CARACOLLO,otras actividades de enfermeria,otras actividades,2017-05-01,27,27
CARANAVI,otras actividades de enfermeria,otras actividades,2017-05-01,15654,15654
CARAPARI,otras actividades de enfermeria,otras actividades,2017-05-01,545,545
CHACARILLA,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
CHALLAPATA,otras actividades de enfermeria,otras actividades,2017-05-01,3365,3365
CHAQUI,otras actividades de enfermeria,otras actividades,2017-05-01,10,10
CHARAGUA,otras actividades de enfermeria,otras actividades,2017-05-01,116,116
CHAYANTA,otras actividades de enfermeria,otras actividades,2017-05-01,383,383
CHIMORE,otras actividades de enfermeria,otras actividades,2017-05-01,197,197
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
CHUA COCANI,otras actividades de enfermeria,otras actividades,2017-05-01,495,495
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2017-05-01,35,35
CHUMA,otras actividades de enfermeria,otras actividades,2017-05-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2017-05-01,3,3
CKOCHAS,otras actividades de enfermeria,otras actividades,2017-05-01,7,7
CLIZA,otras actividades de enfermeria,otras actividades,2017-05-01,22,22
COBIJA,otras actividades de enfermeria,otras actividades,2017-05-01,5974,5974
COCAPATA,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
COCHABAMBA,otras actividades de enfermeria,otras actividades,2017-05-01,62726,62726
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2017-05-01,2955,2955
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2017-05-01,88,88
COLLANA,otras actividades de enfermeria,otras actividades,2017-05-01,114,114
COLOMI,otras actividades de enfermeria,otras actividades,2017-05-01,29,29
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2017-05-01,69,69
COLQUECHACA,otras actividades de enfermeria,otras actividades,2017-05-01,34,34
COLQUENCHA,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
COLQUIRI,otras actividades de enfermeria,otras actividades,2017-05-01,7,7
COMANCHE,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
CONCEPCION,otras actividades de enfermeria,otras actividades,2017-05-01,18,18
COPACABANA,otras actividades de enfermeria,otras actividades,2017-05-01,10,10
CORIPATA,otras actividades de enfermeria,otras actividades,2017-05-01,5,5
CORO CORO,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
COROICO,otras actividades de enfermeria,otras actividades,2017-05-01,217,217
CORQUE,otras actividades de enfermeria,otras actividades,2017-05-01,240,240
COTAGAITA,otras actividades de enfermeria,otras actividades,2017-05-01,2223,2223
COTOCA,otras actividades de enfermeria,otras actividades,2017-05-01,2783,2783
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2017-05-01,909,909
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2017-05-01,1,1
CUEVO,otras actividades de enfermeria,otras actividades,2017-05-01,48,48
CULPINA,otras actividades de enfermeria,otras actividades,2017-05-01,415,415
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2017-05-01,4,4
CURVA,otras actividades de enfermeria,otras actividades,2017-05-01,22,22
DESAGUADERO,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
EL ALTO,otras actividades de enfermeria,otras actividades,2017-05-01,171453,171453
EL CHORO,otras actividades de enfermeria,otras actividades,2017-05-01,2,2
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2017-05-01,43,43
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2017-05-01,8,8
EL TORNO,otras actividades de enfermeria,otras actividades,2017-05-01,22477,22477
EL VILLAR,otras actividades de enfermeria,otras actividades,2017-05-01,20,20
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2017-05-01,60,60
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2017-05-01,230,230
ESCARA,otras actividades de enfermeria,otras actividades,2017-05-01,2,2
ESCOMA,otras actividades de enfermeria,otras actividades,2017-05-01,78,78
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2017-05-01,2,2
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2017-05-01,112,112
FILADELFIA,otras actividades de enfermeria,otras actividades,2017-05-01,28,28
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2017-05-01,143,143
GUANAY,otras actividades de enfermeria,otras actividades,2017-05-01,180,180
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2017-05-01,40715,40715
GUTIERREZ,otras actividades de enfermeria,otras actividades,2017-05-01,79,79
HUACARETA,otras actividades de enfermeria,otras actividades,2017-05-01,44,44
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2017-05-01,3,3
HUACHACALLA,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
HUANUNI,otras actividades de enfermeria,otras actividades,2017-05-01,12802,12802
HUARACAJE,otras actividades de enfermeria,otras actividades,2017-05-01,22,22
HUARINA,otras actividades de enfermeria,otras actividades,2017-05-01,9,9
HUATAJATA,otras actividades de enfermeria,otras actividades,2017-05-01,1,1
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2017-05-01,59,59
ICLA,otras actividades de enfermeria,otras actividades,2017-05-01,562,562
INCAHUASI,otras actividades de enfermeria,otras actividades,2017-05-01,30,30
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2017-05-01,39,39
INQUISIVI,otras actividades de enfermeria,otras actividades,2017-05-01,9,9
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2017-05-01,47,47
IXIAMAS,otras actividades de enfermeria,otras actividades,2017-05-01,7,7
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2017-05-01,73,73
LA ASUNTA,otras actividades de enfermeria,otras actividades,2017-05-01,216,216
LA GUARDIA,otras actividades de enfermeria,otras actividades,2017-05-01,1521,1521
LA PAZ,otras actividades de enfermeria,otras actividades,2017-05-01,50107,50107
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2017-05-01,69,69
LAJA,otras actividades de enfermeria,otras actividades,2017-05-01,10,10
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2017-05-01,24,24
LLALLAGUA,otras actividades de enfermeria,otras actividades,2017-05-01,5662,5662
LLICA,otras actividades de enfermeria,otras actividades,2017-05-01,210,210
LORETO,otras actividades de enfermeria,otras actividades,2017-05-01,12,12
LURIBAY,otras actividades de enfermeria,otras actividades,2017-05-01,25,25
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2017-05-01,5,5
MACHARETI,otras actividades de enfermeria,otras actividades,2017-05-01,124,124
MAGDALENA,otras actividades de enfermeria,otras actividades,2017-05-01,143,143
MAIRANA,otras actividades de enfermeria,otras actividades,2017-05-01,620,620
MAPIRI,otras actividades de enfermeria,otras actividades,2017-05-01,6,6
MECAPACA,otras actividades de enfermeria,otras actividades,2017-05-01,2,2
MINEROS,otras actividades de enfermeria,otras actividades,2017-05-01,119,119
MIZQUE,otras actividades de enfermeria,otras actividades,2017-05-01,1254,1254
