municipality,group,variable,month,Curaciones y/o suturas,TOTAL
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,32,32
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,64,64
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,28,28
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,67,67
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,223,223
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,1874,1874
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,39250,39250
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,100,100
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,87,87
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,39,39
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,19,19
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,1027,1027
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,23,23
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,22,22
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,67,67
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,73,73
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,68,68
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,587,587
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,275,275
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,5,5
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,56,56
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,57,57
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,211,211
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,221,221
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,35,35
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,3,3
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,37,37
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,426,426
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,4060,4060
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,25,25
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,49,49
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,22,22
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,13,13
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,68,68
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,31,31
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,101,101
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,8435,8435
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,212,212
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,182,182
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,341,341
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,98,98
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,266,266
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,4,4
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,76,76
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,47,47
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,9,9
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,78,78
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,66,66
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,26,26
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,38,38
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,64,64
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,82,82
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,153,153
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,31,31
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,66,66
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,145,145
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,760,760
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,106,106
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,28,28
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,4589,4589
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,60,60
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,9,9
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,66,66
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,33,33
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,59,59
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,45,45
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,50,50
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,167,167
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,34,34
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,9,9
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,338,338
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,644,644
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,180,180
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,1333,1333
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,13,13
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,2247,2247
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,108,108
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,19,19
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,70,70
REYES,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,185,185
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,2080,2080
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,635,635
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,414,414
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,19,19
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,1948,1948
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,28,28
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,52,52
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,71,71
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,73,73
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,129,129
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,2,2
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,73,73
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,15,15
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,6,6
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,23,23
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,84,84
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,936,936
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,46,46
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,491,491
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,405,405
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,1370,1370
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,22,22
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,144,144
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,161,161
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,1103,1103
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,171,171
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,636,636
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,25,25
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,286,286
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,147,147
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,216,216
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,150,150
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,10,10
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,170,170
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,63,63
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,62,62
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,6,6
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,66,66
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,20,20
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,64,64
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,182,182
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,166,166
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,354,354
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,32325,32325
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,133,133
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,156,156
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,16,16
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,34,34
SANTIAGO DE HUATA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,55,55
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,19,19
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,35,35
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,11,11
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,69,69
SENA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,66,66
SHINAOTA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,178,178
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,93,93
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,15,15
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,399,399
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,30,30
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,35,35
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,162,162
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,7873,7873
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,4,4
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,38,38
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,17,17
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,42,42
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,9,9
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,44,44
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,50,50
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,46,46
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,127,127
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,11295,11295
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,80,80
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,48,48
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,44,44
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,59,59
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,53,53
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,242,242
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,130,130
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,16,16
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,58,58
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,1,1
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,59,59
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,2,2
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,74,74
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,116,116
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,20,20
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,160,160
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,16,16
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,34,34
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,5905,5905
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,2839,2839
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,27,27
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,27,27
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,354,354
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,204,204
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,44,44
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,953,953
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,30,30
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,366,366
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,545,545
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,6,6
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,68,68
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,1325,1325
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,14,14
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,101,101
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,123,123
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,451,451
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,74,74
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,997,997
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,537,537
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,46,46
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,8,8
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,564,564
YACO,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,48,48
YACUIBA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,4900,4900
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,38,38
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,61,61
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,705,705
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,59,59
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,95,95
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,22,22
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2017-03-01,149,149
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,33,33
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,286,286
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,104,104
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,234,234
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,13,13
ALCALA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,32,32
ALTO BENI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,72,72
ANCORAIMES,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,75,75
ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,68,68
ANTEQUERA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,15,15
ANZALDO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,71,71
APOLO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,67,67
ARAMPAMPA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,23,23
ARANI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,102,102
ARBIETO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,135,135
ARQUE,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,28,28
ASCENCION DE GUARAYOS,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,492,492
ATOCHA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,4059,4059
AUCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,26,26
AYATA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,43,43
AYO AYO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,28,28
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,83,83
AZURDUY,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,41,41
BATALLAS,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,24,24
BAURES,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,247,247
BELEN DE ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,24,24
BELEN DE URMIRI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,1,1
BELLA FLOR,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,15,15
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,1028,1028
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,207,207
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,10,10
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,9,9
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,67,67
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,38,38
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,157,157
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,27,27
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,86,86
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,63,63
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,25,25
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,46,46
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,107,107
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,20,20
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,971,971
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,621,621
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,52,52
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,266,266
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,500,500
CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,1,1
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,171,171
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,14,14
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,73,73
CATACORA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,10,10
CHACARILLA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,16,16
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,662,662
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,53,53
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,188,188
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,2,2
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,121,121
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,245,245
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,4,4
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,13,13
CHUA COCANI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,40,40
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,104,104
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,30,30
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,14,14
CKOCHAS,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,35,35
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,245,245
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,1149,1149
COCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,35,35
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,15805,15805
COIPASA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,1,1
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,2336,2336
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,94,94
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,15,15
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,150,150
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,114,114
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,136,136
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,127,127
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,15,15
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,15,15
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,140,140
COMBAYA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,14,14
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,254,254
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,33,33
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,148,148
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,47,47
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,251,251
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,35,35
COTAGAITA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,346,346
COTOCA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,1116,1116
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,1,1
CUATRO CAÑADAS,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,237,237
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,17,17
CUEVO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,24,24
CULPINA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,129,129
CURAHUARA DE CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,29,29
CURVA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,8,8
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,15,15
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,26350,26350
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,51,51
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,190,190
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,56,56
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,2353,2353
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,45,45
ENTRE RIOS TRJ,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,226,226
ENTRE RIOS CBBA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,257,257
ESCARA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,4,4
ESCOMA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,75,75
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,60,60
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,30,30
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,6,6
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,111,111
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,45,45
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,139,139
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,25,25
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,78,78
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2017-04-01,34,34
