,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
PALCA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,2,1,6,2,0,0,0,0,0,11
PALOS BLANCOS,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,8,11,23,8,4,0,0,0,0,54
PAMPA AULLAGAS,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PAMPA GRANDE,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,3,0,4,1,0,0,0,0,0,8
PAPEL PAMPA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,0,1,4,0,0,0,0,5
PASORAPA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
PAZÑA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
PELECHUCO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
POCOATA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,6,0,18,8,9,0,0,0,0,41
POCONA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,2,1,5,2,0,0,0,0,0,10
POJO (CBBA),atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
POOPO,atencion odontologica,periodoncia,2017-03-01,0,0,0,4,10,10,45,25,3,8,0,0,0,0,105
POROMA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,2,0,5,1,0,0,0,0,0,8
PORTACHUELO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PORVENIR,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,7,1,0,0,0,0,0,8
POSTRER VALLE,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
POTOSI,atencion odontologica,periodoncia,2017-03-01,0,0,5,8,6,16,13,86,9,7,0,0,0,0,150
PRESTO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
PUCARANI,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO ACOSTA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
PUERTO CARABUCO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,4,1,3,1,1,0,0,0,0,10
PUERTO RICO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
PUERTO SUAREZ,atencion odontologica,periodoncia,2017-03-01,0,0,2,2,2,3,0,4,1,1,0,0,0,0,15
PUERTO VILLARROEL,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,3,2,25,6,4,0,0,0,0,40
PUNA,atencion odontologica,periodoncia,2017-03-01,0,0,0,1,0,3,6,10,0,0,0,0,0,0,20
PUNATA,atencion odontologica,periodoncia,2017-03-01,0,0,1,1,0,2,7,17,5,8,0,0,0,0,41
QUIABAYA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7
QUILLACOLLO,atencion odontologica,periodoncia,2017-03-01,0,0,12,20,8,37,45,102,31,30,0,0,0,0,285
QUIME,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,3,8,1,1,0,0,0,0,13
QUIRUSILLAS,atencion odontologica,periodoncia,2017-03-01,0,0,0,3,0,0,0,4,0,0,0,0,0,0,7
RAVELO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,5,0,1,0,0,0,0,6
REYES,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,3,6,0,3,0,0,0,0,12
RIBERALTA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,26,24,23,61,2,1,0,0,0,0,137
ROBORE,atencion odontologica,periodoncia,2017-03-01,0,0,1,0,2,12,1,33,0,0,0,0,0,0,49
RURRENABAQUE,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,15,13,6,8,0,0,0,0,42
SACABA,atencion odontologica,periodoncia,2017-03-01,0,0,16,20,20,20,11,62,23,24,0,0,0,0,196
SACABAMBA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,4,4,6,0,0,0,0,14
SACACA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
SAIPINA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,1,1,2,2,2,0,0,0,0,0,8
SAN AGUSTIN,atencion odontologica,periodoncia,2017-03-01,0,0,1,0,0,0,2,5,0,0,0,0,0,0,8
SAN ANDRES,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,1,2,11,20,2,1,0,0,0,0,37
SAN ANDRES DE MACHACA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,1,0,0,2,1,0,0,0,0,0,4
SAN ANTONIO DE ESMORUCO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAN BENITO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,1,1,2,0,0,0,0,4
SAN BORJA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,7,14,31,0,0,0,0,0,0,52
SAN BUENA VENTURA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,1,1,2,0,1,0,0,0,0,5
SAN CARLOS,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
SAN IGNACIO,atencion odontologica,periodoncia,2017-03-01,0,0,1,2,2,4,16,12,2,0,0,0,0,0,39
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncia,2017-03-01,0,0,2,0,0,0,2,4,0,0,0,0,0,0,8
SAN JAVIER(STC),atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,1,10,3,0,0,0,0,0,14
SAN JOAQUIN,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
SAN JUAN DE YAPACANI,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,1,2,1,2,0,0,0,0,6
SAN JULIAN,atencion odontologica,periodoncia,2017-03-01,0,0,0,1,0,3,2,16,16,13,0,0,0,0,51
SAN LORENZO(PND),atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN LORENZO(TJA),atencion odontologica,periodoncia,2017-03-01,0,0,1,0,5,2,1,12,2,2,0,0,0,0,25
SAN LUCAS,atencion odontologica,periodoncia,2017-03-01,0,0,1,0,0,1,3,6,0,1,0,0,0,0,12
SAN MATIAS,atencion odontologica,periodoncia,2017-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6
SAN PABLO DE LIPEZ,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN PEDRO,atencion odontologica,periodoncia,2017-03-01,0,0,4,11,1,3,6,8,8,3,0,0,0,0,44
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,2,0,3,1,1,0,0,0,0,7
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
SAN RAFAEL,atencion odontologica,periodoncia,2017-03-01,0,0,1,1,1,5,3,13,3,3,0,0,0,0,30
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2017-03-01,0,0,40,65,84,186,565,1384,191,200,0,0,0,0,2715
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,5,6,5,5,0,0,0,0,21
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2017-03-01,0,0,0,1,0,4,0,11,38,61,0,0,0,0,115
SANTIAGO DE MACHACA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
SANTIVAÑES,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,1,1,1,2,0,3,0,0,0,0,8
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAPAHAQUI,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SENA,atencion odontologica,periodoncia,2017-03-01,0,0,0,1,0,3,0,4,0,0,0,0,0,0,8
SHINAOTA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,1,4,1,10,2,2,0,0,0,0,20
SICAYA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SIPE SIPE,atencion odontologica,periodoncia,2017-03-01,0,0,1,0,0,2,4,30,7,9,0,0,0,0,53
SOPACHUY,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,1,5,1,0,0,0,0,0,7
SORACACHI,atencion odontologica,periodoncia,2017-03-01,0,0,4,0,1,8,0,11,2,4,0,0,0,0,30
SORATA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,4,0,14,2,1,0,0,0,0,21
SUCRE,atencion odontologica,periodoncia,2017-03-01,0,0,6,20,21,38,202,255,38,21,0,0,0,0,601
TAPACARI,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,1,7,3,3,0,0,0,0,14
TARABUCO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TARACO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,2,3,6,0,0,0,0,11
TARIJA,atencion odontologica,periodoncia,2017-03-01,0,0,3,12,26,47,96,200,23,13,0,0,0,0,420
TARVITA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
TEOPONTE,atencion odontologica,periodoncia,2017-03-01,0,0,0,1,1,1,2,11,3,2,0,0,0,0,21
TIAWANACU,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TINGUIPAYA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3
TIQUIPAYA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,11,15,45,7,10,0,0,0,0,88
TIRAQUE (CBBA),atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,2,0,11,0,3,0,0,0,0,16
TOCO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,1,2,5,0,3,0,0,0,0,11
TOLATA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,1,2,3,5,1,8,0,0,0,0,20
TOMAVE,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
TOMINA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,1,0,6,11,0,0,0,0,0,0,18
TORO TORO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,1,5,0,2,0,0,0,0,8
TOTORA(CBBA),atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,3,11,6,2,1,0,0,0,0,23
TOTORA(ORR),atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,2,3,1,1,0,0,0,0,7
TRINIDAD,atencion odontologica,periodoncia,2017-03-01,0,0,9,11,3,15,24,86,10,9,0,0,0,0,167
TUPIZA,atencion odontologica,periodoncia,2017-03-01,0,0,2,5,8,3,5,16,8,3,0,0,0,0,50
TURCO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
UMALA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,3,1,4,3,0,0,0,0,0,11
UNCIA,atencion odontologica,periodoncia,2017-03-01,0,0,0,1,0,3,3,8,2,1,0,0,0,0,18
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2017-03-01,0,0,1,0,1,5,4,9,1,0,0,0,0,0,21
URUBICHA,atencion odontologica,periodoncia,2017-03-01,0,0,1,0,0,1,2,6,0,3,0,0,0,0,13
UYUNI,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,2,5,2,2,0,0,0,0,11
VALLEGRANDE,atencion odontologica,periodoncia,2017-03-01,0,0,0,2,5,7,5,19,4,1,0,0,0,0,43
VIACHA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,2,0,3,0,2,0,0,0,0,7
VILA VILA,atencion odontologica,periodoncia,2017-03-01,0,0,0,1,0,1,1,2,0,1,0,0,0,0,6
VILLA CHARCAS,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,1,1,1,5,0,0,0,0,0,0,8
VILLA MONTES,atencion odontologica,periodoncia,2017-03-01,0,0,14,17,16,20,66,89,9,2,0,0,0,0,233
VILLA NUEVA (LOMA ALTA),atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
VILLA RIVERO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7
VILLA SERRANO,atencion odontologica,periodoncia,2017-03-01,0,0,0,1,0,0,2,3,1,0,0,0,0,0,7
VILLA TUNARI,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,1,4,8,34,3,2,0,0,0,0,52
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncia,2017-03-01,0,0,0,0,1,1,5,10,3,1,0,0,0,0,21
VILLAZON,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,1,4,15,0,1,0,0,0,0,21
VINTO,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,1,0,3,0,1,0,0,0,0,5
VITICHI,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,2,0,3,0,0,0,0,0,0,5
WALDO BALLIVIAN,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
WARNES,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,3,5,14,3,2,0,0,0,0,27
YACUIBA,atencion odontologica,periodoncia,2017-03-01,0,0,3,2,4,3,29,43,9,5,0,0,0,0,98
YAMPARAEZ,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
YANACACHI,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,3,7,0,0,0,0,0,0,10
YAPACANI,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,2,4,2,12,8,0,0,0,0,0,28
YOCALLA,atencion odontologica,periodoncia,2017-03-01,0,0,1,0,0,1,1,14,2,0,0,0,0,0,19
YOTALA,atencion odontologica,periodoncia,2017-03-01,0,0,1,0,1,4,1,4,0,2,0,0,0,0,13
YUNCHARA,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,0,1,7,0,0,0,0,0,0,8
ZUDAÑEZ,atencion odontologica,periodoncia,2017-03-01,0,0,0,0,0,6,2,7,0,0,0,0,0,0,15
ACACIO,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
ACHACACHI,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,1,5,17,5,6,0,0,0,0,34
ACHOCALLA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
AIQUILE,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,4,9,5,0,0,0,0,18
ALALAY,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
ALCALA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,4,11,0,1,0,0,0,0,16
ALTO BENI,atencion odontologica,periodoncia,2017-04-01,0,0,0,1,0,0,2,1,2,3,0,0,0,0,9
ANCORAIMES,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,0,4,2,0,0,0,0,6
ANDAMARCA,atencion odontologica,periodoncia,2017-04-01,0,0,1,3,0,0,1,7,7,12,0,0,0,0,31
ANTEQUERA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ANZALDO,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,1,3,4,9,0,0,0,0,17
APOLO,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ARAMPAMPA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
ARBIETO,atencion odontologica,periodoncia,2017-04-01,0,0,0,1,0,6,3,20,15,13,0,0,0,0,58
ARQUE,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,2,8,0,0,0,0,0,0,10
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2017-04-01,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3
ATOCHA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,1,1,12,12,14,10,0,0,0,0,50
AUCAPATA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
AYATA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AYO AYO,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2017-04-01,0,0,0,1,0,2,9,12,4,1,0,0,0,0,29
AZURDUY,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
BAURES,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,2,2,1,0,0,0,0,0,0,5
BERMEJO,atencion odontologica,periodoncia,2017-04-01,0,0,1,4,1,6,13,16,0,0,0,0,0,0,41
BETANZOS,atencion odontologica,periodoncia,2017-04-01,0,0,0,1,2,2,5,9,2,3,0,0,0,0,24
BOLIVAR,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,1,1,4,3,7,0,0,0,0,16
BUENA VISTA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,2,1,5,3,3,0,0,0,0,14
CABEZAS,atencion odontologica,periodoncia,2017-04-01,0,0,1,1,1,1,6,20,4,4,0,0,0,0,38
CAIROMA,atencion odontologica,periodoncia,2017-04-01,0,0,0,1,0,2,1,4,0,0,0,0,0,0,8
"CAIZA ""D""",atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAJUATA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
CALAMARCA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAMARGO,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,3,0,2,0,0,0,0,5
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAMIRI,atencion odontologica,periodoncia,2017-04-01,0,0,3,0,2,6,14,25,7,8,0,0,0,0,65
CAPINOTA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,2,3,14,4,7,0,0,0,0,30
CARACOLLO,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,2,5,12,3,5,0,0,0,0,27
CARANAVI,atencion odontologica,periodoncia,2017-04-01,0,0,8,4,9,11,8,16,23,8,0,0,0,0,87
CARAPARI,atencion odontologica,periodoncia,2017-04-01,0,0,1,3,2,2,13,7,0,0,0,0,0,0,28
CARIPUYO,atencion odontologica,periodoncia,2017-04-01,0,0,2,2,0,0,2,1,0,1,0,0,0,0,8
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,11,30,24,30,0,0,0,0,95
CHALLAPATA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,2,2,12,37,3,12,0,0,0,0,68
CHAQUI,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,2,1,5,0,0,0,0,8
CHARAGUA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,4,0,5,0,0,0,0,0,0,9
CHAYANTA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,4,0,11,1,0,0,0,0,0,16
CHIMORE,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,1,4,1,1,1,1,0,0,0,0,9
CHIPAYA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2017-04-01,0,0,1,0,0,3,2,14,0,2,0,0,0,0,22
CHUMA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,2,3,3,1,0,0,0,0,9
CKOCHAS,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,1,4,1,0,0,0,0,0,6
CLIZA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,1,2,1,8,10,20,0,0,0,0,42
COBIJA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,3,2,14,8,0,6,0,0,0,0,33
COCAPATA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,5,1,6,3,1,0,0,0,0,16
COCHABAMBA,atencion odontologica,periodoncia,2017-04-01,0,0,20,47,64,140,325,785,183,99,0,0,0,0,1663
COIPASA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,1,2,3,0,0,0,0,0,6
COLCAPIRHUA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,3,1,26,8,11,0,0,0,0,49
"COLCHA ""K""",atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,4,4,0,0,0,0,0,8
COLLANA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7
COLOMI,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,1,4,0,11,5,6,0,0,0,0,27
COLQUECHACA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,1,0,6,9,8,6,0,0,0,0,30
COLQUIRI,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,1,5,4,3,0,0,0,0,13
COMANCHE,atencion odontologica,periodoncia,2017-04-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
COMARAPA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
CONCEPCION,atencion odontologica,periodoncia,2017-04-01,0,0,0,1,0,0,2,1,2,1,0,0,0,0,7
COPACABANA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
CORIPATA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,2,0,2,1,0,0,0,0,0,5
CORO CORO,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
COROICO,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
CORQUE,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,2,1,2,0,0,0,0,5
COTAGAITA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,18,18,0,0,0,0,0,0,36
COTOCA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,5,1,24,13,0,0,0,0,0,0,43
CRUZ DE MACHACAMARCA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
CUATRO CAÑADAS,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,3,0,6,11,3,0,0,0,0,23
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2017-04-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
CUEVO,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CULPINA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
CURVA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,periodoncia,2017-04-01,0,0,35,26,39,76,154,381,40,31,0,0,0,0,782
EL CHORO,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
EL PUENTE(STC),atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
EL PUENTE(TJA),atencion odontologica,periodoncia,2017-04-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
EL TORNO,atencion odontologica,periodoncia,2017-04-01,0,0,1,0,3,11,18,38,5,5,0,0,0,0,81
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,2,5,6,1,2,0,0,0,0,16
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ESCARA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ESCOMA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FILADELFIA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,1,0,2,0,1,0,0,0,0,4
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5
GUANAY,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,1,0,5,2,0,0,0,0,0,8
GUAQUI,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GUAYARAMERIN,atencion odontologica,periodoncia,2017-04-01,0,0,2,6,1,10,4,11,0,2,0,0,0,0,36
GUTIERREZ,atencion odontologica,periodoncia,2017-04-01,0,0,0,0,0,0,4,5,0,0,0,0,0,0,9
