municipality,group,variable,month,Número de DIU insertados,TOTAL
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,5,5
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,6,6
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,294,294
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,3,3
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,3,3
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,7,7
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,2,2
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,5,5
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,3,3
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,139,139
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,4,4
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,13,13
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,4,4
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,3,3
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,2,2
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,9,9
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,7,7
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,3,3
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,18,18
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,306,306
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,4,4
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,3,3
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,4,4
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,15,15
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,9,9
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,18,18
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,2,2
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,45,45
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,3,3
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,9,9
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,5,5
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,2,2
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,5,5
PAZÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,2,2
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,5,5
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,31,31
PUCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,5,5
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,4,4
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,9,9
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,3,3
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,4,4
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,2,2
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,31,31
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,2,2
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,2,2
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,8,8
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,4,4
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,10,10
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,5,5
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,5,5
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,6,6
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,6,6
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,3,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,372,372
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,14,14
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,95,95
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,117,117
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,2,2
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,17,17
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,2,2
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,2,2
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,26,26
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,13,13
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,3,3
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,5,5
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,8,8
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,6,6
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,6,6
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,2,2
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,5,5
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,9,9
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,25,25
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-03-01,7,7
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,4,4
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,4,4
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,6,6
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,4,4
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,5,5
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
CAQUIAVIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,8,8
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,7,7
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,211,211
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,4,4
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,126,126
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,30,30
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,4,4
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,4,4
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,8,8
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,17,17
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,306,306
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,5,5
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,4,4
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,9,9
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,4,4
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,20,20
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,62,62
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,5,5
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,8,8
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,5,5
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,4,4
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,8,8
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,24,24
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,7,7
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,4,4
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,23,23
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,4,4
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,18,18
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,7,7
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,7,7
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,6,6
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,6,6
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,5,5
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
SAN PEDRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,352,352
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,41,41
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,10,10
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,88,88
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,93,93
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,13,13
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
TORO TORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,29,29
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,9,9
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,13,13
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,13,13
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,1,1
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,2,2
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,12,12
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,24,24
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-04-01,3,3
ACHOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,1,1
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,1,1
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,4,4
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,8,8
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,3,3
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,2,2
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,3,3
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,8,8
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,4,4
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,12,12
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,1,1
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,4,4
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,1,1
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,1,1
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,7,7
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,219,219
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,3,3
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,6,6
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,3,3
COLQUENCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,1,1
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,2,2
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,4,4
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2008-05-01,1,1
