municipality,group,variable,month,DIU: Usuarias continuas,TOTAL
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,14,14
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,1,1
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,5,5
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,2,2
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,5,5
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,177,177
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,2,2
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,31,31
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,237,237
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,138,138
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,35,35
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,1,1
TOLATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,1,1
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,3,3
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,18,18
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,11,11
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,1,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,5,5
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,10,10
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,6,6
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,11,11
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,4,4
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,19,19
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,14,14
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,7,7
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,56,56
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-03-01,3,3
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,4,4
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,2,2
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,18,18
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,2,2
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,3,3
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,2,2
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,4,4
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,2,2
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,4,4
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,2,2
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,267,267
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,7,7
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,10,10
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,8,8
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,159,159
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,24,24
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,5,5
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,13,13
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,6,6
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,2,2
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,25,25
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,374,374
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,2,2
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,7,7
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,2,2
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,8,8
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,17,17
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,16,16
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,4,4
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,3,3
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,169,169
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,5,5
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,5,5
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,9,9
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,4,4
PASORAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,6,6
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,32,32
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,4,4
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,21,21
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,13,13
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,2,2
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,12,12
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,2,2
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,6,6
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,13,13
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,4,4
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,3,3
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,227,227
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,31,31
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,169,169
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,3,3
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,154,154
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,32,32
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,4,4
TOLATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
TORO TORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,2,2
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,16,16
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,9,9
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,10,10
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,16,16
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,12,12
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,12,12
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,10,10
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,5,5
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,6,6
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,9,9
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,6,6
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,60,60
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-04-01,1,1
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,2,2
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,14,14
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,6,6
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,4,4
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,3,3
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,2,2
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,254,254
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,6,6
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,12,12
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,3,3
COLQUENCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,122,122
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,36,36
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,3,3
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,5,5
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,2,2
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,385,385
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,2,2
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,2,2
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,8,8
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,19,19
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,33,33
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,141,141
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,2,2
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,2,2
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,8,8
PASORAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,2,2
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,3,3
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,33,33
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,24,24
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,18,18
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,4,4
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,19,19
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,2,2
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,8,8
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,9,9
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,4,4
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,8,8
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,220,220
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,17,17
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,169,169
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,3,3
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,257,257
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,29,29
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,3,3
TOLATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
TORO TORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,11,11
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,7,7
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,8,8
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,3,3
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,15,15
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,6,6
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,8,8
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,11,11
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,11,11
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,13,13
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,7,7
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,8,8
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,61,61
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-05-01,1,1
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,4,4
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,2,2
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,24,24
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,1,1
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,6,6
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,8,8
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,7,7
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,2,2
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,1,1
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,2,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,5,5
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,8,8
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,284,284
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,4,4
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,12,12
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,4,4
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2008-06-01,1,1
