municipality,group,variable,month,Partos atendidos por partera capacitada,TOTAL
YUNCHARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-03-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-03-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
ANZALDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,8,8
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,3,3
AYATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,3,3
BELLA FLOR,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,3,3
CHAQUI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
CHIMORE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,26,26
COLQUENCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
COMANCHE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,10,10
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,5,5
GENERAL SAAVEDRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
GUTIERREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
HUACHACALLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
ICLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
INGAVI (HUMAITA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
LLICA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,8,8
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,10,10
ORURO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,19,19
POJO (CBBA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
PORONGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,30,30
PORTACHUELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
PUERTO QUIJARRO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,11,11
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
SACABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,11,11
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
SAN BENITO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,3,3
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,17,17
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,10,10
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,7,7
SAN PEDRO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,5,5
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,3,3
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,11,11
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,4,4
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
URUBICHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
VALLEGRANDE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,5,5
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,2,2
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-04-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
ANDAMARCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,8,8
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,4,4
ATOCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,4,4
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
BELEN DE URMIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
BERMEJO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
BOLIVAR,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
CABEZAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,4,4
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,4,4
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,6,6
CHOQUE COTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
COCHABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,5,5
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,22,22
COMANCHE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
COMARAPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,10,10
EL PUENTE(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
EL TORNO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,4,4
EXALTACION,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
FILADELFIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
GUTIERREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
INGAVI (HUMAITA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
IXIAMAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
LLALLAGUA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
MAPIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
MECAPACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
MIZQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
MOJOCOYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,8,8
OMEREQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
PADCAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
PAILON,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,4,4
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,9,9
PORCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
PUERTO RICO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
PUERTO SUAREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,4,4
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,5,5
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,5,5
SAMAIPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,4,4
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,4,4
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
SAN JULIAN,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,6,6
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,6,6
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,11,11
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,5,5
TARATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
TARIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
TARVITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,4,4
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,7,7
TRINIDAD,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,5,5
UNCIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,4,4
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,12,12
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,3,3
YACO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
YACUIBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,2,2
YUNCHARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-05-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,6,6
ALALAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,3,3
ANZALDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,4,4
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
ATOCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,4,4
BELLA FLOR,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
BERMEJO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,3,3
BOLIVAR,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
CALACOTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,5,5
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,9,9
CHIMORE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
COCHABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,3,3
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,31,31
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
CUATRO CAÑADAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,21,21
EL PUENTE(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
EL TORNO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
EL VILLAR,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,3,3
GUAYARAMERIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
INGAVI (HUMAITA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,3,3
LLALLAGUA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
MAIRANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
MAPIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,5,5
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,10,10
PADCAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
PADILLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,18,18
POCONA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
PORTACHUELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
PORVENIR,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,3,3
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,3,3
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
QUIME,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,9,9
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,3,3
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,9,9
SAN ANDRES,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,4,4
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,3,3
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,9,9
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
SAN JULIAN,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,9,9
SAN MATIAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,5,5
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,0,0
SIPE SIPE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
SOPACHUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,3,3
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,7,7
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
TARACO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
TARATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
TARIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,8,8
TOLEDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,5,5
TRINIDAD,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2008-06-01,2,2
