,group,variable,month,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,5,3,5,3,8
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,4,4,4,4,8
BELLA FLOR,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,11,13,11,13,24
BERMEJO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,6,4,7,4,11
BETANZOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,13,7,89,105,102,112,214
BOLIVAR,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,0,15,17,17,17,34
BOLPEBRA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,16,11,16,11,27
BOYUIBE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,2,6,4,7,6,13
BUENA VISTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,13,10,14,10,24
CABEZAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,5,1,20,22,25,23,48
CAIROMA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,12,16,12,16,28
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,0,28,28,30,28,58
CALACOTO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,9,8,10,8,18
CALAMARCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,10,8,11,8,19
CAMARGO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,56,46,57,46,103
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,6,5,7,5,12
CAMIRI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,2,8,11,10,13,23
CAPINOTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,11,5,11,5,16
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,3,4,3,4,7
CARACOLLO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,3,2,14,20,17,22,39
CARANAVI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,0,5,4,7,4,11
CARAPARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,2,8,3,9,5,14
CARIPUYO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,31,21,32,21,53
CATACORA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,1,2,1,2,3
CHALLAPATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,3,43,30,44,33,77
CHAQUI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,4,3,7,8,11,11,22
CHARAGUA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,4,8,8,9,12,21
CHAYANTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,10,10,41,34,51,44,95
CHIMORE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,3,2,48,39,51,41,92
CHUMA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,12,13,13,13,26
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,9,3,13,27,22,30,52
CKOCHAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,33,27,34,27,61
CLIZA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,24,23,24,23,47
COBIJA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,21,17,21,17,38
COCAPATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,7,14,73,78,80,92,172
COCHABAMBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,30,37,68,80,98,117,215
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,46,26,102,73,148,99,247
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,0,9,20,11,20,31
COLOMI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,5,0,6,6,11,6,17
COLQUECHACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,8,2,68,59,76,61,137
COLQUIRI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,10,4,28,25,38,29,67
COMANCHE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,1,2,1,2,3
COMARAPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,1,9,3,10,4,14
COMBAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,1,0,4,0,5,5
CONCEPCION,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,4,7,58,49,62,56,118
COPACABANA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,7,5,21,16,28,21,49
CORO CORO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,3,4,3,4,7
COROICO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,1,0,0,0,1,1
CORQUE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,5,8,5,8,13
COTAGAITA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,4,31,29,32,33,65
COTOCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,2,13,21,13,23,36
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,4,10,17,15,21,25,46
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,1,11,11,12,12,24
CUEVO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,1,14,14,16,15,31
CULPINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,5,34,32,36,37,73
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,4,4,4,4,8
CURVA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,1,0,3,1,4,5
EL ALTO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,100,84,1998,1950,2098,2034,4132
EL CHORO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,12,15,12,15,27
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,2,11,18,13,20,33
EL TORNO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,1,22,27,23,28,51
EL VILLAR,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,18,14,18,14,32
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,1,30,24,31,25,56
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,2,4,3,6,5,11
EUCALIPTUS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,2,1,2,1,3
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,1,2,1,2,3
EXALTACION,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,3,3,4,3,7
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,14,7,32,37,46,44,90
FILADELFIA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,0,3,2,5,2,7
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,3,1,9,9,12,10,22
GUANAY,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,3,20,28,22,31,53
GUAQUI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,3,3,6,5,9,14
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,3,0,3,0,3
GUTIERREZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,1,12,17,12,18,30
HUACARETA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,1,23,25,24,26,50
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,3,21,23,21,26,47
HUANUNI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,4,6,35,27,39,33,72
HUARINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,3,0,5,1,8,1,9
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,1,0,1,0,1
HUMANATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,10,13,10,13,23
ICHOCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,7,12,7,12,19
ICLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,58,56,58,56,114
INCAHUASI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,8,10,36,39,44,49,93
INQUISIVI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,8,8,9,8,17
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,0,9,0,11,0,11
IXIAMAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,6,12,6,12,18
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,2,7,9,9,11,20
LA ASUNTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,1,10,7,10,8,18
LA GUARDIA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,4,1,39,45,43,46,89
LA PAZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,21,19,24,19,45,38,83
LAGUNILLAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,30,41,31,41,72
LAJA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,5,4,5,4,9
LAS CARRERAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,19,17,19,17,36
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,0,2,0,2,2
LLALLAGUA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,65,63,127,103,192,166,358
LLICA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,2,3,2,3,5
LORETO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,2,5,2,5,7
LURIBAY,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,3,0,3,0,3
MACHACAMARCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,3,0,1,0,4,4
MACHARETI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,2,7,3,7,10
MAIRANA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,22,14,22,14,36
MALLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,2,10,10,10,12,22
MAPIRI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,6,5,6,5,11
MECAPACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,1,10,14,10,15,25
MINEROS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,15,15,15,15,30
MIZQUE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,13,10,14,10,24
MOCOMOCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,3,4,18,19,21,23,44
MOJOCOYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,11,14,11,14,25
MONTEAGUDO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,4,2,17,19,21,21,42
MONTERO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,3,0,13,6,16,6,22
MORO MORO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,4,5,4,5,9
MOROCHATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,30,24,30,24,54
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,5,3,6,3,9
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,2,3,2,3,5
OCURI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,4,6,52,61,56,67,123
OKINAWA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,0,0,1,0,1
OMEREQUE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,9,7,11,8,20,15,35
ORURO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,30,51,157,163,187,214,401
PADCAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,7,8,7,8,15
PADILLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,40,18,40,18,58
PAILON,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,5,3,10,12,15,15,30
PALCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,12,9,21,25,33,34,67
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,6,17,4,7,10,24,34
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,1,4,1,4,5
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,1,0,1,1,2,3
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,6,10,6,10,16
PASORAPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,1,9,8,9,9,18
PATACAMAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,8,3,8,3,11
PAZÑA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,8,10,8,10,18
PELECHUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,0,0,1,0,1
POCOATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,10,11,29,28,39,39,78
POCONA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,5,3,7,3,12,6,18
POJO (CBBA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,4,4,6,5,10,15
POOPO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,14,10,15,10,25
PORCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,2,7,5,7,7,14
POROMA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,3,85,77,87,80,167
PORONGO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,8,6,8,6,14
PORTACHUELO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,0,1,0,2,0,2
PORVENIR,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,0,1,0,1,1
POSTRER VALLE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,5,0,5,0,5
POTOSI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,25,32,276,248,301,280,581
PRESTO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,4,26,26,26,30,56
PUCARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,1,2,1,2,3
PUCARANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,1,19,25,21,26,47
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,1,3,7,4,8,12
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,1,19,26,20,27,47
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,0,3,0,5,0,5
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,1,13,12,14,13,27
PUERTO RICO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,1,7,15,9,16,25
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,4,1,8,8,12,9,21
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,2,31,22,32,24,56
PUNA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,7,3,95,94,102,97,199
PUNATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,2,17,18,18,20,38
QUILLACOLLO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,28,37,183,193,211,230,441
QUIME,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,2,3,2,3,5
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,1,0,1,0,1
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,0,5,0,5,5
RAVELO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,5,1,188,118,193,119,312
REYES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,2,6,2,6,8
RIBERALTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,4,7,24,15,28,22,50
RURRENABAQUE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,4,1,2,2,6,8
SABAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,2,0,2,0,2
SACABA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,32,31,208,206,240,237,477
SACABAMBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,26,21,26,21,47
SACACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,1,46,37,48,38,86
SAIPINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,0,28,19,30,19,49
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,5,16,16,18,21,39
SAMAIPATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,3,4,10,14,13,18,31
SAN ANDRES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,1,1,1,1,2
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,1,2,0,0,1,2,3
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,1,1,1,1,2
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,6,3,52,45,58,48,106
SAN BENITO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,4,3,49,39,53,42,95
SAN BORJA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,0,22,21,24,21,45
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,13,7,13,7,20
SAN IGNACIO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,10,12,1,3,11,15,26
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,13,16,46,51,59,67,126
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,6,1,4,1,10,11
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,4,4,7,4,11,8,19
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,13,11,11,10,24,21,45
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,3,3,8,10,11,13,24
SAN JULIAN,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,8,2,49,46,57,48,105
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,0,0,25,30,25,30,55
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,2,2,9,12,11,14,25
SAN LUCAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,7,6,176,170,183,176,359
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos fuera del establecimiento,2019-07-01,3,2,60,52,63,54,117
