,group,variable,month,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,TOTALES
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,0,2,2
CARACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,0,1,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
CHARAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,3,1,4
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,2,3
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,7,4,11
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,0,2,2
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,1,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,0,2,2
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,6,4,10
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,2,1,3
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,12,10,22
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,3,0,3
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,1,2
FERNANDEZ ALONSO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,2,0,2
INCAHUASI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,0,2,2
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,3,1,4
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,8,4,12
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,6,6,12
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,17,4,21
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,6,6,12
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,0,1,1
QUIABAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,2,3
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,2,1,3
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,2,2,4
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,4,1,5
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,3,1,4
SAN MATIAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,102,60,162
SANTIAGO DE HUARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,3,0,3
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,2,0,2
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
TACOBAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,3,3,6
TEOPONTE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,0,2,2
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,2,1,3
VILLA MONTES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
VILLA RIVERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,5,2,7
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,2,1,3
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,0,1,1
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,2,4,6
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-05-01,2,4,6
ACHOCALLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,1,2
AIQUILE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,0,1,1
ANCORAIMES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,0,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,2,1,3
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,0,1
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,0,1
CAPINOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,0,1
CARACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,0,1,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,0,3,3
CARAPARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,2,3
CHARAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,0,1,1
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,0,1,1
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,8,3,11
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,2,0,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,0,2,2
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,3,6,9
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,2,3
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,17,17,34
EL PUENTE(STC),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,3,0,3
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,2,0,2
HUARINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,3,3,6
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,9,4,13
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,14,9,23
MACHARETI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,0,1,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,31,5,36
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,4,3,7
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,2,1,3
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,2,0,2
PUNATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,1,2
QUIABAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,2,2,4
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,5,0,5
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,1,2
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,6,4,10
SAN RAMON BENI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,2,1,3
SAN RAMON SCZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,82,42,124
SANTA ROSA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,0,1
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,2,0,2
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,1,2
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,2,3
TARABUCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,2,0,2
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,4,0,4
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,7,0,7
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,2,1,3
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,9,4,13
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-06-01,6,1,7
ACHACACHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
ARANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
CABEZAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
CAPINOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,1,2
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,6,4,10
CARAPARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,2,1,3
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,6,2,8
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
COLOMI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,1,2
COTAGAITA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,0,2,2
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,3,2,5
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,0,2,2
CUEVO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,7,12,19
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,3,3,6
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,2,0,2
GENERAL SAAVEDRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,0,1,1
INCAHUASI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,2,0,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,1,2
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,4,4,8
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,8,1,9
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,7,12,19
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,0,1,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,16,4,20
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,7,3,10
PADCAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,1,2
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,3,2,5
ROBORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,0,1,1
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,3,1,4
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,2,0,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,2,0,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,2,3
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,94,51,145
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,0,1,1
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,1,2
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,2,3
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,2,0,2
TACACOMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,2,3
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,1,2
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,3,0,3
TUPIZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,0,1,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
UYUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,3,0,3
VILLA RIVERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,3,1,4
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,4,1,5
YAMPARAEZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,0,1,1
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,4,1,5
YOTALA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,3,0,3
ZUDAÑEZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-07-01,0,1,1
ACHACACHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
ACHOCALLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,0,1,1
AYO AYO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,3,3,6
CABEZAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,11,4,15
CARAPARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
CHAQUI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
CHARAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,4,1,5
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
CHUMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,3,0,3
COCAPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,5,2,7
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,0,3,3
COLOMI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
COMARAPA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
COTAGAITA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,6,3,9
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
CULPINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,0,1,1
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,15,7,22
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,2,0,2
FERNANDEZ ALONSO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,0,1,1
GENERAL SAAVEDRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
GUANAY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,2,0,2
HUACARETA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
ICLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,2,3
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,3,3,6
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,5,3,8
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,12,6,18
LAGUNILLAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,0,1,1
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,2,0,2
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,2,0,2
MIZQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,3,0,3
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,10,4,14
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,2,2,4
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
PORTACHUELO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,0,1,1
PORVENIR,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
PUNATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,3,0,3
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,5,3,8
REYES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,0,3,3
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,3,1,4
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,2,2,4
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,4,0,4
SAN LORENZO(TJA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
SAN RAMON SCZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,88,48,136
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,0,1,1
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,2,1,3
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,6,0,6
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,5,7,12
TARVITA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
TEOPONTE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,2,0,2
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,2,0,2
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,4,0,4
UYUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,2,3,5
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,3,1,4
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,2,0,2
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,2,0,2
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,3,8,11
YANACACHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,1,2
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,2,2,4
ZUDAÑEZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-08-01,1,0,1
AIQUILE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
ALTO BENI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,2,0,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,2,0,2
AUCAPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
BATALLAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
BUENA VISTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
CABEZAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,2,0,2
"CAIZA ""D""",tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,2,0,2
CAMARGO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,11,2,13
CARAPARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,1,0,1
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,3,1,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,0,1,1
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2023-09-01,8,3,11
