,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2021-05-01,0,1,0,2,0,4,0,6,0,0,0,0,0,0,13
ESMERALDA,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,0,1,0,1,2,0,0,0,0,4
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2021-05-01,0,0,3,0,2,1,1,5,0,0,0,0,0,0,12
GUANAY,atencion odontologica,rayos x dental,2021-05-01,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4
HUANUNI,atencion odontologica,rayos x dental,2021-05-01,0,0,4,1,4,5,9,26,2,0,0,0,0,0,51
LA ASUNTA,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
LA PAZ,atencion odontologica,rayos x dental,2021-05-01,0,0,1,1,0,0,7,7,1,2,0,0,0,0,19
LAS CARRERAS,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,1,0,2,1,0,0,0,0,0,0,4
LLALLAGUA,atencion odontologica,rayos x dental,2021-05-01,1,0,1,2,0,3,0,7,0,0,0,0,0,0,14
LLICA,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,rayos x dental,2021-05-01,2,1,4,9,0,5,6,9,2,1,0,0,0,0,39
MAPIRI,atencion odontologica,rayos x dental,2021-05-01,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3
MOJOCOYA,atencion odontologica,rayos x dental,2021-05-01,0,0,0,2,1,0,3,3,0,1,0,0,0,0,10
MONTEAGUDO,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,6,1,10,0,1,0,0,0,0,18
ORURO,atencion odontologica,rayos x dental,2021-05-01,1,0,3,7,4,7,15,30,6,6,0,0,0,0,79
PADILLA,atencion odontologica,rayos x dental,2021-05-01,0,0,2,3,1,1,7,22,0,1,0,0,0,0,37
PAMPA GRANDE,atencion odontologica,rayos x dental,2021-05-01,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3
PASORAPA,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PAZÑA,atencion odontologica,rayos x dental,2021-05-01,1,0,3,3,0,5,1,13,1,0,0,0,0,0,27
POOPO,atencion odontologica,rayos x dental,2021-05-01,1,1,3,5,1,0,3,11,0,0,0,0,0,0,25
PORCO,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PORONGO,atencion odontologica,rayos x dental,2021-05-01,0,0,0,1,0,1,2,4,1,2,0,0,0,0,11
PORVENIR,atencion odontologica,rayos x dental,2021-05-01,0,2,1,2,1,1,1,5,0,0,0,0,0,0,13
POTOSI,atencion odontologica,rayos x dental,2021-05-01,0,0,0,5,1,0,0,8,0,0,0,0,0,0,14
PRESTO,atencion odontologica,rayos x dental,2021-05-01,0,0,0,2,3,1,2,8,1,0,0,0,0,0,17
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,1,7,26,0,0,0,0,0,0,34
PUERTO RICO,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,3,7,6,0,0,0,0,0,0,16
PUERTO SUAREZ,atencion odontologica,rayos x dental,2021-05-01,0,0,1,0,0,0,3,3,0,0,0,0,0,0,7
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2021-05-01,0,0,1,0,0,0,3,6,0,0,0,0,0,0,10
PUNATA,atencion odontologica,rayos x dental,2021-05-01,0,0,0,2,0,0,4,3,1,5,0,0,0,0,15
QUILLACOLLO,atencion odontologica,rayos x dental,2021-05-01,0,0,4,8,2,4,22,35,12,5,0,0,0,0,92
REYES,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,rayos x dental,2021-05-01,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4
SACABA,atencion odontologica,rayos x dental,2021-05-01,0,0,1,2,4,2,12,13,1,2,0,0,0,0,37
SACACA,atencion odontologica,rayos x dental,2021-05-01,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2021-05-01,1,0,0,0,1,0,3,7,0,0,0,0,0,0,12
SAN BORJA,atencion odontologica,rayos x dental,2021-05-01,0,0,1,1,1,1,0,2,0,0,0,0,0,0,6
SAN LUCAS,atencion odontologica,rayos x dental,2021-05-01,0,0,0,2,3,2,2,12,0,0,0,0,0,0,21
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2021-05-01,0,0,1,0,0,0,0,1,0,2,0,0,0,0,4
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SAN RAMON SCZ,atencion odontologica,rayos x dental,2021-05-01,0,0,0,1,2,2,2,2,0,0,0,0,0,0,9
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2021-05-01,0,1,3,2,0,2,11,12,5,0,0,0,0,0,36
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,1,0,1,6,0,0,0,0,0,0,8
SANTIVAÑES,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2021-05-01,0,1,1,0,2,3,0,1,0,0,0,0,0,0,8
SAPAHAQUI,atencion odontologica,rayos x dental,2021-05-01,0,1,6,3,4,6,7,22,0,0,0,0,0,0,49
SIPE SIPE,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SOPACHUY,atencion odontologica,rayos x dental,2021-05-01,0,0,0,2,1,0,0,1,0,0,0,0,0,0,4
SUCRE,atencion odontologica,rayos x dental,2021-05-01,1,0,1,2,1,0,3,11,2,0,0,0,0,0,21
TAPACARI,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4
TARABUCO,atencion odontologica,rayos x dental,2021-05-01,0,1,3,1,1,7,1,3,0,0,0,0,0,0,17
TARIJA,atencion odontologica,rayos x dental,2021-05-01,0,0,2,4,1,2,7,12,1,3,0,0,0,0,32
TARVITA,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TOLATA,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TORO TORO,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,4,8,9,3,3,0,0,0,0,27
TURCO,atencion odontologica,rayos x dental,2021-05-01,0,0,0,2,0,2,6,10,2,4,0,0,0,0,26
UNCIA,atencion odontologica,rayos x dental,2021-05-01,0,1,4,2,0,0,0,0,0,0,0,0,0,0,7
UYUNI,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
VALLEGRANDE,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,1,0,3,4,1,1,0,0,0,0,10
VILLA SERRANO,atencion odontologica,rayos x dental,2021-05-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
VILLA TUNARI,atencion odontologica,rayos x dental,2021-05-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
VILLAZON,atencion odontologica,rayos x dental,2021-05-01,0,0,3,0,1,1,3,3,2,1,0,0,0,0,14
VINTO,atencion odontologica,rayos x dental,2021-05-01,0,0,0,2,0,1,1,4,0,0,0,0,0,0,8
YACUIBA,atencion odontologica,rayos x dental,2021-05-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
YOTALA,atencion odontologica,rayos x dental,2021-05-01,0,0,5,1,0,0,3,4,2,2,0,0,0,0,17
ACHACACHI,atencion odontologica,rayos x dental,2021-06-01,0,2,1,1,3,3,5,4,2,0,0,0,0,0,21
AIQUILE,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3
ANDAMARCA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,1,0,1,2,5,1,0,0,0,0,0,10
ANTEQUERA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,2,4,2,0,0,0,0,0,0,8
APOLO,atencion odontologica,rayos x dental,2021-06-01,0,0,0,3,1,2,1,0,0,0,0,0,0,0,7
ARANI,atencion odontologica,rayos x dental,2021-06-01,0,1,1,0,1,0,1,2,0,0,0,0,0,0,6
ATOCHA,atencion odontologica,rayos x dental,2021-06-01,0,1,0,1,0,0,3,2,0,1,0,0,0,0,8
AYO AYO,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2021-06-01,0,0,0,2,2,2,2,4,0,0,0,0,0,0,12
BATALLAS,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
BAURES,atencion odontologica,rayos x dental,2021-06-01,0,0,0,1,1,0,0,2,0,0,0,0,0,0,4
BERMEJO,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4
BETANZOS,atencion odontologica,rayos x dental,2021-06-01,0,4,1,0,0,0,1,4,1,2,0,0,0,0,13
CAMARGO,atencion odontologica,rayos x dental,2021-06-01,0,0,1,0,0,0,2,5,0,0,0,0,0,0,8
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
CAMIRI,atencion odontologica,rayos x dental,2021-06-01,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
CAPINOTA,atencion odontologica,rayos x dental,2021-06-01,0,0,2,4,0,4,1,2,0,1,0,0,0,0,14
CARIPUYO,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,rayos x dental,2021-06-01,0,0,1,0,1,7,1,19,1,2,0,0,0,0,32
CHAQUI,atencion odontologica,rayos x dental,2021-06-01,0,0,1,0,0,2,0,4,2,0,0,0,0,0,9
CHARAGUA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,1,1,4,2,8,1,2,0,0,0,0,19
CHIMORE,atencion odontologica,rayos x dental,2021-06-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
CHUMA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,rayos x dental,2021-06-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
COBIJA,atencion odontologica,rayos x dental,2021-06-01,0,0,1,0,1,0,3,5,0,1,0,0,0,0,11
COCHABAMBA,atencion odontologica,rayos x dental,2021-06-01,7,12,45,34,26,68,121,312,51,22,0,0,0,0,698
COIPASA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
COLCAPIRHUA,atencion odontologica,rayos x dental,2021-06-01,0,0,2,0,0,5,4,7,0,1,0,0,0,0,19
"COLCHA ""K""",atencion odontologica,rayos x dental,2021-06-01,0,0,6,4,1,6,10,10,0,0,0,0,0,0,37
COTAGAITA,atencion odontologica,rayos x dental,2021-06-01,0,0,5,7,3,7,7,8,2,1,0,0,0,0,40
COTOCA,atencion odontologica,rayos x dental,2021-06-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
CULPINA,atencion odontologica,rayos x dental,2021-06-01,0,0,6,8,11,15,26,47,4,3,0,0,0,0,120
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2021-06-01,0,0,1,1,0,0,0,2,0,1,0,0,0,0,5
EL ALTO,atencion odontologica,rayos x dental,2021-06-01,0,0,0,3,1,2,4,12,0,1,0,0,0,0,23
EL PUENTE(TJA),atencion odontologica,rayos x dental,2021-06-01,0,0,1,2,0,0,0,9,0,1,0,0,0,0,13
EL TORNO,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,3,1,2,4,1,0,0,0,0,0,11
EL VILLAR,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2021-06-01,0,0,4,4,1,2,4,7,0,0,0,0,0,0,22
ESCARA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3
ESCOMA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2021-06-01,0,0,1,1,1,1,2,6,0,0,0,0,0,0,12
GUANAY,atencion odontologica,rayos x dental,2021-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,rayos x dental,2021-06-01,0,0,1,5,1,4,5,4,0,0,0,0,0,0,20
HUARINA,atencion odontologica,rayos x dental,2021-06-01,1,1,1,0,1,0,2,7,0,1,0,0,0,0,14
HUATAJATA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
INCAHUASI,atencion odontologica,rayos x dental,2021-06-01,0,0,0,3,1,6,3,3,0,0,0,0,0,0,16
IXIAMAS,atencion odontologica,rayos x dental,2021-06-01,0,0,0,1,0,0,4,4,0,0,0,0,0,0,9
LA ASUNTA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
LA PAZ,atencion odontologica,rayos x dental,2021-06-01,0,0,9,10,8,12,19,23,6,7,0,0,0,0,94
LAS CARRERAS,atencion odontologica,rayos x dental,2021-06-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
LLALLAGUA,atencion odontologica,rayos x dental,2021-06-01,0,0,3,0,1,1,1,2,0,0,0,0,0,0,8
MACHACAMARCA,atencion odontologica,rayos x dental,2021-06-01,0,0,2,1,2,9,5,23,0,1,0,0,0,0,43
MAGDALENA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MAIRANA,atencion odontologica,rayos x dental,2021-06-01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3
MIZQUE,atencion odontologica,rayos x dental,2021-06-01,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3
MOJINETE,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,rayos x dental,2021-06-01,0,0,1,0,0,1,3,2,0,0,0,0,0,0,7
MONTEAGUDO,atencion odontologica,rayos x dental,2021-06-01,0,0,1,6,0,1,7,8,1,0,0,0,0,0,24
ORURO,atencion odontologica,rayos x dental,2021-06-01,4,3,23,34,36,43,58,108,16,3,0,0,0,0,328
PADILLA,atencion odontologica,rayos x dental,2021-06-01,1,0,1,3,0,2,2,7,2,0,0,0,0,0,18
PALOS BLANCOS,atencion odontologica,rayos x dental,2021-06-01,0,0,0,1,0,3,3,4,0,0,0,0,0,0,11
PAZÑA,atencion odontologica,rayos x dental,2021-06-01,0,0,3,4,1,2,0,5,0,2,0,0,0,0,17
POCOATA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
POOPO,atencion odontologica,rayos x dental,2021-06-01,1,0,2,5,0,2,7,8,1,3,0,0,0,0,29
PORCO,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,2,0,3,0,0,0,0,0,0,5
POROMA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4
PORONGO,atencion odontologica,rayos x dental,2021-06-01,0,0,4,6,2,7,2,14,2,1,0,0,0,0,38
PORVENIR,atencion odontologica,rayos x dental,2021-06-01,0,0,0,2,0,4,4,7,0,0,0,0,0,0,17
POTOSI,atencion odontologica,rayos x dental,2021-06-01,0,0,0,1,0,0,1,3,0,0,0,0,0,0,5
PRESTO,atencion odontologica,rayos x dental,2021-06-01,0,0,4,0,2,5,7,6,0,0,0,0,0,0,24
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2021-06-01,0,0,1,0,0,0,0,11,0,0,0,0,0,0,12
PUERTO RICO,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,3,3,4,0,0,0,0,0,0,10
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUNA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4
PUNATA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,2,2,0,1,5,0,0,0,0,0,0,10
RAVELO,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,1,0,5,3,0,0,0,0,0,0,9
SACABA,atencion odontologica,rayos x dental,2021-06-01,0,5,5,1,3,6,10,11,1,0,0,0,0,0,42
SACACA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,2,1,3,0,0,0,0,0,0,6
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,1,0,7,6,0,0,0,0,0,0,14
SAN BENITO,atencion odontologica,rayos x dental,2021-06-01,0,0,3,0,0,1,1,0,0,0,0,0,0,0,5
SAN CARLOS,atencion odontologica,rayos x dental,2021-06-01,0,2,1,2,1,1,1,2,0,0,0,0,0,0,10
SAN LUCAS,atencion odontologica,rayos x dental,2021-06-01,0,0,1,0,2,1,0,17,0,0,0,0,0,0,21
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2021-06-01,0,0,0,1,0,1,2,1,0,0,0,0,0,0,5
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2021-06-01,0,0,1,0,1,2,1,4,1,2,0,0,0,0,12
SAN PEDRO DE QUEMES,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN RAMON SCZ,atencion odontologica,rayos x dental,2021-06-01,0,0,1,1,1,1,1,2,0,0,0,0,0,0,7
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2021-06-01,14,24,26,48,19,43,156,221,30,17,0,0,0,0,598
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2021-06-01,0,0,1,2,2,0,2,1,1,0,0,0,0,0,9
SANTIVAÑES,atencion odontologica,rayos x dental,2021-06-01,0,0,1,0,1,1,0,5,1,0,0,0,0,0,9
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2021-06-01,0,1,1,0,1,3,0,4,6,0,0,0,0,0,16
SAPAHAQUI,atencion odontologica,rayos x dental,2021-06-01,0,1,2,1,0,4,2,3,1,0,0,0,0,0,14
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,3,3,2,0,0,0,0,0,0,8
SOPACHUY,atencion odontologica,rayos x dental,2021-06-01,0,0,0,2,0,2,1,4,0,0,0,0,0,0,9
SORATA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SUCRE,atencion odontologica,rayos x dental,2021-06-01,0,0,1,0,1,2,3,13,0,0,0,0,0,0,20
TACACOMA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,1,2,6,5,0,0,0,0,0,0,14
TAPACARI,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
TARABUCO,atencion odontologica,rayos x dental,2021-06-01,0,0,3,2,2,10,4,8,0,0,0,0,0,0,29
TARACO,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TARIJA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,3,3,4,0,0,0,0,0,0,10
TEOPONTE,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6
TIAHUANACU,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2021-06-01,0,0,0,1,0,2,0,1,0,0,0,0,0,0,4
TOCO,atencion odontologica,rayos x dental,2021-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TOLATA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TOMINA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TORO TORO,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4
TRINIDAD,atencion odontologica,rayos x dental,2021-06-01,0,0,3,0,1,1,5,10,0,3,0,0,0,0,23
TUPIZA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
TURCO,atencion odontologica,rayos x dental,2021-06-01,1,0,2,4,2,3,0,9,1,0,0,0,0,0,22
UMALA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
UNCIA,atencion odontologica,rayos x dental,2021-06-01,5,3,7,10,0,0,0,0,0,0,0,0,0,0,25
UYUNI,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
VACAS,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VALLEGRANDE,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,1,7,0,1,0,0,0,0,9
VIACHA,atencion odontologica,rayos x dental,2021-06-01,0,0,4,1,2,2,2,5,3,1,0,0,0,0,20
VILA VILA,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLA MONTES,atencion odontologica,rayos x dental,2021-06-01,0,0,1,0,0,1,1,4,3,1,0,0,0,0,11
VILLA TUNARI,atencion odontologica,rayos x dental,2021-06-01,0,0,1,2,0,0,1,3,0,0,0,0,0,0,7
VILLAZON,atencion odontologica,rayos x dental,2021-06-01,0,0,1,2,3,1,5,7,0,0,0,0,0,0,19
WARNES,atencion odontologica,rayos x dental,2021-06-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
YACUIBA,atencion odontologica,rayos x dental,2021-06-01,1,0,3,4,1,5,16,14,2,3,0,0,0,0,49
YOCALLA,atencion odontologica,rayos x dental,2021-06-01,0,0,2,0,0,0,1,2,2,0,0,0,0,0,7
YOTALA,atencion odontologica,rayos x dental,2021-06-01,0,0,3,0,0,2,3,9,2,0,0,0,0,0,19
ACHACACHI,atencion odontologica,rayos x dental,2021-07-01,0,0,3,0,0,2,2,6,0,0,0,0,0,0,13
AIQUILE,atencion odontologica,rayos x dental,2021-07-01,0,0,1,0,1,0,4,0,0,2,0,0,0,0,8
ANCORAIMES,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ANDAMARCA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,3,3,0,1,0,0,0,0,0,0,7
ANTEQUERA,atencion odontologica,rayos x dental,2021-07-01,1,2,10,16,5,10,14,18,0,2,0,0,0,0,78
APOLO,atencion odontologica,rayos x dental,2021-07-01,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3
ARANI,atencion odontologica,rayos x dental,2021-07-01,0,0,4,3,0,6,3,6,0,4,0,0,0,0,26
ARQUE,atencion odontologica,rayos x dental,2021-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ATOCHA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AYATA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2021-07-01,0,0,0,4,2,9,6,14,1,1,0,0,0,0,37
BATALLAS,atencion odontologica,rayos x dental,2021-07-01,1,1,1,0,0,2,0,1,0,0,0,0,0,0,6
BELEN DE URMIRI,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
BETANZOS,atencion odontologica,rayos x dental,2021-07-01,0,0,0,2,0,0,9,8,2,0,0,0,0,0,21
BOLIVAR,atencion odontologica,rayos x dental,2021-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAMARGO,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,7,7,1,1,0,0,0,0,16
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2021-07-01,0,0,1,0,0,1,1,2,0,6,0,0,0,0,11
CAMIRI,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CAPINOTA,atencion odontologica,rayos x dental,2021-07-01,1,0,6,0,3,3,5,4,8,2,0,0,0,0,32
CARACOLLO,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARANGAS,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,5,0,5,0,0,0,0,0,10
CARIPUYO,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,1,1,0,7,0,0,0,0,0,0,9
CHAQUI,atencion odontologica,rayos x dental,2021-07-01,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4
CHARAGUA,atencion odontologica,rayos x dental,2021-07-01,0,0,1,0,0,0,2,6,0,0,0,0,0,0,9
CHAYANTA,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHIMORE,atencion odontologica,rayos x dental,2021-07-01,0,0,1,0,0,2,0,2,0,3,0,0,0,0,8
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,rayos x dental,2021-07-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
