municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,4,4
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,110,110
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,3,3
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,4723,4723
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,14,14
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,2,2
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,195,195
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,3,3
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,2,2
TOLEDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,4,4
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,3,3
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,39,39
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1326,1326
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,36,36
UMALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,20,20
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,21,21
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,3,3
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,49,49
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,300,300
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,4,4
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,155,155
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,4,4
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,471,471
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,3,3
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,247,247
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,244,244
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,567,567
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,1,1
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,771,771
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,4,4
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,679,679
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-03-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,190,190
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,23,23
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
ARAMPAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,37,37
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,127,127
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,5,5
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,7,7
BATALLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,678,678
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
BOLIVAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,10,10
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,11,11
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,94,94
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,95,95
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,68,68
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,7,7
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,8,8
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,18,18
CHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,48,48
CHARAÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,14,14
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,70,70
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,15,15
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,51,51
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,31,31
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,6858,6858
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,63,63
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,4,4
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,80,80
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,184,184
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,10,10
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,16,16
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,12,12
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,6,6
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,10,10
DESAGUADERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,4282,4282
EL CHORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,234,234
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,5,5
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,45,45
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,6,6
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,9,9
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,28,28
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,13,13
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,132,132
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,195,195
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
HUMANATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,5,5
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,4,4
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,65,65
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,18465,18465
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,75,75
LURIBAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,5,5
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,7,7
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,8,8
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,4,4
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,62,62
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1866,1866
NAZACARA DE PACAJES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,4,4
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2516,2516
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,10,10
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,44,44
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,12,12
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,32,32
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,34,34
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,12,12
PORVENIR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,5,5
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1035,1035
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,6,6
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,4,4
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,445,445
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,467,467
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,746,746
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,9,9
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,34,34
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,813,813
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,18,18
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,42,42
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,102,102
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,40,40
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,5,5
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,34,34
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,74,74
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,4,4
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,9,9
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,12863,12863
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,4,4
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,23,23
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,8,8
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2483,2483
TACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
TACOBAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,4,4
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,70,70
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,4,4
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2102,2102
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,17,17
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
TIAHUANACU,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,191,191
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,5,5
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,35,35
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,5756,5756
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,275,275
TURCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,1,1
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,22,22
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,19,19
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,28,28
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,74,74
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,103,103
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,8,8
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,365,365
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,251,251
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,186,186
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,502,502
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,649,649
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,2,2
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,638,638
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-04-01,3,3
ACACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,260,260
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,2,2
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,14,14
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,2,2
ARAMPAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,2,2
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,9,9
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,3,3
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,26,26
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,93,93
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,2,2
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,4,4
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,788,788
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,3,3
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,4,4
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,1,1
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,18,18
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,161,161
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,2,2
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,5,5
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,99,99
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,2,2
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,100,100
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,8,8
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,2,2
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,2,2
CATACORA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,27,27
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,79,79
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,1,1
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,18,18
CHOQUE COTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,61,61
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,2,2
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,158,158
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,66,66
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,6830,6830
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,176,176
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,87,87
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,2,2
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,3,3
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,153,153
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,2,2
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,59,59
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,22,22
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,4,4
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,7,7
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,4688,4688
EL CHORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,261,261
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,5,5
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,24,24
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,3,3
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,7,7
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,8,8
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,3,3
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,151,151
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,2,2
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,4,4
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,237,237
HUMANATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2023-05-01,1,1
