municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
YAMPARAEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-03-01,53,53
YANACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-03-01,14,14
YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-03-01,571,571
YOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-03-01,6,6
YOTALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-03-01,85,85
YUNCHARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-03-01,6,6
YUNGUYO DE LITORAL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-03-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-03-01,54,54
ACACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,89,89
ACHOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
AIQUILE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,94,94
ALALAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
ALCALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,37,37
ALTO BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,7,7
ANCORAIMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,11,11
ANDAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
ANTEQUERA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
ANZALDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,10,10
APOLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,17,17
ARAMPAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
ARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,36,36
ARBIETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,19,19
ARQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,7,7
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,44,44
ATOCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,173,173
AYATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
AYO AYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,24,24
AZURDUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,30,30
BATALLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,39,39
BAURES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,11,11
BELLA FLOR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,7,7
BERMEJO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,929,929
BETANZOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,50,50
BOLIVAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
BOLPEBRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
BOYUIBE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,21,21
BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,77,77
CABEZAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,58,58
CAIROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,8,8
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,16,16
CAJUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,38,38
CALACOTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,4,4
CALAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,27,27
CAMARGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,50,50
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,18,18
CAMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,368,368
CAPINOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,147,147
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,9,9
CARACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,29,29
CARANAVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,95,95
CARANGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
CARAPARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,127,127
CARIPUYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,17,17
CHACARILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
CHALLAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,77,77
CHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,6,6
CHARAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,41,41
CHAYANTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,11,11
CHIMORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,71,71
CHUA COCANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,31,31
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,81,81
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
CKOCHAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,16,16
CLIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,49,49
COBIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,433,433
COCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,10,10
COCHABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,6445,6445
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,270,270
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,52,52
COLLANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
COLOMI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,53,53
COLPA BELGICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,54,54
COLQUECHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,21,21
COLQUENCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,7,7
COLQUIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,34,34
COMARAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,99,99
COMBAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,4,4
CONCEPCION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,27,27
COPACABANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,32,32
CORIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,142,142
CORO CORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,16,16
COROICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,199,199
CORQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
COTAGAITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,132,132
COTOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,303,303
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,46,46
CUCHUMUELA (V. G. VILLARROEL),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
CUEVO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,10,10
CULPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,43,43
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,4,4
DESAGUADERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,11,11
EL ALTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,8278,8278
EL CHORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
EL PUENTE(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,10,10
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,28,28
EL TORNO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,289,289
EL VILLAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,25,25
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,77,77
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,164,164
ESCOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
EUCALIPTUS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
EXALTACION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,46,46
FILADELFIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,14,14
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,86,86
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
GUANAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,37,37
GUAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,11,11
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,222,222
GUTIERREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,37,37
HUACARAJE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
HUACARETA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,49,49
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,7,7
HUANUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,151,151
HUARINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,31,31
HUATAJATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,11,11
ICHOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,4,4
ICLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,32,32
INCAHUASI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,26,26
INGAVI (HUMAITA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
INQUISIVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,24,24
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,33,33
IXIAMAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,11,11
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,15,15
LA ASUNTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,54,54
LA GUARDIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1027,1027
LA PAZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,13928,13928
LA RIVERA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
LAGUNILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,37,37
LAJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,44,44
LAS CARRERAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,32,32
LICOMA PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,9,9
LLALLAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,74,74
LLICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
LORETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,4,4
LURIBAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,4,4
MACHACAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,4,4
MACHARETI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,28,28
MAGDALENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,17,17
MAIRANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,53,53
MALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
MAPIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,11,11
MECAPACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,71,71
MINEROS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,155,155
MIZQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,89,89
MOCOMOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,13,13
MOJINETE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,4,4
MOJOCOYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,39,39
MONTEAGUDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,162,162
MONTERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2365,2365
MORO MORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,6,6
MOROCHATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
NAZACARA DE PACAJES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
OCURI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,14,14
OKINAWA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,52,52
OMEREQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,14,14
ORURO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2352,2352
PADCAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,154,154
PADILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,43,43
PAILON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,59,59
PALCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,105,105
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,40,40
PAMPA AULLAGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,12,12
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
PATACAMAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,41,41
PAZÑA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,12,12
PELECHUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
POCOATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
POCONA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,11,11
POJO (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,15,15
POOPO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,77,77
PORCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,16,16
POROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,29,29
PORONGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,24,24
PORTACHUELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,25,25
PORVENIR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,9,9
POSTRER VALLE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
POTOSI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,322,322
PRESTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,34,34
PUCARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,9,9
PUCARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,60,60
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,17,17
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,8,8
PUERTO PEREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,6,6
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,11,11
PUERTO RICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,11,11
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,13,13
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,482,482
PUNA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,15,15
PUNATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,435,435
QUIABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,9,9
QUILLACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1650,1650
QUIME,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,31,31
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
RAVELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,6,6
REYES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
RIBERALTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,817,817
ROBORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,62,62
RURRENABAQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,73,73
SABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
SACABA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1215,1215
SACABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
SACACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,11,11
SAIPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,14,14
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
SAMAIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,6,6
SAN ANDRES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,17,17
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
SAN ANTONIO DE ESMORUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,6,6
SAN BENITO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,25,25
SAN BORJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,58,58
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
SAN CARLOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,193,193
SAN IGNACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,7,7
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,64,64
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,19,19
SAN JOAQUIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,20,20
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,35,35
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,49,49
SAN JULIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,93,93
SAN LORENZO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,7,7
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,132,132
SAN LUCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,112,112
SAN MATIAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,30,30
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,48,48
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,102,102
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,7,7
SAN PEDRO DE MACHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
SAN RAFAEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,17,17
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,27,27
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,9,9
SANTA ANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,26,26
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,16199,16199
SANTA ROSA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,19,19
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,73,73
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,4,4
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,9,9
SANTIAGO DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
SANTIVAÑES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,16,16
SANTUARIO DE QUILLACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
SAPAHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
SENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,27,27
SHINAOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,156,156
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,8,8
SIPE SIPE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,82,82
SOPACHUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,29,29
SORACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
SORATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,44,44
SUCRE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,4441,4441
TACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
TACACOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,7,7
TACOBAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,3,3
TACOPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,8,8
TAPACARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,22,22
TARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,45,45
TARACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,17,17
TARATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,14,14
TARIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2633,2633
TARVITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,52,52
TEOPONTE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,18,18
TIAHUANACU,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,35,35
TINGUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,6,6
TIPUANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,16,16
TIQUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,381,381
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,36,36
TOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,5,5
TOLATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,30,30
TOLEDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
TOMAVE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,4,4
TOMINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,49,49
TORO TORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,6,6
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,47,47
TOTORA(ORR),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,2,2
TRIGAL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1852,1852
TUPIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,391,391
UMALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,1,1
UNCIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,22,22
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,65,65
URUBICHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,15,15
UYUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2023-04-01,114,114
