municipality,group,variable,month,Sueros,TOTAL
POCONA,otras actividades de enfermeria,sueros,2019-03-01,7,7
POJO (CBBA),otras actividades de enfermeria,sueros,2019-03-01,18,18
POOPO,otras actividades de enfermeria,sueros,2019-03-01,9,9
PORCO,otras actividades de enfermeria,sueros,2019-03-01,13,13
POROMA,otras actividades de enfermeria,sueros,2019-03-01,50,50
PORONGO,otras actividades de enfermeria,sueros,2019-03-01,35,35
PORTACHUELO,otras actividades de enfermeria,sueros,2019-03-01,375,375
PORVENIR,otras actividades de enfermeria,sueros,2019-03-01,113,113
POSTRER VALLE,otras actividades de enfermeria,sueros,2019-03-01,5,5
POTOSI,otras actividades de enfermeria,sueros,2019-03-01,10487,10487
PRESTO,otras actividades de enfermeria,sueros,2019-03-01,34,34
PUCARA,otras actividades de enfermeria,sueros,2019-03-01,3,3
PUCARANI,otras actividades de enfermeria,sueros,2019-03-01,6,6
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2019-03-01,11,11
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2019-03-01,7,7
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2019-03-01,50,50
PUERTO PEREZ,otras actividades de enfermeria,sueros,2019-03-01,3,3
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2019-03-01,193,193
PUERTO RICO,otras actividades de enfermeria,sueros,2019-03-01,53,53
PUERTO SILES,otras actividades de enfermeria,sueros,2019-03-01,6,6
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2019-03-01,550,550
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2019-03-01,50,50
PUNA,otras actividades de enfermeria,sueros,2019-03-01,13,13
PUNATA,otras actividades de enfermeria,sueros,2019-03-01,255,255
QUIABAYA,otras actividades de enfermeria,sueros,2019-03-01,8,8
QUILLACOLLO,otras actividades de enfermeria,sueros,2019-03-01,201,201
QUIME,otras actividades de enfermeria,sueros,2019-03-01,6,6
QUIRUSILLAS,otras actividades de enfermeria,sueros,2019-03-01,6,6
RAQAYPAMPA(ETA),otras actividades de enfermeria,sueros,2019-03-01,11,11
RAVELO,otras actividades de enfermeria,sueros,2019-03-01,71,71
REYES,otras actividades de enfermeria,sueros,2019-03-01,86,86
RIBERALTA,otras actividades de enfermeria,sueros,2019-03-01,9582,9582
ROBORE,otras actividades de enfermeria,sueros,2019-03-01,527,527
RURRENABAQUE,otras actividades de enfermeria,sueros,2019-03-01,196,196
SABAYA,otras actividades de enfermeria,sueros,2019-03-01,6,6
SACABA,otras actividades de enfermeria,sueros,2019-03-01,1232,1232
SACABAMBA,otras actividades de enfermeria,sueros,2019-03-01,8,8
SACACA,otras actividades de enfermeria,sueros,2019-03-01,15,15
SAIPINA,otras actividades de enfermeria,sueros,2019-03-01,38,38
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2019-03-01,20,20
SAMAIPATA,otras actividades de enfermeria,sueros,2019-03-01,59,59
SAN AGUSTIN,otras actividades de enfermeria,sueros,2019-03-01,6,6
SAN ANDRES,otras actividades de enfermeria,sueros,2019-03-01,56,56
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2019-03-01,6,6
SAN BENITO,otras actividades de enfermeria,sueros,2019-03-01,1,1
SAN BORJA,otras actividades de enfermeria,sueros,2019-03-01,137,137
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2019-03-01,149,149
SAN CARLOS,otras actividades de enfermeria,sueros,2019-03-01,1100,1100
SAN IGNACIO,otras actividades de enfermeria,sueros,2019-03-01,224,224
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2019-03-01,3083,3083
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2019-03-01,102,102
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2019-03-01,20,20
SAN JOAQUIN,otras actividades de enfermeria,sueros,2019-03-01,17,17
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2019-03-01,516,516
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2019-03-01,26,26
SAN JULIAN,otras actividades de enfermeria,sueros,2019-03-01,385,385
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2019-03-01,28,28
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2019-03-01,59,59
SAN LUCAS,otras actividades de enfermeria,sueros,2019-03-01,270,270
SAN MATIAS,otras actividades de enfermeria,sueros,2019-03-01,237,237
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2019-03-01,69,69
SAN PABLO DE LIPEZ,otras actividades de enfermeria,sueros,2019-03-01,8,8
SAN PEDRO,otras actividades de enfermeria,sueros,2019-03-01,55,55
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2019-03-01,18,18
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2019-03-01,3,3
SAN PEDRO DE QUEMES,otras actividades de enfermeria,sueros,2019-03-01,2,2
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2019-03-01,7,7
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2019-03-01,13,13
SAN RAFAEL,otras actividades de enfermeria,sueros,2019-03-01,39,39
SAN RAMON BENI,otras actividades de enfermeria,sueros,2019-03-01,85,85
SAN RAMON SCZ,otras actividades de enfermeria,sueros,2019-03-01,136,136
SANTA ANA,otras actividades de enfermeria,sueros,2019-03-01,340,340
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2019-03-01,42106,42106
SANTA ROSA,otras actividades de enfermeria,sueros,2019-03-01,112,112
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2019-03-01,97,97
SANTIAGO DE CALLAPA,otras actividades de enfermeria,sueros,2019-03-01,3,3
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2019-03-01,18,18
SANTIAGO DE HUATA,otras actividades de enfermeria,sueros,2019-03-01,2,2
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2019-03-01,1,1
SANTIVAÑES,otras actividades de enfermeria,sueros,2019-03-01,7,7
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2019-03-01,7,7
SAPAHAQUI,otras actividades de enfermeria,sueros,2019-03-01,5,5
SENA,otras actividades de enfermeria,sueros,2019-03-01,34,34
SHINAOTA,otras actividades de enfermeria,sueros,2019-03-01,296,296
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2019-03-01,18,18
SICAYA,otras actividades de enfermeria,sueros,2019-03-01,3,3
SIPE SIPE,otras actividades de enfermeria,sueros,2019-03-01,149,149
SOPACHUY,otras actividades de enfermeria,sueros,2019-03-01,29,29
SORACACHI,otras actividades de enfermeria,sueros,2019-03-01,3,3
SORATA,otras actividades de enfermeria,sueros,2019-03-01,17,17
SUCRE,otras actividades de enfermeria,sueros,2019-03-01,17682,17682
TACACHI,otras actividades de enfermeria,sueros,2019-03-01,1,1
TACACOMA,otras actividades de enfermeria,sueros,2019-03-01,12,12
TACOBAMBA,otras actividades de enfermeria,sueros,2019-03-01,7,7
TACOPAYA,otras actividades de enfermeria,sueros,2019-03-01,8,8
TAHUA,otras actividades de enfermeria,sueros,2019-03-01,6,6
TAPACARI,otras actividades de enfermeria,sueros,2019-03-01,18,18
TARABUCO,otras actividades de enfermeria,sueros,2019-03-01,276,276
TARACO,otras actividades de enfermeria,sueros,2019-03-01,1,1
TARATA,otras actividades de enfermeria,sueros,2019-03-01,13,13
TARIJA,otras actividades de enfermeria,sueros,2019-03-01,45800,45800
TARVITA,otras actividades de enfermeria,sueros,2019-03-01,86,86
TEOPONTE,otras actividades de enfermeria,sueros,2019-03-01,114,114
TIAHUANACU,otras actividades de enfermeria,sueros,2019-03-01,3,3
TINGUIPAYA,otras actividades de enfermeria,sueros,2019-03-01,15,15
TIPUANI,otras actividades de enfermeria,sueros,2019-03-01,35,35
TIQUIPAYA,otras actividades de enfermeria,sueros,2019-03-01,22,22
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2019-03-01,14,14
TOCO,otras actividades de enfermeria,sueros,2019-03-01,10,10
TODOS SANTOS,otras actividades de enfermeria,sueros,2019-03-01,1,1
TOLATA,otras actividades de enfermeria,sueros,2019-03-01,7,7
TOLEDO,otras actividades de enfermeria,sueros,2019-03-01,9,9
TOMAVE,otras actividades de enfermeria,sueros,2019-03-01,34,34
TOMINA,otras actividades de enfermeria,sueros,2019-03-01,59,59
TORO TORO,otras actividades de enfermeria,sueros,2019-03-01,18,18
TOTORA(CBBA),otras actividades de enfermeria,sueros,2019-03-01,48,48
TOTORA(ORR),otras actividades de enfermeria,sueros,2019-03-01,5,5
TRIGAL,otras actividades de enfermeria,sueros,2019-03-01,5,5
TRINIDAD,otras actividades de enfermeria,sueros,2019-03-01,23619,23619
TUPIZA,otras actividades de enfermeria,sueros,2019-03-01,509,509
TURCO,otras actividades de enfermeria,sueros,2019-03-01,1,1
UMALA,otras actividades de enfermeria,sueros,2019-03-01,6,6
UNCIA,otras actividades de enfermeria,sueros,2019-03-01,921,921
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2019-03-01,22,22
URUBICHA,otras actividades de enfermeria,sueros,2019-03-01,20,20
UYUNI,otras actividades de enfermeria,sueros,2019-03-01,732,732
VACAS,otras actividades de enfermeria,sueros,2019-03-01,2,2
VALLEGRANDE,otras actividades de enfermeria,sueros,2019-03-01,423,423
VIACHA,otras actividades de enfermeria,sueros,2019-03-01,561,561
VILA VILA,otras actividades de enfermeria,sueros,2019-03-01,5,5
VILLA CHARCAS,otras actividades de enfermeria,sueros,2019-03-01,27,27
VILLA MONTES,otras actividades de enfermeria,sueros,2019-03-01,1103,1103
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2019-03-01,24,24
VILLA RIVERO,otras actividades de enfermeria,sueros,2019-03-01,12,12
VILLA SERRANO,otras actividades de enfermeria,sueros,2019-03-01,42,42
VILLA TUNARI,otras actividades de enfermeria,sueros,2019-03-01,457,457
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2019-03-01,48,48
VILLAZON,otras actividades de enfermeria,sueros,2019-03-01,761,761
VINTO,otras actividades de enfermeria,sueros,2019-03-01,340,340
VITICHI,otras actividades de enfermeria,sueros,2019-03-01,14,14
WARNES,otras actividades de enfermeria,sueros,2019-03-01,928,928
YACO,otras actividades de enfermeria,sueros,2019-03-01,1,1
YACUIBA,otras actividades de enfermeria,sueros,2019-03-01,3171,3171
YAMPARAEZ,otras actividades de enfermeria,sueros,2019-03-01,24,24
YANACACHI,otras actividades de enfermeria,sueros,2019-03-01,16,16
YAPACANI,otras actividades de enfermeria,sueros,2019-03-01,1261,1261
YOCALLA,otras actividades de enfermeria,sueros,2019-03-01,6,6
YOTALA,otras actividades de enfermeria,sueros,2019-03-01,31,31
YUNCHARA,otras actividades de enfermeria,sueros,2019-03-01,7,7
YUNGUYO DE LITORAL,otras actividades de enfermeria,sueros,2019-03-01,3,3
ZUDAÑEZ,otras actividades de enfermeria,sueros,2019-03-01,31,31
ACACIO,otras actividades de enfermeria,sueros,2019-04-01,7,7
ACHACACHI,otras actividades de enfermeria,sueros,2019-04-01,1078,1078
ACHOCALLA,otras actividades de enfermeria,sueros,2019-04-01,4,4
AIQUILE,otras actividades de enfermeria,sueros,2019-04-01,55,55
ALALAY,otras actividades de enfermeria,sueros,2019-04-01,7,7
ALCALA,otras actividades de enfermeria,sueros,2019-04-01,13,13
ALTO BENI,otras actividades de enfermeria,sueros,2019-04-01,21,21
ANCORAIMES,otras actividades de enfermeria,sueros,2019-04-01,4,4
ANDAMARCA,otras actividades de enfermeria,sueros,2019-04-01,7,7
ANTEQUERA,otras actividades de enfermeria,sueros,2019-04-01,6,6
ANZALDO,otras actividades de enfermeria,sueros,2019-04-01,567,567
APOLO,otras actividades de enfermeria,sueros,2019-04-01,29,29
ARANI,otras actividades de enfermeria,sueros,2019-04-01,8,8
ARBIETO,otras actividades de enfermeria,sueros,2019-04-01,4,4
ARQUE,otras actividades de enfermeria,sueros,2019-04-01,7,7
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2019-04-01,657,657
ATOCHA,otras actividades de enfermeria,sueros,2019-04-01,356,356
AUCAPATA,otras actividades de enfermeria,sueros,2019-04-01,4,4
AYATA,otras actividades de enfermeria,sueros,2019-04-01,6,6
AYO AYO,otras actividades de enfermeria,sueros,2019-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2019-04-01,99,99
AZURDUY,otras actividades de enfermeria,sueros,2019-04-01,61,61
BATALLAS,otras actividades de enfermeria,sueros,2019-04-01,8,8
BAURES,otras actividades de enfermeria,sueros,2019-04-01,84,84
BELEN DE ANDAMARCA,otras actividades de enfermeria,sueros,2019-04-01,2,2
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2019-04-01,1,1
BELLA FLOR,otras actividades de enfermeria,sueros,2019-04-01,16,16
BERMEJO,otras actividades de enfermeria,sueros,2019-04-01,1660,1660
BETANZOS,otras actividades de enfermeria,sueros,2019-04-01,69,69
BOLIVAR,otras actividades de enfermeria,sueros,2019-04-01,3,3
BOLPEBRA,otras actividades de enfermeria,sueros,2019-04-01,13,13
BOYUIBE,otras actividades de enfermeria,sueros,2019-04-01,24,24
BUENA VISTA,otras actividades de enfermeria,sueros,2019-04-01,53,53
CABEZAS,otras actividades de enfermeria,sueros,2019-04-01,149,149
CAIROMA,otras actividades de enfermeria,sueros,2019-04-01,16,16
"CAIZA ""D""",otras actividades de enfermeria,sueros,2019-04-01,40,40
CAJUATA,otras actividades de enfermeria,sueros,2019-04-01,20,20
CALACOTO,otras actividades de enfermeria,sueros,2019-04-01,3,3
CALAMARCA,otras actividades de enfermeria,sueros,2019-04-01,1,1
CAMARGO,otras actividades de enfermeria,sueros,2019-04-01,315,315
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2019-04-01,21,21
CAMIRI,otras actividades de enfermeria,sueros,2019-04-01,1722,1722
CAPINOTA,otras actividades de enfermeria,sueros,2019-04-01,141,141
CAQUIAVIRI,otras actividades de enfermeria,sueros,2019-04-01,9,9
CARACOLLO,otras actividades de enfermeria,sueros,2019-04-01,31,31
CARANAVI,otras actividades de enfermeria,sueros,2019-04-01,908,908
CARAPARI,otras actividades de enfermeria,sueros,2019-04-01,174,174
CARIPUYO,otras actividades de enfermeria,sueros,2019-04-01,7,7
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2019-04-01,43,43
CATACORA,otras actividades de enfermeria,sueros,2019-04-01,1,1
CHACARILLA,otras actividades de enfermeria,sueros,2019-04-01,1,1
CHALLAPATA,otras actividades de enfermeria,sueros,2019-04-01,172,172
CHAQUI,otras actividades de enfermeria,sueros,2019-04-01,14,14
CHARAGUA,otras actividades de enfermeria,sueros,2019-04-01,184,184
CHARAÑA,otras actividades de enfermeria,sueros,2019-04-01,2,2
CHAYANTA,otras actividades de enfermeria,sueros,2019-04-01,37,37
CHIMORE,otras actividades de enfermeria,sueros,2019-04-01,104,104
CHOQUE COTA,otras actividades de enfermeria,sueros,2019-04-01,3,3
CHUA COCANI,otras actividades de enfermeria,sueros,2019-04-01,7,7
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2019-04-01,185,185
CHUMA,otras actividades de enfermeria,sueros,2019-04-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,sueros,2019-04-01,11,11
CKOCHAS,otras actividades de enfermeria,sueros,2019-04-01,16,16
CLIZA,otras actividades de enfermeria,sueros,2019-04-01,6,6
COBIJA,otras actividades de enfermeria,sueros,2019-04-01,1972,1972
COCAPATA,otras actividades de enfermeria,sueros,2019-04-01,13,13
COCHABAMBA,otras actividades de enfermeria,sueros,2019-04-01,18553,18553
COIPASA,otras actividades de enfermeria,sueros,2019-04-01,1,1
COLCAPIRHUA,otras actividades de enfermeria,sueros,2019-04-01,989,989
"COLCHA ""K""",otras actividades de enfermeria,sueros,2019-04-01,54,54
COLLANA,otras actividades de enfermeria,sueros,2019-04-01,1,1
COLOMI,otras actividades de enfermeria,sueros,2019-04-01,54,54
COLPA BELGICA,otras actividades de enfermeria,sueros,2019-04-01,29,29
COLQUECHACA,otras actividades de enfermeria,sueros,2019-04-01,20,20
COLQUENCHA,otras actividades de enfermeria,sueros,2019-04-01,9,9
COLQUIRI,otras actividades de enfermeria,sueros,2019-04-01,21,21
COMANCHE,otras actividades de enfermeria,sueros,2019-04-01,2,2
COMARAPA,otras actividades de enfermeria,sueros,2019-04-01,9,9
CONCEPCION,otras actividades de enfermeria,sueros,2019-04-01,878,878
COPACABANA,otras actividades de enfermeria,sueros,2019-04-01,14,14
CORIPATA,otras actividades de enfermeria,sueros,2019-04-01,21,21
CORO CORO,otras actividades de enfermeria,sueros,2019-04-01,5,5
COROICO,otras actividades de enfermeria,sueros,2019-04-01,197,197
CORQUE,otras actividades de enfermeria,sueros,2019-04-01,2,2
COTAGAITA,otras actividades de enfermeria,sueros,2019-04-01,169,169
COTOCA,otras actividades de enfermeria,sueros,2019-04-01,551,551
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2019-04-01,90,90
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,sueros,2019-04-01,4,4
CUEVO,otras actividades de enfermeria,sueros,2019-04-01,15,15
CULPINA,otras actividades de enfermeria,sueros,2019-04-01,100,100
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2019-04-01,3,3
CURVA,otras actividades de enfermeria,sueros,2019-04-01,2,2
DESAGUADERO,otras actividades de enfermeria,sueros,2019-04-01,4,4
EL ALTO,otras actividades de enfermeria,sueros,2019-04-01,11895,11895
EL CHORO,otras actividades de enfermeria,sueros,2019-04-01,1,1
EL PUENTE(STC),otras actividades de enfermeria,sueros,2019-04-01,55,55
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2019-04-01,15,15
EL TORNO,otras actividades de enfermeria,sueros,2019-04-01,1499,1499
EL VILLAR,otras actividades de enfermeria,sueros,2019-04-01,24,24
ENTRE RIOS TRJ,otras actividades de enfermeria,sueros,2019-04-01,83,83
ENTRE RIOS CBBA,otras actividades de enfermeria,sueros,2019-04-01,74,74
ESCARA,otras actividades de enfermeria,sueros,2019-04-01,1,1
ESCOMA,otras actividades de enfermeria,sueros,2019-04-01,9,9
EUCALIPTUS,otras actividades de enfermeria,sueros,2019-04-01,2,2
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2019-04-01,5,5
EXALTACION,otras actividades de enfermeria,sueros,2019-04-01,5,5
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2019-04-01,52,52
FILADELFIA,otras actividades de enfermeria,sueros,2019-04-01,27,27
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2019-04-01,107,107
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2019-04-01,3,3
GUANAY,otras actividades de enfermeria,sueros,2019-04-01,166,166
GUAQUI,otras actividades de enfermeria,sueros,2019-04-01,1,1
GUAYARAMERIN,otras actividades de enfermeria,sueros,2019-04-01,3938,3938
GUTIERREZ,otras actividades de enfermeria,sueros,2019-04-01,66,66
HUACARETA,otras actividades de enfermeria,sueros,2019-04-01,164,164
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2019-04-01,10,10
HUACHACALLA,otras actividades de enfermeria,sueros,2019-04-01,10,10
HUANUNI,otras actividades de enfermeria,sueros,2019-04-01,1707,1707
HUARACAJE,otras actividades de enfermeria,sueros,2019-04-01,20,20
HUARINA,otras actividades de enfermeria,sueros,2019-04-01,17,17
HUATAJATA,otras actividades de enfermeria,sueros,2019-04-01,2,2
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2019-04-01,7,7
HUMANATA,otras actividades de enfermeria,sueros,2019-04-01,1,1
ICHOCA,otras actividades de enfermeria,sueros,2019-04-01,12,12
ICLA,otras actividades de enfermeria,sueros,2019-04-01,31,31
INCAHUASI,otras actividades de enfermeria,sueros,2019-04-01,61,61
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2019-04-01,16,16
INQUISIVI,otras actividades de enfermeria,sueros,2019-04-01,11,11
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2019-04-01,27,27
IXIAMAS,otras actividades de enfermeria,sueros,2019-04-01,24,24
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2019-04-01,12,12
LA ASUNTA,otras actividades de enfermeria,sueros,2019-04-01,56,56
LA GUARDIA,otras actividades de enfermeria,sueros,2019-04-01,602,602
LA PAZ,otras actividades de enfermeria,sueros,2019-04-01,68395,68395
LAGUNILLAS,otras actividades de enfermeria,sueros,2019-04-01,27,27
LAJA,otras actividades de enfermeria,sueros,2019-04-01,5,5
LAS CARRERAS,otras actividades de enfermeria,sueros,2019-04-01,37,37
LICOMA PAMPA,otras actividades de enfermeria,sueros,2019-04-01,1,1
LLALLAGUA,otras actividades de enfermeria,sueros,2019-04-01,710,710
LLICA,otras actividades de enfermeria,sueros,2019-04-01,2,2
LORETO,otras actividades de enfermeria,sueros,2019-04-01,23,23
LURIBAY,otras actividades de enfermeria,sueros,2019-04-01,17,17
MACHACAMARCA,otras actividades de enfermeria,sueros,2019-04-01,10,10
MACHARETI,otras actividades de enfermeria,sueros,2019-04-01,31,31
MAGDALENA,otras actividades de enfermeria,sueros,2019-04-01,173,173
MAIRANA,otras actividades de enfermeria,sueros,2019-04-01,174,174
MAPIRI,otras actividades de enfermeria,sueros,2019-04-01,45,45
MECAPACA,otras actividades de enfermeria,sueros,2019-04-01,1,1
MINEROS,otras actividades de enfermeria,sueros,2019-04-01,54,54
MIZQUE,otras actividades de enfermeria,sueros,2019-04-01,139,139
MOCOMOCO,otras actividades de enfermeria,sueros,2019-04-01,8,8
MOJINETE,otras actividades de enfermeria,sueros,2019-04-01,6,6
MOJOCOYA,otras actividades de enfermeria,sueros,2019-04-01,19,19
MONTEAGUDO,otras actividades de enfermeria,sueros,2019-04-01,1047,1047
MONTERO,otras actividades de enfermeria,sueros,2019-04-01,7181,7181
MORO MORO,otras actividades de enfermeria,sueros,2019-04-01,6,6
MOROCHATA,otras actividades de enfermeria,sueros,2019-04-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2019-04-01,32,32
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2019-04-01,1,1
OCURI,otras actividades de enfermeria,sueros,2019-04-01,11,11
OKINAWA,otras actividades de enfermeria,sueros,2019-04-01,55,55
OMEREQUE,otras actividades de enfermeria,sueros,2019-04-01,38,38
ORURO,otras actividades de enfermeria,sueros,2019-04-01,39681,39681
PADCAYA,otras actividades de enfermeria,sueros,2019-04-01,55,55
PADILLA,otras actividades de enfermeria,sueros,2019-04-01,451,451
PAILON,otras actividades de enfermeria,sueros,2019-04-01,171,171
PALCA,otras actividades de enfermeria,sueros,2019-04-01,7,7
PALOS BLANCOS,otras actividades de enfermeria,sueros,2019-04-01,108,108
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2019-04-01,4,4
PAMPA GRANDE,otras actividades de enfermeria,sueros,2019-04-01,37,37
PAPEL PAMPA,otras actividades de enfermeria,sueros,2019-04-01,2,2
PASORAPA,otras actividades de enfermeria,sueros,2019-04-01,7,7
PATACAMAYA,otras actividades de enfermeria,sueros,2019-04-01,88,88
PAZÑA,otras actividades de enfermeria,sueros,2019-04-01,14,14
PELECHUCO,otras actividades de enfermeria,sueros,2019-04-01,6,6
POCOATA,otras actividades de enfermeria,sueros,2019-04-01,13,13
POCONA,otras actividades de enfermeria,sueros,2019-04-01,11,11
POJO (CBBA),otras actividades de enfermeria,sueros,2019-04-01,14,14
POOPO,otras actividades de enfermeria,sueros,2019-04-01,8,8
PORCO,otras actividades de enfermeria,sueros,2019-04-01,19,19
POROMA,otras actividades de enfermeria,sueros,2019-04-01,38,38
PORONGO,otras actividades de enfermeria,sueros,2019-04-01,23,23
PORTACHUELO,otras actividades de enfermeria,sueros,2019-04-01,293,293
PORVENIR,otras actividades de enfermeria,sueros,2019-04-01,66,66
POSTRER VALLE,otras actividades de enfermeria,sueros,2019-04-01,5,5
POTOSI,otras actividades de enfermeria,sueros,2019-04-01,10732,10732
PRESTO,otras actividades de enfermeria,sueros,2019-04-01,20,20
PUCARA,otras actividades de enfermeria,sueros,2019-04-01,2,2
PUCARANI,otras actividades de enfermeria,sueros,2019-04-01,6,6
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2019-04-01,6,6
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2019-04-01,5,5
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2019-04-01,47,47
PUERTO PEREZ,otras actividades de enfermeria,sueros,2019-04-01,2,2
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2019-04-01,194,194
PUERTO RICO,otras actividades de enfermeria,sueros,2019-04-01,88,88
PUERTO SILES,otras actividades de enfermeria,sueros,2019-04-01,4,4
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2019-04-01,106,106
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2019-04-01,1471,1471
PUNA,otras actividades de enfermeria,sueros,2019-04-01,16,16
PUNATA,otras actividades de enfermeria,sueros,2019-04-01,356,356
QUIABAYA,otras actividades de enfermeria,sueros,2019-04-01,5,5
QUILLACOLLO,otras actividades de enfermeria,sueros,2019-04-01,853,853
QUIME,otras actividades de enfermeria,sueros,2019-04-01,7,7
QUIRUSILLAS,otras actividades de enfermeria,sueros,2019-04-01,5,5
RAQAYPAMPA(ETA),otras actividades de enfermeria,sueros,2019-04-01,6,6
RAVELO,otras actividades de enfermeria,sueros,2019-04-01,36,36
REYES,otras actividades de enfermeria,sueros,2019-04-01,35,35
RIBERALTA,otras actividades de enfermeria,sueros,2019-04-01,3790,3790
ROBORE,otras actividades de enfermeria,sueros,2019-04-01,600,600
RURRENABAQUE,otras actividades de enfermeria,sueros,2019-04-01,330,330
SABAYA,otras actividades de enfermeria,sueros,2019-04-01,4,4
SACABA,otras actividades de enfermeria,sueros,2019-04-01,1166,1166
SACABAMBA,otras actividades de enfermeria,sueros,2019-04-01,13,13
SACACA,otras actividades de enfermeria,sueros,2019-04-01,11,11
SAIPINA,otras actividades de enfermeria,sueros,2019-04-01,72,72
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2019-04-01,30,30
SAMAIPATA,otras actividades de enfermeria,sueros,2019-04-01,43,43
SAN AGUSTIN,otras actividades de enfermeria,sueros,2019-04-01,2,2
SAN ANDRES,otras actividades de enfermeria,sueros,2019-04-01,84,84
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2019-04-01,2,2
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2019-04-01,1,1
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2019-04-01,13,13
SAN BENITO,otras actividades de enfermeria,sueros,2019-04-01,1,1
SAN BORJA,otras actividades de enfermeria,sueros,2019-04-01,173,173
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2019-04-01,126,126
SAN CARLOS,otras actividades de enfermeria,sueros,2019-04-01,516,516
SAN IGNACIO,otras actividades de enfermeria,sueros,2019-04-01,185,185
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2019-04-01,1816,1816
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2019-04-01,8,8
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2019-04-01,16,16
SAN JOAQUIN,otras actividades de enfermeria,sueros,2019-04-01,11,11
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2019-04-01,684,684
