municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
PELECHUCO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,62,62
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,93,93
POCONA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,465,465
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2016-03-01,217,217
POOPO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,93,93
PORCO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,78,78
POROMA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,681,681
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,93,93
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,372,372
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,197,197
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,2066,2066
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,297,297
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,184,184
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,62,62
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,93,93
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,89,89
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,3,3
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,150,150
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,1085,1085
PUNA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,284,284
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,619,619
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,1891,1891
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,30,30
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,62,62
REYES,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,1457,1457
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,248,248
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,248,248
SACABA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,1422,1422
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,124,124
SACACA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,155,155
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,86,86
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,279,279
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,155,155
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,106,106
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,527,527
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,124,124
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,248,248
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,466,466
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,1333,1333
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2016-03-01,30,30
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2016-03-01,124,124
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,558,558
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,86,86
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,810,810
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2016-03-01,2,2
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,949,949
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,311,311
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,155,155
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,31,31
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,43,43
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,240,240
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,217,217
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,17657,17657
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,186,186
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,465,465
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,155,155
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,62,62
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,93,93
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,155,155
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,62,62
SENA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,124,124
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2016-03-01,62,62
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,92,92
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,806,806
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,398,398
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,92,92
SORATA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,124,124
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,4550,4550
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,62,62
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,341,341
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,279,279
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,527,527
TARATA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,124,124
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,1581,1581
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,744,744
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,124,124
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,31,31
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,217,217
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,744,744
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2016-03-01,620,620
TOCO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,155,155
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,62,62
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,86,86
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,589,589
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,93,93
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2016-03-01,310,310
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2016-03-01,62,62
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,1581,1581
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,527,527
UMALA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,31,31
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,155,155
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,62,62
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,527,527
VACAS,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,186,186
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,248,248
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,748,748
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,93,93
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,498,498
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,372,372
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,155,155
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,434,434
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,526,526
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2016-03-01,275,275
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,434,434
VINTO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,589,589
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,155,155
WARNES,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,341,341
YACO,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,120,120
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,725,725
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,363,363
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,124,124
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,473,473
YOCALLA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,29,29
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,93,93
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2016-03-01,279,279
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,300,300
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,31,31
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,510,510
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,120,120
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,270,270
ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
APOLO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,31,31
ARANI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,121,121
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,210,210
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,268,268
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,449,449
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,538,538
AYATA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2016-04-01,630,630
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,208,208
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
BAURES,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,24,24
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,516,516
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,210,210
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,120,120
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,113,113
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,120,120
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2016-04-01,108,108
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,180,180
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,270,270
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,559,559
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,210,210
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,93,93
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,390,390
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,26,26
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,191,191
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,270,270
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,480,480
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,273,273
CHIPAYA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
CHUA COCANI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2016-04-01,240,240
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,91,91
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,53,53
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,177,177
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,330,330
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,1122,1122
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,690,690
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,10270,10270
COIPASA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,660,660
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,360,360
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,150,150
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,120,120
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
COMANCHE,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,180,180
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,85,85
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,180,180
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
COROICO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,270,270
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,120,120
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,900,900
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,120,120
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,180,180
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,150,150
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,7114,7114
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,118,118
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2016-04-01,120,120
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,360,360
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,237,237
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,180,180
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,360,360
ESCARA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,210,210
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,150,150
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,810,810
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,150,150
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,408,408
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2016-04-01,82,82
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,240,240
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,56,56
HUATAJATA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,62,62
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
ICLA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,390,390
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,234,234
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,240,240
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,420,420
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,660,660
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,12030,12030
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
LAJA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,61,61
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,177,177
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,360,360
LLICA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,54,54
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,210,210
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,181,181
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,120,120
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,182,182
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,660,660
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
MOJINETE,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,1,1
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,270,270
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,257,257
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,1666,1666
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,390,390
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2016-04-01,150,150
OCURI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,240,240
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,210,210
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,120,120
ORURO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,4617,4617
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,330,330
PAILON,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,274,274
PALCA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,31,31
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,360,360
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,180,180
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,150,150
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
POCONA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,540,540
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2016-04-01,300,300
POOPO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
POROMA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,723,723
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,720,720
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,168,168
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,2010,2010
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,269,269
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,150,150
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,84,84
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,420,420
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,120,120
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,3,3
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,1021,1021
PUNA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,265,265
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,601,601
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,1290,1290
QUIME,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
REYES,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,1114,1114
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,300,300
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,240,240
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,60,60
SACABA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,1800,1800
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,120,120
SACACA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,150,150
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,82,82
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,211,211
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,150,150
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,136,136
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,150,150
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,510,510
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,121,121
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,240,240
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,660,660
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,1230,1230
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2016-04-01,210,210
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,540,540
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,191,191
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,887,887
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,1008,1008
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,271,271
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,150,150
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,150,150
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,30,30
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,27,27
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,120,120
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,90,90
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,360,360
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,270,270
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,17180,17180
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2016-04-01,180,180
