municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2016-03-01,90,90
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2016-03-01,10,10
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2016-03-01,38,38
YACO,internaciones dias camas,dias camas ocupadas maternidad,2016-03-01,4,4
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2016-03-01,456,456
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2016-03-01,16,16
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2016-03-01,2,2
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2016-03-01,381,381
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2016-03-01,2,2
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2016-03-01,34,34
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2016-03-01,25,25
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,50,50
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,4,4
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,80,80
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,12,12
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
ANTEQUERA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,4,4
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,11,11
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,22,22
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,228,228
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,47,47
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,81,81
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,27,27
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,7,7
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,20,20
BELLA FLOR,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6,6
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,126,126
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,46,46
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6,6
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,8,8
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,21,21
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,7,7
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,12,12
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,22,22
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6,6
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,210,210
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,468,468
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,52,52
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,28,28
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,173,173
CARAPARI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1,1
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,4,4
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,20,20
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,159,159
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,8,8
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,110,110
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,16,16
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,31,31
CHIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
CHUA COCANI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,96,96
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,23,23
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,113,113
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,485,485
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,15,15
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6195,6195
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,107,107
COLLANA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1,1
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,30,30
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,15,15
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,12,12
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,12,12
COMANCHE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,78,78
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,65,65
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,20,20
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,44,44
CORQUE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1,1
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,8,8
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,198,198
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,204,204
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,36,36
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,11,11
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,4262,4262
EL CHORO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,5,5
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,360,360
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6,6
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,16,16
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,58,58
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,14,14
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,4,4
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1,1
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,18,18
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,12,12
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,447,447
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,17,17
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,30,30
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,8,8
HUACHACALLA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,4,4
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,79,79
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,7,7
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
HUATAJATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1,1
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,4,4
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1,1
ICHOCA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6,6
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,13,13
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,36,36
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,8,8
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,29,29
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6,6
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,78,78
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,93,93
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,7384,7384
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,9,9
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,5,5
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6,6
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,304,304
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,10,10
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6,6
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,10,10
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,78,78
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,80,80
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,23,23
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,26,26
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,100,100
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,20,20
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,278,278
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1043,1043
MORO MORO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1,1
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,12,12
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,20,20
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,12,12
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2133,2133
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,113,113
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,87,87
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,35,35
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,9,9
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,18,18
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,49,49
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6,6
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,14,14
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,14,14
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,32,32
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,10,10
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,167,167
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,12,12
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1234,1234
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1,1
PUCARA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,4,4
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,9,9
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1,1
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,5,5
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6,6
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,120,120
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,30,30
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,232,232
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,35,35
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,251,251
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,502,502
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,4,4
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1,1
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6,6
REYES,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,54,54
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,837,837
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,65,65
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,174,174
SABAYA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,686,686
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,26,26
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,8,8
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,11,11
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,24,24
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,14,14
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,7,7
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,231,231
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,49,49
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,10,10
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,114,114
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,431,431
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,56,56
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,16,16
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,192,192
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,19,19
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,66,66
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,43,43
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,48,48
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,25,25
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,11,11
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,18,18
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,3,3
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,16,16
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,39,39
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,60,60
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,149,149
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,12560,12560
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,64,64
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,25,25
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,4,4
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,4,4
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6,6
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
SENA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,7,7
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,5,5
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,55,55
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,27,27
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,18,18
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1862,1862
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1,1
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,10,10
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,150,150
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1,1
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,16,16
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1529,1529
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,19,19
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,7,7
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,5,5
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,13,13
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,359,359
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,19,19
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,11,11
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,4,4
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,10,10
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,21,21
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,36,36
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,4,4
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,1051,1051
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,314,314
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,40,40
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,10,10
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,174,174
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,7,7
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,141,141
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,127,127
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,31,31
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,287,287
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,9,9
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,14,14
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,337,337
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,28,28
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,147,147
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,114,114
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,10,10
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,220,220
YACO,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,2,2
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,477,477
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,19,19
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,6,6
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,585,585
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,55,55
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2016-04-01,32,32
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,76,76
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,2,2
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,81,81
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,12,12
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,6,6
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,6,6
ANTEQUERA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,3,3
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,1,1
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,27,27
ARAMPAMPA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,4,4
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,18,18
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,2,2
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,167,167
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,52,52
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,1,1
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,58,58
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,10,10
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,4,4
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,98,98
BELLA FLOR,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,1,1
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,121,121
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,33,33
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,16,16
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,18,18
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,18,18
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,2,2
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,7,7
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,32,32
CALACOTO,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,1,1
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,8,8
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,122,122
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,9,9
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,319,319
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,49,49
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,1,1
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,33,33
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,135,135
CARAPARI,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,30,30
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,8,8
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,12,12
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,129,129
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,93,93
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,30,30
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,23,23
CHIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,2,2
CHUA COCANI,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,104,104
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,15,15
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,4,4
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,152,152
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,677,677
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,12,12
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,6117,6117
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,95,95
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,36,36
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2016-05-01,4,4
