,group,variable,month,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,1,0,0,1,1,2
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,0,0,0,1,1
BAURES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,1,2,1,2,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,1,3,1,3,4
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,1,0,1,0,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,1,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,1,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,1,0,1,0,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,2,0,1,1,3,1,4
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,20,19,0,2,20,21,41
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,1,0,2,0,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,0,0,0,1,1
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,0,1,0,2,2
COROICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,1,0,0,1,1,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,1,1,0,2,1,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,8,12,10,16,18,28,46
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,5,0,0,1,5,6
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,0,1,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,0,1,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,3,1,1,1,4,2,6
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,1,0,1,1,2,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,3,2,0,0,3,2,5
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,10,17,0,0,10,17,27
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,1,0,1,0,1
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,2,1,3,0,5,1,6
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,2,7,2,0,4,7,11
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,7,2,7,3,10
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,0,0,0,1,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,1,0,1,0,1
PORCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,4,6,7,0,11,6,17
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,2,0,2,0,2
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,1,1,1,2,3
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,2,0,2,0,2
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,3,1,4,5,7,6,13
RAVELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,0,1,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,2,2,0,0,2,2,4
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,2,1,2,1,4,2,6
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,2,4,0,3,2,7,9
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,1,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,3,2,1,0,4,2,6
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,2,2,0,0,2,2,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,2,1,0,0,2,1,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,5,6,6,6,12
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,32,33,1,0,33,33,66
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,1,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,2,0,2,0,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,1,1,0,2,1,3
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,1,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,2,1,0,1,2,2,4
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,0,0,1,1,1,2
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,2,4,2,0,4,4,8
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,1,1,0,2,1,3
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,2,1,2,1,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,1,0,0,1,1,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,0,0,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,2,2,0,1,2,3,5
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,1,0,0,0,1,1
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,3,0,0,1,3,4
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,4,3,1,1,5,4,9
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,2,0,4,1,6,7
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,3,3,1,2,4,5,9
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,1,3,1,0,2,3,5
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,1,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-03-01,0,0,2,0,2,0,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,1,0,2,2
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,1,0,1,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1,0,1
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1,0,1
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1,0,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,1,3,2,4,3,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,1,1,0,2,1,3
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,1,0,2,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,4,4,0,0,4,4,8
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,0,0,1,1
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,4,2,0,0,4,2,6
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,2,0,0,0,2,2
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,7,10,4,4,11,14,25
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,1,0,2,1,3,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1,0,1
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,2,0,1,0,3,0,3
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,3,0,0,0,3,0,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,8,4,0,3,8,7,15
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,2,0,2,2
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,1,0,1,0,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,2,0,0,1,2,1,3
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,2,0,0,0,2,0,2
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,1,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,2,0,2,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,2,3,2,0,4,3,7
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,1,1,2,1,3
REYES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,2,1,2,1,3
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,3,0,0,1,3,4
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,1,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,1,0,2,0,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,11,15,0,1,11,16,27
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,1,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,1,0,2,0,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,1,0,1,0,1
TOCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,1,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,0,0,1,1
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,2,0,0,0,2,2
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,2,2,0,1,2,3,5
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,1,1,0,0,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,3,1,1,0,4,1,5
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,2,2,2,2,4
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,1,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,1,0,1,1
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,0,0,1,0,1,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-04-01,0,1,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,0,0,0,1,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,2,3,2,4,6
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,0,0,0,1,1
BAURES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,0,1,1,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,0,0,0,1,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,0,0,0,1,0,1
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,0,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,0,0,0,1,1
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,2,0,0,0,2,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,0,1,0,2,2
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,0,0,1,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,0,1,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,0,0,1,0,1,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,0,1,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,7,22,0,2,7,24,31
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,2,0,0,0,2,0,2
COROICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,2,1,1,0,3,1,4
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,3,2,1,3,4,5,9
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,0,1,1,1,1,2
CULPINA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,17,8,13,14,30,22,52
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,3,1,1,0,4,1,5
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,0,1,1,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,1,0,0,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,0,2,1,3,1,4
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,0,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,0,0,1,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,4,3,2,3,6,9
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,6,4,0,0,6,4,10
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,0,4,2,5,2,7
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,0,9,8,10,8,18
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,2,3,3,2,5,5,10
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,2,4,1,2,3,6,9
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,0,1,2,2,2,4
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,0,0,0,1,1
POCONA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,0,0,1,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,0,1,1,1,1,2
POROMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,4,5,1,2,5,7,12
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,0,0,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,2,3,0,2,2,5,7
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,2,0,0,0,2,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,3,2,5,8,8,10,18
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,0,0,0,1,0,1
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,1,0,0,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,5,2,0,4,5,6,11
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,0,0,0,1,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,2,0,0,0,2,0,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,1,1,0,1,1,2
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2020-05-01,0,0,0,1,0,1,1
