,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-06-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-06-01,0,0,4,1,4,1,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-06-01,3,3,0,1,3,4,7
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-06-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-06-01,1,0,0,0,1,0,1
TARVITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-06-01,0,2,0,0,0,2,2
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-06-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-06-01,1,1,10,6,11,7,18
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-06-01,1,0,0,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-06-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-06-01,0,1,1,0,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-06-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,0,2,1,2,1,3
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,0,0,1,0,1,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,10,8,0,0,10,8,18
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,1,2,1,0,2,2,4
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,0,2,1,2,1,3
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,3,1,4,1,7,8
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,1,0,0,0,1,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,1,0,0,1,1,1,2
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,1,1,1,0,2,1,3
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,0,6,4,6,4,10
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,1,5,1,0,2,5,7
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,0,0,1,0,1,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,0,1,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,0,1,0,1,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,0,0,1,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,2,0,1,0,3,0,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,2,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,0,0,1,0,1,1
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,4,4,0,0,4,4,8
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,0,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,11,8,1,1,12,9,21
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,1,0,0,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,3,1,0,0,3,1,4
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,1,2,1,1,2,3,5
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,1,0,1,0,2,2
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,0,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,1,0,0,1,1,1,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-07-01,0,16,0,0,0,16,16
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,2,0,0,0,2,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,1,0,2,0,2
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,0,0,1,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,0,0,1,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,2,1,0,1,2,2,4
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,0,0,1,0,1,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,2,0,0,0,2,0,2
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,0,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,5,0,0,0,5,5
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,2,0,0,0,2,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,1,0,0,1,1,2
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,1,1,1,1,2,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,7,0,0,1,7,8
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,1,0,0,1,1,2
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,3,1,2,1,5,6
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,3,1,1,2,4,3,7
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,4,8,5,8,13
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,3,0,0,1,3,4
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,0,1,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,2,0,3,0,5,5
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,1,1,0,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,1,2,2,2,4
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,5,1,0,2,5,3,8
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,1,1,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,0,4,4,4,4,8
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,15,13,19,8,34,21,55
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,0,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,1,0,1,0,2,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,3,0,0,0,3,3
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,2,5,3,3,5,8,13
URUBICHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,0,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,0,0,1,0,1
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,0,1,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,0,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-08-01,0,2,1,0,1,2,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,2,0,0,0,2,0,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,0,1,3,1,3,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,2,2,0,0,2,2,4
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,2,1,1,1,3,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,12,19,2,1,14,20,34
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,0,1,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,2,1,0,0,2,1,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,0,1,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,0,0,1,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,2,5,1,3,3,8,11
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,0,0,2,0,2,2
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,0,1,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,1,0,1,0,2,2
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,1,0,1,0,2,2
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,1,1,0,1,1,2
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,1,0,6,4,7,4,11
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,1,5,1,3,2,8,10
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,1,0,1,0,2,0,2
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,2,0,0,3,2,3,5
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,0,2,0,2,0,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,5,4,1,0,6,4,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,0,1,0,1,0,1
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,4,1,0,0,4,1,5
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,0,1,0,1,0,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,0,1,2,1,2,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,0,4,2,4,2,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,13,13,17,12,30,25,55
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,1,0,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,1,0,0,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,0,0,1,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,1,0,0,0,1,0,1
TRIGAL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,1,5,3,5,4,9
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,5,1,0,0,5,1,6
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,1,1,0,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,1,1,0,0,1,1,2
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,0,1,0,0,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,2,1,0,1,2,2,4
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-09-01,1,0,1,0,2,0,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,1,0,0,1,1,2
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,2,0,0,0,2,0,2
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,0,3,0,3,3
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,3,1,3,1,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,1,1,1,1,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,1,0,1,0,1
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,0,0,1,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,1,0,1,0,1
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,1,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,1,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,1,0,0,1,1,2
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,5,3,2,2,7,5,12
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,1,1,1,2,2,4
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,1,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,0,1,0,1,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,0,1,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,2,0,0,0,2,0,2
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,0,1,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,17,7,3,11,20,18,38
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,0,1,1,1,2
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,0,1,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,1,4,1,4,5
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,3,0,3,0,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,2,3,0,0,2,3,5
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,5,4,0,2,5,6,11
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,1,0,1,0,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,1,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,1,0,1,0,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,0,1,0,1,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,1,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,2,0,0,0,2,0,2
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,3,4,5,3,8,7,15
PADILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,10,4,0,0,10,4,14
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,0,2,0,2,2
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,1,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,5,0,0,1,5,6
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,1,0,0,0,1,1
PUNA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,0,0,1,0,1
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,1,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,2,0,2,1,4,5
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,1,0,1,0,1
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,1,0,1,0,2,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,1,1,1,1,2,3
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,1,2,5,3,6,9
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,1,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,5,4,0,0,5,4,9
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,0,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,1,0,2,0,3,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,5,8,6,8,14
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,1,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,13,16,29,26,42,42,84
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,1,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,5,2,1,0,6,2,8
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,0,0,1,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,3,2,0,0,3,2,5
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,0,0,1,0,1,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,1,0,0,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,1,1,0,2,1,3
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,0,3,0,1,0,4,4
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-10-01,1,1,1,0,2,1,3
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-11-01,1,3,0,1,1,4,5
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-11-01,0,0,1,0,1,0,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-11-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-11-01,0,1,1,0,1,1,2
AZURDUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-11-01,1,0,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-11-01,0,0,0,1,0,1,1
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-11-01,0,1,1,0,1,1,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-11-01,0,0,7,14,7,14,21
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-11-01,0,0,0,1,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2020-11-01,0,0,0,1,0,1,1
