municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
LAJA,referencias,pacientes referidos a otros establecimientos,2006-03-01,16,16
LAS CARRERAS,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
LLALLAGUA,referencias,pacientes referidos a otros establecimientos,2006-03-01,66,66
LLICA,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
LORETO,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
MACHARETI,referencias,pacientes referidos a otros establecimientos,2006-03-01,7,7
MAGDALENA,referencias,pacientes referidos a otros establecimientos,2006-03-01,6,6
MAIRANA,referencias,pacientes referidos a otros establecimientos,2006-03-01,12,12
MAPIRI,referencias,pacientes referidos a otros establecimientos,2006-03-01,6,6
MECAPACA,referencias,pacientes referidos a otros establecimientos,2006-03-01,8,8
MINEROS,referencias,pacientes referidos a otros establecimientos,2006-03-01,22,22
MIZQUE,referencias,pacientes referidos a otros establecimientos,2006-03-01,5,5
MOCOMOCO,referencias,pacientes referidos a otros establecimientos,2006-03-01,9,9
MOJOCOYA,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
MONTEAGUDO,referencias,pacientes referidos a otros establecimientos,2006-03-01,13,13
MONTERO,referencias,pacientes referidos a otros establecimientos,2006-03-01,74,74
MORO MORO,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
MOROCHATA,referencias,pacientes referidos a otros establecimientos,2006-03-01,5,5
OCURI,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
OKINAWA,referencias,pacientes referidos a otros establecimientos,2006-03-01,30,30
OMEREQUE,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
ORURO,referencias,pacientes referidos a otros establecimientos,2006-03-01,710,710
PADCAYA,referencias,pacientes referidos a otros establecimientos,2006-03-01,4,4
PADILLA,referencias,pacientes referidos a otros establecimientos,2006-03-01,7,7
PAILON,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
PALCA,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
PALOS BLANCOS,referencias,pacientes referidos a otros establecimientos,2006-03-01,14,14
PAMPA AULLAGAS,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
PAMPA GRANDE,referencias,pacientes referidos a otros establecimientos,2006-03-01,5,5
PASORAPA,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
PATACAMAYA,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
PAZÑA,referencias,pacientes referidos a otros establecimientos,2006-03-01,6,6
PELECHUCO,referencias,pacientes referidos a otros establecimientos,2006-03-01,7,7
POCOATA,referencias,pacientes referidos a otros establecimientos,2006-03-01,6,6
POCONA,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
POJO (CBBA),referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
POOPO,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
PORCO,referencias,pacientes referidos a otros establecimientos,2006-03-01,4,4
POROMA,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
PORONGO,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
PORTACHUELO,referencias,pacientes referidos a otros establecimientos,2006-03-01,12,12
PORVENIR,referencias,pacientes referidos a otros establecimientos,2006-03-01,21,21
POSTRER VALLE,referencias,pacientes referidos a otros establecimientos,2006-03-01,9,9
POTOSI,referencias,pacientes referidos a otros establecimientos,2006-03-01,257,257
PRESTO,referencias,pacientes referidos a otros establecimientos,2006-03-01,7,7
PUCARA,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
PUCARANI,referencias,pacientes referidos a otros establecimientos,2006-03-01,5,5
PUERTO ACOSTA,referencias,pacientes referidos a otros establecimientos,2006-03-01,10,10
PUERTO CARABUCO,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
PUERTO GONZALO MORENO,referencias,pacientes referidos a otros establecimientos,2006-03-01,6,6
PUERTO RICO,referencias,pacientes referidos a otros establecimientos,2006-03-01,4,4
PUERTO SUAREZ,referencias,pacientes referidos a otros establecimientos,2006-03-01,7,7
PUERTO VILLARROEL,referencias,pacientes referidos a otros establecimientos,2006-03-01,32,32
PUNA,referencias,pacientes referidos a otros establecimientos,2006-03-01,22,22
PUNATA,referencias,pacientes referidos a otros establecimientos,2006-03-01,61,61
QUIABAYA,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
QUILLACOLLO,referencias,pacientes referidos a otros establecimientos,2006-03-01,55,55
QUIME,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
QUIRUSILLAS,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
RAVELO,referencias,pacientes referidos a otros establecimientos,2006-03-01,8,8
RIBERALTA,referencias,pacientes referidos a otros establecimientos,2006-03-01,40,40
ROBORE,referencias,pacientes referidos a otros establecimientos,2006-03-01,15,15
RURRENABAQUE,referencias,pacientes referidos a otros establecimientos,2006-03-01,12,12
SABAYA,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
SACABA,referencias,pacientes referidos a otros establecimientos,2006-03-01,139,139
SACABAMBA,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
SACACA,referencias,pacientes referidos a otros establecimientos,2006-03-01,13,13
SAIPINA,referencias,pacientes referidos a otros establecimientos,2006-03-01,16,16
SALINAS DE GARCI MENDOZA,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
SAMAIPATA,referencias,pacientes referidos a otros establecimientos,2006-03-01,6,6
SAN ANDRES,referencias,pacientes referidos a otros establecimientos,2006-03-01,4,4
SAN ANTONIO DE LOMERIO,referencias,pacientes referidos a otros establecimientos,2006-03-01,9,9
SAN BENITO,referencias,pacientes referidos a otros establecimientos,2006-03-01,12,12
SAN BORJA,referencias,pacientes referidos a otros establecimientos,2006-03-01,4,4
SAN BUENA VENTURA,referencias,pacientes referidos a otros establecimientos,2006-03-01,4,4
SAN CARLOS,referencias,pacientes referidos a otros establecimientos,2006-03-01,20,20
SAN IGNACIO,referencias,pacientes referidos a otros establecimientos,2006-03-01,19,19
SAN IGNACIO DE VELASCO,referencias,pacientes referidos a otros establecimientos,2006-03-01,19,19
SAN JAVIER(BNI),referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
SAN JAVIER(STC),referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
SAN JOSE DE CHIQUITOS,referencias,pacientes referidos a otros establecimientos,2006-03-01,8,8
SAN JUAN DE YAPACANI,referencias,pacientes referidos a otros establecimientos,2006-03-01,31,31
SAN JULIAN,referencias,pacientes referidos a otros establecimientos,2006-03-01,15,15
SAN LORENZO(PND),referencias,pacientes referidos a otros establecimientos,2006-03-01,4,4
SAN LORENZO(TJA),referencias,pacientes referidos a otros establecimientos,2006-03-01,21,21
SAN LUCAS,referencias,pacientes referidos a otros establecimientos,2006-03-01,9,9
SAN MATIAS,referencias,pacientes referidos a otros establecimientos,2006-03-01,12,12
SAN MIGUEL DE VELASCO,referencias,pacientes referidos a otros establecimientos,2006-03-01,4,4
SAN PABLO DE LIPEZ,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
SAN PEDRO,referencias,pacientes referidos a otros establecimientos,2006-03-01,49,49
SAN PEDRO DE BUENA VISTA,referencias,pacientes referidos a otros establecimientos,2006-03-01,4,4
SAN PEDRO DE CURAHUARA,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
SAN RAFAEL,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
SAN RAMON,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
SANTA ANA,referencias,pacientes referidos a otros establecimientos,2006-03-01,8,8
SANTA CRUZ DE LA SIERRA,referencias,pacientes referidos a otros establecimientos,2006-03-01,1890,1890
SANTA ROSA DEL SARA,referencias,pacientes referidos a otros establecimientos,2006-03-01,18,18
SANTIAGO DE HUARI,referencias,pacientes referidos a otros establecimientos,2006-03-01,19,19
SANTIVAÑES,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
SANTUARIO DE QUILLACAS,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
SICA SICA (VILLA AROMA),referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
SICAYA,referencias,pacientes referidos a otros establecimientos,2006-03-01,5,5
SIPE SIPE,referencias,pacientes referidos a otros establecimientos,2006-03-01,27,27
SORACACHI,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
SORATA,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
SUCRE,referencias,pacientes referidos a otros establecimientos,2006-03-01,388,388
TACOBAMBA,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
TACOPAYA,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
TAPACARI,referencias,pacientes referidos a otros establecimientos,2006-03-01,18,18
TARABUCO,referencias,pacientes referidos a otros establecimientos,2006-03-01,24,24
TARATA,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
TARIJA,referencias,pacientes referidos a otros establecimientos,2006-03-01,142,142
TARVITA,referencias,pacientes referidos a otros establecimientos,2006-03-01,17,17
TEOPONTE,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
TIAWANACU,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
TINGUIPAYA,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
TIPUANI,referencias,pacientes referidos a otros establecimientos,2006-03-01,5,5
TIQUIPAYA,referencias,pacientes referidos a otros establecimientos,2006-03-01,44,44
TIRAQUE (CBBA),referencias,pacientes referidos a otros establecimientos,2006-03-01,9,9
TOLATA,referencias,pacientes referidos a otros establecimientos,2006-03-01,5,5
TOMAVE,referencias,pacientes referidos a otros establecimientos,2006-03-01,6,6
TOMINA,referencias,pacientes referidos a otros establecimientos,2006-03-01,6,6
TORO TORO,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
TOTORA(ORR),referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
TRIGAL,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
TRINIDAD,referencias,pacientes referidos a otros establecimientos,2006-03-01,322,322
TUPIZA,referencias,pacientes referidos a otros establecimientos,2006-03-01,116,116
TURCO,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
UNCIA,referencias,pacientes referidos a otros establecimientos,2006-03-01,25,25
URIONDO (A. CONCEPCION),referencias,pacientes referidos a otros establecimientos,2006-03-01,16,16
URUBICHA,referencias,pacientes referidos a otros establecimientos,2006-03-01,7,7
UYUNI,referencias,pacientes referidos a otros establecimientos,2006-03-01,20,20
VACAS,referencias,pacientes referidos a otros establecimientos,2006-03-01,15,15
VALLEGRANDE,referencias,pacientes referidos a otros establecimientos,2006-03-01,34,34
VIACHA,referencias,pacientes referidos a otros establecimientos,2006-03-01,172,172
VILA VILA,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
VILLA MONTES,referencias,pacientes referidos a otros establecimientos,2006-03-01,47,47
VILLA RIVERO,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
VILLA SERRANO,referencias,pacientes referidos a otros establecimientos,2006-03-01,14,14
VILLA TUNARI,referencias,pacientes referidos a otros establecimientos,2006-03-01,50,50
VILLA VACA GUZMAN (MUYUPAMPA),referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
VILLAZON,referencias,pacientes referidos a otros establecimientos,2006-03-01,165,165
VINTO,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
VITICHI,referencias,pacientes referidos a otros establecimientos,2006-03-01,11,11
WALDO BALLIVIAN,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
WARNES,referencias,pacientes referidos a otros establecimientos,2006-03-01,19,19
YACO,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
YACUIBA,referencias,pacientes referidos a otros establecimientos,2006-03-01,96,96
YAMPARAEZ,referencias,pacientes referidos a otros establecimientos,2006-03-01,5,5
YANACACHI,referencias,pacientes referidos a otros establecimientos,2006-03-01,5,5
YAPACANI,referencias,pacientes referidos a otros establecimientos,2006-03-01,49,49
YOCALLA,referencias,pacientes referidos a otros establecimientos,2006-03-01,2,2
YOTALA,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
YUNCHARA,referencias,pacientes referidos a otros establecimientos,2006-03-01,3,3
ZUDAÑEZ,referencias,pacientes referidos a otros establecimientos,2006-03-01,1,1
ACACIO,referencias,pacientes referidos a otros establecimientos,2006-04-01,5,5
ACHACACHI,referencias,pacientes referidos a otros establecimientos,2006-04-01,38,38
ACHOCALLA,referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
AIQUILE,referencias,pacientes referidos a otros establecimientos,2006-04-01,26,26
ALCALA,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
ANCORAIMES,referencias,pacientes referidos a otros establecimientos,2006-04-01,9,9
ANDAMARCA,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
ANZALDO,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
APOLO,referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
ARAMPAMPA,referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
ARANI,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
ARQUE,referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
ASCENCION DE GUARAYOS,referencias,pacientes referidos a otros establecimientos,2006-04-01,8,8
ATOCHA,referencias,pacientes referidos a otros establecimientos,2006-04-01,54,54
AYO AYO,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
AZURDUY,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
BATALLAS,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
BAURES,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
BERMEJO,referencias,pacientes referidos a otros establecimientos,2006-04-01,45,45
BETANZOS,referencias,pacientes referidos a otros establecimientos,2006-04-01,23,23
BOLIVAR,referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
BOYUIBE,referencias,pacientes referidos a otros establecimientos,2006-04-01,7,7
BUENA VISTA,referencias,pacientes referidos a otros establecimientos,2006-04-01,10,10
CABEZAS,referencias,pacientes referidos a otros establecimientos,2006-04-01,17,17
CAIROMA,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
"CAIZA ""D""",referencias,pacientes referidos a otros establecimientos,2006-04-01,7,7
CAJUATA,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
CALAMARCA,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
CAMARGO,referencias,pacientes referidos a otros establecimientos,2006-04-01,18,18
CAMATAQUI (C. VILLA ABECIA),referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
CAMIRI,referencias,pacientes referidos a otros establecimientos,2006-04-01,13,13
CAPINOTA,referencias,pacientes referidos a otros establecimientos,2006-04-01,13,13
CARACOLLO,referencias,pacientes referidos a otros establecimientos,2006-04-01,10,10
CARANAVI,referencias,pacientes referidos a otros establecimientos,2006-04-01,28,28
CARAPARI,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
CARIPUYO,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
CHALLAPATA,referencias,pacientes referidos a otros establecimientos,2006-04-01,23,23
CHARAGUA,referencias,pacientes referidos a otros establecimientos,2006-04-01,14,14
CHAYANTA,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
CHIMORE,referencias,pacientes referidos a otros establecimientos,2006-04-01,19,19
CHIPAYA,referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
CHUMA,referencias,pacientes referidos a otros establecimientos,2006-04-01,5,5
CLIZA,referencias,pacientes referidos a otros establecimientos,2006-04-01,21,21
COBIJA,referencias,pacientes referidos a otros establecimientos,2006-04-01,67,67
COCHABAMBA,referencias,pacientes referidos a otros establecimientos,2006-04-01,277,277
"COLCHA ""K""",referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
COLOMI,referencias,pacientes referidos a otros establecimientos,2006-04-01,27,27
COLPA BELGICA,referencias,pacientes referidos a otros establecimientos,2006-04-01,22,22
COLQUECHACA,referencias,pacientes referidos a otros establecimientos,2006-04-01,8,8
COLQUENCHA,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
COLQUIRI,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
COMARAPA,referencias,pacientes referidos a otros establecimientos,2006-04-01,7,7
CONCEPCION,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
COPACABANA,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
CORO CORO,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
COROICO,referencias,pacientes referidos a otros establecimientos,2006-04-01,10,10
CORQUE,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
COTAGAITA,referencias,pacientes referidos a otros establecimientos,2006-04-01,24,24
COTOCA,referencias,pacientes referidos a otros establecimientos,2006-04-01,39,39
CUATRO CAÑADAS,referencias,pacientes referidos a otros establecimientos,2006-04-01,28,28
CUEVO,referencias,pacientes referidos a otros establecimientos,2006-04-01,7,7
CULPINA,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
CURAHUARA DE CARANGAS,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
CURVA,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
DESAGUADERO,referencias,pacientes referidos a otros establecimientos,2006-04-01,7,7
EL ALTO,referencias,pacientes referidos a otros establecimientos,2006-04-01,1067,1067
EL PUENTE(STC),referencias,pacientes referidos a otros establecimientos,2006-04-01,10,10
EL PUENTE(TJA),referencias,pacientes referidos a otros establecimientos,2006-04-01,6,6
EL TORNO,referencias,pacientes referidos a otros establecimientos,2006-04-01,31,31
EL VILLAR,referencias,pacientes referidos a otros establecimientos,2006-04-01,5,5
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2006-04-01,23,23
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2006-04-01,60,60
EUCALIPTUS,referencias,pacientes referidos a otros establecimientos,2006-04-01,6,6
EUREKA (SANTOS MERCADO),referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
EXALTACION,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
FERNANDEZ ALONSO,referencias,pacientes referidos a otros establecimientos,2006-04-01,19,19
GENERAL SAAVEDRA,referencias,pacientes referidos a otros establecimientos,2006-04-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
GUANAY,referencias,pacientes referidos a otros establecimientos,2006-04-01,5,5
GUAYARAMERIN,referencias,pacientes referidos a otros establecimientos,2006-04-01,101,101
GUTIERREZ,referencias,pacientes referidos a otros establecimientos,2006-04-01,24,24
HUACARETA,referencias,pacientes referidos a otros establecimientos,2006-04-01,7,7
HUANUNI,referencias,pacientes referidos a otros establecimientos,2006-04-01,16,16
ICLA,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
INCAHUASI,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
INGAVI (HUMAITA),referencias,pacientes referidos a otros establecimientos,2006-04-01,5,5
IRUPANA (VILLA DE LANZA),referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
IXIAMAS,referencias,pacientes referidos a otros establecimientos,2006-04-01,10,10
JESUS DE MACHACA,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
LA ASUNTA,referencias,pacientes referidos a otros establecimientos,2006-04-01,7,7
LA GUARDIA,referencias,pacientes referidos a otros establecimientos,2006-04-01,78,78
LA PAZ,referencias,pacientes referidos a otros establecimientos,2006-04-01,5764,5764
LAGUNILLAS,referencias,pacientes referidos a otros establecimientos,2006-04-01,9,9
LAJA,referencias,pacientes referidos a otros establecimientos,2006-04-01,13,13
LICOMA PAMPA,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
LLALLAGUA,referencias,pacientes referidos a otros establecimientos,2006-04-01,47,47
LORETO,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
MACHARETI,referencias,pacientes referidos a otros establecimientos,2006-04-01,7,7
MAGDALENA,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
MAIRANA,referencias,pacientes referidos a otros establecimientos,2006-04-01,5,5
MAPIRI,referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
MECAPACA,referencias,pacientes referidos a otros establecimientos,2006-04-01,14,14
MINEROS,referencias,pacientes referidos a otros establecimientos,2006-04-01,12,12
MIZQUE,referencias,pacientes referidos a otros establecimientos,2006-04-01,21,21
MOCOMOCO,referencias,pacientes referidos a otros establecimientos,2006-04-01,6,6
MOJOCOYA,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
MONTEAGUDO,referencias,pacientes referidos a otros establecimientos,2006-04-01,12,12
MONTERO,referencias,pacientes referidos a otros establecimientos,2006-04-01,80,80
MORO MORO,referencias,pacientes referidos a otros establecimientos,2006-04-01,5,5
MOROCHATA,referencias,pacientes referidos a otros establecimientos,2006-04-01,8,8
OCURI,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
OMEREQUE,referencias,pacientes referidos a otros establecimientos,2006-04-01,6,6
ORURO,referencias,pacientes referidos a otros establecimientos,2006-04-01,554,554
PADCAYA,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
PADILLA,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
PAILON,referencias,pacientes referidos a otros establecimientos,2006-04-01,14,14
PALOS BLANCOS,referencias,pacientes referidos a otros establecimientos,2006-04-01,13,13
PAMPA GRANDE,referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
PAPEL PAMPA,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
PASORAPA,referencias,pacientes referidos a otros establecimientos,2006-04-01,9,9
PATACAMAYA,referencias,pacientes referidos a otros establecimientos,2006-04-01,6,6
PAZÑA,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
POCONA,referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
POJO (CBBA),referencias,pacientes referidos a otros establecimientos,2006-04-01,9,9
POOPO,referencias,pacientes referidos a otros establecimientos,2006-04-01,13,13
PORCO,referencias,pacientes referidos a otros establecimientos,2006-04-01,6,6
POROMA,referencias,pacientes referidos a otros establecimientos,2006-04-01,7,7
PORONGO,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
PORTACHUELO,referencias,pacientes referidos a otros establecimientos,2006-04-01,7,7
PORVENIR,referencias,pacientes referidos a otros establecimientos,2006-04-01,14,14
POSTRER VALLE,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
POTOSI,referencias,pacientes referidos a otros establecimientos,2006-04-01,210,210
PRESTO,referencias,pacientes referidos a otros establecimientos,2006-04-01,6,6
PUCARANI,referencias,pacientes referidos a otros establecimientos,2006-04-01,8,8
PUERTO ACOSTA,referencias,pacientes referidos a otros establecimientos,2006-04-01,6,6
PUERTO CARABUCO,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
PUERTO GONZALO MORENO,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
PUERTO RICO,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
PUERTO SUAREZ,referencias,pacientes referidos a otros establecimientos,2006-04-01,8,8
PUERTO VILLARROEL,referencias,pacientes referidos a otros establecimientos,2006-04-01,34,34
PUNA,referencias,pacientes referidos a otros establecimientos,2006-04-01,11,11
PUNATA,referencias,pacientes referidos a otros establecimientos,2006-04-01,55,55
QUIABAYA,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
QUILLACOLLO,referencias,pacientes referidos a otros establecimientos,2006-04-01,55,55
QUIME,referencias,pacientes referidos a otros establecimientos,2006-04-01,7,7
QUIRUSILLAS,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
RAVELO,referencias,pacientes referidos a otros establecimientos,2006-04-01,8,8
RIBERALTA,referencias,pacientes referidos a otros establecimientos,2006-04-01,28,28
ROBORE,referencias,pacientes referidos a otros establecimientos,2006-04-01,7,7
RURRENABAQUE,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
SACABA,referencias,pacientes referidos a otros establecimientos,2006-04-01,106,106
SACABAMBA,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
SACACA,referencias,pacientes referidos a otros establecimientos,2006-04-01,9,9
SAIPINA,referencias,pacientes referidos a otros establecimientos,2006-04-01,6,6
SAMAIPATA,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
SAN AGUSTIN,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
SAN ANDRES,referencias,pacientes referidos a otros establecimientos,2006-04-01,7,7
SAN ANTONIO DE ESMORUCO,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
SAN ANTONIO DE LOMERIO,referencias,pacientes referidos a otros establecimientos,2006-04-01,5,5
SAN BENITO,referencias,pacientes referidos a otros establecimientos,2006-04-01,9,9
SAN BORJA,referencias,pacientes referidos a otros establecimientos,2006-04-01,14,14
SAN BUENA VENTURA,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
SAN CARLOS,referencias,pacientes referidos a otros establecimientos,2006-04-01,19,19
SAN IGNACIO,referencias,pacientes referidos a otros establecimientos,2006-04-01,19,19
SAN IGNACIO DE VELASCO,referencias,pacientes referidos a otros establecimientos,2006-04-01,31,31
SAN JOAQUIN,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
SAN JOSE DE CHIQUITOS,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
SAN JUAN DE YAPACANI,referencias,pacientes referidos a otros establecimientos,2006-04-01,17,17
SAN JULIAN,referencias,pacientes referidos a otros establecimientos,2006-04-01,56,56
SAN LORENZO(PND),referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
SAN LORENZO(TJA),referencias,pacientes referidos a otros establecimientos,2006-04-01,15,15
SAN LUCAS,referencias,pacientes referidos a otros establecimientos,2006-04-01,20,20
SAN MATIAS,referencias,pacientes referidos a otros establecimientos,2006-04-01,6,6
SAN PABLO DE LIPEZ,referencias,pacientes referidos a otros establecimientos,2006-04-01,4,4
SAN PEDRO,referencias,pacientes referidos a otros establecimientos,2006-04-01,35,35
SAN PEDRO DE BUENA VISTA,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
SAN PEDRO DE CURAHUARA,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
SAN PEDRO DE TIQUINA,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
SAN PEDRO(PND),referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
SAN RAFAEL,referencias,pacientes referidos a otros establecimientos,2006-04-01,5,5
SAN RAMON,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
SAN RAMON,referencias,pacientes referidos a otros establecimientos,2006-04-01,10,10
SANTA ANA,referencias,pacientes referidos a otros establecimientos,2006-04-01,11,11
SANTA CRUZ DE LA SIERRA,referencias,pacientes referidos a otros establecimientos,2006-04-01,1974,1974
SANTA ROSA DEL SARA,referencias,pacientes referidos a otros establecimientos,2006-04-01,19,19
SANTIAGO DE CALLAPA,referencias,pacientes referidos a otros establecimientos,2006-04-01,1,1
SANTIAGO DE HUARI,referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
SANTIVAÑES,referencias,pacientes referidos a otros establecimientos,2006-04-01,8,8
SENA,referencias,pacientes referidos a otros establecimientos,2006-04-01,2,2
SICA SICA (VILLA AROMA),referencias,pacientes referidos a otros establecimientos,2006-04-01,3,3
SIPE SIPE,referencias,pacientes referidos a otros establecimientos,2006-04-01,36,36
SOPACHUY,referencias,pacientes referidos a otros establecimientos,2006-04-01,5,5
