municipality,group,variable,month,Mujeres de 15 a 49 años 2da dosis de dT,TOTAL
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,10,10
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,196,196
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,80,80
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,15,15
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,6,6
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,30,30
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,232,232
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,36,36
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,28,28
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,1,1
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,16,16
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,14,14
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,36,36
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,23,23
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,59,59
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,25,25
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,32,32
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,22,22
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,377,377
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,12,12
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,66,66
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,2,2
CHACARILLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,4,4
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,301,301
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,15,15
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,66,66
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,9,9
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,35,35
CHOQUE COTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,44,44
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,65,65
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,101,101
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,82,82
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,1103,1103
COIPASA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,83,83
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,21,21
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,56,56
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,19,19
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,226,226
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,7,7
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,31,31
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,9,9
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,191,191
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,7,7
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,20,20
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,15,15
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,83,83
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,174,174
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,7,7
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,76,76
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,97,97
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,60,60
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,14,14
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,13,13
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,56,56
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,10,10
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,5,5
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,1882,1882
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,22,22
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,10,10
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,133,133
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,69,69
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,62,62
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,105,105
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,18,18
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,110,110
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,15,15
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,101,101
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,41,41
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,18,18
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,5,5
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,198,198
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,28,28
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,110,110
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,14,14
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,2,2
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,35,35
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,1,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,2,2
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,6,6
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,112,112
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,21,21
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,44,44
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,38,38
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,13,13
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,26,26
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,58,58
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,106,106
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,1353,1353
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,23,23
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,26,26
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,15,15
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,158,158
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,1,1
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,26,26
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,1,1
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,2,2
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,28,28
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,11,11
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,58,58
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,5,5
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,11,11
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,48,48
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,160,160
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,34,34
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,39,39
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,2,2
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,35,35
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,22,22
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,291,291
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,9,9
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,142,142
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,87,87
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,14,14
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,14,14
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,242,242
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,19,19
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,13,13
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,25,25
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,29,29
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,208,208
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,38,38
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,7,7
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,7,7
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,19,19
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,1,1
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,22,22
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,72,72
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,32,32
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,71,71
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,2,2
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,19,19
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,89,89
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,12,12
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,48,48
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,16,16
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,520,520
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,10,10
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,53,53
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,35,35
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,67,67
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,5,5
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,12,12
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,126,126
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,5,5
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,106,106
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,172,172
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,59,59
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,76,76
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,184,184
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,109,109
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,5,5
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,30,30
REYES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,19,19
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,245,245
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,232,232
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,68,68
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,8,8
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,267,267
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,16,16
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,14,14
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,10,10
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,34,34
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,55,55
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,4,4
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,18,18
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,107,107
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,14,14
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,46,46
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,153,153
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,93,93
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,39,39
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,12,12
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,5,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,50,50
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,31,31
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,105,105
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,10,10
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,124,124
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,29,29
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,91,91
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,106,106
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,18,18
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,5,5
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,7,7
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,15,15
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,72,72
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,4790,4790
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,23,23
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,109,109
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,9,9
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,15,15
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,32,32
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,12,12
SENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,26,26
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,144,144
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,9,9
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,116,116
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,22,22
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,21,21
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,67,67
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,734,734
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,5,5
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,15,15
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,49,49
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,27,27
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,101,101
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,85,85
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,7,7
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,14,14
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,603,603
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,96,96
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,30,30
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,125,125
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,94,94
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,6,6
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,66,66
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,130,130
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,13,13
TODOS SANTOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,2,2
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,7,7
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,6,6
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,7,7
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,28,28
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,11,11
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,13,13
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,251,251
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,67,67
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,19,19
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,18,18
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,68,68
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,16,16
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,18,18
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,35,35
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,15,15
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,50,50
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,143,143
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,3,3
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,86,86
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,1,1
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,6,6
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,29,29
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,281,281
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,36,36
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2005-03-01,64,64
