municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dT,TOTAL
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,2,2
SACACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,13,13
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,11,11
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,13,13
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,3,3
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,6,6
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,2,2
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,11,11
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,6,6
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,27,27
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,35,35
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,48,48
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,13,13
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,5,5
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,6,6
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,31,31
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,22,22
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,30,30
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,24,24
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,2,2
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,84,84
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,50,50
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,17,17
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,2,2
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,13,13
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,515,515
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,25,25
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,2,2
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,3,3
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,4,4
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,18,18
SENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,2,2
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,5,5
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,6,6
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,2,2
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
SORATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,19,19
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,177,177
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,8,8
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,48,48
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,2,2
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,20,20
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,11,11
TARACO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,3,3
TARATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,2,2
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,43,43
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,5,5
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,14,14
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,17,17
TODOS SANTOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,4,4
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,4,4
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,52,52
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,14,14
UMALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,10,10
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,36,36
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,41,41
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,5,5
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,14,14
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,2,2
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,5,5
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,51,51
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,7,7
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,5,5
VINTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,3,3
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,7,7
WARNES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,19,19
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,15,15
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,7,7
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,2,2
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,14,14
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,10,10
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-03-01,1,1
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,4,4
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,17,17
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,6,6
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,10,10
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,13,13
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,8,8
APOLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,10,10
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,17,17
ARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,7,7
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,19,19
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,12,12
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,43,43
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,10,10
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,36,36
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
BAURES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,5,5
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,1,1
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,39,39
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,7,7
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,17,17
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,12,12
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,53,53
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,37,37
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,13,13
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,1,1
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,4,4
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,29,29
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,11,11
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,18,18
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,22,22
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,11,11
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,19,19
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,52,52
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,4,4
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,1,1
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,73,73
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,1,1
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,60,60
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,581,581
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,8,8
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,8,8
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,13,13
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,46,46
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,14,14
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,45,45
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,7,7
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,1,1
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,10,10
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,4,4
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
COROICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,13,13
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,27,27
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,12,12
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,15,15
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,20,20
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,13,13
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,4,4
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,12,12
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,218,218
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,40,40
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,20,20
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,19,19
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,37,37
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,31,31
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,74,74
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,4,4
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,35,35
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,9,9
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,11,11
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,6,6
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,14,14
ICLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,18,18
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,8,8
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,20,20
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,5,5
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,106,106
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,586,586
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,32,32
LAJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,4,4
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,10,10
LLICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,5,5
LORETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,1,1
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,13,13
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,14,14
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,23,23
MALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,6,6
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,9,9
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,6,6
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,1,1
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,121,121
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,214,214
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,39,39
OCURI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,32,32
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,27,27
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,16,16
ORURO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,106,106
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,21,21
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,15,15
PAILON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,106,106
PALCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,12,12
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,24,24
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,4,4
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,9,9
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,26,26
POCONA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,35,35
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,9,9
POOPO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
POROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,4,4
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,26,26
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,24,24
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,4,4
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,7,7
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,69,69
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,1,1
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,24,24
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,4,4
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,8,8
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,9,9
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,32,32
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,4,4
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,8,8
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,20,20
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,38,38
PUNA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,21,21
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,26,26
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,63,63
QUIME,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,4,4
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,60,60
REYES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,31,31
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,13,13
SACABA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,131,131
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,1,1
SACACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,2,2
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,11,11
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,56,56
SAN AGUSTIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,10,10
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,5,5
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,8,8
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,16,16
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2005-04-01,3,3
