,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,0,0,2,2,4
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,0,1,0,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,0,1,1,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,15,20,1,2,38
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,0,1,0,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,0,1,0,1,2
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,0,0,0,2,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,1,1,1,0,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,1,1,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,1,0,1,1,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,2,0,0,0,2
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,1,0,0,1,2
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-05-01,0,0,2,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,2,0,0,2
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,0,0,1,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,4,2,0,3,9
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,13,8,5,3,29
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,1,0,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,0,0,1,2
EXALTACION,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,0,2,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,0,0,1,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,2,1,0,0,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,0,6,0,7
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,2,0,2,4,8
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,0,1,1,3
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,1,3,7,12
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,1,2,0,3
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,3,0,0,0,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,1,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,0,2,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,4,1,0,0,5
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,0,0,1,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,2,0,3,8,13
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,2,1,0,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,0,2,2,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,15,10,1,4,30
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,0,0,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,2,0,0,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,4,0,1,1,6
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,3,2,4,5,14
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,0,1,1,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-06-01,1,1,0,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,1,1,2,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,3,2,2,4,11
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,1,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,2,0,0,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,15,10,7,11,43
EXALTACION,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,0,3,3
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,0,0,1,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,6,5,1,2,14
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,1,1,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,0,2,2,5
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,4,5,0,1,10
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,1,0,0,1
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,5,10,15
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,1,1,2,4
PORVENIR,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,4,2,7,4,17
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,1,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,0,1,1,3
SABAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,1,0,0,1
SAIPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,2,0,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,1,0,1,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,2,0,2,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,2,0,2
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,3,3,1,8
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,15,12,3,2,32
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,1,2,2,5
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,1,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,1,1,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,0,1,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,0,2,0,0,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-07-01,1,0,0,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,0,1,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,3,2,5
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,2,2,2,7
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,5,1,2,1,9
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,1,5,7
CORO CORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,1,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,0,1,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,2,0,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,5,2,7,7,21
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,2,1,0,0,3
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,0,1,2,4
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,3,0,0,0,3
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,2,3,5
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,7,1,1,2,11
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,5,4,0,0,9
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,1,1,2
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,2,1,0,0,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,0,0,1,2
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,4,1,0,5,10
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,0,0,1,2
POCONA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,6,0,7
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,0,1,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,3,0,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,1,3,5
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,0,1,0,2
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,3,1,0,0,4
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,1,0,3,5
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,2,0,0,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,2,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,4,5,9
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,30,12,7,2,51
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,1,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,0,0,1,1
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,0,0,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,1,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,2,0,3,5
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,2,0,1,1,4
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-08-01,2,3,0,0,5
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,1,2,0,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,1,1,2
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,0,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,1,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,0,0,1,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,2,1,3
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,4,7,3,2,16
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,1,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,9,9,2,8,28
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,1,0,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,1,0,0,1
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,2,0,2,1,5
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,5,5,2,0,12
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,0,1,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,1,0,3,4
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,7,2,2,1,12
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,1,1,0,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,0,0,1,2
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,2,0,1,3
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,3,6,0,0,9
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,2,0,0,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,0,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,0,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,1,1,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,22,28,6,3,59
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,2,0,0,3
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,1,1,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,1,0,1,2
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,1,0,1,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,1,2,1,5
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,2,0,0,0,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,1,0,3,4
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,1,1,2
VILA VILA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2017-09-01,1,0,0,0,1
