,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-06-01,0,0,7,7,14
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-06-01,8,5,0,0,13
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-06-01,1,0,0,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-06-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-06-01,0,0,1,2,3
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-06-01,1,2,0,0,3
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-06-01,1,0,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,2,0,0,0,2
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,0,0,1,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,2,0,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,0,1,0,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,0,0,1,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,0,1,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,2,2,1,4,9
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,4,3,5,5,17
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,1,0,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,0,0,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,3,0,0,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,1,1,0,2
HUACARETA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,1,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,2,3,0,0,5
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,2,0,0,2
OCURI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,0,0,2,2
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,1,0,0,2
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,3,5,3,12
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,0,0,1,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,0,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,0,0,0,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,1,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,0,1,2,4
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,1,0,0,2
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,2,0,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,0,0,0,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,2,0,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,0,1,0,1
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,3,0,0,4
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,1,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,7,8,4,3,22
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,0,0,2,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,0,0,1,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,2,0,0,2
TIPUANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,1,0,1,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,2,0,0,0,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,1,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,0,1,0,1,2
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,1,0,0,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-07-01,1,0,0,1,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,1,1,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,1,1,0,1,3
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,0,0,1,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,0,2,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,9,4,4,4,21
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,1,2,0,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,2,1,0,0,3
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,1,2,0,1,4
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,2,0,0,0,2
PORVENIR,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,1,1,1,3
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,1,0,0,1,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,0,2,1,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,1,0,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,7,5,0,2,14
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,1,0,0,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,2,1,0,0,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,1,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,1,1,1,0,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,1,0,0,0,1
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,0,1,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,1,1,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,0,0,0,3,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-08-01,3,3,0,0,6
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,3,3,0,0,6
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,4,4,6,3,17
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,0,0,1,1
HUARINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,1,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,2,0,0,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,2,1,1,0,4
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,2,1,0,2,5
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,0,1,1,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,1,1,0,0,2
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,1,2,0,0,3
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,3,0,0,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,1,0,0,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,13,5,4,1,23
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,1,0,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,2,0,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,1,1,0,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,1,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,0,1,0,1
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,1,1,0,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,0,1,0,1
YOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-09-01,0,2,0,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,0,1,1,2
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,1,1,1,0,3
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,1,0,0,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,6,4,0,0,10
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,7,7,0,2,16
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,0,1,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,2,1,0,0,3
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,1,0,0,1
LLICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,1,0,0,1,2
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,1,4,2,2,9
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,0,2,2,4
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,0,1,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,2,0,0,2,4
POOPO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,1,1,0,2,4
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,1,0,0,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,1,0,0,1
QUIME,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,0,0,1,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,0,0,2,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,1,1,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,0,0,1,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,2,1,1,1,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,13,13,2,1,29
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,1,1,0,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,2,0,0,1,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,0,0,1,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,0,0,1,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-10-01,1,0,0,1,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,1,2,3
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,1,1,0,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,1,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,1,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,2,0,0,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,7,1,7,3,18
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,2,0,0,2
HUACARETA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,1,0,2,1,4
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,1,1,2,0,4
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,1,2,0,1,4
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,5,5,10
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,1,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,2,3,5
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,1,1,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,2,1,1,0,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,1,1,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,1,1,0,0,2
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,0,1,1
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,2,2,4
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,1,0,0,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,2,1,1,4
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,10,7,2,4,23
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,3,0,2,1,6
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,1,0,0,0,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,0,2,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,1,0,0,1
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,0,1,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,0,1,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-11-01,0,1,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,0,2,1,0,3
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,0,1,0,1,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,1,0,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,1,2,1,1,5
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,0,1,0,2,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,1,2,3,1,7
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,1,1,0,0,2
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,0,1,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,1,1,0,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,1,0,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,2,2,0,0,4
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,0,0,5,5,10
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,1,1,0,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,1,0,0,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,0,0,3,0,3
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,0,9,1,0,10
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,1,0,0,0,1
VILA VILA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2017-12-01,0,1,0,0,1
