municipality,group,variable,month,Otras actividades,TOTAL
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2024-03-01,1,1
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2024-03-01,58,58
SAN BORJA,otras actividades de enfermeria,otras actividades,2024-03-01,5939,5939
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2024-03-01,4534,4534
SAN CARLOS,otras actividades de enfermeria,otras actividades,2024-03-01,6046,6046
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2024-03-01,6044,6044
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2024-03-01,77830,77830
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2024-03-01,68,68
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2024-03-01,149,149
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2024-03-01,74,74
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2024-03-01,15197,15197
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2024-03-01,119,119
SAN JULIAN,otras actividades de enfermeria,otras actividades,2024-03-01,1412,1412
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2024-03-01,25,25
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2024-03-01,324,324
SAN LUCAS,otras actividades de enfermeria,otras actividades,2024-03-01,4489,4489
SAN MATIAS,otras actividades de enfermeria,otras actividades,2024-03-01,919,919
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2024-03-01,401,401
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2024-03-01,10,10
SAN PEDRO,otras actividades de enfermeria,otras actividades,2024-03-01,1291,1291
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2024-03-01,117,117
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2024-03-01,5,5
SAN PEDRO DE MACHA,otras actividades de enfermeria,otras actividades,2024-03-01,11,11
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2024-03-01,9,9
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2024-03-01,15,15
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2024-03-01,434,434
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2024-03-01,313,313
SANTA ANA,otras actividades de enfermeria,otras actividades,2024-03-01,12763,12763
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2024-03-01,2026652,2026652
SANTA ROSA,otras actividades de enfermeria,otras actividades,2024-03-01,958,958
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2024-03-01,38,38
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2024-03-01,7,7
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2024-03-01,31,31
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2024-03-01,11,11
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2024-03-01,2,2
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2024-03-01,3,3
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2024-03-01,2,2
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2024-03-01,26,26
SENA,otras actividades de enfermeria,otras actividades,2024-03-01,466,466
SHINAOTA,otras actividades de enfermeria,otras actividades,2024-03-01,10350,10350
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2024-03-01,91,91
SICAYA,otras actividades de enfermeria,otras actividades,2024-03-01,2,2
SIPE SIPE,otras actividades de enfermeria,otras actividades,2024-03-01,64,64
SOPACHUY,otras actividades de enfermeria,otras actividades,2024-03-01,357,357
SORACACHI,otras actividades de enfermeria,otras actividades,2024-03-01,89,89
SORATA,otras actividades de enfermeria,otras actividades,2024-03-01,965,965
SUCRE,otras actividades de enfermeria,otras actividades,2024-03-01,401645,401645
TACACOMA,otras actividades de enfermeria,otras actividades,2024-03-01,3,3
TACOBAMBA,otras actividades de enfermeria,otras actividades,2024-03-01,68,68
TACOPAYA,otras actividades de enfermeria,otras actividades,2024-03-01,8,8
TAHUA,otras actividades de enfermeria,otras actividades,2024-03-01,3,3
TAPACARI,otras actividades de enfermeria,otras actividades,2024-03-01,212,212
TARABUCO,otras actividades de enfermeria,otras actividades,2024-03-01,4689,4689
TARACO,otras actividades de enfermeria,otras actividades,2024-03-01,10,10
TARATA,otras actividades de enfermeria,otras actividades,2024-03-01,177,177
TARIJA,otras actividades de enfermeria,otras actividades,2024-03-01,496575,496575
TARVITA,otras actividades de enfermeria,otras actividades,2024-03-01,1482,1482
TEOPONTE,otras actividades de enfermeria,otras actividades,2024-03-01,194,194
TIAHUANACU,otras actividades de enfermeria,otras actividades,2024-03-01,122,122
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2024-03-01,66,66
TIPUANI,otras actividades de enfermeria,otras actividades,2024-03-01,158,158
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2024-03-01,132,132
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2024-03-01,159,159
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,otras actividades,2024-03-01,16,16
TOCO,otras actividades de enfermeria,otras actividades,2024-03-01,58,58
TOLATA,otras actividades de enfermeria,otras actividades,2024-03-01,4,4
TOLEDO,otras actividades de enfermeria,otras actividades,2024-03-01,455,455
TOMAVE,otras actividades de enfermeria,otras actividades,2024-03-01,19,19
TOMINA,otras actividades de enfermeria,otras actividades,2024-03-01,2459,2459
TORO TORO,otras actividades de enfermeria,otras actividades,2024-03-01,5,5
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2024-03-01,2101,2101
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2024-03-01,101,101
TRIGAL,otras actividades de enfermeria,otras actividades,2024-03-01,5,5
TRINIDAD,otras actividades de enfermeria,otras actividades,2024-03-01,281473,281473
TUPIZA,otras actividades de enfermeria,otras actividades,2024-03-01,27096,27096
TURCO,otras actividades de enfermeria,otras actividades,2024-03-01,382,382
UMALA,otras actividades de enfermeria,otras actividades,2024-03-01,35,35
UNCIA,otras actividades de enfermeria,otras actividades,2024-03-01,2019,2019
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2024-03-01,710,710
URUBICHA,otras actividades de enfermeria,otras actividades,2024-03-01,115,115
UYUNI,otras actividades de enfermeria,otras actividades,2024-03-01,12008,12008
VACAS,otras actividades de enfermeria,otras actividades,2024-03-01,17,17
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2024-03-01,12658,12658
VIACHA,otras actividades de enfermeria,otras actividades,2024-03-01,2094,2094
VILA VILA,otras actividades de enfermeria,otras actividades,2024-03-01,17,17
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2024-03-01,4,4
VILLA MONTES,otras actividades de enfermeria,otras actividades,2024-03-01,38409,38409
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,otras actividades,2024-03-01,2,2
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2024-03-01,8,8
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2024-03-01,1518,1518
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2024-03-01,27833,27833
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2024-03-01,1810,1810
VILLAZON,otras actividades de enfermeria,otras actividades,2024-03-01,23511,23511
VINTO,otras actividades de enfermeria,otras actividades,2024-03-01,10332,10332
VITICHI,otras actividades de enfermeria,otras actividades,2024-03-01,86,86
WALDO BALLIVIAN,otras actividades de enfermeria,otras actividades,2024-03-01,72,72
WARNES,otras actividades de enfermeria,otras actividades,2024-03-01,34122,34122
YACO,otras actividades de enfermeria,otras actividades,2024-03-01,6,6
YACUIBA,otras actividades de enfermeria,otras actividades,2024-03-01,138803,138803
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2024-03-01,28,28
YANACACHI,otras actividades de enfermeria,otras actividades,2024-03-01,39,39
YAPACANI,otras actividades de enfermeria,otras actividades,2024-03-01,1909,1909
YOCALLA,otras actividades de enfermeria,otras actividades,2024-03-01,1,1
YOTALA,otras actividades de enfermeria,otras actividades,2024-03-01,116,116
YUNCHARA,otras actividades de enfermeria,otras actividades,2024-03-01,22,22
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2024-03-01,897,897
ACACIO,otras actividades de enfermeria,otras actividades,2024-04-01,4,4
ACHACACHI,otras actividades de enfermeria,otras actividades,2024-04-01,185,185
ACHOCALLA,otras actividades de enfermeria,otras actividades,2024-04-01,219,219
AIQUILE,otras actividades de enfermeria,otras actividades,2024-04-01,1846,1846
ALALAY,otras actividades de enfermeria,otras actividades,2024-04-01,39,39
ALCALA,otras actividades de enfermeria,otras actividades,2024-04-01,622,622
ALTO BENI,otras actividades de enfermeria,otras actividades,2024-04-01,14,14
ANCORAIMES,otras actividades de enfermeria,otras actividades,2024-04-01,63,63
ANDAMARCA,otras actividades de enfermeria,otras actividades,2024-04-01,42,42
ANTEQUERA,otras actividades de enfermeria,otras actividades,2024-04-01,2,2
ANZALDO,otras actividades de enfermeria,otras actividades,2024-04-01,21,21
APOLO,otras actividades de enfermeria,otras actividades,2024-04-01,2132,2132
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2024-04-01,33,33
ARANI,otras actividades de enfermeria,otras actividades,2024-04-01,5,5
ARBIETO,otras actividades de enfermeria,otras actividades,2024-04-01,31,31
ARQUE,otras actividades de enfermeria,otras actividades,2024-04-01,40,40
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2024-04-01,2100,2100
ATOCHA,otras actividades de enfermeria,otras actividades,2024-04-01,7582,7582
AUCAPATA,otras actividades de enfermeria,otras actividades,2024-04-01,5,5
AYATA,otras actividades de enfermeria,otras actividades,2024-04-01,7,7
AYO AYO,otras actividades de enfermeria,otras actividades,2024-04-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2024-04-01,480,480
AZURDUY,otras actividades de enfermeria,otras actividades,2024-04-01,3193,3193
BATALLAS,otras actividades de enfermeria,otras actividades,2024-04-01,18,18
BAURES,otras actividades de enfermeria,otras actividades,2024-04-01,216,216
BELEN DE ANDAMARCA,otras actividades de enfermeria,otras actividades,2024-04-01,4,4
BELLA FLOR,otras actividades de enfermeria,otras actividades,2024-04-01,651,651
BERMEJO,otras actividades de enfermeria,otras actividades,2024-04-01,555045,555045
BETANZOS,otras actividades de enfermeria,otras actividades,2024-04-01,2427,2427
BOLIVAR,otras actividades de enfermeria,otras actividades,2024-04-01,66,66
BOLPEBRA,otras actividades de enfermeria,otras actividades,2024-04-01,28,28
BUENA VISTA,otras actividades de enfermeria,otras actividades,2024-04-01,168,168
CABEZAS,otras actividades de enfermeria,otras actividades,2024-04-01,897,897
CAIROMA,otras actividades de enfermeria,otras actividades,2024-04-01,114,114
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2024-04-01,1792,1792
CAJUATA,otras actividades de enfermeria,otras actividades,2024-04-01,181,181
CALACOTO,otras actividades de enfermeria,otras actividades,2024-04-01,1,1
CALAMARCA,otras actividades de enfermeria,otras actividades,2024-04-01,19,19
CAMARGO,otras actividades de enfermeria,otras actividades,2024-04-01,10520,10520
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2024-04-01,133,133
CAMIRI,otras actividades de enfermeria,otras actividades,2024-04-01,408,408
CAPINOTA,otras actividades de enfermeria,otras actividades,2024-04-01,1954,1954
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2024-04-01,34,34
CARACOLLO,otras actividades de enfermeria,otras actividades,2024-04-01,417,417
CARANAVI,otras actividades de enfermeria,otras actividades,2024-04-01,56128,56128
CARAPARI,otras actividades de enfermeria,otras actividades,2024-04-01,5705,5705
CARIPUYO,otras actividades de enfermeria,otras actividades,2024-04-01,28,28
CARMEN RIVERO TORREZ,otras actividades de enfermeria,otras actividades,2024-04-01,320,320
CATACORA,otras actividades de enfermeria,otras actividades,2024-04-01,26,26
CHACARILLA,otras actividades de enfermeria,otras actividades,2024-04-01,3,3
CHALLAPATA,otras actividades de enfermeria,otras actividades,2024-04-01,50129,50129
CHAQUI,otras actividades de enfermeria,otras actividades,2024-04-01,54,54
CHARAGUA,otras actividades de enfermeria,otras actividades,2024-04-01,1103,1103
CHARAÑA,otras actividades de enfermeria,otras actividades,2024-04-01,2,2
CHAYANTA,otras actividades de enfermeria,otras actividades,2024-04-01,382,382
CHIMORE,otras actividades de enfermeria,otras actividades,2024-04-01,3118,3118
CHIPAYA,otras actividades de enfermeria,otras actividades,2024-04-01,2,2
CHUA COCANI,otras actividades de enfermeria,otras actividades,2024-04-01,125,125
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2024-04-01,2524,2524
CHUMA,otras actividades de enfermeria,otras actividades,2024-04-01,377,377
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2024-04-01,274,274
CKOCHAS,otras actividades de enfermeria,otras actividades,2024-04-01,19,19
CLIZA,otras actividades de enfermeria,otras actividades,2024-04-01,1222,1222
COBIJA,otras actividades de enfermeria,otras actividades,2024-04-01,61373,61373
COCAPATA,otras actividades de enfermeria,otras actividades,2024-04-01,104,104
COCHABAMBA,otras actividades de enfermeria,otras actividades,2024-04-01,550674,550674
COIPASA,otras actividades de enfermeria,otras actividades,2024-04-01,94,94
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2024-04-01,4550,4550
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2024-04-01,95,95
COLLANA,otras actividades de enfermeria,otras actividades,2024-04-01,83,83
COLOMI,otras actividades de enfermeria,otras actividades,2024-04-01,155,155
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2024-04-01,375,375
COLQUECHACA,otras actividades de enfermeria,otras actividades,2024-04-01,30,30
COLQUENCHA,otras actividades de enfermeria,otras actividades,2024-04-01,2,2
COLQUIRI,otras actividades de enfermeria,otras actividades,2024-04-01,1013,1013
COMANCHE,otras actividades de enfermeria,otras actividades,2024-04-01,2,2
COMARAPA,otras actividades de enfermeria,otras actividades,2024-04-01,174,174
COMBAYA,otras actividades de enfermeria,otras actividades,2024-04-01,3,3
CONCEPCION,otras actividades de enfermeria,otras actividades,2024-04-01,1156,1156
COPACABANA,otras actividades de enfermeria,otras actividades,2024-04-01,26,26
CORIPATA,otras actividades de enfermeria,otras actividades,2024-04-01,60,60
CORO CORO,otras actividades de enfermeria,otras actividades,2024-04-01,34,34
COROICO,otras actividades de enfermeria,otras actividades,2024-04-01,29670,29670
CORQUE,otras actividades de enfermeria,otras actividades,2024-04-01,733,733
COTAGAITA,otras actividades de enfermeria,otras actividades,2024-04-01,3023,3023
COTOCA,otras actividades de enfermeria,otras actividades,2024-04-01,13953,13953
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2024-04-01,894,894
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2024-04-01,19,19
CUEVO,otras actividades de enfermeria,otras actividades,2024-04-01,1,1
CULPINA,otras actividades de enfermeria,otras actividades,2024-04-01,171,171
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2024-04-01,86,86
DESAGUADERO,otras actividades de enfermeria,otras actividades,2024-04-01,81,81
EL ALTO,otras actividades de enfermeria,otras actividades,2024-04-01,566130,566130
EL CHORO,otras actividades de enfermeria,otras actividades,2024-04-01,25,25
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2024-04-01,47,47
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2024-04-01,50,50
EL TORNO,otras actividades de enfermeria,otras actividades,2024-04-01,4002,4002
EL VILLAR,otras actividades de enfermeria,otras actividades,2024-04-01,339,339
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2024-04-01,3497,3497
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2024-04-01,871,871
ESCOMA,otras actividades de enfermeria,otras actividades,2024-04-01,61,61
ESMERALDA,otras actividades de enfermeria,otras actividades,2024-04-01,23,23
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2024-04-01,15,15
EXALTACION,otras actividades de enfermeria,otras actividades,2024-04-01,875,875
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2024-04-01,595,595
FILADELFIA,otras actividades de enfermeria,otras actividades,2024-04-01,688,688
GAIOC JATUN AYLLU YURA,otras actividades de enfermeria,otras actividades,2024-04-01,29,29
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2024-04-01,31,31
GIA-TIM,otras actividades de enfermeria,otras actividades,2024-04-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2024-04-01,77,77
GUANAY,otras actividades de enfermeria,otras actividades,2024-04-01,112,112
GUAQUI,otras actividades de enfermeria,otras actividades,2024-04-01,16,16
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2024-04-01,100262,100262
GUTIERREZ,otras actividades de enfermeria,otras actividades,2024-04-01,59,59
HUACARAJE,otras actividades de enfermeria,otras actividades,2024-04-01,360,360
HUACARETA,otras actividades de enfermeria,otras actividades,2024-04-01,2250,2250
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2024-04-01,223,223
HUACHACALLA,otras actividades de enfermeria,otras actividades,2024-04-01,25,25
HUANUNI,otras actividades de enfermeria,otras actividades,2024-04-01,49698,49698
HUARINA,otras actividades de enfermeria,otras actividades,2024-04-01,387,387
HUATAJATA,otras actividades de enfermeria,otras actividades,2024-04-01,16,16
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2024-04-01,148,148
HUMANATA,otras actividades de enfermeria,otras actividades,2024-04-01,16,16
ICHOCA,otras actividades de enfermeria,otras actividades,2024-04-01,96,96
ICLA,otras actividades de enfermeria,otras actividades,2024-04-01,766,766
INCAHUASI,otras actividades de enfermeria,otras actividades,2024-04-01,537,537
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2024-04-01,4,4
INQUISIVI,otras actividades de enfermeria,otras actividades,2024-04-01,3,3
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2024-04-01,61,61
IXIAMAS,otras actividades de enfermeria,otras actividades,2024-04-01,1345,1345
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2024-04-01,16,16
LA ASUNTA,otras actividades de enfermeria,otras actividades,2024-04-01,213,213
LA GUARDIA,otras actividades de enfermeria,otras actividades,2024-04-01,4045,4045
LA PAZ,otras actividades de enfermeria,otras actividades,2024-04-01,209262,209262
LA RIVERA,otras actividades de enfermeria,otras actividades,2024-04-01,7,7
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2024-04-01,458,458
LAJA,otras actividades de enfermeria,otras actividades,2024-04-01,9,9
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2024-04-01,38,38
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2024-04-01,4,4
LLALLAGUA,otras actividades de enfermeria,otras actividades,2024-04-01,16064,16064
LLICA,otras actividades de enfermeria,otras actividades,2024-04-01,331,331
LORETO,otras actividades de enfermeria,otras actividades,2024-04-01,14,14
LURIBAY,otras actividades de enfermeria,otras actividades,2024-04-01,43,43
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2024-04-01,369,369
MACHARETI,otras actividades de enfermeria,otras actividades,2024-04-01,982,982
MAGDALENA,otras actividades de enfermeria,otras actividades,2024-04-01,1045,1045
MAIRANA,otras actividades de enfermeria,otras actividades,2024-04-01,1233,1233
MAPIRI,otras actividades de enfermeria,otras actividades,2024-04-01,83,83
MECAPACA,otras actividades de enfermeria,otras actividades,2024-04-01,2,2
MINEROS,otras actividades de enfermeria,otras actividades,2024-04-01,307,307
MIZQUE,otras actividades de enfermeria,otras actividades,2024-04-01,18216,18216
MOCOMOCO,otras actividades de enfermeria,otras actividades,2024-04-01,82,82
MOJINETE,otras actividades de enfermeria,otras actividades,2024-04-01,18,18
MOJOCOYA,otras actividades de enfermeria,otras actividades,2024-04-01,670,670
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2024-04-01,31225,31225
MONTERO,otras actividades de enfermeria,otras actividades,2024-04-01,207245,207245
MORO MORO,otras actividades de enfermeria,otras actividades,2024-04-01,99,99
MOROCHATA,otras actividades de enfermeria,otras actividades,2024-04-01,58,58
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2024-04-01,11,11
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,otras actividades,2024-04-01,2,2
OCURI,otras actividades de enfermeria,otras actividades,2024-04-01,186,186
OKINAWA,otras actividades de enfermeria,otras actividades,2024-04-01,47,47
OMEREQUE,otras actividades de enfermeria,otras actividades,2024-04-01,54,54
ORURO,otras actividades de enfermeria,otras actividades,2024-04-01,450614,450614
PADCAYA,otras actividades de enfermeria,otras actividades,2024-04-01,1479,1479
PADILLA,otras actividades de enfermeria,otras actividades,2024-04-01,4440,4440
PAILON,otras actividades de enfermeria,otras actividades,2024-04-01,9209,9209
PALCA,otras actividades de enfermeria,otras actividades,2024-04-01,422,422
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2024-04-01,2099,2099
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2024-04-01,180,180
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2024-04-01,624,624
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2024-04-01,233,233
PASORAPA,otras actividades de enfermeria,otras actividades,2024-04-01,4,4
PATACAMAYA,otras actividades de enfermeria,otras actividades,2024-04-01,738,738
PAZÑA,otras actividades de enfermeria,otras actividades,2024-04-01,77,77
PELECHUCO,otras actividades de enfermeria,otras actividades,2024-04-01,137,137
POCOATA,otras actividades de enfermeria,otras actividades,2024-04-01,8,8
POCONA,otras actividades de enfermeria,otras actividades,2024-04-01,6,6
POJO (CBBA),otras actividades de enfermeria,otras actividades,2024-04-01,49,49
POOPO,otras actividades de enfermeria,otras actividades,2024-04-01,141,141
PORCO,otras actividades de enfermeria,otras actividades,2024-04-01,71,71
POROMA,otras actividades de enfermeria,otras actividades,2024-04-01,109,109
PORONGO,otras actividades de enfermeria,otras actividades,2024-04-01,690,690
PORTACHUELO,otras actividades de enfermeria,otras actividades,2024-04-01,907,907
PORVENIR,otras actividades de enfermeria,otras actividades,2024-04-01,119,119
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2024-04-01,50,50
POTOSI,otras actividades de enfermeria,otras actividades,2024-04-01,42851,42851
PRESTO,otras actividades de enfermeria,otras actividades,2024-04-01,5863,5863
PUCARANI,otras actividades de enfermeria,otras actividades,2024-04-01,21,21
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2024-04-01,86,86
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2024-04-01,106,106
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2024-04-01,97,97
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2024-04-01,5,5
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2024-04-01,276,276
PUERTO RICO,otras actividades de enfermeria,otras actividades,2024-04-01,1907,1907
PUERTO SILES,otras actividades de enfermeria,otras actividades,2024-04-01,1,1
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2024-04-01,288,288
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2024-04-01,37970,37970
PUNA,otras actividades de enfermeria,otras actividades,2024-04-01,228,228
PUNATA,otras actividades de enfermeria,otras actividades,2024-04-01,102169,102169
QUIABAYA,otras actividades de enfermeria,otras actividades,2024-04-01,17,17
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2024-04-01,31263,31263
QUIME,otras actividades de enfermeria,otras actividades,2024-04-01,14,14
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2024-04-01,272,272
RAQAYPAMPA(ETA),otras actividades de enfermeria,otras actividades,2024-04-01,2,2
RAVELO,otras actividades de enfermeria,otras actividades,2024-04-01,10,10
REYES,otras actividades de enfermeria,otras actividades,2024-04-01,1487,1487
RIBERALTA,otras actividades de enfermeria,otras actividades,2024-04-01,223908,223908
ROBORE,otras actividades de enfermeria,otras actividades,2024-04-01,16100,16100
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2024-04-01,519,519
SABAYA,otras actividades de enfermeria,otras actividades,2024-04-01,282,282
SACABA,otras actividades de enfermeria,otras actividades,2024-04-01,15276,15276
SACABAMBA,otras actividades de enfermeria,otras actividades,2024-04-01,88,88
SACACA,otras actividades de enfermeria,otras actividades,2024-04-01,25,25
SAIPINA,otras actividades de enfermeria,otras actividades,2024-04-01,283,283
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2024-04-01,1940,1940
SAMAIPATA,otras actividades de enfermeria,otras actividades,2024-04-01,74,74
SAN AGUSTIN,otras actividades de enfermeria,otras actividades,2024-04-01,1,1
SAN ANDRES,otras actividades de enfermeria,otras actividades,2024-04-01,116,116
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2024-04-01,2,2
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2024-04-01,5,5
SAN BORJA,otras actividades de enfermeria,otras actividades,2024-04-01,6827,6827
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2024-04-01,3287,3287
SAN CARLOS,otras actividades de enfermeria,otras actividades,2024-04-01,5737,5737
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2024-04-01,5671,5671
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2024-04-01,73089,73089
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2024-04-01,508,508
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2024-04-01,247,247
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2024-04-01,269,269
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2024-04-01,13950,13950
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2024-04-01,132,132
SAN JULIAN,otras actividades de enfermeria,otras actividades,2024-04-01,1709,1709
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2024-04-01,13,13
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2024-04-01,316,316
SAN LUCAS,otras actividades de enfermeria,otras actividades,2024-04-01,5967,5967
SAN MATIAS,otras actividades de enfermeria,otras actividades,2024-04-01,876,876
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2024-04-01,483,483
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2024-04-01,7,7
SAN PEDRO,otras actividades de enfermeria,otras actividades,2024-04-01,2366,2366
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2024-04-01,82,82
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2024-04-01,14,14
SAN PEDRO DE MACHA,otras actividades de enfermeria,otras actividades,2024-04-01,19,19
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2024-04-01,11,11
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2024-04-01,2,2
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2024-04-01,42,42
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2024-04-01,533,533
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2024-04-01,117,117
SANTA ANA,otras actividades de enfermeria,otras actividades,2024-04-01,13068,13068
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2024-04-01,1847049,1847049
SANTA ROSA,otras actividades de enfermeria,otras actividades,2024-04-01,1104,1104
