municipality,group,variable,month,Inyectables,TOTAL
TAPACARI,otras actividades de enfermeria,inyectables,2024-02-01,541,541
TARABUCO,otras actividades de enfermeria,inyectables,2024-02-01,1858,1858
TARACO,otras actividades de enfermeria,inyectables,2024-02-01,236,236
TARATA,otras actividades de enfermeria,inyectables,2024-02-01,246,246
TARIJA,otras actividades de enfermeria,inyectables,2024-02-01,118867,118867
TARVITA,otras actividades de enfermeria,inyectables,2024-02-01,1651,1651
TEOPONTE,otras actividades de enfermeria,inyectables,2024-02-01,427,427
TIAHUANACU,otras actividades de enfermeria,inyectables,2024-02-01,264,264
TINGUIPAYA,otras actividades de enfermeria,inyectables,2024-02-01,719,719
TIPUANI,otras actividades de enfermeria,inyectables,2024-02-01,737,737
TIQUIPAYA,otras actividades de enfermeria,inyectables,2024-02-01,1087,1087
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2024-02-01,330,330
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2024-02-01,75,75
TOCO,otras actividades de enfermeria,inyectables,2024-02-01,179,179
TODOS SANTOS,otras actividades de enfermeria,inyectables,2024-02-01,73,73
TOLATA,otras actividades de enfermeria,inyectables,2024-02-01,135,135
TOLEDO,otras actividades de enfermeria,inyectables,2024-02-01,136,136
TOMAVE,otras actividades de enfermeria,inyectables,2024-02-01,528,528
TOMINA,otras actividades de enfermeria,inyectables,2024-02-01,965,965
TORO TORO,otras actividades de enfermeria,inyectables,2024-02-01,567,567
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2024-02-01,739,739
TOTORA(ORR),otras actividades de enfermeria,inyectables,2024-02-01,203,203
TRIGAL,otras actividades de enfermeria,inyectables,2024-02-01,96,96
TRINIDAD,otras actividades de enfermeria,inyectables,2024-02-01,70888,70888
TUPIZA,otras actividades de enfermeria,inyectables,2024-02-01,11970,11970
TURCO,otras actividades de enfermeria,inyectables,2024-02-01,288,288
UMALA,otras actividades de enfermeria,inyectables,2024-02-01,74,74
UNCIA,otras actividades de enfermeria,inyectables,2024-02-01,5179,5179
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2024-02-01,773,773
URUBICHA,otras actividades de enfermeria,inyectables,2024-02-01,514,514
UYUNI,otras actividades de enfermeria,inyectables,2024-02-01,6394,6394
VACAS,otras actividades de enfermeria,inyectables,2024-02-01,227,227
VALLEGRANDE,otras actividades de enfermeria,inyectables,2024-02-01,6326,6326
VIACHA,otras actividades de enfermeria,inyectables,2024-02-01,5248,5248
VILA VILA,otras actividades de enfermeria,inyectables,2024-02-01,138,138
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2024-02-01,737,737
VILLA MONTES,otras actividades de enfermeria,inyectables,2024-02-01,14883,14883
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2024-02-01,562,562
VILLA RIVERO,otras actividades de enfermeria,inyectables,2024-02-01,144,144
VILLA SERRANO,otras actividades de enfermeria,inyectables,2024-02-01,1128,1128
VILLA TUNARI,otras actividades de enfermeria,inyectables,2024-02-01,14417,14417
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2024-02-01,819,819
VILLAZON,otras actividades de enfermeria,inyectables,2024-02-01,5779,5779
VINTO,otras actividades de enfermeria,inyectables,2024-02-01,2761,2761
VITICHI,otras actividades de enfermeria,inyectables,2024-02-01,719,719
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2024-02-01,27,27
WARNES,otras actividades de enfermeria,inyectables,2024-02-01,13860,13860
YACO,otras actividades de enfermeria,inyectables,2024-02-01,212,212
YACUIBA,otras actividades de enfermeria,inyectables,2024-02-01,14735,14735
YAMPARAEZ,otras actividades de enfermeria,inyectables,2024-02-01,721,721
YANACACHI,otras actividades de enfermeria,inyectables,2024-02-01,376,376
YAPACANI,otras actividades de enfermeria,inyectables,2024-02-01,8080,8080
YOCALLA,otras actividades de enfermeria,inyectables,2024-02-01,362,362
YOTALA,otras actividades de enfermeria,inyectables,2024-02-01,938,938
YUNCHARA,otras actividades de enfermeria,inyectables,2024-02-01,294,294
YUNGUYO DE LITORAL,otras actividades de enfermeria,inyectables,2024-02-01,43,43
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2024-02-01,798,798
ACACIO,otras actividades de enfermeria,inyectables,2024-03-01,255,255
ACHACACHI,otras actividades de enfermeria,inyectables,2024-03-01,1632,1632
ACHOCALLA,otras actividades de enfermeria,inyectables,2024-03-01,652,652
AIQUILE,otras actividades de enfermeria,inyectables,2024-03-01,2119,2119
ALALAY,otras actividades de enfermeria,inyectables,2024-03-01,64,64
ALCALA,otras actividades de enfermeria,inyectables,2024-03-01,410,410
ALTO BENI,otras actividades de enfermeria,inyectables,2024-03-01,1087,1087
ANCORAIMES,otras actividades de enfermeria,inyectables,2024-03-01,232,232
ANDAMARCA,otras actividades de enfermeria,inyectables,2024-03-01,351,351
ANTEQUERA,otras actividades de enfermeria,inyectables,2024-03-01,31,31
ANZALDO,otras actividades de enfermeria,inyectables,2024-03-01,359,359
APOLO,otras actividades de enfermeria,inyectables,2024-03-01,918,918
ARAMPAMPA,otras actividades de enfermeria,inyectables,2024-03-01,119,119
ARANI,otras actividades de enfermeria,inyectables,2024-03-01,269,269
ARBIETO,otras actividades de enfermeria,inyectables,2024-03-01,915,915
ARQUE,otras actividades de enfermeria,inyectables,2024-03-01,240,240
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2024-03-01,9963,9963
ATOCHA,otras actividades de enfermeria,inyectables,2024-03-01,4889,4889
AUCAPATA,otras actividades de enfermeria,inyectables,2024-03-01,280,280
AYATA,otras actividades de enfermeria,inyectables,2024-03-01,263,263
AYO AYO,otras actividades de enfermeria,inyectables,2024-03-01,196,196
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2024-03-01,1146,1146
AZURDUY,otras actividades de enfermeria,inyectables,2024-03-01,1106,1106
BATALLAS,otras actividades de enfermeria,inyectables,2024-03-01,400,400
BAURES,otras actividades de enfermeria,inyectables,2024-03-01,994,994
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2024-03-01,131,131
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2024-03-01,55,55
BELLA FLOR,otras actividades de enfermeria,inyectables,2024-03-01,285,285
BERMEJO,otras actividades de enfermeria,inyectables,2024-03-01,16733,16733
BETANZOS,otras actividades de enfermeria,inyectables,2024-03-01,2016,2016
BOLIVAR,otras actividades de enfermeria,inyectables,2024-03-01,202,202
BOLPEBRA,otras actividades de enfermeria,inyectables,2024-03-01,168,168
BOYUIBE,otras actividades de enfermeria,inyectables,2024-03-01,264,264
BUENA VISTA,otras actividades de enfermeria,inyectables,2024-03-01,731,731
CABEZAS,otras actividades de enfermeria,inyectables,2024-03-01,2592,2592
CAIROMA,otras actividades de enfermeria,inyectables,2024-03-01,561,561
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2024-03-01,963,963
CAJUATA,otras actividades de enfermeria,inyectables,2024-03-01,1317,1317
CALACOTO,otras actividades de enfermeria,inyectables,2024-03-01,182,182
CALAMARCA,otras actividades de enfermeria,inyectables,2024-03-01,248,248
CAMARGO,otras actividades de enfermeria,inyectables,2024-03-01,4083,4083
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2024-03-01,437,437
CAMIRI,otras actividades de enfermeria,inyectables,2024-03-01,1366,1366
CAPINOTA,otras actividades de enfermeria,inyectables,2024-03-01,2063,2063
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2024-03-01,266,266
CARACOLLO,otras actividades de enfermeria,inyectables,2024-03-01,730,730
CARANAVI,otras actividades de enfermeria,inyectables,2024-03-01,5547,5547
CARANGAS,otras actividades de enfermeria,inyectables,2024-03-01,1,1
CARAPARI,otras actividades de enfermeria,inyectables,2024-03-01,3285,3285
CARIPUYO,otras actividades de enfermeria,inyectables,2024-03-01,174,174
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2024-03-01,1274,1274
CATACORA,otras actividades de enfermeria,inyectables,2024-03-01,74,74
CHACARILLA,otras actividades de enfermeria,inyectables,2024-03-01,24,24
CHALLAPATA,otras actividades de enfermeria,inyectables,2024-03-01,4841,4841
CHAQUI,otras actividades de enfermeria,inyectables,2024-03-01,424,424
CHARAGUA,otras actividades de enfermeria,inyectables,2024-03-01,4021,4021
CHARAÑA,otras actividades de enfermeria,inyectables,2024-03-01,95,95
CHAYANTA,otras actividades de enfermeria,inyectables,2024-03-01,960,960
CHIMORE,otras actividades de enfermeria,inyectables,2024-03-01,2025,2025
CHIPAYA,otras actividades de enfermeria,inyectables,2024-03-01,53,53
CHOQUE COTA,otras actividades de enfermeria,inyectables,2024-03-01,21,21
CHUA COCANI,otras actividades de enfermeria,inyectables,2024-03-01,170,170
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2024-03-01,1886,1886
CHUMA,otras actividades de enfermeria,inyectables,2024-03-01,418,418
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,inyectables,2024-03-01,535,535
CKOCHAS,otras actividades de enfermeria,inyectables,2024-03-01,759,759
CLIZA,otras actividades de enfermeria,inyectables,2024-03-01,872,872
COBIJA,otras actividades de enfermeria,inyectables,2024-03-01,24986,24986
COCAPATA,otras actividades de enfermeria,inyectables,2024-03-01,604,604
COCHABAMBA,otras actividades de enfermeria,inyectables,2024-03-01,213186,213186
COIPASA,otras actividades de enfermeria,inyectables,2024-03-01,65,65
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2024-03-01,3432,3432
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2024-03-01,1819,1819
COLLANA,otras actividades de enfermeria,inyectables,2024-03-01,164,164
COLOMI,otras actividades de enfermeria,inyectables,2024-03-01,740,740
COLPA BELGICA,otras actividades de enfermeria,inyectables,2024-03-01,709,709
COLQUECHACA,otras actividades de enfermeria,inyectables,2024-03-01,568,568
COLQUENCHA,otras actividades de enfermeria,inyectables,2024-03-01,304,304
COLQUIRI,otras actividades de enfermeria,inyectables,2024-03-01,2623,2623
COMANCHE,otras actividades de enfermeria,inyectables,2024-03-01,42,42
COMARAPA,otras actividades de enfermeria,inyectables,2024-03-01,2260,2260
COMBAYA,otras actividades de enfermeria,inyectables,2024-03-01,56,56
CONCEPCION,otras actividades de enfermeria,inyectables,2024-03-01,2438,2438
COPACABANA,otras actividades de enfermeria,inyectables,2024-03-01,404,404
CORIPATA,otras actividades de enfermeria,inyectables,2024-03-01,1242,1242
CORO CORO,otras actividades de enfermeria,inyectables,2024-03-01,324,324
COROICO,otras actividades de enfermeria,inyectables,2024-03-01,2336,2336
CORQUE,otras actividades de enfermeria,inyectables,2024-03-01,511,511
COTAGAITA,otras actividades de enfermeria,inyectables,2024-03-01,3800,3800
COTOCA,otras actividades de enfermeria,inyectables,2024-03-01,14125,14125
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2024-03-01,47,47
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2024-03-01,1782,1782
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2024-03-01,79,79
CUEVO,otras actividades de enfermeria,inyectables,2024-03-01,345,345
CULPINA,otras actividades de enfermeria,inyectables,2024-03-01,1318,1318
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2024-03-01,218,218
CURVA,otras actividades de enfermeria,inyectables,2024-03-01,81,81
DESAGUADERO,otras actividades de enfermeria,inyectables,2024-03-01,316,316
EL ALTO,otras actividades de enfermeria,inyectables,2024-03-01,68646,68646
EL CHORO,otras actividades de enfermeria,inyectables,2024-03-01,192,192
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2024-03-01,1016,1016
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2024-03-01,876,876
EL TORNO,otras actividades de enfermeria,inyectables,2024-03-01,7434,7434
EL VILLAR,otras actividades de enfermeria,inyectables,2024-03-01,637,637
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2024-03-01,2185,2185
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2024-03-01,2442,2442
ESCARA,otras actividades de enfermeria,inyectables,2024-03-01,12,12
ESCOMA,otras actividades de enfermeria,inyectables,2024-03-01,134,134
ESMERALDA,otras actividades de enfermeria,inyectables,2024-03-01,128,128
EUCALIPTUS,otras actividades de enfermeria,inyectables,2024-03-01,76,76
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2024-03-01,30,30
EXALTACION,otras actividades de enfermeria,inyectables,2024-03-01,327,327
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2024-03-01,1490,1490
FILADELFIA,otras actividades de enfermeria,inyectables,2024-03-01,671,671
GAIOC JATUN AYLLU YURA,otras actividades de enfermeria,inyectables,2024-03-01,1054,1054
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2024-03-01,1616,1616
GIA-TIM,otras actividades de enfermeria,inyectables,2024-03-01,126,126
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2024-03-01,389,389
GUANAY,otras actividades de enfermeria,inyectables,2024-03-01,678,678
GUAQUI,otras actividades de enfermeria,inyectables,2024-03-01,228,228
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2024-03-01,18501,18501
GUTIERREZ,otras actividades de enfermeria,inyectables,2024-03-01,841,841
HUACARAJE,otras actividades de enfermeria,inyectables,2024-03-01,428,428
HUACARETA,otras actividades de enfermeria,inyectables,2024-03-01,2569,2569
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2024-03-01,308,308
HUACHACALLA,otras actividades de enfermeria,inyectables,2024-03-01,107,107
HUANUNI,otras actividades de enfermeria,inyectables,2024-03-01,6511,6511
HUARINA,otras actividades de enfermeria,inyectables,2024-03-01,467,467
HUATAJATA,otras actividades de enfermeria,inyectables,2024-03-01,128,128
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2024-03-01,242,242
HUMANATA,otras actividades de enfermeria,inyectables,2024-03-01,15,15
ICHOCA,otras actividades de enfermeria,inyectables,2024-03-01,134,134
ICLA,otras actividades de enfermeria,inyectables,2024-03-01,549,549
INCAHUASI,otras actividades de enfermeria,inyectables,2024-03-01,1121,1121
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2024-03-01,275,275
INQUISIVI,otras actividades de enfermeria,inyectables,2024-03-01,568,568
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2024-03-01,1017,1017
IXIAMAS,otras actividades de enfermeria,inyectables,2024-03-01,890,890
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2024-03-01,379,379
LA ASUNTA,otras actividades de enfermeria,inyectables,2024-03-01,2130,2130
LA GUARDIA,otras actividades de enfermeria,inyectables,2024-03-01,9498,9498
LA PAZ,otras actividades de enfermeria,inyectables,2024-03-01,322818,322818
LA RIVERA,otras actividades de enfermeria,inyectables,2024-03-01,41,41
LAGUNILLAS,otras actividades de enfermeria,inyectables,2024-03-01,428,428
LAJA,otras actividades de enfermeria,inyectables,2024-03-01,594,594
LAS CARRERAS,otras actividades de enfermeria,inyectables,2024-03-01,394,394
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2024-03-01,175,175
LLALLAGUA,otras actividades de enfermeria,inyectables,2024-03-01,6939,6939
LLICA,otras actividades de enfermeria,inyectables,2024-03-01,378,378
LORETO,otras actividades de enfermeria,inyectables,2024-03-01,280,280
LURIBAY,otras actividades de enfermeria,inyectables,2024-03-01,555,555
MACHACAMARCA,otras actividades de enfermeria,inyectables,2024-03-01,388,388
MACHARETI,otras actividades de enfermeria,inyectables,2024-03-01,768,768
MAGDALENA,otras actividades de enfermeria,inyectables,2024-03-01,2304,2304
MAIRANA,otras actividades de enfermeria,inyectables,2024-03-01,2052,2052
MALLA,otras actividades de enfermeria,inyectables,2024-03-01,91,91
MAPIRI,otras actividades de enfermeria,inyectables,2024-03-01,844,844
MECAPACA,otras actividades de enfermeria,inyectables,2024-03-01,298,298
MINEROS,otras actividades de enfermeria,inyectables,2024-03-01,1802,1802
MIZQUE,otras actividades de enfermeria,inyectables,2024-03-01,2813,2813
MOCOMOCO,otras actividades de enfermeria,inyectables,2024-03-01,279,279
MOJINETE,otras actividades de enfermeria,inyectables,2024-03-01,95,95
MOJOCOYA,otras actividades de enfermeria,inyectables,2024-03-01,982,982
MONTEAGUDO,otras actividades de enfermeria,inyectables,2024-03-01,7734,7734
MONTERO,otras actividades de enfermeria,inyectables,2024-03-01,35183,35183
MORO MORO,otras actividades de enfermeria,inyectables,2024-03-01,257,257
MOROCHATA,otras actividades de enfermeria,inyectables,2024-03-01,289,289
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2024-03-01,706,706
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2024-03-01,35,35
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2024-03-01,532,532
OCURI,otras actividades de enfermeria,inyectables,2024-03-01,701,701
OKINAWA,otras actividades de enfermeria,inyectables,2024-03-01,843,843
OMEREQUE,otras actividades de enfermeria,inyectables,2024-03-01,673,673
ORURO,otras actividades de enfermeria,inyectables,2024-03-01,130328,130328
PADCAYA,otras actividades de enfermeria,inyectables,2024-03-01,1618,1618
PADILLA,otras actividades de enfermeria,inyectables,2024-03-01,3444,3444
PAILON,otras actividades de enfermeria,inyectables,2024-03-01,4846,4846
PALCA,otras actividades de enfermeria,inyectables,2024-03-01,752,752
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2024-03-01,2963,2963
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2024-03-01,208,208
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2024-03-01,995,995
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2024-03-01,225,225
PASORAPA,otras actividades de enfermeria,inyectables,2024-03-01,721,721
PATACAMAYA,otras actividades de enfermeria,inyectables,2024-03-01,1166,1166
PAZÑA,otras actividades de enfermeria,inyectables,2024-03-01,320,320
PELECHUCO,otras actividades de enfermeria,inyectables,2024-03-01,376,376
POCOATA,otras actividades de enfermeria,inyectables,2024-03-01,672,672
POCONA,otras actividades de enfermeria,inyectables,2024-03-01,626,626
POJO (CBBA),otras actividades de enfermeria,inyectables,2024-03-01,721,721
POOPO,otras actividades de enfermeria,inyectables,2024-03-01,603,603
PORCO,otras actividades de enfermeria,inyectables,2024-03-01,719,719
POROMA,otras actividades de enfermeria,inyectables,2024-03-01,1271,1271
PORONGO,otras actividades de enfermeria,inyectables,2024-03-01,1641,1641
PORTACHUELO,otras actividades de enfermeria,inyectables,2024-03-01,1471,1471
PORVENIR,otras actividades de enfermeria,inyectables,2024-03-01,1203,1203
POSTRER VALLE,otras actividades de enfermeria,inyectables,2024-03-01,70,70
POTOSI,otras actividades de enfermeria,inyectables,2024-03-01,79966,79966
PRESTO,otras actividades de enfermeria,inyectables,2024-03-01,994,994
PUCARA,otras actividades de enfermeria,inyectables,2024-03-01,190,190
PUCARANI,otras actividades de enfermeria,inyectables,2024-03-01,777,777
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2024-03-01,253,253
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2024-03-01,296,296
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2024-03-01,938,938
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2024-03-01,177,177
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2024-03-01,2344,2344
PUERTO RICO,otras actividades de enfermeria,inyectables,2024-03-01,1479,1479
PUERTO SILES,otras actividades de enfermeria,inyectables,2024-03-01,312,312
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2024-03-01,2965,2965
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2024-03-01,10918,10918
PUNA,otras actividades de enfermeria,inyectables,2024-03-01,1243,1243
PUNATA,otras actividades de enfermeria,inyectables,2024-03-01,8275,8275
QUIABAYA,otras actividades de enfermeria,inyectables,2024-03-01,159,159
QUILLACOLLO,otras actividades de enfermeria,inyectables,2024-03-01,10391,10391
QUIME,otras actividades de enfermeria,inyectables,2024-03-01,529,529
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2024-03-01,390,390
RAQAYPAMPA(ETA),otras actividades de enfermeria,inyectables,2024-03-01,561,561
RAVELO,otras actividades de enfermeria,inyectables,2024-03-01,1320,1320
REYES,otras actividades de enfermeria,inyectables,2024-03-01,1328,1328
RIBERALTA,otras actividades de enfermeria,inyectables,2024-03-01,96606,96606
ROBORE,otras actividades de enfermeria,inyectables,2024-03-01,4940,4940
RURRENABAQUE,otras actividades de enfermeria,inyectables,2024-03-01,4222,4222
SABAYA,otras actividades de enfermeria,inyectables,2024-03-01,608,608
SACABA,otras actividades de enfermeria,inyectables,2024-03-01,13796,13796
SACABAMBA,otras actividades de enfermeria,inyectables,2024-03-01,146,146
SACACA,otras actividades de enfermeria,inyectables,2024-03-01,423,423
SAIPINA,otras actividades de enfermeria,inyectables,2024-03-01,558,558
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2024-03-01,634,634
SAMAIPATA,otras actividades de enfermeria,inyectables,2024-03-01,1151,1151
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2024-03-01,232,232
SAN ANDRES,otras actividades de enfermeria,inyectables,2024-03-01,914,914
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2024-03-01,96,96
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2024-03-01,109,109
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2024-03-01,657,657
SAN BENITO,otras actividades de enfermeria,inyectables,2024-03-01,231,231
SAN BORJA,otras actividades de enfermeria,inyectables,2024-03-01,3804,3804
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2024-03-01,2514,2514
SAN CARLOS,otras actividades de enfermeria,inyectables,2024-03-01,4570,4570
SAN IGNACIO,otras actividades de enfermeria,inyectables,2024-03-01,3724,3724
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2024-03-01,12287,12287
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2024-03-01,271,271
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2024-03-01,630,630
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2024-03-01,1755,1755
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2024-03-01,4925,4925
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2024-03-01,679,679
SAN JULIAN,otras actividades de enfermeria,inyectables,2024-03-01,5940,5940
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2024-03-01,560,560
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2024-03-01,1959,1959
SAN LUCAS,otras actividades de enfermeria,inyectables,2024-03-01,2973,2973
SAN MATIAS,otras actividades de enfermeria,inyectables,2024-03-01,4152,4152
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2024-03-01,1649,1649
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2024-03-01,200,200
SAN PEDRO,otras actividades de enfermeria,inyectables,2024-03-01,2189,2189
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2024-03-01,747,747
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2024-03-01,127,127
SAN PEDRO DE MACHA,otras actividades de enfermeria,inyectables,2024-03-01,891,891
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2024-03-01,136,136
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2024-03-01,472,472
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2024-03-01,358,358
SAN RAFAEL,otras actividades de enfermeria,inyectables,2024-03-01,1594,1594
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2024-03-01,886,886
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2024-03-01,1516,1516
SANTA ANA,otras actividades de enfermeria,inyectables,2024-03-01,3688,3688
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2024-03-01,465478,465478
SANTA ROSA,otras actividades de enfermeria,inyectables,2024-03-01,1012,1012
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2024-03-01,1023,1023
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2024-03-01,95,95
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2024-03-01,503,503
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2024-03-01,173,173
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2024-03-01,152,152
SANTIVAÑES,otras actividades de enfermeria,inyectables,2024-03-01,510,510
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2024-03-01,141,141
SAPAHAQUI,otras actividades de enfermeria,inyectables,2024-03-01,416,416
SENA,otras actividades de enfermeria,inyectables,2024-03-01,1541,1541
SHINAOTA,otras actividades de enfermeria,inyectables,2024-03-01,2685,2685
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2024-03-01,477,477
SICAYA,otras actividades de enfermeria,inyectables,2024-03-01,96,96
SIPE SIPE,otras actividades de enfermeria,inyectables,2024-03-01,1311,1311
SOPACHUY,otras actividades de enfermeria,inyectables,2024-03-01,709,709
SORACACHI,otras actividades de enfermeria,inyectables,2024-03-01,399,399
SORATA,otras actividades de enfermeria,inyectables,2024-03-01,984,984
SUCRE,otras actividades de enfermeria,inyectables,2024-03-01,144888,144888
TACACHI,otras actividades de enfermeria,inyectables,2024-03-01,26,26
TACACOMA,otras actividades de enfermeria,inyectables,2024-03-01,594,594
TACOBAMBA,otras actividades de enfermeria,inyectables,2024-03-01,430,430
TACOPAYA,otras actividades de enfermeria,inyectables,2024-03-01,167,167
TAHUA,otras actividades de enfermeria,inyectables,2024-03-01,145,145
TAPACARI,otras actividades de enfermeria,inyectables,2024-03-01,622,622
TARABUCO,otras actividades de enfermeria,inyectables,2024-03-01,2739,2739
TARACO,otras actividades de enfermeria,inyectables,2024-03-01,319,319
TARATA,otras actividades de enfermeria,inyectables,2024-03-01,248,248
TARIJA,otras actividades de enfermeria,inyectables,2024-03-01,99933,99933
TARVITA,otras actividades de enfermeria,inyectables,2024-03-01,1949,1949
TEOPONTE,otras actividades de enfermeria,inyectables,2024-03-01,562,562
TIAHUANACU,otras actividades de enfermeria,inyectables,2024-03-01,483,483
TINGUIPAYA,otras actividades de enfermeria,inyectables,2024-03-01,699,699
TIPUANI,otras actividades de enfermeria,inyectables,2024-03-01,839,839
TIQUIPAYA,otras actividades de enfermeria,inyectables,2024-03-01,1527,1527
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2024-03-01,521,521
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2024-03-01,189,189
TOCO,otras actividades de enfermeria,inyectables,2024-03-01,223,223
TODOS SANTOS,otras actividades de enfermeria,inyectables,2024-03-01,84,84
TOLATA,otras actividades de enfermeria,inyectables,2024-03-01,189,189
TOLEDO,otras actividades de enfermeria,inyectables,2024-03-01,229,229
TOMAVE,otras actividades de enfermeria,inyectables,2024-03-01,561,561
TOMINA,otras actividades de enfermeria,inyectables,2024-03-01,1080,1080
TORO TORO,otras actividades de enfermeria,inyectables,2024-03-01,723,723
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2024-03-01,899,899
TOTORA(ORR),otras actividades de enfermeria,inyectables,2024-03-01,192,192
TRIGAL,otras actividades de enfermeria,inyectables,2024-03-01,148,148
TRINIDAD,otras actividades de enfermeria,inyectables,2024-03-01,63317,63317
TUPIZA,otras actividades de enfermeria,inyectables,2024-03-01,7954,7954
