municipality,group,variable,month,Sueros,TOTAL
SENA,otras actividades de enfermeria,sueros,2024-03-01,107,107
SHINAOTA,otras actividades de enfermeria,sueros,2024-03-01,339,339
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2024-03-01,25,25
SICAYA,otras actividades de enfermeria,sueros,2024-03-01,1,1
SIPE SIPE,otras actividades de enfermeria,sueros,2024-03-01,55,55
SOPACHUY,otras actividades de enfermeria,sueros,2024-03-01,69,69
SORACACHI,otras actividades de enfermeria,sueros,2024-03-01,8,8
SORATA,otras actividades de enfermeria,sueros,2024-03-01,38,38
SUCRE,otras actividades de enfermeria,sueros,2024-03-01,34116,34116
TACACOMA,otras actividades de enfermeria,sueros,2024-03-01,27,27
TACOBAMBA,otras actividades de enfermeria,sueros,2024-03-01,10,10
TACOPAYA,otras actividades de enfermeria,sueros,2024-03-01,1,1
TAHUA,otras actividades de enfermeria,sueros,2024-03-01,7,7
TAPACARI,otras actividades de enfermeria,sueros,2024-03-01,39,39
TARABUCO,otras actividades de enfermeria,sueros,2024-03-01,332,332
TARACO,otras actividades de enfermeria,sueros,2024-03-01,6,6
TARATA,otras actividades de enfermeria,sueros,2024-03-01,18,18
TARIJA,otras actividades de enfermeria,sueros,2024-03-01,63887,63887
TARVITA,otras actividades de enfermeria,sueros,2024-03-01,97,97
TEOPONTE,otras actividades de enfermeria,sueros,2024-03-01,71,71
TIAHUANACU,otras actividades de enfermeria,sueros,2024-03-01,12,12
TINGUIPAYA,otras actividades de enfermeria,sueros,2024-03-01,7,7
TIPUANI,otras actividades de enfermeria,sueros,2024-03-01,111,111
TIQUIPAYA,otras actividades de enfermeria,sueros,2024-03-01,162,162
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2024-03-01,26,26
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,sueros,2024-03-01,9,9
TOCO,otras actividades de enfermeria,sueros,2024-03-01,16,16
TOLATA,otras actividades de enfermeria,sueros,2024-03-01,9,9
TOLEDO,otras actividades de enfermeria,sueros,2024-03-01,4,4
TOMAVE,otras actividades de enfermeria,sueros,2024-03-01,31,31
TOMINA,otras actividades de enfermeria,sueros,2024-03-01,43,43
TORO TORO,otras actividades de enfermeria,sueros,2024-03-01,18,18
TOTORA(CBBA),otras actividades de enfermeria,sueros,2024-03-01,91,91
TOTORA(ORR),otras actividades de enfermeria,sueros,2024-03-01,4,4
TRIGAL,otras actividades de enfermeria,sueros,2024-03-01,5,5
TRINIDAD,otras actividades de enfermeria,sueros,2024-03-01,16167,16167
TUPIZA,otras actividades de enfermeria,sueros,2024-03-01,1065,1065
TURCO,otras actividades de enfermeria,sueros,2024-03-01,22,22
UMALA,otras actividades de enfermeria,sueros,2024-03-01,1,1
UNCIA,otras actividades de enfermeria,sueros,2024-03-01,663,663
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2024-03-01,40,40
URUBICHA,otras actividades de enfermeria,sueros,2024-03-01,71,71
UYUNI,otras actividades de enfermeria,sueros,2024-03-01,1070,1070
VACAS,otras actividades de enfermeria,sueros,2024-03-01,2,2
VALLEGRANDE,otras actividades de enfermeria,sueros,2024-03-01,624,624
VIACHA,otras actividades de enfermeria,sueros,2024-03-01,684,684
VILA VILA,otras actividades de enfermeria,sueros,2024-03-01,4,4
VILLA CHARCAS,otras actividades de enfermeria,sueros,2024-03-01,37,37
VILLA MONTES,otras actividades de enfermeria,sueros,2024-03-01,1775,1775
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2024-03-01,51,51
VILLA RIVERO,otras actividades de enfermeria,sueros,2024-03-01,4,4
VILLA SERRANO,otras actividades de enfermeria,sueros,2024-03-01,52,52
VILLA TUNARI,otras actividades de enfermeria,sueros,2024-03-01,3042,3042
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2024-03-01,54,54
VILLAZON,otras actividades de enfermeria,sueros,2024-03-01,1455,1455
VINTO,otras actividades de enfermeria,sueros,2024-03-01,326,326
VITICHI,otras actividades de enfermeria,sueros,2024-03-01,29,29
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2024-03-01,1,1
WARNES,otras actividades de enfermeria,sueros,2024-03-01,2319,2319
YACO,otras actividades de enfermeria,sueros,2024-03-01,6,6
YACUIBA,otras actividades de enfermeria,sueros,2024-03-01,3199,3199
YAMPARAEZ,otras actividades de enfermeria,sueros,2024-03-01,19,19
YANACACHI,otras actividades de enfermeria,sueros,2024-03-01,20,20
YAPACANI,otras actividades de enfermeria,sueros,2024-03-01,1211,1211
YOCALLA,otras actividades de enfermeria,sueros,2024-03-01,6,6
YOTALA,otras actividades de enfermeria,sueros,2024-03-01,32,32
YUNCHARA,otras actividades de enfermeria,sueros,2024-03-01,15,15
ZUDAÑEZ,otras actividades de enfermeria,sueros,2024-03-01,27,27
ACACIO,otras actividades de enfermeria,sueros,2024-04-01,20,20
ACHACACHI,otras actividades de enfermeria,sueros,2024-04-01,242,242
ACHOCALLA,otras actividades de enfermeria,sueros,2024-04-01,11,11
AIQUILE,otras actividades de enfermeria,sueros,2024-04-01,223,223
ALCALA,otras actividades de enfermeria,sueros,2024-04-01,22,22
ALTO BENI,otras actividades de enfermeria,sueros,2024-04-01,48,48
ANCORAIMES,otras actividades de enfermeria,sueros,2024-04-01,13,13
ANDAMARCA,otras actividades de enfermeria,sueros,2024-04-01,14,14
ANTEQUERA,otras actividades de enfermeria,sueros,2024-04-01,4,4
ANZALDO,otras actividades de enfermeria,sueros,2024-04-01,42,42
APOLO,otras actividades de enfermeria,sueros,2024-04-01,54,54
ARAMPAMPA,otras actividades de enfermeria,sueros,2024-04-01,3,3
ARANI,otras actividades de enfermeria,sueros,2024-04-01,27,27
ARBIETO,otras actividades de enfermeria,sueros,2024-04-01,24,24
ARQUE,otras actividades de enfermeria,sueros,2024-04-01,21,21
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2024-04-01,1108,1108
ATOCHA,otras actividades de enfermeria,sueros,2024-04-01,319,319
AUCAPATA,otras actividades de enfermeria,sueros,2024-04-01,7,7
AYATA,otras actividades de enfermeria,sueros,2024-04-01,20,20
AYO AYO,otras actividades de enfermeria,sueros,2024-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2024-04-01,49,49
AZURDUY,otras actividades de enfermeria,sueros,2024-04-01,91,91
BATALLAS,otras actividades de enfermeria,sueros,2024-04-01,16,16
BAURES,otras actividades de enfermeria,sueros,2024-04-01,81,81
BELEN DE ANDAMARCA,otras actividades de enfermeria,sueros,2024-04-01,1,1
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2024-04-01,1,1
BELLA FLOR,otras actividades de enfermeria,sueros,2024-04-01,146,146
BERMEJO,otras actividades de enfermeria,sueros,2024-04-01,2125,2125
BETANZOS,otras actividades de enfermeria,sueros,2024-04-01,82,82
BOLIVAR,otras actividades de enfermeria,sueros,2024-04-01,3,3
BOLPEBRA,otras actividades de enfermeria,sueros,2024-04-01,10,10
BOYUIBE,otras actividades de enfermeria,sueros,2024-04-01,1,1
BUENA VISTA,otras actividades de enfermeria,sueros,2024-04-01,32,32
CABEZAS,otras actividades de enfermeria,sueros,2024-04-01,583,583
CAIROMA,otras actividades de enfermeria,sueros,2024-04-01,26,26
"CAIZA ""D""",otras actividades de enfermeria,sueros,2024-04-01,15,15
CAJUATA,otras actividades de enfermeria,sueros,2024-04-01,78,78
CALACOTO,otras actividades de enfermeria,sueros,2024-04-01,5,5
CALAMARCA,otras actividades de enfermeria,sueros,2024-04-01,15,15
CAMARGO,otras actividades de enfermeria,sueros,2024-04-01,503,503
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2024-04-01,69,69
CAMIRI,otras actividades de enfermeria,sueros,2024-04-01,163,163
CAPINOTA,otras actividades de enfermeria,sueros,2024-04-01,520,520
CAQUIAVIRI,otras actividades de enfermeria,sueros,2024-04-01,7,7
CARACOLLO,otras actividades de enfermeria,sueros,2024-04-01,21,21
CARANAVI,otras actividades de enfermeria,sueros,2024-04-01,1351,1351
CARAPARI,otras actividades de enfermeria,sueros,2024-04-01,177,177
CARIPUYO,otras actividades de enfermeria,sueros,2024-04-01,11,11
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2024-04-01,58,58
CATACORA,otras actividades de enfermeria,sueros,2024-04-01,3,3
CHACARILLA,otras actividades de enfermeria,sueros,2024-04-01,2,2
CHALLAPATA,otras actividades de enfermeria,sueros,2024-04-01,1144,1144
CHAQUI,otras actividades de enfermeria,sueros,2024-04-01,13,13
CHARAGUA,otras actividades de enfermeria,sueros,2024-04-01,364,364
CHARAÑA,otras actividades de enfermeria,sueros,2024-04-01,6,6
CHAYANTA,otras actividades de enfermeria,sueros,2024-04-01,26,26
CHIMORE,otras actividades de enfermeria,sueros,2024-04-01,144,144
CHIPAYA,otras actividades de enfermeria,sueros,2024-04-01,5,5
CHUA COCANI,otras actividades de enfermeria,sueros,2024-04-01,11,11
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2024-04-01,406,406
CHUMA,otras actividades de enfermeria,sueros,2024-04-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,sueros,2024-04-01,34,34
CKOCHAS,otras actividades de enfermeria,sueros,2024-04-01,31,31
CLIZA,otras actividades de enfermeria,sueros,2024-04-01,79,79
COBIJA,otras actividades de enfermeria,sueros,2024-04-01,2243,2243
COCAPATA,otras actividades de enfermeria,sueros,2024-04-01,18,18
COCHABAMBA,otras actividades de enfermeria,sueros,2024-04-01,52762,52762
COIPASA,otras actividades de enfermeria,sueros,2024-04-01,4,4
COLCAPIRHUA,otras actividades de enfermeria,sueros,2024-04-01,235,235
"COLCHA ""K""",otras actividades de enfermeria,sueros,2024-04-01,73,73
COLLANA,otras actividades de enfermeria,sueros,2024-04-01,10,10
COLOMI,otras actividades de enfermeria,sueros,2024-04-01,64,64
COLPA BELGICA,otras actividades de enfermeria,sueros,2024-04-01,61,61
COLQUECHACA,otras actividades de enfermeria,sueros,2024-04-01,24,24
COLQUENCHA,otras actividades de enfermeria,sueros,2024-04-01,11,11
COLQUIRI,otras actividades de enfermeria,sueros,2024-04-01,34,34
COMARAPA,otras actividades de enfermeria,sueros,2024-04-01,208,208
COMBAYA,otras actividades de enfermeria,sueros,2024-04-01,2,2
CONCEPCION,otras actividades de enfermeria,sueros,2024-04-01,564,564
COPACABANA,otras actividades de enfermeria,sueros,2024-04-01,14,14
CORIPATA,otras actividades de enfermeria,sueros,2024-04-01,161,161
CORO CORO,otras actividades de enfermeria,sueros,2024-04-01,18,18
COROICO,otras actividades de enfermeria,sueros,2024-04-01,490,490
CORQUE,otras actividades de enfermeria,sueros,2024-04-01,14,14
COTAGAITA,otras actividades de enfermeria,sueros,2024-04-01,111,111
COTOCA,otras actividades de enfermeria,sueros,2024-04-01,3726,3726
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2024-04-01,209,209
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,sueros,2024-04-01,7,7
CUEVO,otras actividades de enfermeria,sueros,2024-04-01,26,26
CULPINA,otras actividades de enfermeria,sueros,2024-04-01,86,86
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2024-04-01,5,5
CURVA,otras actividades de enfermeria,sueros,2024-04-01,18,18
DESAGUADERO,otras actividades de enfermeria,sueros,2024-04-01,15,15
EL ALTO,otras actividades de enfermeria,sueros,2024-04-01,19704,19704
EL CHORO,otras actividades de enfermeria,sueros,2024-04-01,9,9
EL PUENTE(STC),otras actividades de enfermeria,sueros,2024-04-01,194,194
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2024-04-01,19,19
EL TORNO,otras actividades de enfermeria,sueros,2024-04-01,1872,1872
EL VILLAR,otras actividades de enfermeria,sueros,2024-04-01,37,37
ENTRE RIOS TRJ,otras actividades de enfermeria,sueros,2024-04-01,183,183
ENTRE RIOS CBBA,otras actividades de enfermeria,sueros,2024-04-01,282,282
ESCOMA,otras actividades de enfermeria,sueros,2024-04-01,22,22
ESMERALDA,otras actividades de enfermeria,sueros,2024-04-01,1,1
EUCALIPTUS,otras actividades de enfermeria,sueros,2024-04-01,3,3
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2024-04-01,3,3
EXALTACION,otras actividades de enfermeria,sueros,2024-04-01,31,31
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2024-04-01,63,63
FILADELFIA,otras actividades de enfermeria,sueros,2024-04-01,49,49
GAIOC JATUN AYLLU YURA,otras actividades de enfermeria,sueros,2024-04-01,39,39
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2024-04-01,111,111
GIA-TIM,otras actividades de enfermeria,sueros,2024-04-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2024-04-01,29,29
GUANAY,otras actividades de enfermeria,sueros,2024-04-01,377,377
GUAQUI,otras actividades de enfermeria,sueros,2024-04-01,5,5
GUAYARAMERIN,otras actividades de enfermeria,sueros,2024-04-01,2648,2648
GUTIERREZ,otras actividades de enfermeria,sueros,2024-04-01,101,101
HUACARAJE,otras actividades de enfermeria,sueros,2024-04-01,25,25
HUACARETA,otras actividades de enfermeria,sueros,2024-04-01,221,221
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2024-04-01,41,41
HUACHACALLA,otras actividades de enfermeria,sueros,2024-04-01,2,2
HUANUNI,otras actividades de enfermeria,sueros,2024-04-01,475,475
HUARINA,otras actividades de enfermeria,sueros,2024-04-01,23,23
HUATAJATA,otras actividades de enfermeria,sueros,2024-04-01,14,14
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2024-04-01,13,13
HUMANATA,otras actividades de enfermeria,sueros,2024-04-01,1,1
ICHOCA,otras actividades de enfermeria,sueros,2024-04-01,6,6
ICLA,otras actividades de enfermeria,sueros,2024-04-01,27,27
INCAHUASI,otras actividades de enfermeria,sueros,2024-04-01,112,112
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2024-04-01,24,24
INQUISIVI,otras actividades de enfermeria,sueros,2024-04-01,12,12
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2024-04-01,71,71
IXIAMAS,otras actividades de enfermeria,sueros,2024-04-01,52,52
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2024-04-01,23,23
LA ASUNTA,otras actividades de enfermeria,sueros,2024-04-01,395,395
LA GUARDIA,otras actividades de enfermeria,sueros,2024-04-01,1181,1181
LA PAZ,otras actividades de enfermeria,sueros,2024-04-01,69607,69607
LA RIVERA,otras actividades de enfermeria,sueros,2024-04-01,2,2
LAGUNILLAS,otras actividades de enfermeria,sueros,2024-04-01,40,40
LAJA,otras actividades de enfermeria,sueros,2024-04-01,18,18
LAS CARRERAS,otras actividades de enfermeria,sueros,2024-04-01,37,37
LICOMA PAMPA,otras actividades de enfermeria,sueros,2024-04-01,6,6
LLALLAGUA,otras actividades de enfermeria,sueros,2024-04-01,1380,1380
LLICA,otras actividades de enfermeria,sueros,2024-04-01,13,13
LORETO,otras actividades de enfermeria,sueros,2024-04-01,42,42
LURIBAY,otras actividades de enfermeria,sueros,2024-04-01,18,18
MACHACAMARCA,otras actividades de enfermeria,sueros,2024-04-01,10,10
MACHARETI,otras actividades de enfermeria,sueros,2024-04-01,34,34
MAGDALENA,otras actividades de enfermeria,sueros,2024-04-01,259,259
MAIRANA,otras actividades de enfermeria,sueros,2024-04-01,223,223
MAPIRI,otras actividades de enfermeria,sueros,2024-04-01,192,192
MECAPACA,otras actividades de enfermeria,sueros,2024-04-01,12,12
MINEROS,otras actividades de enfermeria,sueros,2024-04-01,148,148
MIZQUE,otras actividades de enfermeria,sueros,2024-04-01,272,272
MOCOMOCO,otras actividades de enfermeria,sueros,2024-04-01,26,26
MOJINETE,otras actividades de enfermeria,sueros,2024-04-01,1,1
MOJOCOYA,otras actividades de enfermeria,sueros,2024-04-01,91,91
MONTEAGUDO,otras actividades de enfermeria,sueros,2024-04-01,1241,1241
MONTERO,otras actividades de enfermeria,sueros,2024-04-01,6613,6613
MORO MORO,otras actividades de enfermeria,sueros,2024-04-01,4,4
MOROCHATA,otras actividades de enfermeria,sueros,2024-04-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2024-04-01,47,47
NAZACARA DE PACAJES,otras actividades de enfermeria,sueros,2024-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2024-04-01,13,13
OCURI,otras actividades de enfermeria,sueros,2024-04-01,23,23
OKINAWA,otras actividades de enfermeria,sueros,2024-04-01,59,59
OMEREQUE,otras actividades de enfermeria,sueros,2024-04-01,68,68
ORURO,otras actividades de enfermeria,sueros,2024-04-01,34158,34158
PADCAYA,otras actividades de enfermeria,sueros,2024-04-01,88,88
PADILLA,otras actividades de enfermeria,sueros,2024-04-01,355,355
PAILON,otras actividades de enfermeria,sueros,2024-04-01,1025,1025
PALCA,otras actividades de enfermeria,sueros,2024-04-01,31,31
PALOS BLANCOS,otras actividades de enfermeria,sueros,2024-04-01,484,484
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2024-04-01,6,6
PAMPA GRANDE,otras actividades de enfermeria,sueros,2024-04-01,123,123
PAPEL PAMPA,otras actividades de enfermeria,sueros,2024-04-01,6,6
PASORAPA,otras actividades de enfermeria,sueros,2024-04-01,15,15
PATACAMAYA,otras actividades de enfermeria,sueros,2024-04-01,247,247
PAZÑA,otras actividades de enfermeria,sueros,2024-04-01,5,5
PELECHUCO,otras actividades de enfermeria,sueros,2024-04-01,6,6
POCOATA,otras actividades de enfermeria,sueros,2024-04-01,26,26
POCONA,otras actividades de enfermeria,sueros,2024-04-01,11,11
POJO (CBBA),otras actividades de enfermeria,sueros,2024-04-01,36,36
POOPO,otras actividades de enfermeria,sueros,2024-04-01,12,12
PORCO,otras actividades de enfermeria,sueros,2024-04-01,11,11
POROMA,otras actividades de enfermeria,sueros,2024-04-01,56,56
PORONGO,otras actividades de enfermeria,sueros,2024-04-01,178,178
PORTACHUELO,otras actividades de enfermeria,sueros,2024-04-01,512,512
PORVENIR,otras actividades de enfermeria,sueros,2024-04-01,130,130
POSTRER VALLE,otras actividades de enfermeria,sueros,2024-04-01,10,10
POTOSI,otras actividades de enfermeria,sueros,2024-04-01,6175,6175
PRESTO,otras actividades de enfermeria,sueros,2024-04-01,58,58
PUCARA,otras actividades de enfermeria,sueros,2024-04-01,25,25
PUCARANI,otras actividades de enfermeria,sueros,2024-04-01,61,61
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2024-04-01,10,10
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2024-04-01,9,9
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2024-04-01,127,127
PUERTO PEREZ,otras actividades de enfermeria,sueros,2024-04-01,4,4
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2024-04-01,329,329
PUERTO RICO,otras actividades de enfermeria,sueros,2024-04-01,73,73
PUERTO SILES,otras actividades de enfermeria,sueros,2024-04-01,24,24
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2024-04-01,597,597
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2024-04-01,1997,1997
PUNA,otras actividades de enfermeria,sueros,2024-04-01,42,42
PUNATA,otras actividades de enfermeria,sueros,2024-04-01,1260,1260
QUIABAYA,otras actividades de enfermeria,sueros,2024-04-01,7,7
QUILLACOLLO,otras actividades de enfermeria,sueros,2024-04-01,1877,1877
QUIME,otras actividades de enfermeria,sueros,2024-04-01,6,6
QUIRUSILLAS,otras actividades de enfermeria,sueros,2024-04-01,35,35
RAQAYPAMPA(ETA),otras actividades de enfermeria,sueros,2024-04-01,25,25
RAVELO,otras actividades de enfermeria,sueros,2024-04-01,38,38
REYES,otras actividades de enfermeria,sueros,2024-04-01,68,68
RIBERALTA,otras actividades de enfermeria,sueros,2024-04-01,14838,14838
ROBORE,otras actividades de enfermeria,sueros,2024-04-01,691,691
RURRENABAQUE,otras actividades de enfermeria,sueros,2024-04-01,242,242
SABAYA,otras actividades de enfermeria,sueros,2024-04-01,34,34
SACABA,otras actividades de enfermeria,sueros,2024-04-01,3099,3099
SACABAMBA,otras actividades de enfermeria,sueros,2024-04-01,13,13
SACACA,otras actividades de enfermeria,sueros,2024-04-01,24,24
SAIPINA,otras actividades de enfermeria,sueros,2024-04-01,211,211
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2024-04-01,30,30
SAMAIPATA,otras actividades de enfermeria,sueros,2024-04-01,89,89
SAN AGUSTIN,otras actividades de enfermeria,sueros,2024-04-01,3,3
SAN ANDRES,otras actividades de enfermeria,sueros,2024-04-01,114,114
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2024-04-01,11,11
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2024-04-01,11,11
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2024-04-01,9,9
SAN BENITO,otras actividades de enfermeria,sueros,2024-04-01,670,670
SAN BORJA,otras actividades de enfermeria,sueros,2024-04-01,492,492
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2024-04-01,467,467
SAN CARLOS,otras actividades de enfermeria,sueros,2024-04-01,898,898
SAN IGNACIO,otras actividades de enfermeria,sueros,2024-04-01,437,437
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2024-04-01,1547,1547
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2024-04-01,21,21
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2024-04-01,51,51
SAN JOAQUIN,otras actividades de enfermeria,sueros,2024-04-01,167,167
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2024-04-01,666,666
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2024-04-01,179,179
SAN JULIAN,otras actividades de enfermeria,sueros,2024-04-01,999,999
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2024-04-01,82,82
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2024-04-01,166,166
SAN LUCAS,otras actividades de enfermeria,sueros,2024-04-01,420,420
SAN MATIAS,otras actividades de enfermeria,sueros,2024-04-01,360,360
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2024-04-01,104,104
SAN PABLO DE LIPEZ,otras actividades de enfermeria,sueros,2024-04-01,4,4
SAN PEDRO,otras actividades de enfermeria,sueros,2024-04-01,205,205
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2024-04-01,31,31
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2024-04-01,3,3
SAN PEDRO DE MACHA,otras actividades de enfermeria,sueros,2024-04-01,19,19
SAN PEDRO DE QUEMES,otras actividades de enfermeria,sueros,2024-04-01,2,2
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2024-04-01,29,29
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2024-04-01,11,11
SAN RAFAEL,otras actividades de enfermeria,sueros,2024-04-01,56,56
SAN RAMON BENI,otras actividades de enfermeria,sueros,2024-04-01,132,132
SAN RAMON SCZ,otras actividades de enfermeria,sueros,2024-04-01,163,163
SANTA ANA,otras actividades de enfermeria,sueros,2024-04-01,504,504
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2024-04-01,104508,104508
SANTA ROSA,otras actividades de enfermeria,sueros,2024-04-01,151,151
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2024-04-01,132,132
SANTIAGO DE CALLAPA,otras actividades de enfermeria,sueros,2024-04-01,5,5
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2024-04-01,12,12
SANTIAGO DE HUATA,otras actividades de enfermeria,sueros,2024-04-01,10,10
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2024-04-01,8,8
SANTIVAÑES,otras actividades de enfermeria,sueros,2024-04-01,13,13
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2024-04-01,11,11
SAPAHAQUI,otras actividades de enfermeria,sueros,2024-04-01,25,25
SENA,otras actividades de enfermeria,sueros,2024-04-01,96,96
SHINAOTA,otras actividades de enfermeria,sueros,2024-04-01,367,367
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2024-04-01,27,27
SICAYA,otras actividades de enfermeria,sueros,2024-04-01,2,2
SIPE SIPE,otras actividades de enfermeria,sueros,2024-04-01,98,98
SOPACHUY,otras actividades de enfermeria,sueros,2024-04-01,61,61
SORACACHI,otras actividades de enfermeria,sueros,2024-04-01,9,9
SORATA,otras actividades de enfermeria,sueros,2024-04-01,48,48
SUCRE,otras actividades de enfermeria,sueros,2024-04-01,30147,30147
TACACHI,otras actividades de enfermeria,sueros,2024-04-01,1,1
TACACOMA,otras actividades de enfermeria,sueros,2024-04-01,27,27
TACOBAMBA,otras actividades de enfermeria,sueros,2024-04-01,4,4
TACOPAYA,otras actividades de enfermeria,sueros,2024-04-01,4,4
TAHUA,otras actividades de enfermeria,sueros,2024-04-01,6,6
TAPACARI,otras actividades de enfermeria,sueros,2024-04-01,37,37
TARABUCO,otras actividades de enfermeria,sueros,2024-04-01,382,382
TARACO,otras actividades de enfermeria,sueros,2024-04-01,11,11
TARATA,otras actividades de enfermeria,sueros,2024-04-01,33,33
TARIJA,otras actividades de enfermeria,sueros,2024-04-01,66437,66437
TARVITA,otras actividades de enfermeria,sueros,2024-04-01,211,211
TEOPONTE,otras actividades de enfermeria,sueros,2024-04-01,60,60
TIAHUANACU,otras actividades de enfermeria,sueros,2024-04-01,18,18
TINGUIPAYA,otras actividades de enfermeria,sueros,2024-04-01,26,26
TIPUANI,otras actividades de enfermeria,sueros,2024-04-01,150,150
TIQUIPAYA,otras actividades de enfermeria,sueros,2024-04-01,169,169
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2024-04-01,41,41
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,sueros,2024-04-01,8,8
TOCO,otras actividades de enfermeria,sueros,2024-04-01,17,17
TODOS SANTOS,otras actividades de enfermeria,sueros,2024-04-01,4,4
TOLATA,otras actividades de enfermeria,sueros,2024-04-01,13,13
TOLEDO,otras actividades de enfermeria,sueros,2024-04-01,156,156
TOMAVE,otras actividades de enfermeria,sueros,2024-04-01,18,18
TOMINA,otras actividades de enfermeria,sueros,2024-04-01,55,55
TORO TORO,otras actividades de enfermeria,sueros,2024-04-01,28,28
TOTORA(CBBA),otras actividades de enfermeria,sueros,2024-04-01,81,81
TOTORA(ORR),otras actividades de enfermeria,sueros,2024-04-01,5,5
TRIGAL,otras actividades de enfermeria,sueros,2024-04-01,10,10
TRINIDAD,otras actividades de enfermeria,sueros,2024-04-01,18958,18958
TUPIZA,otras actividades de enfermeria,sueros,2024-04-01,2689,2689
TURCO,otras actividades de enfermeria,sueros,2024-04-01,17,17
UMALA,otras actividades de enfermeria,sueros,2024-04-01,3,3
UNCIA,otras actividades de enfermeria,sueros,2024-04-01,731,731
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2024-04-01,77,77
URUBICHA,otras actividades de enfermeria,sueros,2024-04-01,108,108
UYUNI,otras actividades de enfermeria,sueros,2024-04-01,1375,1375
VACAS,otras actividades de enfermeria,sueros,2024-04-01,5,5
VALLEGRANDE,otras actividades de enfermeria,sueros,2024-04-01,944,944
VIACHA,otras actividades de enfermeria,sueros,2024-04-01,654,654
VILA VILA,otras actividades de enfermeria,sueros,2024-04-01,13,13
VILLA CHARCAS,otras actividades de enfermeria,sueros,2024-04-01,34,34
VILLA MONTES,otras actividades de enfermeria,sueros,2024-04-01,3429,3429
