municipality,group,variable,month,Curaciones y/o suturas,TOTAL
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,128,128
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,763,763
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,8,8
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,266,266
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,278,278
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,231,231
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,97,97
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,13,13
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,339,339
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,158,158
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,52,52
SAN PEDRO DE MACHA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,57,57
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,3,3
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,58,58
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,9,9
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,105,105
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,154,154
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,19,19
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,936,936
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,881252,881252
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,241,241
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,180,180
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,18,18
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,52,52
SANTIAGO DE HUATA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,33,33
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,29,29
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,109,109
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,15,15
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,72,72
SENA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,52,52
SHINAOTA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,481,481
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,187,187
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,24,24
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,290,290
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,52,52
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,40,40
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,145,145
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,12449,12449
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,7,7
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,100,100
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,34,34
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,16,16
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,9,9
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,62,62
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,5421,5421
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,66,66
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,105,105
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,9390,9390
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,84,84
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,125,125
TIAHUANACU,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,121,121
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,61,61
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,100,100
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,970,970
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,131,131
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,28,28
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,94,94
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,9,9
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,31,31
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,32,32
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,58,58
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,94,94
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,95,95
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,75,75
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,30,30
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,6,6
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,6550,6550
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,904,904
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,29,29
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,49,49
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,382,382
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,226,226
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,36,36
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,1839,1839
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,37,37
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,838,838
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,906,906
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,13,13
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,89,89
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,1262,1262
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,7,7
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,29,29
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,105,105
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,1655,1655
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,95,95
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,836,836
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,570,570
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,55,55
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,20,20
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,2496,2496
YACO,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,36,36
YACUIBA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,3000,3000
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,82,82
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,81,81
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,1613,1613
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,37,37
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,101,101
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,30,30
YUNGUYO DE LITORAL,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,3,3
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2024-03-01,149,149
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,35,35
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,266,266
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,166,166
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,145,145
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,4,4
ALCALA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,57,57
ALTO BENI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,180,180
ANCORAIMES,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,46,46
ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,55,55
ANTEQUERA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,11,11
ANZALDO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,86,86
APOLO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,114,114
ARAMPAMPA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,28,28
ARANI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,147,147
ARBIETO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,191,191
ARQUE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,74,74
ASCENCION DE GUARAYOS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,1209,1209
ATOCHA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,405,405
AUCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,59,59
AYATA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,64,64
AYO AYO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,63,63
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,152,152
AZURDUY,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,71,71
BATALLAS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,130,130
BAURES,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,212,212
BELEN DE ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,6,6
BELEN DE URMIRI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,7,7
BELLA FLOR,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,21,21
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,1760,1760
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,277,277
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,12,12
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,34,34
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,14,14
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,99,99
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,585,585
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,123,123
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,150,150
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,110,110
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,27,27
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,71,71
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,244,244
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,33,33
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,227,227
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,128,128
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,32,32
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,199,199
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,976,976
CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,2,2
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,203,203
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,43,43
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,152,152
CATACORA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,16,16
CHACARILLA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,22,22
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,819,819
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,62,62
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,224,224
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,26,26
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,94,94
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,185,185
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,7,7
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,1,1
CHUA COCANI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,18,18
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,239,239
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,77,77
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,127,127
CKOCHAS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,79,79
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,35,35
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,2087,2087
COCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,78,78
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,15977,15977
COIPASA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,7,7
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,706,706
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,140,140
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,44,44
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,289,289
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,192,192
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,59,59
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,160,160
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,649,649
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,9,9
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,328,328
COMBAYA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,30,30
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,1125,1125
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,115,115
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,114,114
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,65,65
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,473,473
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,60,60
COTAGAITA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,433,433
COTOCA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,2510,2510
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,6,6
CUATRO CAÑADAS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,406,406
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,15,15
CUEVO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,32,32
CULPINA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,141,141
CURAHUARA DE CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,24,24
CURVA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,16,16
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,59,59
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,23683,23683
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,28,28
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,269,269
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,71,71
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,2479,2479
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,26,26
ENTRE RIOS TRJ,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,228,228
ENTRE RIOS CBBA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,772,772
ESCARA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,3,3
ESCOMA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,46,46
ESMERALDA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,11,11
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,30,30
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,2,2
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,39,39
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,597,597
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,62,62
GAIOC JATUN AYLLU YURA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,53,53
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,300,300
GIA-TIM,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,65,65
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,134,134
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,64,64
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,799,799
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,36,36
HUACARAJE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,98,98
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,86,86
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,16,16
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,6,6
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,569,569
HUARINA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,81,81
HUATAJATA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,36,36
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,52,52
HUMANATA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,7,7
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,15,15
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,61,61
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,100,100
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,10,10
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,129,129
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,61,61
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,123,123
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,91,91
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,400,400
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,2846,2846
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,30066,30066
LA RIVERA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,7,7
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,70,70
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,188,188
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,34,34
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,19,19
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,1297,1297
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,36,36
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,18,18
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,82,82
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,53,53
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,62,62
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,289,289
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,218,218
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,6,6
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,111,111
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,144,144
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,199,199
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,410,410
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,121,121
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,7,7
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,161,161
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,350,350
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,6557,6557
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,37,37
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,35,35
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,35,35
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,13,13
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,87,87
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,84,84
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,32,32
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,11230,11230
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,180,180
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,135,135
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,904,904
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,164,164
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,438,438
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,12,12
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,128,128
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,78,78
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,17,17
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,280,280
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,41,41
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,53,53
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,160,160
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,166,166
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,106,106
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,80,80
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,42,42
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,43,43
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,332,332
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,362,362
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,121,121
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,58,58
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,4800,4800
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,102,102
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,12,12
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,337,337
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,59,59
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,89,89
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,81,81
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,38,38
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,466,466
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,169,169
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,34,34
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,494,494
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,1060,1060
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,177,177
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,1588,1588
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,23,23
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,1855,1855
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,34,34
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,34,34
RAQAYPAMPA(ETA),otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,39,39
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,65,65
REYES,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,195,195
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,25683,25683
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,533,533
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,241,241
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2024-04-01,18,18
