municipality,group,variable,month,AQV femenino,TOTAL
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,15,15
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,5,5
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,9,9
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,2,2
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,9,9
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,17,17
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,4,4
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,1,1
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,15,15
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,17,17
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,3,3
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,1,1
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,2,2
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,3,3
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,5,5
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,3,3
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,3,3
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,4,4
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,9,9
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,7,7
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,3,3
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,4,4
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,2,2
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,2,2
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,5,5
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,2,2
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,3,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,62,62
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,8,8
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,29,29
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,17,17
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,7,7
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,8,8
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,10,10
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,3,3
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,2,2
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,11,11
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-06-01,4,4
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,1,1
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,1,1
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,2,2
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,2,2
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,2,2
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,1,1
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,4,4
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,20,20
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,1,1
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,1,1
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,5,5
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,13,13
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,4,4
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,10,10
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,18,18
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,5,5
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,4,4
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,5,5
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,2,2
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,1,1
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,5,5
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,3,3
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,8,8
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,10,10
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,4,4
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,1,1
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,2,2
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,9,9
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,3,3
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,3,3
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,6,6
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,1,1
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,7,7
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,2,2
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,2,2
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,5,5
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,100,100
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,3,3
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,2,2
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,61,61
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,24,24
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,7,7
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,4,4
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,3,3
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,12,12
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-07-01,3,3
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,1,1
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,4,4
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,6,6
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,2,2
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,4,4
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,18,18
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,2,2
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,1,1
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,11,11
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,8,8
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,6,6
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,16,16
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,7,7
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,6,6
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,8,8
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,6,6
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,3,3
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,3,3
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,2,2
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,11,11
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,1,1
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,1,1
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,1,1
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,2,2
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,4,4
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,3,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,64,64
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,1,1
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,43,43
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,22,22
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,4,4
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,6,6
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,17,17
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,6,6
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,20,20
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,2,2
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-08-01,5,5
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,3,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,1,1
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,2,2
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,3,3
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,2,2
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,3,3
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,12,12
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,23,23
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,2,2
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,4,4
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,2,2
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,2,2
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,12,12
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,5,5
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,23,23
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,2,2
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,14,14
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,3,3
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,6,6
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,9,9
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,3,3
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,3,3
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,1,1
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,2,2
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,3,3
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,10,10
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,49,49
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,2,2
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,5,5
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,1,1
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,18,18
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,55,55
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,4,4
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,1,1
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,24,24
TARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,2,2
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,21,21
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,3,3
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,6,6
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,21,21
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,4,4
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,1,1
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-09-01,2,2
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,2,2
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,1,1
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,1,1
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,2,2
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,6,6
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,5,5
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,37,37
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,1,1
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,2,2
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,10,10
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,3,3
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,13,13
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,5,5
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,8,8
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,13,13
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,3,3
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,4,4
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,2,2
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,4,4
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,1,1
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,9,9
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,6,6
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,2,2
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,2,2
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,10,10
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,5,5
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,3,3
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,1,1
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,94,94
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,1,1
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,1,1
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,17,17
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,17,17
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,8,8
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,19,19
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,7,7
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,7,7
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,8,8
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,2,2
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-10-01,4,4
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,4,4
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,2,2
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,2,2
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,2,2
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,2,2
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,12,12
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,47,47
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,3,3
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,3,3
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,6,6
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,18,18
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,14,14
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,33,33
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,1,1
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,4,4
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,2,2
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,16,16
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,3,3
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,10,10
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2009-11-01,8,8
