municipality,group,variable,month,Condón: Usuarias(os) Nuevas (os),TOTAL
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,5,5
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,102,102
TACACOMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,4,4
TACOBAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,4,4
TACOPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,1,1
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,4,4
TARACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,2,2
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,390,390
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,11,11
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,7,7
TINGUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,6,6
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,3,3
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,5,5
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,2,2
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,1,1
TOMINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,3,3
TORO TORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,2,2
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,3,3
TOTORA(ORR),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,3,3
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,119,119
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,73,73
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,20,20
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,4,4
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,1,1
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,5,5
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,1,1
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,6,6
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,9,9
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,2,2
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,1,1
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,6,6
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,20,20
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,11,11
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,5,5
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,2,2
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,1,1
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,71,71
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,6,6
YANACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,1,1
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,22,22
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,1,1
YUNCHARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,3,3
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-03-01,2,2
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,5,5
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,14,14
ALALAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
ALCALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,8,8
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
ANTEQUERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,5,5
ARBIETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
AYO AYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
BATALLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
BELEN DE URMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
BOLPEBRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
"CAIZA ""D""","anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,7,7
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,13,13
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,16,16
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,8,8
CAQUIAVIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,8,8
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,5,5
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,7,7
CHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
CHAYANTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,5,5
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
CHIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
CHUMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,9,9
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,7,7
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,507,507
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,5,5
COLLANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
COLQUECHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,24,24
COLQUENCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,6,6
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,11,11
COROICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,12,12
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,9,9
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,15,15
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
CUEVO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,7,7
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,257,257
EL CHORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,8,8
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,22,22
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,5,5
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,27,27
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,12,12
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
FILADELFIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,55,55
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,9,9
HUARACAJE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,5,5
ICHOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
ICLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,13,13
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,7,7
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,11,11
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,26,26
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,171,171
LA RIVERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,13,13
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,14,14
LLICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,13,13
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
MACHACAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,11,11
MOCOMOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,6,6
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,11,11
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,49,49
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,11,11
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,188,188
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
PALCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,5,5
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,15,15
PAMPA AULLAGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
PELECHUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,13,13
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,7,7
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
PORCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,8,8
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,26,26
PRESTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,29,29
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,15,15
PUERTO SILES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,10,10
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,5,5
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,25,25
QUIABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,4,4
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,7,7
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,5,5
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,5,5
SABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,10,10
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,8,8
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,10,10
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,9,9
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,6,6
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,12,12
SAN JAVIER(BNI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
SAN JOAQUIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,3,3
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,2,2
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,9,9
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,6,6
SAN LORENZO(PND),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,1,1
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2009-04-01,7,7
