municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
SAN IGNACIO DE VELASCO,referencias,pacientes referidos a otros establecimientos,2005-03-01,11,11
SAN JAVIER(BNI),referencias,pacientes referidos a otros establecimientos,2005-03-01,4,4
SAN JOAQUIN,referencias,pacientes referidos a otros establecimientos,2005-03-01,1,1
SAN JOSE DE CHIQUITOS,referencias,pacientes referidos a otros establecimientos,2005-03-01,2,2
SAN JUAN DE YAPACANI,referencias,pacientes referidos a otros establecimientos,2005-03-01,9,9
SAN JULIAN,referencias,pacientes referidos a otros establecimientos,2005-03-01,28,28
SAN LORENZO(PND),referencias,pacientes referidos a otros establecimientos,2005-03-01,1,1
SAN LORENZO(TJA),referencias,pacientes referidos a otros establecimientos,2005-03-01,23,23
SAN LUCAS,referencias,pacientes referidos a otros establecimientos,2005-03-01,15,15
SAN MATIAS,referencias,pacientes referidos a otros establecimientos,2005-03-01,15,15
SAN MIGUEL DE VELASCO,referencias,pacientes referidos a otros establecimientos,2005-03-01,4,4
SAN PEDRO,referencias,pacientes referidos a otros establecimientos,2005-03-01,21,21
SAN PEDRO DE BUENA VISTA,referencias,pacientes referidos a otros establecimientos,2005-03-01,7,7
SAN PEDRO DE TIQUINA,referencias,pacientes referidos a otros establecimientos,2005-03-01,4,4
SAN RAFAEL,referencias,pacientes referidos a otros establecimientos,2005-03-01,4,4
SAN RAMON,referencias,pacientes referidos a otros establecimientos,2005-03-01,1,1
SAN RAMON,referencias,pacientes referidos a otros establecimientos,2005-03-01,2,2
SANTA ANA,referencias,pacientes referidos a otros establecimientos,2005-03-01,1,1
SANTA CRUZ DE LA SIERRA,referencias,pacientes referidos a otros establecimientos,2005-03-01,1482,1482
SANTA ROSA DEL SARA,referencias,pacientes referidos a otros establecimientos,2005-03-01,11,11
SANTIAGO DE CALLAPA,referencias,pacientes referidos a otros establecimientos,2005-03-01,2,2
SANTIAGO DE HUARI,referencias,pacientes referidos a otros establecimientos,2005-03-01,10,10
SENA,referencias,pacientes referidos a otros establecimientos,2005-03-01,5,5
SICA SICA (VILLA AROMA),referencias,pacientes referidos a otros establecimientos,2005-03-01,5,5
SICAYA,referencias,pacientes referidos a otros establecimientos,2005-03-01,4,4
SIPE SIPE,referencias,pacientes referidos a otros establecimientos,2005-03-01,18,18
SOPACHUY,referencias,pacientes referidos a otros establecimientos,2005-03-01,2,2
SORACACHI,referencias,pacientes referidos a otros establecimientos,2005-03-01,4,4
SORATA,referencias,pacientes referidos a otros establecimientos,2005-03-01,6,6
SUCRE,referencias,pacientes referidos a otros establecimientos,2005-03-01,829,829
TACACOMA,referencias,pacientes referidos a otros establecimientos,2005-03-01,2,2
TACOBAMBA,referencias,pacientes referidos a otros establecimientos,2005-03-01,5,5
TACOPAYA,referencias,pacientes referidos a otros establecimientos,2005-03-01,11,11
TAPACARI,referencias,pacientes referidos a otros establecimientos,2005-03-01,18,18
TARABUCO,referencias,pacientes referidos a otros establecimientos,2005-03-01,28,28
TARACO,referencias,pacientes referidos a otros establecimientos,2005-03-01,2,2
TARIJA,referencias,pacientes referidos a otros establecimientos,2005-03-01,76,76
TARVITA,referencias,pacientes referidos a otros establecimientos,2005-03-01,17,17
TEOPONTE,referencias,pacientes referidos a otros establecimientos,2005-03-01,1,1
TIAWANACU,referencias,pacientes referidos a otros establecimientos,2005-03-01,4,4
TINGUIPAYA,referencias,pacientes referidos a otros establecimientos,2005-03-01,2,2
TIPUANI,referencias,pacientes referidos a otros establecimientos,2005-03-01,1,1
TIQUIPAYA,referencias,pacientes referidos a otros establecimientos,2005-03-01,24,24
TIRAQUE (CBBA),referencias,pacientes referidos a otros establecimientos,2005-03-01,10,10
TOLATA,referencias,pacientes referidos a otros establecimientos,2005-03-01,1,1
TOLEDO,referencias,pacientes referidos a otros establecimientos,2005-03-01,7,7
TOMAVE,referencias,pacientes referidos a otros establecimientos,2005-03-01,3,3
TOMINA,referencias,pacientes referidos a otros establecimientos,2005-03-01,3,3
TORO TORO,referencias,pacientes referidos a otros establecimientos,2005-03-01,1,1
TOTORA(CBBA),referencias,pacientes referidos a otros establecimientos,2005-03-01,1,1
TOTORA(ORR),referencias,pacientes referidos a otros establecimientos,2005-03-01,1,1
TRIGAL,referencias,pacientes referidos a otros establecimientos,2005-03-01,3,3
TRINIDAD,referencias,pacientes referidos a otros establecimientos,2005-03-01,96,96
TUPIZA,referencias,pacientes referidos a otros establecimientos,2005-03-01,96,96
UNCIA,referencias,pacientes referidos a otros establecimientos,2005-03-01,27,27
URIONDO (A. CONCEPCION),referencias,pacientes referidos a otros establecimientos,2005-03-01,15,15
URUBICHA,referencias,pacientes referidos a otros establecimientos,2005-03-01,5,5
UYUNI,referencias,pacientes referidos a otros establecimientos,2005-03-01,30,30
VACAS,referencias,pacientes referidos a otros establecimientos,2005-03-01,10,10
VALLEGRANDE,referencias,pacientes referidos a otros establecimientos,2005-03-01,50,50
VIACHA,referencias,pacientes referidos a otros establecimientos,2005-03-01,155,155
VILA VILA,referencias,pacientes referidos a otros establecimientos,2005-03-01,2,2
VILLA MONTES,referencias,pacientes referidos a otros establecimientos,2005-03-01,14,14
VILLA RIVERO,referencias,pacientes referidos a otros establecimientos,2005-03-01,4,4
VILLA SERRANO,referencias,pacientes referidos a otros establecimientos,2005-03-01,3,3
VILLA TUNARI,referencias,pacientes referidos a otros establecimientos,2005-03-01,49,49
VILLA VACA GUZMAN (MUYUPAMPA),referencias,pacientes referidos a otros establecimientos,2005-03-01,4,4
VILLAZON,referencias,pacientes referidos a otros establecimientos,2005-03-01,155,155
VITICHI,referencias,pacientes referidos a otros establecimientos,2005-03-01,10,10
WARNES,referencias,pacientes referidos a otros establecimientos,2005-03-01,11,11
YACO,referencias,pacientes referidos a otros establecimientos,2005-03-01,1,1
YACUIBA,referencias,pacientes referidos a otros establecimientos,2005-03-01,70,70
YAMPARAEZ,referencias,pacientes referidos a otros establecimientos,2005-03-01,15,15
YANACACHI,referencias,pacientes referidos a otros establecimientos,2005-03-01,2,2
YAPACANI,referencias,pacientes referidos a otros establecimientos,2005-03-01,28,28
YOCALLA,referencias,pacientes referidos a otros establecimientos,2005-03-01,8,8
YOTALA,referencias,pacientes referidos a otros establecimientos,2005-03-01,3,3
YUNCHARA,referencias,pacientes referidos a otros establecimientos,2005-03-01,5,5
ZUDAÑEZ,referencias,pacientes referidos a otros establecimientos,2005-03-01,6,6
ACACIO,referencias,pacientes referidos a otros establecimientos,2005-04-01,9,9
ACHACACHI,referencias,pacientes referidos a otros establecimientos,2005-04-01,29,29
ACHOCALLA,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
AIQUILE,referencias,pacientes referidos a otros establecimientos,2005-04-01,23,23
ALCALA,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
ANCORAIMES,referencias,pacientes referidos a otros establecimientos,2005-04-01,7,7
ANDAMARCA,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
ANZALDO,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
ARAMPAMPA,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
ARBIETO,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
ASCENCION DE GUARAYOS,referencias,pacientes referidos a otros establecimientos,2005-04-01,8,8
ATOCHA,referencias,pacientes referidos a otros establecimientos,2005-04-01,58,58
AUCAPATA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
AYATA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),referencias,pacientes referidos a otros establecimientos,2005-04-01,15,15
AZURDUY,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
BATALLAS,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
BAURES,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
BELEN DE ANDAMARCA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
BERMEJO,referencias,pacientes referidos a otros establecimientos,2005-04-01,73,73
BETANZOS,referencias,pacientes referidos a otros establecimientos,2005-04-01,37,37
BOLIVAR,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
BOYUIBE,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
BUENA VISTA,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
CABEZAS,referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
CAIROMA,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
"CAIZA ""D""",referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
CALAMARCA,referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
CAMARGO,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
CAMATAQUI (C. VILLA ABECIA),referencias,pacientes referidos a otros establecimientos,2005-04-01,7,7
CAMIRI,referencias,pacientes referidos a otros establecimientos,2005-04-01,21,21
CAPINOTA,referencias,pacientes referidos a otros establecimientos,2005-04-01,11,11
CARACOLLO,referencias,pacientes referidos a otros establecimientos,2005-04-01,17,17
CARANAVI,referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
CARAPARI,referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
CHALLAPATA,referencias,pacientes referidos a otros establecimientos,2005-04-01,7,7
CHAQUI,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
CHARAGUA,referencias,pacientes referidos a otros establecimientos,2005-04-01,13,13
CHAYANTA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
CHIMORE,referencias,pacientes referidos a otros establecimientos,2005-04-01,9,9
CHUMA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
CLIZA,referencias,pacientes referidos a otros establecimientos,2005-04-01,12,12
COBIJA,referencias,pacientes referidos a otros establecimientos,2005-04-01,65,65
COCHABAMBA,referencias,pacientes referidos a otros establecimientos,2005-04-01,254,254
COLCAPIRHUA,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
"COLCHA ""K""",referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
COLOMI,referencias,pacientes referidos a otros establecimientos,2005-04-01,24,24
COLPA BELGICA,referencias,pacientes referidos a otros establecimientos,2005-04-01,27,27
COLQUECHACA,referencias,pacientes referidos a otros establecimientos,2005-04-01,7,7
COLQUIRI,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
COMANCHE,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
COMARAPA,referencias,pacientes referidos a otros establecimientos,2005-04-01,9,9
COMBAYA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
CONCEPCION,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
CORO CORO,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
COROICO,referencias,pacientes referidos a otros establecimientos,2005-04-01,26,26
CORQUE,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
COTAGAITA,referencias,pacientes referidos a otros establecimientos,2005-04-01,40,40
COTOCA,referencias,pacientes referidos a otros establecimientos,2005-04-01,27,27
CUATRO CAÑADAS,referencias,pacientes referidos a otros establecimientos,2005-04-01,8,8
CUEVO,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
CURAHUARA DE CARANGAS,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
DESAGUADERO,referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
EL ALTO,referencias,pacientes referidos a otros establecimientos,2005-04-01,1071,1071
EL PUENTE(STC),referencias,pacientes referidos a otros establecimientos,2005-04-01,8,8
EL PUENTE(TJA),referencias,pacientes referidos a otros establecimientos,2005-04-01,11,11
EL TORNO,referencias,pacientes referidos a otros establecimientos,2005-04-01,70,70
EL VILLAR,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2005-04-01,26,26
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2005-04-01,19,19
EUCALIPTUS,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
EXALTACION,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
FERNANDEZ ALONSO,referencias,pacientes referidos a otros establecimientos,2005-04-01,11,11
FILADELFIA,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
GENERAL SAAVEDRA,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
GUANAY,referencias,pacientes referidos a otros establecimientos,2005-04-01,11,11
GUAQUI,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
GUAYARAMERIN,referencias,pacientes referidos a otros establecimientos,2005-04-01,79,79
GUTIERREZ,referencias,pacientes referidos a otros establecimientos,2005-04-01,12,12
HUACARETA,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
HUANUNI,referencias,pacientes referidos a otros establecimientos,2005-04-01,12,12
HUAYLLAMARCA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
ICLA,referencias,pacientes referidos a otros establecimientos,2005-04-01,9,9
INCAHUASI,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
JESUS DE MACHACA,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
LA ASUNTA,referencias,pacientes referidos a otros establecimientos,2005-04-01,17,17
LA GUARDIA,referencias,pacientes referidos a otros establecimientos,2005-04-01,54,54
LA PAZ,referencias,pacientes referidos a otros establecimientos,2005-04-01,6808,6808
LAGUNILLAS,referencias,pacientes referidos a otros establecimientos,2005-04-01,12,12
LAJA,referencias,pacientes referidos a otros establecimientos,2005-04-01,11,11
LAS CARRERAS,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
LICOMA PAMPA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
LLALLAGUA,referencias,pacientes referidos a otros establecimientos,2005-04-01,68,68
LLICA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
LORETO,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
LURIBAY,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
MACHACAMARCA,referencias,pacientes referidos a otros establecimientos,2005-04-01,15,15
MACHARETI,referencias,pacientes referidos a otros establecimientos,2005-04-01,7,7
MAGDALENA,referencias,pacientes referidos a otros establecimientos,2005-04-01,16,16
MAIRANA,referencias,pacientes referidos a otros establecimientos,2005-04-01,11,11
MAPIRI,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
MECAPACA,referencias,pacientes referidos a otros establecimientos,2005-04-01,11,11
MINEROS,referencias,pacientes referidos a otros establecimientos,2005-04-01,12,12
MIZQUE,referencias,pacientes referidos a otros establecimientos,2005-04-01,17,17
MOCOMOCO,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
MOJINETE,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
MOJOCOYA,referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
MONTEAGUDO,referencias,pacientes referidos a otros establecimientos,2005-04-01,12,12
MONTERO,referencias,pacientes referidos a otros establecimientos,2005-04-01,102,102
MORO MORO,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
MOROCHATA,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
OCURI,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
OKINAWA,referencias,pacientes referidos a otros establecimientos,2005-04-01,7,7
OMEREQUE,referencias,pacientes referidos a otros establecimientos,2005-04-01,12,12
ORURO,referencias,pacientes referidos a otros establecimientos,2005-04-01,679,679
PADCAYA,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
PADILLA,referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
PAILON,referencias,pacientes referidos a otros establecimientos,2005-04-01,8,8
PALOS BLANCOS,referencias,pacientes referidos a otros establecimientos,2005-04-01,24,24
PAMPA GRANDE,referencias,pacientes referidos a otros establecimientos,2005-04-01,8,8
PAPEL PAMPA,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
PASORAPA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
PAZÑA,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
PELECHUCO,referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
POCOATA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
POCONA,referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
POOPO,referencias,pacientes referidos a otros establecimientos,2005-04-01,7,7
PORCO,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
POROMA,referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
PORONGO,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
PORTACHUELO,referencias,pacientes referidos a otros establecimientos,2005-04-01,19,19
PORVENIR,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
POSTRER VALLE,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
POTOSI,referencias,pacientes referidos a otros establecimientos,2005-04-01,232,232
PRESTO,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
PUCARA,referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
PUCARANI,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
PUERTO ACOSTA,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
PUERTO CARABUCO,referencias,pacientes referidos a otros establecimientos,2005-04-01,9,9
PUERTO GONZALO MORENO,referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
PUERTO QUIJARRO,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
PUERTO RICO,referencias,pacientes referidos a otros establecimientos,2005-04-01,7,7
PUERTO SUAREZ,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
PUERTO VILLARROEL,referencias,pacientes referidos a otros establecimientos,2005-04-01,28,28
PUNA,referencias,pacientes referidos a otros establecimientos,2005-04-01,23,23
PUNATA,referencias,pacientes referidos a otros establecimientos,2005-04-01,88,88
QUIABAYA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
QUILLACOLLO,referencias,pacientes referidos a otros establecimientos,2005-04-01,92,92
QUIME,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
QUIRUSILLAS,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
RAVELO,referencias,pacientes referidos a otros establecimientos,2005-04-01,9,9
REYES,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
RIBERALTA,referencias,pacientes referidos a otros establecimientos,2005-04-01,69,69
ROBORE,referencias,pacientes referidos a otros establecimientos,2005-04-01,14,14
RURRENABAQUE,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
SABAYA,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
SACABA,referencias,pacientes referidos a otros establecimientos,2005-04-01,134,134
SACABAMBA,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
SACACA,referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
SAIPINA,referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
SALINAS DE GARCI MENDOZA,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
SAMAIPATA,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
SAN AGUSTIN,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
SAN ANDRES,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
SAN ANTONIO DE ESMORUCO,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
SAN ANTONIO DE LOMERIO,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
SAN BENITO,referencias,pacientes referidos a otros establecimientos,2005-04-01,15,15
SAN BORJA,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
SAN CARLOS,referencias,pacientes referidos a otros establecimientos,2005-04-01,10,10
SAN IGNACIO,referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
SAN IGNACIO DE VELASCO,referencias,pacientes referidos a otros establecimientos,2005-04-01,25,25
SAN JAVIER(BNI),referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
SAN JOSE DE CHIQUITOS,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
SAN JUAN DE YAPACANI,referencias,pacientes referidos a otros establecimientos,2005-04-01,12,12
SAN JULIAN,referencias,pacientes referidos a otros establecimientos,2005-04-01,23,23
SAN LORENZO(PND),referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
SAN LORENZO(TJA),referencias,pacientes referidos a otros establecimientos,2005-04-01,23,23
SAN LUCAS,referencias,pacientes referidos a otros establecimientos,2005-04-01,13,13
SAN MATIAS,referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
SAN MIGUEL DE VELASCO,referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
SAN PEDRO,referencias,pacientes referidos a otros establecimientos,2005-04-01,13,13
SAN PEDRO DE BUENA VISTA,referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
SAN PEDRO DE TIQUINA,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
SAN PEDRO(PND),referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
SAN RAFAEL,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
SAN RAMON,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
SAN RAMON,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
SANTA ANA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
SANTA CRUZ DE LA SIERRA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1397,1397
SANTA ROSA DEL SARA,referencias,pacientes referidos a otros establecimientos,2005-04-01,12,12
SANTIAGO DE CALLAPA,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
SANTIAGO DE HUARI,referencias,pacientes referidos a otros establecimientos,2005-04-01,7,7
SANTIVAÑES,referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
SANTUARIO DE QUILLACAS,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
SICA SICA (VILLA AROMA),referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
SICAYA,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
SIPE SIPE,referencias,pacientes referidos a otros establecimientos,2005-04-01,30,30
SOPACHUY,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
SORACACHI,referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
SORATA,referencias,pacientes referidos a otros establecimientos,2005-04-01,10,10
SUCRE,referencias,pacientes referidos a otros establecimientos,2005-04-01,550,550
TACOPAYA,referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
TAPACARI,referencias,pacientes referidos a otros establecimientos,2005-04-01,33,33
TARABUCO,referencias,pacientes referidos a otros establecimientos,2005-04-01,27,27
TARACO,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
TARIJA,referencias,pacientes referidos a otros establecimientos,2005-04-01,106,106
TARVITA,referencias,pacientes referidos a otros establecimientos,2005-04-01,12,12
TEOPONTE,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
TIAWANACU,referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
TINGUIPAYA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
TIPUANI,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
TIQUIPAYA,referencias,pacientes referidos a otros establecimientos,2005-04-01,36,36
TIRAQUE (CBBA),referencias,pacientes referidos a otros establecimientos,2005-04-01,13,13
TOCO,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
TODOS SANTOS,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
TOLATA,referencias,pacientes referidos a otros establecimientos,2005-04-01,11,11
TOLEDO,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
TOMAVE,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
TOMINA,referencias,pacientes referidos a otros establecimientos,2005-04-01,10,10
TORO TORO,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
TOTORA(CBBA),referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
TRIGAL,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
TRINIDAD,referencias,pacientes referidos a otros establecimientos,2005-04-01,107,107
TUPIZA,referencias,pacientes referidos a otros establecimientos,2005-04-01,120,120
TURCO,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
UMALA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
UNCIA,referencias,pacientes referidos a otros establecimientos,2005-04-01,37,37
URIONDO (A. CONCEPCION),referencias,pacientes referidos a otros establecimientos,2005-04-01,17,17
URUBICHA,referencias,pacientes referidos a otros establecimientos,2005-04-01,5,5
UYUNI,referencias,pacientes referidos a otros establecimientos,2005-04-01,10,10
VACAS,referencias,pacientes referidos a otros establecimientos,2005-04-01,21,21
VALLEGRANDE,referencias,pacientes referidos a otros establecimientos,2005-04-01,31,31
VIACHA,referencias,pacientes referidos a otros establecimientos,2005-04-01,200,200
VILA VILA,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
VILLA MONTES,referencias,pacientes referidos a otros establecimientos,2005-04-01,24,24
VILLA RIVERO,referencias,pacientes referidos a otros establecimientos,2005-04-01,9,9
VILLA SERRANO,referencias,pacientes referidos a otros establecimientos,2005-04-01,7,7
VILLA TUNARI,referencias,pacientes referidos a otros establecimientos,2005-04-01,86,86
VILLA VACA GUZMAN (MUYUPAMPA),referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
VILLAZON,referencias,pacientes referidos a otros establecimientos,2005-04-01,166,166
VINTO,referencias,pacientes referidos a otros establecimientos,2005-04-01,4,4
VITICHI,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
WALDO BALLIVIAN,referencias,pacientes referidos a otros establecimientos,2005-04-01,2,2
WARNES,referencias,pacientes referidos a otros establecimientos,2005-04-01,25,25
YACUIBA,referencias,pacientes referidos a otros establecimientos,2005-04-01,45,45
YAMPARAEZ,referencias,pacientes referidos a otros establecimientos,2005-04-01,10,10
YANACACHI,referencias,pacientes referidos a otros establecimientos,2005-04-01,3,3
YAPACANI,referencias,pacientes referidos a otros establecimientos,2005-04-01,42,42
YOCALLA,referencias,pacientes referidos a otros establecimientos,2005-04-01,1,1
YOTALA,referencias,pacientes referidos a otros establecimientos,2005-04-01,11,11
YUNCHARA,referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
ZUDAÑEZ,referencias,pacientes referidos a otros establecimientos,2005-04-01,6,6
ACACIO,referencias,pacientes referidos a otros establecimientos,2005-05-01,2,2
ACHACACHI,referencias,pacientes referidos a otros establecimientos,2005-05-01,22,22
ACHOCALLA,referencias,pacientes referidos a otros establecimientos,2005-05-01,3,3
AIQUILE,referencias,pacientes referidos a otros establecimientos,2005-05-01,24,24
ALALAY,referencias,pacientes referidos a otros establecimientos,2005-05-01,7,7
ALCALA,referencias,pacientes referidos a otros establecimientos,2005-05-01,3,3
ANCORAIMES,referencias,pacientes referidos a otros establecimientos,2005-05-01,4,4
APOLO,referencias,pacientes referidos a otros establecimientos,2005-05-01,5,5
ARAMPAMPA,referencias,pacientes referidos a otros establecimientos,2005-05-01,1,1
ARANI,referencias,pacientes referidos a otros establecimientos,2005-05-01,6,6
ARBIETO,referencias,pacientes referidos a otros establecimientos,2005-05-01,4,4
ARQUE,referencias,pacientes referidos a otros establecimientos,2005-05-01,2,2
ASCENCION DE GUARAYOS,referencias,pacientes referidos a otros establecimientos,2005-05-01,7,7
ATOCHA,referencias,pacientes referidos a otros establecimientos,2005-05-01,58,58
AUCAPATA,referencias,pacientes referidos a otros establecimientos,2005-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),referencias,pacientes referidos a otros establecimientos,2005-05-01,10,10
AZURDUY,referencias,pacientes referidos a otros establecimientos,2005-05-01,1,1
