municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,10,10
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,6,6
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,6,6
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,12,12
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,53,53
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,6,6
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,22,22
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,8,8
GUANAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,15,15
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
HUACHACALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
HUATAJATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
INCAHUASI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,8,8
IXIAMAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,5,5
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,9,9
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,39,39
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,8,8
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,8,8
LLICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,5,5
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
MAPIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
MIZQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,5,5
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,7,7
MOROCHATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,10,10
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,6,6
OMEREQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,7,7
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,10,10
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,6,6
PASORAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
PAZÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,7,7
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,13,13
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
POJO (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
POOPO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
PUCARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,8,8
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,19,19
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,8,8
PUNATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,5,5
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,36,36
QUIRUSILLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,5,5
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,8,8
ROBORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,10,10
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
SAMAIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
SAN AGUSTIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
SAN BORJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,8,8
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,5,5
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,7,7
SAN MATIAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,8,8
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,8,8
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,14,14
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,28,28
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
SICAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
SIPE SIPE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,11,11
SOPACHUY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
SORACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,5,5
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,15,15
TACACOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,6,6
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,5,5
TAHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
TAPACARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
TARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
TARACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,16,16
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,12,12
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
TOMAVE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,6,6
TOMINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
TORO TORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
TOTORA(CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,6,6
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,8,8
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,22,22
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,6,6
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
VACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,8,8
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,3,3
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,29,29
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,9,9
VINTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,13,13
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,13,13
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,11,11
YACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,51,51
YOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-04-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,8,8
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,4,4
ALCALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,4,4
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,5,5
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,4,4
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,6,6
ARQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,4,4
BAURES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,20,20
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,16,16
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,9,9
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
CAPINOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
CARIPUYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,5,5
CHUA COCANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,10,10
COLCAPIRHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,5,5
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,5,5
CORO CORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,9,9
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,4,4
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,11,11
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,14,14
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,4,4
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,5,5
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,5,5
FILADELFIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,8,8
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,4,4
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
HUATAJATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
INCAHUASI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,7,7
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,5,5
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,7,7
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,15,15
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
LORETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,10,10
MACHARETI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
MINEROS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
MIZQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,6,6
MOROCHATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,4,4
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
PAILON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,10,10
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
PAZÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,6,6
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,10,10
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
POOPO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
POROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,20,20
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,4,4
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,4,4
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,4,4
PUNATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,6,6
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,57,57
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,13,13
RURRENABAQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,5,5
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,5,5
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,6,6
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2023-05-01,1,1
