municipality,group,variable,month,Nº de reuniones realizadas con Comités Loc. de Salud,TOTAL
LLICA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,5,5
MIZQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
MOCOMOCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,5,5
MOJINETE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,7,7
OCURI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,6,6
ORURO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,10,10
PADCAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,4,4
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,11,11
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
PAZÑA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
PELECHUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,13,13
POCONA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
PORCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,7,7
POROMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,7,7
POTOSI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,13,13
PUCARANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,6,6
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,5,5
PUNA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,17,17
PUNATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,8,8
RAVELO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,10,10
REYES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,16,16
RIBERALTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,29,29
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,4,4
SABAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
SACABA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,4,4
SACACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,6,6
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,16,16
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,12,12
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,5,5
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,7,7
SAN LUCAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,23,23
SAN MATIAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,7,7
SAN PEDRO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,5,5
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,5,5
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,33,33
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,5,5
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
SENA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
SOPACHUY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
SORACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,7,7
SUCRE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,7,7
TACOPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
TAHUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
TARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,13,13
TARVITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,6,6
TEOPONTE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
TIAHUANACU,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,14,14
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
TOLEDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
TOMAVE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
TORO TORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,4,4
TRINIDAD,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,7,7
TUPIZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,10,10
TURCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,5,5
UNCIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
URUBICHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
VACAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,5,5
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
VILLA MONTES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,15,15
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,6,6
VINTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
VITICHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,15,15
WARNES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,12,12
YACO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
YACUIBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,17,17
YAPACANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,185,185
YOCALLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,2,2
YUNCHARA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-03-01,3,3
ACACIO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
ACHOCALLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
AIQUILE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
ALALAY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
ANDAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
ANTEQUERA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
ANZALDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
BATALLAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
BAURES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,5,5
BETANZOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,32,32
BOLPEBRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
CABEZAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,7,7
CAIROMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,8,8
CALAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
CAMARGO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
CAMIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
CAPINOTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
CARANAVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
CARAPARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,6,6
CATACORA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
CHAYANTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
CHIMORE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,5,5
CHUMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,16,16
CLIZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,5,5
COIPASA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,12,12
COLLANA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
COLQUENCHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
COLQUIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
COTAGAITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,10,10
COTOCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
CURVA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,13,13
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
EL TORNO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,8,8
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,8,8
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
ESCOMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
EXALTACION,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
GUANAY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,7,7
HUACARETA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
HUATAJATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
INCAHUASI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
LA ASUNTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,20,20
LAJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
LLICA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
MECAPACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,8,8
MOCOMOCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
MOJINETE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
MONTERO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,5,5
MOROCHATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
ORURO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,5,5
PADCAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,7,7
PAILON,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,10,10
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
PAZÑA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,5,5
POCOATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,12,12
POCONA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
PORCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
POROMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,6,6
PORONGO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,15,15
PRESTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
PUERTO SILES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,7,7
PUNA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,19,19
PUNATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,2,2
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,8,8
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,3,3
REYES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,10,10
RIBERALTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,14,14
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,4,4
SACABA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2023-04-01,6,6
