municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,235,235
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,172,172
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,156,156
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,140,140
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,143,143
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,26,26
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,20,20
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,10,10
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,38,38
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,71,71
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,61,61
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,231,231
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,84,84
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,189,189
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,14,14
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,281,281
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,125,125
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,15,15
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,921,921
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,256,256
PUCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,69,69
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,204,204
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,35,35
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,218,218
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,110,110
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,82,82
PUERTO RICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,32,32
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,20,20
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,361,361
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,170,170
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,435,435
QUIABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,68,68
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,282,282
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,59,59
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,170,170
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,6,6
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,179,179
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,135,135
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,539,539
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,7,7
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,101,101
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,64,64
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,444,444
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,65,65
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,139,139
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,359,359
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,211,211
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,85,85
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,10,10
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,92,92
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,62,62
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,32,32
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,15,15
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,60,60
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,456,456
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,70,70
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,161,161
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,161,161
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,61,61
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,6,6
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,42,42
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,24,24
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,449,449
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,89,89
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,69,69
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,637,637
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,36,36
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,19,19
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,82,82
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,136,136
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,67,67
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,12,12
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,140,140
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,212,212
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,16,16
SAN RAMON BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,3,3
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,95,95
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,883,883
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,57,57
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,5,5
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,40,40
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,281,281
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,142,142
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,61,61
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,93,93
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,163,163
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,157,157
SENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,350,350
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,72,72
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,152,152
SICAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,158,158
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,321,321
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,96,96
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,187,187
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,371,371
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,638,638
TACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,12,12
TACACOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,32,32
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,159,159
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,50,50
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,3,3
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,405,405
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,29,29
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,58,58
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,961,961
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,389,389
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,5,5
TIAHUANACU,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,170,170
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,75,75
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,417,417
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,63,63
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,141,141
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,109,109
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,58,58
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,319,319
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,25,25
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,261,261
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,180,180
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,125,125
TRIGAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,151,151
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,173,173
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,595,595
TURCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,36,36
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,40,40
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,200,200
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,68,68
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,85,85
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,76,76
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,111,111
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,1839,1839
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,164,164
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,52,52
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,341,341
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,101,101
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,89,89
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,399,399
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,263,263
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,258,258
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,596,596
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,291,291
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,72,72
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,18,18
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,260,260
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,117,117
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,428,428
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,343,343
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,135,135
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,411,411
YOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,53,53
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,223,223
YUNCHARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,56,56
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,273,273
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,4,4
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,266,266
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,100,100
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,168,168
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,54,54
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,192,192
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,20,20
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,139,139
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,107,107
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,80,80
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,384,384
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,39,39
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,66,66
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,112,112
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,602,602
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,34,34
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,46,46
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,546,546
AYATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,20,20
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,72,72
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,188,188
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,486,486
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,120,120
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,124,124
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,79,79
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,49,49
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,98,98
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,170,170
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,523,523
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,75,75
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,8,8
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,480,480
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,39,39
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,39,39
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,332,332
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,136,136
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,202,202
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,67,67
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,333,333
CAPINOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,10,10
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,307,307
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,249,249
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,5,5
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,105,105
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,25,25
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,30,30
CATACORA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,30,30
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,230,230
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,593,593
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,163,163
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,157,157
CHARAÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,115,115
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,53,53
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,328,328
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,25,25
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,47,47
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,170,170
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,83,83
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,134,134
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,95,95
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,25,25
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,378,378
COIPASA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,15,15
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,259,259
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,163,163
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,23,23
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,7,7
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,4,4
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,107,107
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,55,55
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,28,28
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,23,23
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,453,453
COMBAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,141,141
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,52,52
COPACABANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,55,55
CORIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,35,35
CORO CORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,82,82
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,57,57
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,106,106
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,916,916
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,130,130
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,231,231
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,48,48
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,73,73
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,246,246
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,163,163
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,51,51
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,25,25
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,3008,3008
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,34,34
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,55,55
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,219,219
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,489,489
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,198,198
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,391,391
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,25,25
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,32,32
EUCALIPTUS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,20,20
EXALTACION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,3,3
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,108,108
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,16,16
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,383,383
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,52,52
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,25,25
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,77,77
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,567,567
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,16,16
HUACARAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,8,8
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,266,266
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,59,59
HUACHACALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,5,5
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,152,152
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,220,220
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,271,271
HUMANATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,22,22
ICHOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,113,113
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,169,169
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,272,272
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,5,5
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,132,132
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,108,108
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,20,20
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,122,122
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-03-01,36,36
