municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,43,43
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,16,16
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,13,13
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,46,46
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,25,25
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,38,38
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,7,7
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,7,7
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,29,29
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,28,28
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,248,248
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,5,5
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,8,8
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,8,8
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,7,7
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,6,6
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,11,11
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,628,628
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,11,11
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,41,41
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,5,5
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,8,8
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,93,93
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,52,52
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,52,52
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,13,13
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,14,14
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,83,83
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,27,27
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,7,7
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,10,10
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,60,60
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,25,25
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,5,5
PORVENIR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,10,10
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,131,131
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,33,33
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,136,136
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,40,40
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,29,29
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,10,10
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,44,44
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,82,82
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,25,25
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3579,3579
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,120,120
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,17,17
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,38,38
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,99,99
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,24,24
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,28,28
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,38,38
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,117,117
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,38,38
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,15,15
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,93,93
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,41,41
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,8,8
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,14,14
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,4,4
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,10,10
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,20,20
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,214,214
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,58,58
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,10,10
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,59,59
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,28,28
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,4,4
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,10,10
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,23,23
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,7,7
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,39,39
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,5,5
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,2,2
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,21,21
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,17,17
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,77,77
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,66,66
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,73,73
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,68,68
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,39,39
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,889,889
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,29,29
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,74,74
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,8,8
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,4,4
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,23,23
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,30,30
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,21,21
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,15,15
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,100,100
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,4,4
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,87,87
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,6,6
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,56,56
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,16,16
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,73,73
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,10,10
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,38,38
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,9,9
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,71,71
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,13,13
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,10,10
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,149,149
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,57,57
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,11,11
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,20,20
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,106,106
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,43,43
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,27,27
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,4,4
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,49,49
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,32,32
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,58,58
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,13,13
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,26,26
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,367,367
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,24,24
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,58,58
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,54,54
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,67,67
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,60,60
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,8,8
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,39,39
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,18,18
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,73,73
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,156,156
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,17,17
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,30,30
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,8,8
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,5,5
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,37,37
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,229,229
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,19,19
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,100,100
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,88,88
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,19,19
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,138,138
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,15,15
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,122,122
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,58,58
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,13,13
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,362,362
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,32,32
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,21,21
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,41,41
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,12,12
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,32,32
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,82,82
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,39,39
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,11,11
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,19,19
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,17,17
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,8,8
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,23,23
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,21,21
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,48,48
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,3,3
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,39,39
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,30,30
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,36,36
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,19,19
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,27,27
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,38,38
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,2,2
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,7,7
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,18,18
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,20,20
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,36,36
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,18,18
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,61,61
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,22,22
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,4,4
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,12,12
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,48,48
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,121,121
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,16,16
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,8,8
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,5,5
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,9,9
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,20,20
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,79,79
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,38,38
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,10,10
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,18,18
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,73,73
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,17,17
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,32,32
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,23,23
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,59,59
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,49,49
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,39,39
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,28,28
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,45,45
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,14,14
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,31,31
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,10,10
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,154,154
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,45,45
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,20,20
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,17,17
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,32,32
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,70,70
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,3,3
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,33,33
CHUA COCANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,44,44
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,22,22
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,50,50
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,61,61
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,38,38
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,103,103
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,10,10
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,162,162
COIPASA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,1,1
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,63,63
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,61,61
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,8,8
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,61,61
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,101,101
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,16,16
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,59,59
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,12,12
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,112,112
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,56,56
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,14,14
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,10,10
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,4,4
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,50,50
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,11,11
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,44,44
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,139,139
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,12,12
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,14,14
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,12,12
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,41,41
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,39,39
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,20,20
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,4,4
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,1206,1206
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,17,17
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,17,17
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,262,262
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,76,76
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,29,29
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,68,68
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,74,74
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,7,7
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,8,8
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,9,9
EXALTACION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,5,5
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,68,68
FILADELFIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,4,4
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,2,2
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,43,43
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,18,18
GUANAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,8,8
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-03-01,4,4
