municipality,group,variable,month,Nº de familias carpetizadas con seguimiento durante el periódo,TOTAL
TORO TORO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,20,20
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,146,146
TRIGAL,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,42,42
TRINIDAD,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,120,120
TUPIZA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,505,505
TURCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,100,100
UMALA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,6,6
UNCIA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,225,225
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,143,143
URUBICHA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,10,10
UYUNI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,65,65
VACAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,11,11
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,273,273
VIACHA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,300,300
VILA VILA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,140,140
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,329,329
VILLA MONTES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,79,79
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,58,58
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,165,165
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,226,226
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,150,150
VILLAZON,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,415,415
VINTO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,152,152
VITICHI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,269,269
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,4,4
WARNES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,203,203
YACO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,50,50
YACUIBA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,185,185
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,77,77
YANACACHI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,19,19
YAPACANI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,341,341
YOCALLA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,51,51
YOTALA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,137,137
YUNCHARA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,47,47
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-03-01,35,35
ACACIO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,52,52
ACHACACHI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,306,306
ACHOCALLA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,1,1
AIQUILE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,110,110
ALALAY,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,39,39
ALCALA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,96,96
ALTO BENI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,40,40
ANDAMARCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,154,154
ANTEQUERA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,5,5
ANZALDO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,213,213
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,23,23
ARANI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,208,208
ARQUE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,30,30
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,79,79
AYATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,10,10
AYO AYO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,23,23
AZURDUY,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,446,446
BATALLAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,47,47
BAURES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,93,93
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,46,46
BERMEJO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,6,6
BETANZOS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,192,192
BOLIVAR,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,20,20
BOLPEBRA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,26,26
BOYUIBE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,4,4
BUENA VISTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,77,77
CABEZAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,17,17
CAIROMA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,20,20
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,241,241
CAJUATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,6,6
CALACOTO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,4,4
CALAMARCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,19,19
CAMARGO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,177,177
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,38,38
CAMIRI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,234,234
CAPINOTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,11,11
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,121,121
CARACOLLO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,299,299
CARANAVI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,28,28
CARAPARI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,126,126
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,20,20
CATACORA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,21,21
CHACARILLA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,161,161
CHALLAPATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,480,480
CHAQUI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,103,103
CHARAGUA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,30,30
CHARAÑA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,6,6
CHAYANTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,41,41
CHIMORE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,148,148
CHIPAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,26,26
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,18,18
CHUMA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,46,46
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,32,32
CKOCHAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,45,45
CLIZA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,174,174
COBIJA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,110,110
COCAPATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,313,313
COIPASA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,15,15
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,285,285
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,133,133
COLLANA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,7,7
COLOMI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,42,42
COLQUECHACA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,44,44
COLQUENCHA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,16,16
COLQUIRI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,6,6
COMARAPA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,427,427
COMBAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,5,5
CONCEPCION,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,43,43
COPACABANA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,13,13
CORIPATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,5,5
CORO CORO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,13,13
COROICO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,15,15
CORQUE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,112,112
COTAGAITA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,192,192
COTOCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,22,22
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,139,139
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,25,25
CUEVO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,18,18
CULPINA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,117,117
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,114,114
CURVA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,19,19
EL ALTO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,2554,2554
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,15,15
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,312,312
EL TORNO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,161,161
EL VILLAR,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,614,614
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,178,178
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,55,55
EXALTACION,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,15,15
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,52,52
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,192,192
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,3,3
GUANAY,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,12,12
GUAQUI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,25,25
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,276,276
HUACARETA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,99,99
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,89,89
HUANUNI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,177,177
HUARINA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,189,189
HUATAJATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,10,10
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,149,149
HUMANATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,10,10
ICHOCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,27,27
ICLA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,137,137
INCAHUASI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,143,143
INQUISIVI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,5,5
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,71,71
IXIAMAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,4,4
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,28,28
LA GUARDIA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,40,40
LA PAZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,18,18
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,135,135
LAJA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,8,8
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,133,133
LLALLAGUA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,18,18
LLICA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,72,72
LORETO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,21,21
LURIBAY,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,11,11
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,88,88
MACHARETI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,67,67
MAGDALENA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,83,83
MAIRANA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,49,49
MALLA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,5,5
MECAPACA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,13,13
MINEROS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,119,119
MIZQUE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,455,455
MOCOMOCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,217,217
MOJOCOYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,99,99
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,264,264
MONTERO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,406,406
MORO MORO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,8,8
MOROCHATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,9,9
OCURI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,25,25
OKINAWA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,44,44
OMEREQUE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,62,62
ORURO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,110,110
PADCAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,595,595
PADILLA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,95,95
PAILON,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,106,106
PALCA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,5,5
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,224,224
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,14,14
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,12,12
PAZÑA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,64,64
PELECHUCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,40,40
POCOATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,255,255
POOPO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,38,38
PORCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,39,39
POROMA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,284,284
PORONGO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,13,13
PORTACHUELO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,8,8
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,17,17
POTOSI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,429,429
PRESTO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,104,104
PUCARA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,21,21
PUCARANI,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,280,280
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,27,27
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,144,144
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,28,28
PUERTO RICO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,10,10
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,15,15
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,129,129
PUNA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,73,73
PUNATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,532,532
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,409,409
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,39,39
RAVELO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,242,242
REYES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,46,46
RIBERALTA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,850,850
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,136,136
SABAYA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,24,24
SACABA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,197,197
SACABAMBA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,85,85
SACACA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,14,14
SAIPINA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,82,82
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,303,303
SAMAIPATA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,15,15
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,4,4
SAN ANDRES,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,136,136
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,8,8
SAN BENITO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,152,152
SAN BORJA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,543,543
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,15,15
SAN CARLOS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,62,62
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,193,193
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,63,63
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,2,2
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,6,6
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,36,36
SAN JULIAN,actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,100,100
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,42,42
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de familias carpetizadas con seguimiento durante el periodo,2023-04-01,264,264
