municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,674,674
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,310,310
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,167,167
CHARAÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,125,125
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,136,136
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,298,298
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,64,64
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,3,3
CHUA COCANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,30,30
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,24,24
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,170,170
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,65,65
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,237,237
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,226,226
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,111,111
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,56,56
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,911,911
COIPASA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,16,16
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,380,380
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,596,596
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,70,70
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,233,233
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,5,5
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,138,138
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,61,61
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,113,113
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,23,23
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,599,599
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,181,181
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,61,61
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,70,70
CORIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,85,85
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,250,250
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,66,66
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,307,307
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,945,945
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,83,83
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,196,196
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,28,28
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,76,76
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,246,246
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,145,145
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,35,35
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,16,16
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,2492,2492
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,52,52
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,75,75
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,408,408
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,231,231
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,198,198
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,402,402
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,244,244
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,32,32
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,20,20
EXALTACION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,3,3
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,124,124
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,16,16
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,31,31
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,467,467
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,76,76
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,25,25
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,58,58
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,573,573
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,50,50
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,256,256
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,53,53
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,263,263
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,220,220
HUATAJATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,103,103
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,141,141
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,17,17
ICHOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,147,147
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,169,169
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,258,258
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,3,3
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,132,132
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,284,284
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,20,20
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,259,259
LA ASUNTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,41,41
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,21,21
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,100,100
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,9,9
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,348,348
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,312,312
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,48,48
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,30,30
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,371,371
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,490,490
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,322,322
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,117,117
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,139,139
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,220,220
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,95,95
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,97,97
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,87,87
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,30,30
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,56,56
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,139,139
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,602,602
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,462,462
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,62,62
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,226,226
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,599,599
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,683,683
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,210,210
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,5,5
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,23,23
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,73,73
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,359,359
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,858,858
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,553,553
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,145,145
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,81,81
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,331,331
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,507,507
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,10,10
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,51,51
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,226,226
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,28,28
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,129,129
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,108,108
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,64,64
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,438,438
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,166,166
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,163,163
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,105,105
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,185,185
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,411,411
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,100,100
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,4,4
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,21,21
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,1288,1288
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,274,274
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,129,129
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,600,600
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,78,78
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,168,168
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,167,167
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,182,182
PUERTO RICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,61,61
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,74,74
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,483,483
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,282,282
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,703,703
QUIABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,52,52
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,996,996
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,68,68
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,205,205
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,74,74
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,419,419
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,165,165
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,2876,2876
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,34,34
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,242,242
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,163,163
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,1181,1181
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,196,196
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,194,194
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,429,429
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,459,459
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,32,32
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,39,39
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,242,242
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,56,56
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,30,30
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,20,20
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,202,202
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,723,723
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,46,46
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,272,272
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,215,215
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,459,459
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,144,144
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,6,6
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,50,50
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,114,114
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,900,900
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,143,143
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,632,632
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,1166,1166
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,45,45
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,80,80
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,122,122
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,503,503
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,114,114
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,17,17
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,140,140
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,40,40
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,292,292
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,14,14
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,63,63
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,229,229
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,1256,1256
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,180,180
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,17,17
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,50,50
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,405,405
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,195,195
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,94,94
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,468,468
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,290,290
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,211,211
SENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,256,256
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,111,111
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,211,211
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,190,190
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,453,453
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,189,189
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,452,452
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,178,178
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,1469,1469
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,39,39
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,60,60
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,294,294
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,197,197
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,94,94
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,130,130
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,471,471
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,38,38
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,70,70
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,4732,4732
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,700,700
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,45,45
TIAHUANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,418,418
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,553,553
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,987,987
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,796,796
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,90,90
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,212,212
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,2,2
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,143,143
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,256,256
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,76,76
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,318,318
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,88,88
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,178,178
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,158,158
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,146,146
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,336,336
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,1225,1225
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,261,261
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,103,103
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,499,499
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,425,425
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,65,65
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,228,228
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,152,152
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,463,463
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,596,596
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,156,156
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,437,437
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,383,383
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,48,48
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,268,268
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,379,379
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,535,535
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,247,247
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,1779,1779
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,509,509
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,256,256
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,4,4
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,432,432
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,126,126
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,763,763
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,290,290
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,229,229
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,1026,1026
YOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,172,172
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,260,260
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,131,131
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-03-01,264,264
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-04-01,176,176
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-04-01,461,461
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-04-01,466,466
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-04-01,115,115
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-04-01,133,133
