municipality,group,variable,month,Curaciones y/o suturas,TOTAL
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,783,783
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,6005,6005
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,29,29
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,31,31
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,17,17
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,12,12
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,86,86
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,58,58
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,73,73
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,7262,7262
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,131,131
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,59,59
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,269,269
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,127,127
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,240,240
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,9,9
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,118,118
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,44,44
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,18,18
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,154,154
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,32,32
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,31,31
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,112,112
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,100,100
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,67,67
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,52,52
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,96,96
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,58,58
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,134,134
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,219,219
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,92,92
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,18,18
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,4794,4794
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,61,61
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,20,20
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,161,161
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,36,36
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,87,87
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,38,38
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,30,30
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,246,246
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,60,60
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,1,1
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,269,269
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,442,442
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,142,142
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,443,443
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,13,13
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,1155,1155
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,96,96
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,24,24
RAQAYPAMPA(ETA),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,74,74
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,48,48
REYES,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,150,150
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,27351,27351
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,352,352
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,316,316
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,36,36
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,1688,1688
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,20,20
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,51,51
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,97,97
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,56,56
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,193,193
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,28,28
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,89,89
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,19,19
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,5,5
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,23,23
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,59,59
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,891,891
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,133,133
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,479,479
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,233,233
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,743,743
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,3,3
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,130,130
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,167,167
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,433,433
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,147,147
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,821,821
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,25,25
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,180,180
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,269,269
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,139,139
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,78,78
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,16,16
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,165,165
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,179,179
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,79,79
SAN PEDRO DE MACHA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,73,73
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,3,3
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,44,44
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,8,8
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,22,22
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,44,44
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,143,143
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,603,603
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,76592,76592
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,160,160
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,201,201
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,17,17
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,37,37
SANTIAGO DE HUATA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,29,29
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,11,11
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,65,65
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,25,25
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,70,70
SENA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,57,57
SHINAOTA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,189,189
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,198,198
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,24,24
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,386,386
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,62,62
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,50,50
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,159,159
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,7726,7726
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,6,6
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,63,63
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,38,38
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,28,28
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,7,7
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,77,77
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,98,98
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,37,37
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,92,92
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,10461,10461
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,176,176
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,57,57
TIAHUANACU,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,30,30
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,83,83
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,49,49
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,576,576
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,125,125
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,5,5
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,74,74
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,1,1
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,20,20
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,16,16
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,109,109
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,51,51
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,36,36
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,27,27
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,28,28
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,4,4
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,23786,23786
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,970,970
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,18,18
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,35,35
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,109,109
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,77,77
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,52,52
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,985,985
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,31,31
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,555,555
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,828,828
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,26,26
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,105,105
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,680,680
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,26,26
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,62,62
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,91,91
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,580,580
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,226,226
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,617,617
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,418,418
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,50,50
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,9,9
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,1024,1024
YACO,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,41,41
YACUIBA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,1622,1622
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,41,41
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,72,72
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,1168,1168
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,10,10
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,62,62
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,37,37
YUNGUYO DE LITORAL,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,2,2
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2021-04-01,116,116
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,27,27
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,183,183
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,149,149
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,215,215
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,4,4
ALCALA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,23,23
ALTO BENI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,82,82
ANCORAIMES,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,81,81
ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,34,34
ANTEQUERA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,1,1
ANZALDO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,65,65
APOLO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,96,96
ARAMPAMPA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,40,40
ARANI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,100,100
ARBIETO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,146,146
ARQUE,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,75,75
ASCENCION DE GUARAYOS,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,610,610
ATOCHA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,316,316
AUCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,47,47
AYATA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,42,42
AYO AYO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,84,84
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,183,183
AZURDUY,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,78,78
BATALLAS,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,58,58
BAURES,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,185,185
BELEN DE ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,4,4
BELEN DE URMIRI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,4,4
BELLA FLOR,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,22,22
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,383,383
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,285,285
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,14,14
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,18,18
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,10,10
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,133,133
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,219,219
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,87,87
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,128,128
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,198,198
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,10,10
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,87,87
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,92,92
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,16,16
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,602,602
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,256,256
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,87,87
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,151,151
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,492,492
CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,1,1
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,101,101
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,49,49
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,77,77
CATACORA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,24,24
CHACARILLA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,7,7
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,268,268
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,72,72
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,60,60
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,3,3
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,78,78
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,125,125
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,9,9
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,3,3
CHUA COCANI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,203,203
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,73,73
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,53,53
CKOCHAS,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,76,76
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,41,41
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,2054,2054
COCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,87,87
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,11304,11304
COIPASA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,10,10
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,1596,1596
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,76,76
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,8,8
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,155,155
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,98,98
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,109,109
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,111,111
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,75,75
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,11,11
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,144,144
COMBAYA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,8,8
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,238,238
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,64,64
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,129,129
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,51,51
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,114,114
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,41,41
COTAGAITA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,444,444
COTOCA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,1451,1451
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,16,16
CUATRO CAÑADAS,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,356,356
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,11,11
CUEVO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,17,17
CULPINA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,228,228
CURAHUARA DE CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,14,14
CURVA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,26,26
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,40,40
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,7739,7739
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,46,46
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,54,54
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,50,50
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,1968,1968
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,27,27
ENTRE RIOS TRJ,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,150,150
ENTRE RIOS CBBA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,524,524
ESCOMA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,52,52
ESMERALDA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,9,9
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,18,18
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,4,4
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,8,8
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,178,178
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,27,27
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,156,156
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,63,63
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,54,54
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,15,15
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,1877,1877
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,27,27
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,78,78
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,14,14
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,16,16
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,616,616
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,64,64
HUARINA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,76,76
HUATAJATA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,28,28
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,20,20
HUMANATA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,11,11
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,33,33
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,85,85
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,86,86
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,10,10
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,98,98
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,84,84
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,80,80
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,110,110
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,119,119
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,1511,1511
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,18866,18866
LA RIVERA,otras actividades de enfermeria,curaciones y/o suturas,2021-05-01,7,7
