municipality,group,variable,month,Sueros,TOTAL
COMBAYA,otras actividades de enfermeria,sueros,2021-04-01,2,2
CONCEPCION,otras actividades de enfermeria,sueros,2021-04-01,258,258
COPACABANA,otras actividades de enfermeria,sueros,2021-04-01,17,17
CORIPATA,otras actividades de enfermeria,sueros,2021-04-01,17,17
CORO CORO,otras actividades de enfermeria,sueros,2021-04-01,9,9
COROICO,otras actividades de enfermeria,sueros,2021-04-01,356,356
CORQUE,otras actividades de enfermeria,sueros,2021-04-01,11,11
COTAGAITA,otras actividades de enfermeria,sueros,2021-04-01,152,152
COTOCA,otras actividades de enfermeria,sueros,2021-04-01,1077,1077
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2021-04-01,134,134
CUEVO,otras actividades de enfermeria,sueros,2021-04-01,5,5
CULPINA,otras actividades de enfermeria,sueros,2021-04-01,70,70
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2021-04-01,2,2
CURVA,otras actividades de enfermeria,sueros,2021-04-01,3,3
DESAGUADERO,otras actividades de enfermeria,sueros,2021-04-01,10,10
EL ALTO,otras actividades de enfermeria,sueros,2021-04-01,13840,13840
EL CHORO,otras actividades de enfermeria,sueros,2021-04-01,2,2
EL PUENTE(STC),otras actividades de enfermeria,sueros,2021-04-01,63,63
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2021-04-01,9,9
EL TORNO,otras actividades de enfermeria,sueros,2021-04-01,230,230
EL VILLAR,otras actividades de enfermeria,sueros,2021-04-01,38,38
ENTRE RIOS TRJ,otras actividades de enfermeria,sueros,2021-04-01,93,93
ENTRE RIOS CBBA,otras actividades de enfermeria,sueros,2021-04-01,98,98
ESCARA,otras actividades de enfermeria,sueros,2021-04-01,1,1
ESCOMA,otras actividades de enfermeria,sueros,2021-04-01,3,3
EUCALIPTUS,otras actividades de enfermeria,sueros,2021-04-01,5,5
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2021-04-01,3,3
EXALTACION,otras actividades de enfermeria,sueros,2021-04-01,14,14
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2021-04-01,67,67
FILADELFIA,otras actividades de enfermeria,sueros,2021-04-01,17,17
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2021-04-01,37,37
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2021-04-01,5,5
GUANAY,otras actividades de enfermeria,sueros,2021-04-01,109,109
GUAQUI,otras actividades de enfermeria,sueros,2021-04-01,3,3
GUAYARAMERIN,otras actividades de enfermeria,sueros,2021-04-01,2703,2703
GUTIERREZ,otras actividades de enfermeria,sueros,2021-04-01,71,71
HUACARETA,otras actividades de enfermeria,sueros,2021-04-01,141,141
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2021-04-01,20,20
HUACHACALLA,otras actividades de enfermeria,sueros,2021-04-01,1,1
HUANUNI,otras actividades de enfermeria,sueros,2021-04-01,314,314
HUARACAJE,otras actividades de enfermeria,sueros,2021-04-01,59,59
HUARINA,otras actividades de enfermeria,sueros,2021-04-01,26,26
HUATAJATA,otras actividades de enfermeria,sueros,2021-04-01,1,1
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2021-04-01,14,14
HUMANATA,otras actividades de enfermeria,sueros,2021-04-01,1,1
ICHOCA,otras actividades de enfermeria,sueros,2021-04-01,3,3
ICLA,otras actividades de enfermeria,sueros,2021-04-01,48,48
INCAHUASI,otras actividades de enfermeria,sueros,2021-04-01,54,54
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2021-04-01,9,9
INQUISIVI,otras actividades de enfermeria,sueros,2021-04-01,16,16
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2021-04-01,14,14
IXIAMAS,otras actividades de enfermeria,sueros,2021-04-01,35,35
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2021-04-01,8,8
LA ASUNTA,otras actividades de enfermeria,sueros,2021-04-01,66,66
LA GUARDIA,otras actividades de enfermeria,sueros,2021-04-01,442,442
LA PAZ,otras actividades de enfermeria,sueros,2021-04-01,39810,39810
LAGUNILLAS,otras actividades de enfermeria,sueros,2021-04-01,38,38
LAJA,otras actividades de enfermeria,sueros,2021-04-01,9,9
LAS CARRERAS,otras actividades de enfermeria,sueros,2021-04-01,24,24
LICOMA PAMPA,otras actividades de enfermeria,sueros,2021-04-01,2,2
LLALLAGUA,otras actividades de enfermeria,sueros,2021-04-01,665,665
LLICA,otras actividades de enfermeria,sueros,2021-04-01,3,3
LORETO,otras actividades de enfermeria,sueros,2021-04-01,28,28
LURIBAY,otras actividades de enfermeria,sueros,2021-04-01,25,25
MACHACAMARCA,otras actividades de enfermeria,sueros,2021-04-01,10,10
MACHARETI,otras actividades de enfermeria,sueros,2021-04-01,19,19
MAGDALENA,otras actividades de enfermeria,sueros,2021-04-01,79,79
MAIRANA,otras actividades de enfermeria,sueros,2021-04-01,143,143
MALLA,otras actividades de enfermeria,sueros,2021-04-01,2,2
MAPIRI,otras actividades de enfermeria,sueros,2021-04-01,68,68
MECAPACA,otras actividades de enfermeria,sueros,2021-04-01,4,4
MINEROS,otras actividades de enfermeria,sueros,2021-04-01,373,373
MIZQUE,otras actividades de enfermeria,sueros,2021-04-01,155,155
MOCOMOCO,otras actividades de enfermeria,sueros,2021-04-01,14,14
MOJINETE,otras actividades de enfermeria,sueros,2021-04-01,3,3
MOJOCOYA,otras actividades de enfermeria,sueros,2021-04-01,60,60
MONTEAGUDO,otras actividades de enfermeria,sueros,2021-04-01,992,992
MONTERO,otras actividades de enfermeria,sueros,2021-04-01,9236,9236
MOROCHATA,otras actividades de enfermeria,sueros,2021-04-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2021-04-01,36,36
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2021-04-01,6,6
OCURI,otras actividades de enfermeria,sueros,2021-04-01,22,22
OKINAWA,otras actividades de enfermeria,sueros,2021-04-01,34,34
OMEREQUE,otras actividades de enfermeria,sueros,2021-04-01,70,70
ORURO,otras actividades de enfermeria,sueros,2021-04-01,12504,12504
PADCAYA,otras actividades de enfermeria,sueros,2021-04-01,61,61
PADILLA,otras actividades de enfermeria,sueros,2021-04-01,365,365
PAILON,otras actividades de enfermeria,sueros,2021-04-01,196,196
PALCA,otras actividades de enfermeria,sueros,2021-04-01,14,14
PALOS BLANCOS,otras actividades de enfermeria,sueros,2021-04-01,79,79
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2021-04-01,4,4
PAMPA GRANDE,otras actividades de enfermeria,sueros,2021-04-01,37,37
PAPEL PAMPA,otras actividades de enfermeria,sueros,2021-04-01,3,3
PASORAPA,otras actividades de enfermeria,sueros,2021-04-01,3,3
PATACAMAYA,otras actividades de enfermeria,sueros,2021-04-01,52,52
PAZÑA,otras actividades de enfermeria,sueros,2021-04-01,30,30
PELECHUCO,otras actividades de enfermeria,sueros,2021-04-01,2,2
POCOATA,otras actividades de enfermeria,sueros,2021-04-01,24,24
POCONA,otras actividades de enfermeria,sueros,2021-04-01,12,12
POJO (CBBA),otras actividades de enfermeria,sueros,2021-04-01,17,17
POOPO,otras actividades de enfermeria,sueros,2021-04-01,4,4
PORCO,otras actividades de enfermeria,sueros,2021-04-01,15,15
POROMA,otras actividades de enfermeria,sueros,2021-04-01,49,49
PORONGO,otras actividades de enfermeria,sueros,2021-04-01,40,40
PORTACHUELO,otras actividades de enfermeria,sueros,2021-04-01,341,341
PORVENIR,otras actividades de enfermeria,sueros,2021-04-01,71,71
POSTRER VALLE,otras actividades de enfermeria,sueros,2021-04-01,1,1
POTOSI,otras actividades de enfermeria,sueros,2021-04-01,8769,8769
PRESTO,otras actividades de enfermeria,sueros,2021-04-01,17,17
PUCARA,otras actividades de enfermeria,sueros,2021-04-01,16,16
PUCARANI,otras actividades de enfermeria,sueros,2021-04-01,11,11
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2021-04-01,8,8
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2021-04-01,12,12
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2021-04-01,75,75
PUERTO PEREZ,otras actividades de enfermeria,sueros,2021-04-01,13,13
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2021-04-01,204,204
PUERTO RICO,otras actividades de enfermeria,sueros,2021-04-01,21,21
PUERTO SILES,otras actividades de enfermeria,sueros,2021-04-01,10,10
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2021-04-01,427,427
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2021-04-01,650,650
PUNA,otras actividades de enfermeria,sueros,2021-04-01,24,24
PUNATA,otras actividades de enfermeria,sueros,2021-04-01,396,396
QUIABAYA,otras actividades de enfermeria,sueros,2021-04-01,3,3
QUILLACOLLO,otras actividades de enfermeria,sueros,2021-04-01,619,619
QUIME,otras actividades de enfermeria,sueros,2021-04-01,16,16
QUIRUSILLAS,otras actividades de enfermeria,sueros,2021-04-01,5,5
RAQAYPAMPA(ETA),otras actividades de enfermeria,sueros,2021-04-01,8,8
RAVELO,otras actividades de enfermeria,sueros,2021-04-01,33,33
REYES,otras actividades de enfermeria,sueros,2021-04-01,84,84
RIBERALTA,otras actividades de enfermeria,sueros,2021-04-01,8297,8297
ROBORE,otras actividades de enfermeria,sueros,2021-04-01,564,564
RURRENABAQUE,otras actividades de enfermeria,sueros,2021-04-01,223,223
SABAYA,otras actividades de enfermeria,sueros,2021-04-01,15,15
SACABA,otras actividades de enfermeria,sueros,2021-04-01,1488,1488
SACABAMBA,otras actividades de enfermeria,sueros,2021-04-01,15,15
SACACA,otras actividades de enfermeria,sueros,2021-04-01,9,9
SAIPINA,otras actividades de enfermeria,sueros,2021-04-01,15,15
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2021-04-01,24,24
SAMAIPATA,otras actividades de enfermeria,sueros,2021-04-01,52,52
SAN AGUSTIN,otras actividades de enfermeria,sueros,2021-04-01,3,3
SAN ANDRES,otras actividades de enfermeria,sueros,2021-04-01,68,68
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2021-04-01,8,8
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2021-04-01,2,2
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2021-04-01,27,27
SAN BORJA,otras actividades de enfermeria,sueros,2021-04-01,196,196
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2021-04-01,284,284
SAN CARLOS,otras actividades de enfermeria,sueros,2021-04-01,570,570
SAN IGNACIO,otras actividades de enfermeria,sueros,2021-04-01,290,290
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2021-04-01,1273,1273
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2021-04-01,2,2
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2021-04-01,18,18
SAN JOAQUIN,otras actividades de enfermeria,sueros,2021-04-01,72,72
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2021-04-01,504,504
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2021-04-01,170,170
SAN JULIAN,otras actividades de enfermeria,sueros,2021-04-01,712,712
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2021-04-01,93,93
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2021-04-01,47,47
SAN LUCAS,otras actividades de enfermeria,sueros,2021-04-01,278,278
SAN MATIAS,otras actividades de enfermeria,sueros,2021-04-01,131,131
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2021-04-01,60,60
SAN PEDRO,otras actividades de enfermeria,sueros,2021-04-01,145,145
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2021-04-01,45,45
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2021-04-01,4,4
SAN PEDRO DE MACHA,otras actividades de enfermeria,sueros,2021-04-01,22,22
SAN PEDRO DE QUEMES,otras actividades de enfermeria,sueros,2021-04-01,4,4
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2021-04-01,5,5
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2021-04-01,14,14
SAN RAFAEL,otras actividades de enfermeria,sueros,2021-04-01,9,9
SAN RAMON BENI,otras actividades de enfermeria,sueros,2021-04-01,93,93
SAN RAMON SCZ,otras actividades de enfermeria,sueros,2021-04-01,174,174
SANTA ANA,otras actividades de enfermeria,sueros,2021-04-01,386,386
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2021-04-01,83479,83479
SANTA ROSA,otras actividades de enfermeria,sueros,2021-04-01,126,126
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2021-04-01,50,50
SANTIAGO DE CALLAPA,otras actividades de enfermeria,sueros,2021-04-01,2,2
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2021-04-01,15,15
SANTIAGO DE HUATA,otras actividades de enfermeria,sueros,2021-04-01,16,16
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2021-04-01,2,2
SANTIVAÑES,otras actividades de enfermeria,sueros,2021-04-01,14,14
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2021-04-01,3,3
SAPAHAQUI,otras actividades de enfermeria,sueros,2021-04-01,5,5
SENA,otras actividades de enfermeria,sueros,2021-04-01,60,60
SHINAOTA,otras actividades de enfermeria,sueros,2021-04-01,229,229
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2021-04-01,14,14
SICAYA,otras actividades de enfermeria,sueros,2021-04-01,9,9
SIPE SIPE,otras actividades de enfermeria,sueros,2021-04-01,133,133
SOPACHUY,otras actividades de enfermeria,sueros,2021-04-01,46,46
SORACACHI,otras actividades de enfermeria,sueros,2021-04-01,5,5
SORATA,otras actividades de enfermeria,sueros,2021-04-01,48,48
SUCRE,otras actividades de enfermeria,sueros,2021-04-01,23333,23333
TACACHI,otras actividades de enfermeria,sueros,2021-04-01,2,2
TACACOMA,otras actividades de enfermeria,sueros,2021-04-01,17,17
TACOBAMBA,otras actividades de enfermeria,sueros,2021-04-01,12,12
TACOPAYA,otras actividades de enfermeria,sueros,2021-04-01,23,23
TAHUA,otras actividades de enfermeria,sueros,2021-04-01,1,1
TAPACARI,otras actividades de enfermeria,sueros,2021-04-01,18,18
TARABUCO,otras actividades de enfermeria,sueros,2021-04-01,284,284
TARACO,otras actividades de enfermeria,sueros,2021-04-01,1,1
TARATA,otras actividades de enfermeria,sueros,2021-04-01,17,17
TARIJA,otras actividades de enfermeria,sueros,2021-04-01,20881,20881
TARVITA,otras actividades de enfermeria,sueros,2021-04-01,89,89
TEOPONTE,otras actividades de enfermeria,sueros,2021-04-01,99,99
TIAHUANACU,otras actividades de enfermeria,sueros,2021-04-01,4,4
TINGUIPAYA,otras actividades de enfermeria,sueros,2021-04-01,12,12
TIPUANI,otras actividades de enfermeria,sueros,2021-04-01,44,44
TIQUIPAYA,otras actividades de enfermeria,sueros,2021-04-01,96,96
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2021-04-01,26,26
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,sueros,2021-04-01,1,1
TOCO,otras actividades de enfermeria,sueros,2021-04-01,15,15
TOLATA,otras actividades de enfermeria,sueros,2021-04-01,3,3
TOLEDO,otras actividades de enfermeria,sueros,2021-04-01,4,4
TOMAVE,otras actividades de enfermeria,sueros,2021-04-01,20,20
TOMINA,otras actividades de enfermeria,sueros,2021-04-01,59,59
TORO TORO,otras actividades de enfermeria,sueros,2021-04-01,9,9
TOTORA(CBBA),otras actividades de enfermeria,sueros,2021-04-01,47,47
TOTORA(ORR),otras actividades de enfermeria,sueros,2021-04-01,4,4
TRIGAL,otras actividades de enfermeria,sueros,2021-04-01,2,2
TRINIDAD,otras actividades de enfermeria,sueros,2021-04-01,48686,48686
TUPIZA,otras actividades de enfermeria,sueros,2021-04-01,871,871
TURCO,otras actividades de enfermeria,sueros,2021-04-01,2,2
UMALA,otras actividades de enfermeria,sueros,2021-04-01,8,8
UNCIA,otras actividades de enfermeria,sueros,2021-04-01,29,29
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2021-04-01,18,18
URUBICHA,otras actividades de enfermeria,sueros,2021-04-01,51,51
UYUNI,otras actividades de enfermeria,sueros,2021-04-01,559,559
VACAS,otras actividades de enfermeria,sueros,2021-04-01,5,5
VALLEGRANDE,otras actividades de enfermeria,sueros,2021-04-01,5330,5330
VIACHA,otras actividades de enfermeria,sueros,2021-04-01,624,624
VILA VILA,otras actividades de enfermeria,sueros,2021-04-01,6,6
VILLA CHARCAS,otras actividades de enfermeria,sueros,2021-04-01,33,33
VILLA MONTES,otras actividades de enfermeria,sueros,2021-04-01,1032,1032
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2021-04-01,20,20
VILLA RIVERO,otras actividades de enfermeria,sueros,2021-04-01,15,15
VILLA SERRANO,otras actividades de enfermeria,sueros,2021-04-01,38,38
VILLA TUNARI,otras actividades de enfermeria,sueros,2021-04-01,265,265
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2021-04-01,42,42
VILLAZON,otras actividades de enfermeria,sueros,2021-04-01,721,721
VINTO,otras actividades de enfermeria,sueros,2021-04-01,215,215
VITICHI,otras actividades de enfermeria,sueros,2021-04-01,17,17
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2021-04-01,1,1
WARNES,otras actividades de enfermeria,sueros,2021-04-01,1056,1056
YACO,otras actividades de enfermeria,sueros,2021-04-01,1,1
YACUIBA,otras actividades de enfermeria,sueros,2021-04-01,3968,3968
YAMPARAEZ,otras actividades de enfermeria,sueros,2021-04-01,16,16
YANACACHI,otras actividades de enfermeria,sueros,2021-04-01,7,7
YAPACANI,otras actividades de enfermeria,sueros,2021-04-01,769,769
YOCALLA,otras actividades de enfermeria,sueros,2021-04-01,1,1
YOTALA,otras actividades de enfermeria,sueros,2021-04-01,23,23
YUNCHARA,otras actividades de enfermeria,sueros,2021-04-01,11,11
ZUDAÑEZ,otras actividades de enfermeria,sueros,2021-04-01,35,35
ACACIO,otras actividades de enfermeria,sueros,2021-05-01,6,6
ACHACACHI,otras actividades de enfermeria,sueros,2021-05-01,163,163
ACHOCALLA,otras actividades de enfermeria,sueros,2021-05-01,13,13
AIQUILE,otras actividades de enfermeria,sueros,2021-05-01,81,81
ALALAY,otras actividades de enfermeria,sueros,2021-05-01,3,3
ALCALA,otras actividades de enfermeria,sueros,2021-05-01,17,17
ALTO BENI,otras actividades de enfermeria,sueros,2021-05-01,27,27
ANCORAIMES,otras actividades de enfermeria,sueros,2021-05-01,4,4
ANDAMARCA,otras actividades de enfermeria,sueros,2021-05-01,15,15
ANTEQUERA,otras actividades de enfermeria,sueros,2021-05-01,2,2
ANZALDO,otras actividades de enfermeria,sueros,2021-05-01,34,34
APOLO,otras actividades de enfermeria,sueros,2021-05-01,34,34
ARAMPAMPA,otras actividades de enfermeria,sueros,2021-05-01,7,7
ARANI,otras actividades de enfermeria,sueros,2021-05-01,9,9
ARBIETO,otras actividades de enfermeria,sueros,2021-05-01,5,5
ARQUE,otras actividades de enfermeria,sueros,2021-05-01,14,14
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2021-05-01,662,662
ATOCHA,otras actividades de enfermeria,sueros,2021-05-01,365,365
AUCAPATA,otras actividades de enfermeria,sueros,2021-05-01,8,8
AYATA,otras actividades de enfermeria,sueros,2021-05-01,8,8
AYO AYO,otras actividades de enfermeria,sueros,2021-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2021-05-01,88,88
AZURDUY,otras actividades de enfermeria,sueros,2021-05-01,100,100
BATALLAS,otras actividades de enfermeria,sueros,2021-05-01,8,8
BAURES,otras actividades de enfermeria,sueros,2021-05-01,97,97
BELEN DE ANDAMARCA,otras actividades de enfermeria,sueros,2021-05-01,2,2
BELLA FLOR,otras actividades de enfermeria,sueros,2021-05-01,22,22
BERMEJO,otras actividades de enfermeria,sueros,2021-05-01,282,282
BETANZOS,otras actividades de enfermeria,sueros,2021-05-01,72,72
BOLIVAR,otras actividades de enfermeria,sueros,2021-05-01,1,1
BOLPEBRA,otras actividades de enfermeria,sueros,2021-05-01,2,2
BOYUIBE,otras actividades de enfermeria,sueros,2021-05-01,1,1
BUENA VISTA,otras actividades de enfermeria,sueros,2021-05-01,24,24
CABEZAS,otras actividades de enfermeria,sueros,2021-05-01,158,158
CAIROMA,otras actividades de enfermeria,sueros,2021-05-01,18,18
"CAIZA ""D""",otras actividades de enfermeria,sueros,2021-05-01,25,25
CAJUATA,otras actividades de enfermeria,sueros,2021-05-01,43,43
CALAMARCA,otras actividades de enfermeria,sueros,2021-05-01,8,8
CAMARGO,otras actividades de enfermeria,sueros,2021-05-01,626,626
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2021-05-01,11,11
CAMIRI,otras actividades de enfermeria,sueros,2021-05-01,938,938
CAPINOTA,otras actividades de enfermeria,sueros,2021-05-01,67,67
CAQUIAVIRI,otras actividades de enfermeria,sueros,2021-05-01,5,5
CARACOLLO,otras actividades de enfermeria,sueros,2021-05-01,31,31
CARANAVI,otras actividades de enfermeria,sueros,2021-05-01,936,936
CARAPARI,otras actividades de enfermeria,sueros,2021-05-01,67,67
CARIPUYO,otras actividades de enfermeria,sueros,2021-05-01,6,6
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2021-05-01,28,28
CATACORA,otras actividades de enfermeria,sueros,2021-05-01,2,2
CHACARILLA,otras actividades de enfermeria,sueros,2021-05-01,2,2
CHALLAPATA,otras actividades de enfermeria,sueros,2021-05-01,94,94
CHAQUI,otras actividades de enfermeria,sueros,2021-05-01,15,15
CHARAGUA,otras actividades de enfermeria,sueros,2021-05-01,144,144
CHARAÑA,otras actividades de enfermeria,sueros,2021-05-01,1,1
CHAYANTA,otras actividades de enfermeria,sueros,2021-05-01,30,30
CHIMORE,otras actividades de enfermeria,sueros,2021-05-01,43,43
CHOQUE COTA,otras actividades de enfermeria,sueros,2021-05-01,4,4
CHUA COCANI,otras actividades de enfermeria,sueros,2021-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2021-05-01,763,763
CHUMA,otras actividades de enfermeria,sueros,2021-05-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,sueros,2021-05-01,4,4
CKOCHAS,otras actividades de enfermeria,sueros,2021-05-01,43,43
CLIZA,otras actividades de enfermeria,sueros,2021-05-01,99,99
COBIJA,otras actividades de enfermeria,sueros,2021-05-01,2536,2536
COCAPATA,otras actividades de enfermeria,sueros,2021-05-01,17,17
COCHABAMBA,otras actividades de enfermeria,sueros,2021-05-01,36525,36525
COIPASA,otras actividades de enfermeria,sueros,2021-05-01,2,2
COLCAPIRHUA,otras actividades de enfermeria,sueros,2021-05-01,1031,1031
"COLCHA ""K""",otras actividades de enfermeria,sueros,2021-05-01,31,31
COLLANA,otras actividades de enfermeria,sueros,2021-05-01,4,4
COLOMI,otras actividades de enfermeria,sueros,2021-05-01,37,37
COLPA BELGICA,otras actividades de enfermeria,sueros,2021-05-01,16,16
COLQUECHACA,otras actividades de enfermeria,sueros,2021-05-01,9,9
COLQUENCHA,otras actividades de enfermeria,sueros,2021-05-01,4,4
COLQUIRI,otras actividades de enfermeria,sueros,2021-05-01,21,21
COMARAPA,otras actividades de enfermeria,sueros,2021-05-01,113,113
COMBAYA,otras actividades de enfermeria,sueros,2021-05-01,1,1
CONCEPCION,otras actividades de enfermeria,sueros,2021-05-01,931,931
COPACABANA,otras actividades de enfermeria,sueros,2021-05-01,16,16
CORIPATA,otras actividades de enfermeria,sueros,2021-05-01,12,12
CORO CORO,otras actividades de enfermeria,sueros,2021-05-01,4,4
COROICO,otras actividades de enfermeria,sueros,2021-05-01,244,244
CORQUE,otras actividades de enfermeria,sueros,2021-05-01,10,10
COTAGAITA,otras actividades de enfermeria,sueros,2021-05-01,168,168
COTOCA,otras actividades de enfermeria,sueros,2021-05-01,1151,1151
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2021-05-01,220,220
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,sueros,2021-05-01,6,6
CUEVO,otras actividades de enfermeria,sueros,2021-05-01,19,19
CULPINA,otras actividades de enfermeria,sueros,2021-05-01,87,87
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2021-05-01,3,3
CURVA,otras actividades de enfermeria,sueros,2021-05-01,3,3
DESAGUADERO,otras actividades de enfermeria,sueros,2021-05-01,9,9
EL ALTO,otras actividades de enfermeria,sueros,2021-05-01,14810,14810
EL CHORO,otras actividades de enfermeria,sueros,2021-05-01,2,2
EL PUENTE(STC),otras actividades de enfermeria,sueros,2021-05-01,59,59
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2021-05-01,26,26
EL TORNO,otras actividades de enfermeria,sueros,2021-05-01,452,452
EL VILLAR,otras actividades de enfermeria,sueros,2021-05-01,33,33
ENTRE RIOS TRJ,otras actividades de enfermeria,sueros,2021-05-01,78,78
ENTRE RIOS CBBA,otras actividades de enfermeria,sueros,2021-05-01,97,97
ESCARA,otras actividades de enfermeria,sueros,2021-05-01,3,3
ESCOMA,otras actividades de enfermeria,sueros,2021-05-01,9,9
EUCALIPTUS,otras actividades de enfermeria,sueros,2021-05-01,4,4
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2021-05-01,3,3
EXALTACION,otras actividades de enfermeria,sueros,2021-05-01,8,8
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2021-05-01,43,43
FILADELFIA,otras actividades de enfermeria,sueros,2021-05-01,20,20
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2021-05-01,41,41
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2021-05-01,10,10
GUANAY,otras actividades de enfermeria,sueros,2021-05-01,99,99
GUAQUI,otras actividades de enfermeria,sueros,2021-05-01,2,2
GUAYARAMERIN,otras actividades de enfermeria,sueros,2021-05-01,2476,2476
GUTIERREZ,otras actividades de enfermeria,sueros,2021-05-01,59,59
HUACARETA,otras actividades de enfermeria,sueros,2021-05-01,133,133
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2021-05-01,12,12
HUACHACALLA,otras actividades de enfermeria,sueros,2021-05-01,147,147
HUANUNI,otras actividades de enfermeria,sueros,2021-05-01,442,442
HUARACAJE,otras actividades de enfermeria,sueros,2021-05-01,22,22
HUARINA,otras actividades de enfermeria,sueros,2021-05-01,19,19
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2021-05-01,3,3
HUMANATA,otras actividades de enfermeria,sueros,2021-05-01,3,3
ICHOCA,otras actividades de enfermeria,sueros,2021-05-01,10,10
ICLA,otras actividades de enfermeria,sueros,2021-05-01,24,24
INCAHUASI,otras actividades de enfermeria,sueros,2021-05-01,57,57
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2021-05-01,16,16
INQUISIVI,otras actividades de enfermeria,sueros,2021-05-01,15,15
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2021-05-01,27,27
IXIAMAS,otras actividades de enfermeria,sueros,2021-05-01,74,74
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2021-05-01,17,17
LA ASUNTA,otras actividades de enfermeria,sueros,2021-05-01,68,68
LA GUARDIA,otras actividades de enfermeria,sueros,2021-05-01,416,416
LA PAZ,otras actividades de enfermeria,sueros,2021-05-01,44336,44336
LA RIVERA,otras actividades de enfermeria,sueros,2021-05-01,1,1
