municipality,group,variable,month,Inyectables,TOTAL
COMANCHE,otras actividades de enfermeria,inyectables,2021-04-01,30,30
COMARAPA,otras actividades de enfermeria,inyectables,2021-04-01,1065,1065
COMBAYA,otras actividades de enfermeria,inyectables,2021-04-01,28,28
CONCEPCION,otras actividades de enfermeria,inyectables,2021-04-01,2145,2145
COPACABANA,otras actividades de enfermeria,inyectables,2021-04-01,291,291
CORIPATA,otras actividades de enfermeria,inyectables,2021-04-01,527,527
CORO CORO,otras actividades de enfermeria,inyectables,2021-04-01,211,211
COROICO,otras actividades de enfermeria,inyectables,2021-04-01,2846,2846
CORQUE,otras actividades de enfermeria,inyectables,2021-04-01,366,366
COTAGAITA,otras actividades de enfermeria,inyectables,2021-04-01,3957,3957
COTOCA,otras actividades de enfermeria,inyectables,2021-04-01,6764,6764
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2021-04-01,23,23
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2021-04-01,1238,1238
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2021-04-01,67,67
CUEVO,otras actividades de enfermeria,inyectables,2021-04-01,270,270
CULPINA,otras actividades de enfermeria,inyectables,2021-04-01,1108,1108
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2021-04-01,149,149
CURVA,otras actividades de enfermeria,inyectables,2021-04-01,41,41
DESAGUADERO,otras actividades de enfermeria,inyectables,2021-04-01,156,156
EL ALTO,otras actividades de enfermeria,inyectables,2021-04-01,44540,44540
EL CHORO,otras actividades de enfermeria,inyectables,2021-04-01,184,184
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2021-04-01,995,995
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2021-04-01,554,554
EL TORNO,otras actividades de enfermeria,inyectables,2021-04-01,2884,2884
EL VILLAR,otras actividades de enfermeria,inyectables,2021-04-01,486,486
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2021-04-01,1669,1669
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2021-04-01,1272,1272
ESCARA,otras actividades de enfermeria,inyectables,2021-04-01,19,19
ESCOMA,otras actividades de enfermeria,inyectables,2021-04-01,145,145
ESMERALDA,otras actividades de enfermeria,inyectables,2021-04-01,67,67
EUCALIPTUS,otras actividades de enfermeria,inyectables,2021-04-01,138,138
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2021-04-01,67,67
EXALTACION,otras actividades de enfermeria,inyectables,2021-04-01,162,162
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2021-04-01,1078,1078
FILADELFIA,otras actividades de enfermeria,inyectables,2021-04-01,471,471
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2021-04-01,1025,1025
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2021-04-01,259,259
GUANAY,otras actividades de enfermeria,inyectables,2021-04-01,523,523
GUAQUI,otras actividades de enfermeria,inyectables,2021-04-01,126,126
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2021-04-01,11561,11561
GUTIERREZ,otras actividades de enfermeria,inyectables,2021-04-01,804,804
HUACARETA,otras actividades de enfermeria,inyectables,2021-04-01,2139,2139
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2021-04-01,227,227
HUACHACALLA,otras actividades de enfermeria,inyectables,2021-04-01,93,93
HUANUNI,otras actividades de enfermeria,inyectables,2021-04-01,8465,8465
HUARACAJE,otras actividades de enfermeria,inyectables,2021-04-01,308,308
HUARINA,otras actividades de enfermeria,inyectables,2021-04-01,321,321
HUATAJATA,otras actividades de enfermeria,inyectables,2021-04-01,87,87
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2021-04-01,202,202
HUMANATA,otras actividades de enfermeria,inyectables,2021-04-01,28,28
ICHOCA,otras actividades de enfermeria,inyectables,2021-04-01,262,262
ICLA,otras actividades de enfermeria,inyectables,2021-04-01,508,508
INCAHUASI,otras actividades de enfermeria,inyectables,2021-04-01,1145,1145
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2021-04-01,353,353
INQUISIVI,otras actividades de enfermeria,inyectables,2021-04-01,430,430
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2021-04-01,536,536
IXIAMAS,otras actividades de enfermeria,inyectables,2021-04-01,466,466
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2021-04-01,221,221
LA ASUNTA,otras actividades de enfermeria,inyectables,2021-04-01,820,820
LA GUARDIA,otras actividades de enfermeria,inyectables,2021-04-01,25138,25138
LA PAZ,otras actividades de enfermeria,inyectables,2021-04-01,188467,188467
LA RIVERA,otras actividades de enfermeria,inyectables,2021-04-01,18,18
LAGUNILLAS,otras actividades de enfermeria,inyectables,2021-04-01,522,522
LAJA,otras actividades de enfermeria,inyectables,2021-04-01,229,229
LAS CARRERAS,otras actividades de enfermeria,inyectables,2021-04-01,272,272
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2021-04-01,93,93
LLALLAGUA,otras actividades de enfermeria,inyectables,2021-04-01,5526,5526
LLICA,otras actividades de enfermeria,inyectables,2021-04-01,220,220
LORETO,otras actividades de enfermeria,inyectables,2021-04-01,209,209
LURIBAY,otras actividades de enfermeria,inyectables,2021-04-01,305,305
MACHACAMARCA,otras actividades de enfermeria,inyectables,2021-04-01,240,240
MACHARETI,otras actividades de enfermeria,inyectables,2021-04-01,431,431
MAGDALENA,otras actividades de enfermeria,inyectables,2021-04-01,710,710
MAIRANA,otras actividades de enfermeria,inyectables,2021-04-01,1196,1196
MALLA,otras actividades de enfermeria,inyectables,2021-04-01,42,42
MAPIRI,otras actividades de enfermeria,inyectables,2021-04-01,486,486
MECAPACA,otras actividades de enfermeria,inyectables,2021-04-01,163,163
MINEROS,otras actividades de enfermeria,inyectables,2021-04-01,1070,1070
MIZQUE,otras actividades de enfermeria,inyectables,2021-04-01,1285,1285
MOCOMOCO,otras actividades de enfermeria,inyectables,2021-04-01,216,216
MOJINETE,otras actividades de enfermeria,inyectables,2021-04-01,62,62
MOJOCOYA,otras actividades de enfermeria,inyectables,2021-04-01,1122,1122
MONTEAGUDO,otras actividades de enfermeria,inyectables,2021-04-01,6870,6870
MONTERO,otras actividades de enfermeria,inyectables,2021-04-01,61475,61475
MORO MORO,otras actividades de enfermeria,inyectables,2021-04-01,116,116
MOROCHATA,otras actividades de enfermeria,inyectables,2021-04-01,487,487
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2021-04-01,480,480
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2021-04-01,9,9
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2021-04-01,204,204
OCURI,otras actividades de enfermeria,inyectables,2021-04-01,688,688
OKINAWA,otras actividades de enfermeria,inyectables,2021-04-01,395,395
OMEREQUE,otras actividades de enfermeria,inyectables,2021-04-01,676,676
ORURO,otras actividades de enfermeria,inyectables,2021-04-01,41336,41336
PADCAYA,otras actividades de enfermeria,inyectables,2021-04-01,957,957
PADILLA,otras actividades de enfermeria,inyectables,2021-04-01,2664,2664
PAILON,otras actividades de enfermeria,inyectables,2021-04-01,2045,2045
PALCA,otras actividades de enfermeria,inyectables,2021-04-01,304,304
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2021-04-01,1184,1184
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2021-04-01,80,80
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2021-04-01,358,358
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2021-04-01,258,258
PASORAPA,otras actividades de enfermeria,inyectables,2021-04-01,141,141
PATACAMAYA,otras actividades de enfermeria,inyectables,2021-04-01,493,493
PAZÑA,otras actividades de enfermeria,inyectables,2021-04-01,112,112
PELECHUCO,otras actividades de enfermeria,inyectables,2021-04-01,201,201
POCOATA,otras actividades de enfermeria,inyectables,2021-04-01,515,515
POCONA,otras actividades de enfermeria,inyectables,2021-04-01,525,525
POJO (CBBA),otras actividades de enfermeria,inyectables,2021-04-01,501,501
POOPO,otras actividades de enfermeria,inyectables,2021-04-01,229,229
PORCO,otras actividades de enfermeria,inyectables,2021-04-01,186,186
POROMA,otras actividades de enfermeria,inyectables,2021-04-01,1234,1234
PORONGO,otras actividades de enfermeria,inyectables,2021-04-01,992,992
PORTACHUELO,otras actividades de enfermeria,inyectables,2021-04-01,755,755
PORVENIR,otras actividades de enfermeria,inyectables,2021-04-01,678,678
POSTRER VALLE,otras actividades de enfermeria,inyectables,2021-04-01,70,70
POTOSI,otras actividades de enfermeria,inyectables,2021-04-01,64504,64504
PRESTO,otras actividades de enfermeria,inyectables,2021-04-01,788,788
PUCARA,otras actividades de enfermeria,inyectables,2021-04-01,239,239
PUCARANI,otras actividades de enfermeria,inyectables,2021-04-01,262,262
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2021-04-01,260,260
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2021-04-01,201,201
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2021-04-01,725,725
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2021-04-01,86,86
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2021-04-01,820,820
PUERTO RICO,otras actividades de enfermeria,inyectables,2021-04-01,1182,1182
PUERTO SILES,otras actividades de enfermeria,inyectables,2021-04-01,11,11
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2021-04-01,2894,2894
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2021-04-01,4707,4707
PUNA,otras actividades de enfermeria,inyectables,2021-04-01,910,910
PUNATA,otras actividades de enfermeria,inyectables,2021-04-01,8152,8152
QUIABAYA,otras actividades de enfermeria,inyectables,2021-04-01,94,94
QUILLACOLLO,otras actividades de enfermeria,inyectables,2021-04-01,5751,5751
QUIME,otras actividades de enfermeria,inyectables,2021-04-01,416,416
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2021-04-01,88,88
RAQAYPAMPA(ETA),otras actividades de enfermeria,inyectables,2021-04-01,349,349
RAVELO,otras actividades de enfermeria,inyectables,2021-04-01,1349,1349
REYES,otras actividades de enfermeria,inyectables,2021-04-01,1057,1057
RIBERALTA,otras actividades de enfermeria,inyectables,2021-04-01,34884,34884
ROBORE,otras actividades de enfermeria,inyectables,2021-04-01,5814,5814
RURRENABAQUE,otras actividades de enfermeria,inyectables,2021-04-01,2122,2122
SABAYA,otras actividades de enfermeria,inyectables,2021-04-01,375,375
SACABA,otras actividades de enfermeria,inyectables,2021-04-01,8644,8644
SACABAMBA,otras actividades de enfermeria,inyectables,2021-04-01,69,69
SACACA,otras actividades de enfermeria,inyectables,2021-04-01,222,222
SAIPINA,otras actividades de enfermeria,inyectables,2021-04-01,375,375
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2021-04-01,834,834
SAMAIPATA,otras actividades de enfermeria,inyectables,2021-04-01,583,583
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2021-04-01,219,219
SAN ANDRES,otras actividades de enfermeria,inyectables,2021-04-01,894,894
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2021-04-01,102,102
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2021-04-01,86,86
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2021-04-01,786,786
SAN BENITO,otras actividades de enfermeria,inyectables,2021-04-01,370,370
SAN BORJA,otras actividades de enfermeria,inyectables,2021-04-01,2391,2391
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2021-04-01,1843,1843
SAN CARLOS,otras actividades de enfermeria,inyectables,2021-04-01,3111,3111
SAN IGNACIO,otras actividades de enfermeria,inyectables,2021-04-01,2744,2744
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2021-04-01,10698,10698
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2021-04-01,44,44
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2021-04-01,18,18
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2021-04-01,725,725
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2021-04-01,5504,5504
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2021-04-01,496,496
SAN JULIAN,otras actividades de enfermeria,inyectables,2021-04-01,3293,3293
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2021-04-01,854,854
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2021-04-01,1111,1111
SAN LUCAS,otras actividades de enfermeria,inyectables,2021-04-01,2760,2760
SAN MATIAS,otras actividades de enfermeria,inyectables,2021-04-01,1378,1378
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2021-04-01,1130,1130
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2021-04-01,190,190
SAN PEDRO,otras actividades de enfermeria,inyectables,2021-04-01,2000,2000
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2021-04-01,737,737
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2021-04-01,154,154
SAN PEDRO DE MACHA,otras actividades de enfermeria,inyectables,2021-04-01,631,631
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2021-04-01,125,125
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2021-04-01,270,270
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2021-04-01,260,260
SAN RAFAEL,otras actividades de enfermeria,inyectables,2021-04-01,905,905
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2021-04-01,1667,1667
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2021-04-01,1748,1748
SANTA ANA,otras actividades de enfermeria,inyectables,2021-04-01,3070,3070
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2021-04-01,387704,387704
SANTA ROSA,otras actividades de enfermeria,inyectables,2021-04-01,655,655
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2021-04-01,839,839
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2021-04-01,73,73
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2021-04-01,279,279
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2021-04-01,110,110
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2021-04-01,111,111
SANTIVAÑES,otras actividades de enfermeria,inyectables,2021-04-01,525,525
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2021-04-01,202,202
SAPAHAQUI,otras actividades de enfermeria,inyectables,2021-04-01,264,264
SENA,otras actividades de enfermeria,inyectables,2021-04-01,862,862
SHINAOTA,otras actividades de enfermeria,inyectables,2021-04-01,1743,1743
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2021-04-01,439,439
SICAYA,otras actividades de enfermeria,inyectables,2021-04-01,93,93
SIPE SIPE,otras actividades de enfermeria,inyectables,2021-04-01,1289,1289
SOPACHUY,otras actividades de enfermeria,inyectables,2021-04-01,659,659
SORACACHI,otras actividades de enfermeria,inyectables,2021-04-01,242,242
SORATA,otras actividades de enfermeria,inyectables,2021-04-01,482,482
SUCRE,otras actividades de enfermeria,inyectables,2021-04-01,107390,107390
TACACHI,otras actividades de enfermeria,inyectables,2021-04-01,22,22
TACACOMA,otras actividades de enfermeria,inyectables,2021-04-01,391,391
TACOBAMBA,otras actividades de enfermeria,inyectables,2021-04-01,429,429
TACOPAYA,otras actividades de enfermeria,inyectables,2021-04-01,220,220
TAHUA,otras actividades de enfermeria,inyectables,2021-04-01,164,164
TAPACARI,otras actividades de enfermeria,inyectables,2021-04-01,402,402
TARABUCO,otras actividades de enfermeria,inyectables,2021-04-01,2176,2176
TARACO,otras actividades de enfermeria,inyectables,2021-04-01,88,88
TARATA,otras actividades de enfermeria,inyectables,2021-04-01,183,183
TARIJA,otras actividades de enfermeria,inyectables,2021-04-01,95836,95836
TARVITA,otras actividades de enfermeria,inyectables,2021-04-01,1402,1402
TEOPONTE,otras actividades de enfermeria,inyectables,2021-04-01,464,464
TIAHUANACU,otras actividades de enfermeria,inyectables,2021-04-01,168,168
TINGUIPAYA,otras actividades de enfermeria,inyectables,2021-04-01,778,778
TIPUANI,otras actividades de enfermeria,inyectables,2021-04-01,762,762
TIQUIPAYA,otras actividades de enfermeria,inyectables,2021-04-01,823,823
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2021-04-01,472,472
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2021-04-01,59,59
TOCO,otras actividades de enfermeria,inyectables,2021-04-01,208,208
TODOS SANTOS,otras actividades de enfermeria,inyectables,2021-04-01,19,19
TOLATA,otras actividades de enfermeria,inyectables,2021-04-01,73,73
TOLEDO,otras actividades de enfermeria,inyectables,2021-04-01,111,111
TOMAVE,otras actividades de enfermeria,inyectables,2021-04-01,912,912
TOMINA,otras actividades de enfermeria,inyectables,2021-04-01,772,772
TORO TORO,otras actividades de enfermeria,inyectables,2021-04-01,414,414
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2021-04-01,417,417
TOTORA(ORR),otras actividades de enfermeria,inyectables,2021-04-01,241,241
TRIGAL,otras actividades de enfermeria,inyectables,2021-04-01,78,78
TRINIDAD,otras actividades de enfermeria,inyectables,2021-04-01,118874,118874
TUPIZA,otras actividades de enfermeria,inyectables,2021-04-01,8447,8447
TURCO,otras actividades de enfermeria,inyectables,2021-04-01,159,159
UMALA,otras actividades de enfermeria,inyectables,2021-04-01,119,119
UNCIA,otras actividades de enfermeria,inyectables,2021-04-01,571,571
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2021-04-01,367,367
URUBICHA,otras actividades de enfermeria,inyectables,2021-04-01,617,617
UYUNI,otras actividades de enfermeria,inyectables,2021-04-01,4899,4899
VACAS,otras actividades de enfermeria,inyectables,2021-04-01,278,278
VALLEGRANDE,otras actividades de enfermeria,inyectables,2021-04-01,797,797
VIACHA,otras actividades de enfermeria,inyectables,2021-04-01,6158,6158
VILA VILA,otras actividades de enfermeria,inyectables,2021-04-01,178,178
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2021-04-01,609,609
VILLA MONTES,otras actividades de enfermeria,inyectables,2021-04-01,8290,8290
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2021-04-01,434,434
VILLA RIVERO,otras actividades de enfermeria,inyectables,2021-04-01,758,758
VILLA SERRANO,otras actividades de enfermeria,inyectables,2021-04-01,1025,1025
VILLA TUNARI,otras actividades de enfermeria,inyectables,2021-04-01,2864,2864
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2021-04-01,732,732
VILLAZON,otras actividades de enfermeria,inyectables,2021-04-01,4541,4541
VINTO,otras actividades de enfermeria,inyectables,2021-04-01,1815,1815
VITICHI,otras actividades de enfermeria,inyectables,2021-04-01,626,626
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2021-04-01,13,13
WARNES,otras actividades de enfermeria,inyectables,2021-04-01,8793,8793
YACO,otras actividades de enfermeria,inyectables,2021-04-01,120,120
YACUIBA,otras actividades de enfermeria,inyectables,2021-04-01,25748,25748
YAMPARAEZ,otras actividades de enfermeria,inyectables,2021-04-01,568,568
YANACACHI,otras actividades de enfermeria,inyectables,2021-04-01,262,262
YAPACANI,otras actividades de enfermeria,inyectables,2021-04-01,9508,9508
YOCALLA,otras actividades de enfermeria,inyectables,2021-04-01,293,293
YOTALA,otras actividades de enfermeria,inyectables,2021-04-01,630,630
YUNCHARA,otras actividades de enfermeria,inyectables,2021-04-01,274,274
YUNGUYO DE LITORAL,otras actividades de enfermeria,inyectables,2021-04-01,29,29
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2021-04-01,707,707
ACACIO,otras actividades de enfermeria,inyectables,2021-05-01,266,266
ACHACACHI,otras actividades de enfermeria,inyectables,2021-05-01,1437,1437
ACHOCALLA,otras actividades de enfermeria,inyectables,2021-05-01,300,300
AIQUILE,otras actividades de enfermeria,inyectables,2021-05-01,924,924
ALALAY,otras actividades de enfermeria,inyectables,2021-05-01,57,57
ALCALA,otras actividades de enfermeria,inyectables,2021-05-01,370,370
ALTO BENI,otras actividades de enfermeria,inyectables,2021-05-01,633,633
ANCORAIMES,otras actividades de enfermeria,inyectables,2021-05-01,141,141
ANDAMARCA,otras actividades de enfermeria,inyectables,2021-05-01,221,221
ANTEQUERA,otras actividades de enfermeria,inyectables,2021-05-01,73,73
ANZALDO,otras actividades de enfermeria,inyectables,2021-05-01,288,288
APOLO,otras actividades de enfermeria,inyectables,2021-05-01,780,780
ARAMPAMPA,otras actividades de enfermeria,inyectables,2021-05-01,202,202
ARANI,otras actividades de enfermeria,inyectables,2021-05-01,210,210
ARBIETO,otras actividades de enfermeria,inyectables,2021-05-01,387,387
ARQUE,otras actividades de enfermeria,inyectables,2021-05-01,291,291
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2021-05-01,7203,7203
ATOCHA,otras actividades de enfermeria,inyectables,2021-05-01,4796,4796
AUCAPATA,otras actividades de enfermeria,inyectables,2021-05-01,314,314
AYATA,otras actividades de enfermeria,inyectables,2021-05-01,200,200
AYO AYO,otras actividades de enfermeria,inyectables,2021-05-01,101,101
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2021-05-01,1370,1370
AZURDUY,otras actividades de enfermeria,inyectables,2021-05-01,1245,1245
BATALLAS,otras actividades de enfermeria,inyectables,2021-05-01,195,195
BAURES,otras actividades de enfermeria,inyectables,2021-05-01,1665,1665
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2021-05-01,42,42
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2021-05-01,28,28
BELLA FLOR,otras actividades de enfermeria,inyectables,2021-05-01,470,470
BERMEJO,otras actividades de enfermeria,inyectables,2021-05-01,4119,4119
BETANZOS,otras actividades de enfermeria,inyectables,2021-05-01,1909,1909
BOLIVAR,otras actividades de enfermeria,inyectables,2021-05-01,58,58
BOLPEBRA,otras actividades de enfermeria,inyectables,2021-05-01,107,107
BOYUIBE,otras actividades de enfermeria,inyectables,2021-05-01,275,275
BUENA VISTA,otras actividades de enfermeria,inyectables,2021-05-01,494,494
CABEZAS,otras actividades de enfermeria,inyectables,2021-05-01,2222,2222
CAIROMA,otras actividades de enfermeria,inyectables,2021-05-01,400,400
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2021-05-01,855,855
CAJUATA,otras actividades de enfermeria,inyectables,2021-05-01,629,629
CALACOTO,otras actividades de enfermeria,inyectables,2021-05-01,138,138
CALAMARCA,otras actividades de enfermeria,inyectables,2021-05-01,188,188
CAMARGO,otras actividades de enfermeria,inyectables,2021-05-01,4478,4478
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2021-05-01,226,226
CAMIRI,otras actividades de enfermeria,inyectables,2021-05-01,7224,7224
CAPINOTA,otras actividades de enfermeria,inyectables,2021-05-01,664,664
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2021-05-01,220,220
CARACOLLO,otras actividades de enfermeria,inyectables,2021-05-01,641,641
CARANAVI,otras actividades de enfermeria,inyectables,2021-05-01,3662,3662
CARANGAS,otras actividades de enfermeria,inyectables,2021-05-01,28,28
CARAPARI,otras actividades de enfermeria,inyectables,2021-05-01,1466,1466
CARIPUYO,otras actividades de enfermeria,inyectables,2021-05-01,168,168
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2021-05-01,835,835
CATACORA,otras actividades de enfermeria,inyectables,2021-05-01,54,54
CHACARILLA,otras actividades de enfermeria,inyectables,2021-05-01,54,54
CHALLAPATA,otras actividades de enfermeria,inyectables,2021-05-01,1674,1674
CHAQUI,otras actividades de enfermeria,inyectables,2021-05-01,439,439
CHARAGUA,otras actividades de enfermeria,inyectables,2021-05-01,1982,1982
CHARAÑA,otras actividades de enfermeria,inyectables,2021-05-01,38,38
CHAYANTA,otras actividades de enfermeria,inyectables,2021-05-01,395,395
CHIMORE,otras actividades de enfermeria,inyectables,2021-05-01,1167,1167
CHIPAYA,otras actividades de enfermeria,inyectables,2021-05-01,38,38
CHOQUE COTA,otras actividades de enfermeria,inyectables,2021-05-01,79,79
CHUA COCANI,otras actividades de enfermeria,inyectables,2021-05-01,68,68
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2021-05-01,980,980
CHUMA,otras actividades de enfermeria,inyectables,2021-05-01,232,232
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,inyectables,2021-05-01,332,332
CKOCHAS,otras actividades de enfermeria,inyectables,2021-05-01,832,832
CLIZA,otras actividades de enfermeria,inyectables,2021-05-01,426,426
COBIJA,otras actividades de enfermeria,inyectables,2021-05-01,26332,26332
COCAPATA,otras actividades de enfermeria,inyectables,2021-05-01,701,701
COCHABAMBA,otras actividades de enfermeria,inyectables,2021-05-01,134389,134389
COIPASA,otras actividades de enfermeria,inyectables,2021-05-01,16,16
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2021-05-01,3918,3918
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2021-05-01,941,941
COLLANA,otras actividades de enfermeria,inyectables,2021-05-01,100,100
COLOMI,otras actividades de enfermeria,inyectables,2021-05-01,472,472
COLPA BELGICA,otras actividades de enfermeria,inyectables,2021-05-01,592,592
COLQUECHACA,otras actividades de enfermeria,inyectables,2021-05-01,657,657
COLQUENCHA,otras actividades de enfermeria,inyectables,2021-05-01,143,143
COLQUIRI,otras actividades de enfermeria,inyectables,2021-05-01,638,638
COMANCHE,otras actividades de enfermeria,inyectables,2021-05-01,45,45
COMARAPA,otras actividades de enfermeria,inyectables,2021-05-01,1342,1342
COMBAYA,otras actividades de enfermeria,inyectables,2021-05-01,21,21
CONCEPCION,otras actividades de enfermeria,inyectables,2021-05-01,2730,2730
COPACABANA,otras actividades de enfermeria,inyectables,2021-05-01,315,315
CORIPATA,otras actividades de enfermeria,inyectables,2021-05-01,632,632
CORO CORO,otras actividades de enfermeria,inyectables,2021-05-01,191,191
COROICO,otras actividades de enfermeria,inyectables,2021-05-01,1899,1899
CORQUE,otras actividades de enfermeria,inyectables,2021-05-01,390,390
COTAGAITA,otras actividades de enfermeria,inyectables,2021-05-01,4747,4747
COTOCA,otras actividades de enfermeria,inyectables,2021-05-01,6999,6999
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2021-05-01,36,36
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2021-05-01,2237,2237
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2021-05-01,83,83
CUEVO,otras actividades de enfermeria,inyectables,2021-05-01,180,180
CULPINA,otras actividades de enfermeria,inyectables,2021-05-01,975,975
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2021-05-01,91,91
CURVA,otras actividades de enfermeria,inyectables,2021-05-01,50,50
DESAGUADERO,otras actividades de enfermeria,inyectables,2021-05-01,169,169
EL ALTO,otras actividades de enfermeria,inyectables,2021-05-01,64315,64315
EL CHORO,otras actividades de enfermeria,inyectables,2021-05-01,169,169
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2021-05-01,607,607
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2021-05-01,568,568
EL TORNO,otras actividades de enfermeria,inyectables,2021-05-01,3946,3946
EL VILLAR,otras actividades de enfermeria,inyectables,2021-05-01,523,523
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2021-05-01,1809,1809
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2021-05-01,1227,1227
ESCARA,otras actividades de enfermeria,inyectables,2021-05-01,11,11
