municipality,group,variable,month,Vaginales,TOTAL
OMEREQUE,atencion de partos en servicio,vaginales,2008-03-01,5,5
ORURO,atencion de partos en servicio,vaginales,2008-03-01,345,345
PADCAYA,atencion de partos en servicio,vaginales,2008-03-01,11,11
PADILLA,atencion de partos en servicio,vaginales,2008-03-01,18,18
PAILON,atencion de partos en servicio,vaginales,2008-03-01,20,20
PALCA,atencion de partos en servicio,vaginales,2008-03-01,1,1
PALOS BLANCOS,atencion de partos en servicio,vaginales,2008-03-01,38,38
PAMPA GRANDE,atencion de partos en servicio,vaginales,2008-03-01,6,6
PAPEL PAMPA,atencion de partos en servicio,vaginales,2008-03-01,2,2
PASORAPA,atencion de partos en servicio,vaginales,2008-03-01,1,1
PATACAMAYA,atencion de partos en servicio,vaginales,2008-03-01,15,15
PAZÑA,atencion de partos en servicio,vaginales,2008-03-01,5,5
PELECHUCO,atencion de partos en servicio,vaginales,2008-03-01,1,1
POCOATA,atencion de partos en servicio,vaginales,2008-03-01,4,4
POCONA,atencion de partos en servicio,vaginales,2008-03-01,16,16
POJO (CBBA),atencion de partos en servicio,vaginales,2008-03-01,16,16
POOPO,atencion de partos en servicio,vaginales,2008-03-01,7,7
PORCO,atencion de partos en servicio,vaginales,2008-03-01,8,8
POROMA,atencion de partos en servicio,vaginales,2008-03-01,8,8
PORONGO,atencion de partos en servicio,vaginales,2008-03-01,2,2
PORTACHUELO,atencion de partos en servicio,vaginales,2008-03-01,24,24
PORVENIR,atencion de partos en servicio,vaginales,2008-03-01,4,4
POSTRER VALLE,atencion de partos en servicio,vaginales,2008-03-01,1,1
POTOSI,atencion de partos en servicio,vaginales,2008-03-01,274,274
PUCARA,atencion de partos en servicio,vaginales,2008-03-01,2,2
PUCARANI,atencion de partos en servicio,vaginales,2008-03-01,4,4
PUERTO ACOSTA,atencion de partos en servicio,vaginales,2008-03-01,8,8
PUERTO CARABUCO,atencion de partos en servicio,vaginales,2008-03-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicio,vaginales,2008-03-01,2,2
PUERTO QUIJARRO,atencion de partos en servicio,vaginales,2008-03-01,21,21
PUERTO RICO,atencion de partos en servicio,vaginales,2008-03-01,9,9
PUERTO SUAREZ,atencion de partos en servicio,vaginales,2008-03-01,35,35
PUERTO VILLARROEL,atencion de partos en servicio,vaginales,2008-03-01,91,91
PUNA,atencion de partos en servicio,vaginales,2008-03-01,19,19
PUNATA,atencion de partos en servicio,vaginales,2008-03-01,39,39
QUILLACOLLO,atencion de partos en servicio,vaginales,2008-03-01,122,122
QUIME,atencion de partos en servicio,vaginales,2008-03-01,3,3
RAVELO,atencion de partos en servicio,vaginales,2008-03-01,6,6
REYES,atencion de partos en servicio,vaginales,2008-03-01,11,11
RIBERALTA,atencion de partos en servicio,vaginales,2008-03-01,194,194
ROBORE,atencion de partos en servicio,vaginales,2008-03-01,29,29
RURRENABAQUE,atencion de partos en servicio,vaginales,2008-03-01,29,29
SABAYA,atencion de partos en servicio,vaginales,2008-03-01,2,2
SACABA,atencion de partos en servicio,vaginales,2008-03-01,112,112
SACABAMBA,atencion de partos en servicio,vaginales,2008-03-01,2,2
SACACA,atencion de partos en servicio,vaginales,2008-03-01,10,10
SAIPINA,atencion de partos en servicio,vaginales,2008-03-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,vaginales,2008-03-01,9,9
SAMAIPATA,atencion de partos en servicio,vaginales,2008-03-01,8,8
SAN ANDRES,atencion de partos en servicio,vaginales,2008-03-01,13,13
SAN ANDRES DE MACHACA,atencion de partos en servicio,vaginales,2008-03-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,vaginales,2008-03-01,7,7
SAN BENITO,atencion de partos en servicio,vaginales,2008-03-01,2,2
SAN BORJA,atencion de partos en servicio,vaginales,2008-03-01,51,51
SAN BUENA VENTURA,atencion de partos en servicio,vaginales,2008-03-01,12,12
SAN CARLOS,atencion de partos en servicio,vaginales,2008-03-01,68,68
SAN IGNACIO,atencion de partos en servicio,vaginales,2008-03-01,33,33
SAN IGNACIO DE VELASCO,atencion de partos en servicio,vaginales,2008-03-01,88,88
SAN JAVIER(BNI),atencion de partos en servicio,vaginales,2008-03-01,4,4
SAN JAVIER(STC),atencion de partos en servicio,vaginales,2008-03-01,27,27
SAN JOAQUIN,atencion de partos en servicio,vaginales,2008-03-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,vaginales,2008-03-01,36,36
SAN JUAN DE YAPACANI,atencion de partos en servicio,vaginales,2008-03-01,23,23
SAN JULIAN,atencion de partos en servicio,vaginales,2008-03-01,65,65
SAN LORENZO(PND),atencion de partos en servicio,vaginales,2008-03-01,8,8
SAN LORENZO(TJA),atencion de partos en servicio,vaginales,2008-03-01,3,3
SAN LUCAS,atencion de partos en servicio,vaginales,2008-03-01,30,30
SAN MATIAS,atencion de partos en servicio,vaginales,2008-03-01,24,24
SAN MIGUEL DE VELASCO,atencion de partos en servicio,vaginales,2008-03-01,16,16
SAN PEDRO,atencion de partos en servicio,vaginales,2008-03-01,24,24
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,vaginales,2008-03-01,6,6
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,vaginales,2008-03-01,1,1
SAN RAFAEL,atencion de partos en servicio,vaginales,2008-03-01,5,5
SAN RAMON,atencion de partos en servicio,vaginales,2008-03-01,22,22
SAN RAMON,atencion de partos en servicio,vaginales,2008-03-01,11,11
SANTA ANA,atencion de partos en servicio,vaginales,2008-03-01,39,39
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,vaginales,2008-03-01,1684,1684
SANTA ROSA,atencion de partos en servicio,vaginales,2008-03-01,28,28
SANTA ROSA DEL SARA,atencion de partos en servicio,vaginales,2008-03-01,17,17
SANTIAGO DE HUARI,atencion de partos en servicio,vaginales,2008-03-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicio,vaginales,2008-03-01,3,3
SANTIVAÑES,atencion de partos en servicio,vaginales,2008-03-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicio,vaginales,2008-03-01,3,3
SAPAHAQUI,atencion de partos en servicio,vaginales,2008-03-01,1,1
SENA,atencion de partos en servicio,vaginales,2008-03-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en servicio,vaginales,2008-03-01,13,13
SIPE SIPE,atencion de partos en servicio,vaginales,2008-03-01,31,31
SOPACHUY,atencion de partos en servicio,vaginales,2008-03-01,9,9
SORACACHI,atencion de partos en servicio,vaginales,2008-03-01,3,3
SORATA,atencion de partos en servicio,vaginales,2008-03-01,11,11
SUCRE,atencion de partos en servicio,vaginales,2008-03-01,343,343
TACACHI,atencion de partos en servicio,vaginales,2008-03-01,2,2
TACACOMA,atencion de partos en servicio,vaginales,2008-03-01,1,1
TACOPAYA,atencion de partos en servicio,vaginales,2008-03-01,1,1
TAHUA,atencion de partos en servicio,vaginales,2008-03-01,1,1
TAPACARI,atencion de partos en servicio,vaginales,2008-03-01,8,8
TARABUCO,atencion de partos en servicio,vaginales,2008-03-01,14,14
TARACO,atencion de partos en servicio,vaginales,2008-03-01,1,1
TARATA,atencion de partos en servicio,vaginales,2008-03-01,5,5
TARIJA,atencion de partos en servicio,vaginales,2008-03-01,249,249
TARVITA,atencion de partos en servicio,vaginales,2008-03-01,22,22
TEOPONTE,atencion de partos en servicio,vaginales,2008-03-01,6,6
TIAWANACU,atencion de partos en servicio,vaginales,2008-03-01,6,6
TINGUIPAYA,atencion de partos en servicio,vaginales,2008-03-01,2,2
TIPUANI,atencion de partos en servicio,vaginales,2008-03-01,21,21
TIQUIPAYA,atencion de partos en servicio,vaginales,2008-03-01,43,43
TIRAQUE (CBBA),atencion de partos en servicio,vaginales,2008-03-01,72,72
TOCO,atencion de partos en servicio,vaginales,2008-03-01,6,6
TOLATA,atencion de partos en servicio,vaginales,2008-03-01,7,7
TOLEDO,atencion de partos en servicio,vaginales,2008-03-01,5,5
TOMAVE,atencion de partos en servicio,vaginales,2008-03-01,5,5
TOMINA,atencion de partos en servicio,vaginales,2008-03-01,12,12
TORO TORO,atencion de partos en servicio,vaginales,2008-03-01,1,1
TOTORA(CBBA),atencion de partos en servicio,vaginales,2008-03-01,10,10
TOTORA(ORR),atencion de partos en servicio,vaginales,2008-03-01,5,5
TRIGAL,atencion de partos en servicio,vaginales,2008-03-01,1,1
TRINIDAD,atencion de partos en servicio,vaginales,2008-03-01,249,249
TUPIZA,atencion de partos en servicio,vaginales,2008-03-01,57,57
TURCO,atencion de partos en servicio,vaginales,2008-03-01,1,1
UNCIA,atencion de partos en servicio,vaginales,2008-03-01,31,31
URIONDO (A. CONCEPCION),atencion de partos en servicio,vaginales,2008-03-01,5,5
URUBICHA,atencion de partos en servicio,vaginales,2008-03-01,10,10
UYUNI,atencion de partos en servicio,vaginales,2008-03-01,29,29
VACAS,atencion de partos en servicio,vaginales,2008-03-01,10,10
VALLEGRANDE,atencion de partos en servicio,vaginales,2008-03-01,22,22
VIACHA,atencion de partos en servicio,vaginales,2008-03-01,27,27
VILA VILA,atencion de partos en servicio,vaginales,2008-03-01,1,1
VILLA MONTES,atencion de partos en servicio,vaginales,2008-03-01,53,53
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,vaginales,2008-03-01,3,3
VILLA RIVERO,atencion de partos en servicio,vaginales,2008-03-01,4,4
VILLA SERRANO,atencion de partos en servicio,vaginales,2008-03-01,15,15
VILLA TUNARI,atencion de partos en servicio,vaginales,2008-03-01,90,90
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,vaginales,2008-03-01,5,5
VILLAZON,atencion de partos en servicio,vaginales,2008-03-01,44,44
VINTO,atencion de partos en servicio,vaginales,2008-03-01,39,39
VITICHI,atencion de partos en servicio,vaginales,2008-03-01,3,3
WARNES,atencion de partos en servicio,vaginales,2008-03-01,113,113
YACO,atencion de partos en servicio,vaginales,2008-03-01,1,1
YACUIBA,atencion de partos en servicio,vaginales,2008-03-01,129,129
YAMPARAEZ,atencion de partos en servicio,vaginales,2008-03-01,9,9
YANACACHI,atencion de partos en servicio,vaginales,2008-03-01,2,2
YAPACANI,atencion de partos en servicio,vaginales,2008-03-01,43,43
YOCALLA,atencion de partos en servicio,vaginales,2008-03-01,5,5
YOTALA,atencion de partos en servicio,vaginales,2008-03-01,5,5
YUNCHARA,atencion de partos en servicio,vaginales,2008-03-01,1,1
ZUDAÑEZ,atencion de partos en servicio,vaginales,2008-03-01,15,15
ACACIO,atencion de partos en servicio,vaginales,2008-04-01,7,7
ACHACACHI,atencion de partos en servicio,vaginales,2008-04-01,16,16
ACHOCALLA,atencion de partos en servicio,vaginales,2008-04-01,9,9
AIQUILE,atencion de partos en servicio,vaginales,2008-04-01,39,39
ALALAY,atencion de partos en servicio,vaginales,2008-04-01,4,4
ALCALA,atencion de partos en servicio,vaginales,2008-04-01,1,1
ANCORAIMES,atencion de partos en servicio,vaginales,2008-04-01,3,3
ANTEQUERA,atencion de partos en servicio,vaginales,2008-04-01,2,2
ANZALDO,atencion de partos en servicio,vaginales,2008-04-01,3,3
APOLO,atencion de partos en servicio,vaginales,2008-04-01,13,13
ARAMPAMPA,atencion de partos en servicio,vaginales,2008-04-01,5,5
ARANI,atencion de partos en servicio,vaginales,2008-04-01,8,8
ARBIETO,atencion de partos en servicio,vaginales,2008-04-01,2,2
ARQUE,atencion de partos en servicio,vaginales,2008-04-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicio,vaginales,2008-04-01,52,52
ATOCHA,atencion de partos en servicio,vaginales,2008-04-01,17,17
AYATA,atencion de partos en servicio,vaginales,2008-04-01,3,3
AYO AYO,atencion de partos en servicio,vaginales,2008-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,vaginales,2008-04-01,19,19
AZURDUY,atencion de partos en servicio,vaginales,2008-04-01,8,8
BATALLAS,atencion de partos en servicio,vaginales,2008-04-01,6,6
BAURES,atencion de partos en servicio,vaginales,2008-04-01,5,5
BELLA FLOR,atencion de partos en servicio,vaginales,2008-04-01,1,1
BERMEJO,atencion de partos en servicio,vaginales,2008-04-01,29,29
BETANZOS,atencion de partos en servicio,vaginales,2008-04-01,27,27
BOLIVAR,atencion de partos en servicio,vaginales,2008-04-01,1,1
BOYUIBE,atencion de partos en servicio,vaginales,2008-04-01,5,5
BUENA VISTA,atencion de partos en servicio,vaginales,2008-04-01,17,17
CABEZAS,atencion de partos en servicio,vaginales,2008-04-01,17,17
CAIROMA,atencion de partos en servicio,vaginales,2008-04-01,1,1
"CAIZA ""D""",atencion de partos en servicio,vaginales,2008-04-01,6,6
CAJUATA,atencion de partos en servicio,vaginales,2008-04-01,7,7
CALAMARCA,atencion de partos en servicio,vaginales,2008-04-01,5,5
CAMARGO,atencion de partos en servicio,vaginales,2008-04-01,15,15
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,vaginales,2008-04-01,4,4
CAMIRI,atencion de partos en servicio,vaginales,2008-04-01,27,27
CAPINOTA,atencion de partos en servicio,vaginales,2008-04-01,22,22
CAQUIAVIRI,atencion de partos en servicio,vaginales,2008-04-01,1,1
CARACOLLO,atencion de partos en servicio,vaginales,2008-04-01,14,14
CARANAVI,atencion de partos en servicio,vaginales,2008-04-01,67,67
CARAPARI,atencion de partos en servicio,vaginales,2008-04-01,9,9
CARMEN RIVERO TORREZ,atencion de partos en servicio,vaginales,2008-04-01,5,5
CHALLAPATA,atencion de partos en servicio,vaginales,2008-04-01,30,30
CHAQUI,atencion de partos en servicio,vaginales,2008-04-01,6,6
CHARAGUA,atencion de partos en servicio,vaginales,2008-04-01,51,51
CHAYANTA,atencion de partos en servicio,vaginales,2008-04-01,11,11
CHIMORE,atencion de partos en servicio,vaginales,2008-04-01,14,14
CHIPAYA,atencion de partos en servicio,vaginales,2008-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,vaginales,2008-04-01,25,25
CHUMA,atencion de partos en servicio,vaginales,2008-04-01,3,3
CLIZA,atencion de partos en servicio,vaginales,2008-04-01,13,13
COBIJA,atencion de partos en servicio,vaginales,2008-04-01,67,67
COCHABAMBA,atencion de partos en servicio,vaginales,2008-04-01,831,831
COLCAPIRHUA,atencion de partos en servicio,vaginales,2008-04-01,25,25
"COLCHA ""K""",atencion de partos en servicio,vaginales,2008-04-01,2,2
COLLANA,atencion de partos en servicio,vaginales,2008-04-01,1,1
COLOMI,atencion de partos en servicio,vaginales,2008-04-01,26,26
COLPA BELGICA,atencion de partos en servicio,vaginales,2008-04-01,3,3
COLQUECHACA,atencion de partos en servicio,vaginales,2008-04-01,5,5
COLQUIRI,atencion de partos en servicio,vaginales,2008-04-01,13,13
COMARAPA,atencion de partos en servicio,vaginales,2008-04-01,26,26
CONCEPCION,atencion de partos en servicio,vaginales,2008-04-01,25,25
COPACABANA,atencion de partos en servicio,vaginales,2008-04-01,24,24
CORIPATA,atencion de partos en servicio,vaginales,2008-04-01,8,8
CORO CORO,atencion de partos en servicio,vaginales,2008-04-01,6,6
COROICO,atencion de partos en servicio,vaginales,2008-04-01,12,12
COTAGAITA,atencion de partos en servicio,vaginales,2008-04-01,17,17
COTOCA,atencion de partos en servicio,vaginales,2008-04-01,55,55
CUATRO CAÑADAS,atencion de partos en servicio,vaginales,2008-04-01,31,31
CUEVO,atencion de partos en servicio,vaginales,2008-04-01,2,2
CULPINA,atencion de partos en servicio,vaginales,2008-04-01,16,16
CURAHUARA DE CARANGAS,atencion de partos en servicio,vaginales,2008-04-01,7,7
DESAGUADERO,atencion de partos en servicio,vaginales,2008-04-01,5,5
EL ALTO,atencion de partos en servicio,vaginales,2008-04-01,852,852
EL PUENTE(STC),atencion de partos en servicio,vaginales,2008-04-01,15,15
EL PUENTE(TJA),atencion de partos en servicio,vaginales,2008-04-01,4,4
EL TORNO,atencion de partos en servicio,vaginales,2008-04-01,60,60
EL VILLAR,atencion de partos en servicio,vaginales,2008-04-01,7,7
ENTRE RIOS,atencion de partos en servicio,vaginales,2008-04-01,20,20
ENTRE RIOS,atencion de partos en servicio,vaginales,2008-04-01,16,16
EUCALIPTUS,atencion de partos en servicio,vaginales,2008-04-01,5,5
EUREKA (SANTOS MERCADO),atencion de partos en servicio,vaginales,2008-04-01,1,1
EXALTACION,atencion de partos en servicio,vaginales,2008-04-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,vaginales,2008-04-01,16,16
FILADELFIA,atencion de partos en servicio,vaginales,2008-04-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicio,vaginales,2008-04-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,vaginales,2008-04-01,1,1
GUANAY,atencion de partos en servicio,vaginales,2008-04-01,9,9
GUAQUI,atencion de partos en servicio,vaginales,2008-04-01,4,4
GUAYARAMERIN,atencion de partos en servicio,vaginales,2008-04-01,66,66
GUTIERREZ,atencion de partos en servicio,vaginales,2008-04-01,16,16
HUACARETA,atencion de partos en servicio,vaginales,2008-04-01,10,10
HUACHACALLA,atencion de partos en servicio,vaginales,2008-04-01,1,1
HUANUNI,atencion de partos en servicio,vaginales,2008-04-01,19,19
HUARACAJE,atencion de partos en servicio,vaginales,2008-04-01,6,6
HUAYLLAMARCA,atencion de partos en servicio,vaginales,2008-04-01,2,2
ICHOCA,atencion de partos en servicio,vaginales,2008-04-01,1,1
ICLA,atencion de partos en servicio,vaginales,2008-04-01,5,5
INCAHUASI,atencion de partos en servicio,vaginales,2008-04-01,20,20
INQUISIVI,atencion de partos en servicio,vaginales,2008-04-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,vaginales,2008-04-01,6,6
IXIAMAS,atencion de partos en servicio,vaginales,2008-04-01,7,7
JESUS DE MACHACA,atencion de partos en servicio,vaginales,2008-04-01,4,4
LA ASUNTA,atencion de partos en servicio,vaginales,2008-04-01,26,26
LA GUARDIA,atencion de partos en servicio,vaginales,2008-04-01,37,37
LA PAZ,atencion de partos en servicio,vaginales,2008-04-01,1072,1072
LAGUNILLAS,atencion de partos en servicio,vaginales,2008-04-01,11,11
LAJA,atencion de partos en servicio,vaginales,2008-04-01,2,2
LAS CARRERAS,atencion de partos en servicio,vaginales,2008-04-01,2,2
LLALLAGUA,atencion de partos en servicio,vaginales,2008-04-01,49,49
LLICA,atencion de partos en servicio,vaginales,2008-04-01,5,5
LORETO,atencion de partos en servicio,vaginales,2008-04-01,4,4
LURIBAY,atencion de partos en servicio,vaginales,2008-04-01,1,1
MACHACAMARCA,atencion de partos en servicio,vaginales,2008-04-01,2,2
MACHARETI,atencion de partos en servicio,vaginales,2008-04-01,7,7
MAGDALENA,atencion de partos en servicio,vaginales,2008-04-01,16,16
MAIRANA,atencion de partos en servicio,vaginales,2008-04-01,5,5
MAPIRI,atencion de partos en servicio,vaginales,2008-04-01,15,15
MECAPACA,atencion de partos en servicio,vaginales,2008-04-01,1,1
MINEROS,atencion de partos en servicio,vaginales,2008-04-01,24,24
MIZQUE,atencion de partos en servicio,vaginales,2008-04-01,30,30
MOCOMOCO,atencion de partos en servicio,vaginales,2008-04-01,1,1
MOJOCOYA,atencion de partos en servicio,vaginales,2008-04-01,2,2
MONTEAGUDO,atencion de partos en servicio,vaginales,2008-04-01,31,31
MONTERO,atencion de partos en servicio,vaginales,2008-04-01,186,186
MORO MORO,atencion de partos en servicio,vaginales,2008-04-01,3,3
MOROCHATA,atencion de partos en servicio,vaginales,2008-04-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,vaginales,2008-04-01,4,4
OCURI,atencion de partos en servicio,vaginales,2008-04-01,6,6
OKINAWA,atencion de partos en servicio,vaginales,2008-04-01,23,23
OMEREQUE,atencion de partos en servicio,vaginales,2008-04-01,6,6
ORURO,atencion de partos en servicio,vaginales,2008-04-01,362,362
PADCAYA,atencion de partos en servicio,vaginales,2008-04-01,10,10
PADILLA,atencion de partos en servicio,vaginales,2008-04-01,8,8
PAILON,atencion de partos en servicio,vaginales,2008-04-01,28,28
PALCA,atencion de partos en servicio,vaginales,2008-04-01,1,1
PALOS BLANCOS,atencion de partos en servicio,vaginales,2008-04-01,31,31
PAMPA AULLAGAS,atencion de partos en servicio,vaginales,2008-04-01,2,2
PAMPA GRANDE,atencion de partos en servicio,vaginales,2008-04-01,8,8
PAPEL PAMPA,atencion de partos en servicio,vaginales,2008-04-01,1,1
PASORAPA,atencion de partos en servicio,vaginales,2008-04-01,1,1
PATACAMAYA,atencion de partos en servicio,vaginales,2008-04-01,31,31
PAZÑA,atencion de partos en servicio,vaginales,2008-04-01,7,7
PELECHUCO,atencion de partos en servicio,vaginales,2008-04-01,1,1
POCOATA,atencion de partos en servicio,vaginales,2008-04-01,9,9
POCONA,atencion de partos en servicio,vaginales,2008-04-01,19,19
POJO (CBBA),atencion de partos en servicio,vaginales,2008-04-01,10,10
POOPO,atencion de partos en servicio,vaginales,2008-04-01,5,5
PORCO,atencion de partos en servicio,vaginales,2008-04-01,4,4
POROMA,atencion de partos en servicio,vaginales,2008-04-01,5,5
PORONGO,atencion de partos en servicio,vaginales,2008-04-01,2,2
PORTACHUELO,atencion de partos en servicio,vaginales,2008-04-01,20,20
PORVENIR,atencion de partos en servicio,vaginales,2008-04-01,1,1
POSTRER VALLE,atencion de partos en servicio,vaginales,2008-04-01,3,3
POTOSI,atencion de partos en servicio,vaginales,2008-04-01,237,237
PRESTO,atencion de partos en servicio,vaginales,2008-04-01,6,6
PUCARA,atencion de partos en servicio,vaginales,2008-04-01,1,1
PUCARANI,atencion de partos en servicio,vaginales,2008-04-01,3,3
PUERTO ACOSTA,atencion de partos en servicio,vaginales,2008-04-01,9,9
PUERTO CARABUCO,atencion de partos en servicio,vaginales,2008-04-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicio,vaginales,2008-04-01,2,2
PUERTO PEREZ,atencion de partos en servicio,vaginales,2008-04-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,vaginales,2008-04-01,20,20
PUERTO RICO,atencion de partos en servicio,vaginales,2008-04-01,3,3
PUERTO SUAREZ,atencion de partos en servicio,vaginales,2008-04-01,38,38
PUERTO VILLARROEL,atencion de partos en servicio,vaginales,2008-04-01,104,104
PUNA,atencion de partos en servicio,vaginales,2008-04-01,23,23
PUNATA,atencion de partos en servicio,vaginales,2008-04-01,47,47
QUILLACOLLO,atencion de partos en servicio,vaginales,2008-04-01,83,83
QUIME,atencion de partos en servicio,vaginales,2008-04-01,4,4
QUIRUSILLAS,atencion de partos en servicio,vaginales,2008-04-01,1,1
RAVELO,atencion de partos en servicio,vaginales,2008-04-01,11,11
REYES,atencion de partos en servicio,vaginales,2008-04-01,8,8
RIBERALTA,atencion de partos en servicio,vaginales,2008-04-01,225,225
ROBORE,atencion de partos en servicio,vaginales,2008-04-01,22,22
RURRENABAQUE,atencion de partos en servicio,vaginales,2008-04-01,26,26
SABAYA,atencion de partos en servicio,vaginales,2008-04-01,3,3
SACABA,atencion de partos en servicio,vaginales,2008-04-01,112,112
SACABAMBA,atencion de partos en servicio,vaginales,2008-04-01,1,1
SACACA,atencion de partos en servicio,vaginales,2008-04-01,7,7
SAIPINA,atencion de partos en servicio,vaginales,2008-04-01,10,10
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,vaginales,2008-04-01,11,11
SAMAIPATA,atencion de partos en servicio,vaginales,2008-04-01,6,6
SAN AGUSTIN,atencion de partos en servicio,vaginales,2008-04-01,1,1
SAN ANDRES,atencion de partos en servicio,vaginales,2008-04-01,11,11
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,vaginales,2008-04-01,12,12
SAN BENITO,atencion de partos en servicio,vaginales,2008-04-01,6,6
SAN BORJA,atencion de partos en servicio,vaginales,2008-04-01,46,46
SAN BUENA VENTURA,atencion de partos en servicio,vaginales,2008-04-01,14,14
SAN CARLOS,atencion de partos en servicio,vaginales,2008-04-01,36,36
SAN IGNACIO,atencion de partos en servicio,vaginales,2008-04-01,28,28
SAN IGNACIO DE VELASCO,atencion de partos en servicio,vaginales,2008-04-01,98,98
SAN JAVIER(BNI),atencion de partos en servicio,vaginales,2008-04-01,3,3
SAN JAVIER(STC),atencion de partos en servicio,vaginales,2008-04-01,28,28
SAN JOAQUIN,atencion de partos en servicio,vaginales,2008-04-01,10,10
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,vaginales,2008-04-01,33,33
SAN JUAN DE YAPACANI,atencion de partos en servicio,vaginales,2008-04-01,13,13
SAN JULIAN,atencion de partos en servicio,vaginales,2008-04-01,61,61
SAN LORENZO(PND),atencion de partos en servicio,vaginales,2008-04-01,4,4
SAN LORENZO(TJA),atencion de partos en servicio,vaginales,2008-04-01,3,3
SAN LUCAS,atencion de partos en servicio,vaginales,2008-04-01,25,25
SAN MATIAS,atencion de partos en servicio,vaginales,2008-04-01,23,23
SAN MIGUEL DE VELASCO,atencion de partos en servicio,vaginales,2008-04-01,14,14
SAN PEDRO,atencion de partos en servicio,vaginales,2008-04-01,15,15
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,vaginales,2008-04-01,5,5
SAN PEDRO(PND),atencion de partos en servicio,vaginales,2008-04-01,3,3
SAN RAFAEL,atencion de partos en servicio,vaginales,2008-04-01,9,9
SAN RAMON,atencion de partos en servicio,vaginales,2008-04-01,7,7
SAN RAMON,atencion de partos en servicio,vaginales,2008-04-01,15,15
SANTA ANA,atencion de partos en servicio,vaginales,2008-04-01,47,47
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,vaginales,2008-04-01,1593,1593
SANTA ROSA,atencion de partos en servicio,vaginales,2008-04-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicio,vaginales,2008-04-01,15,15
SANTIAGO DE CALLAPA,atencion de partos en servicio,vaginales,2008-04-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicio,vaginales,2008-04-01,7,7
SANTIAGO DE MACHACA,atencion de partos en servicio,vaginales,2008-04-01,3,3
SANTIVAÑES,atencion de partos en servicio,vaginales,2008-04-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicio,vaginales,2008-04-01,1,1
SENA,atencion de partos en servicio,vaginales,2008-04-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en servicio,vaginales,2008-04-01,15,15
SIPE SIPE,atencion de partos en servicio,vaginales,2008-04-01,32,32
SOPACHUY,atencion de partos en servicio,vaginales,2008-04-01,8,8
SORACACHI,atencion de partos en servicio,vaginales,2008-04-01,5,5
SORATA,atencion de partos en servicio,vaginales,2008-04-01,14,14
SUCRE,atencion de partos en servicio,vaginales,2008-04-01,320,320
TACACHI,atencion de partos en servicio,vaginales,2008-04-01,2,2
TACACOMA,atencion de partos en servicio,vaginales,2008-04-01,5,5
TACOPAYA,atencion de partos en servicio,vaginales,2008-04-01,1,1
TAPACARI,atencion de partos en servicio,vaginales,2008-04-01,10,10
TARABUCO,atencion de partos en servicio,vaginales,2008-04-01,16,16
TARACO,atencion de partos en servicio,vaginales,2008-04-01,3,3
TARATA,atencion de partos en servicio,vaginales,2008-04-01,9,9
TARIJA,atencion de partos en servicio,vaginales,2008-04-01,217,217
TARVITA,atencion de partos en servicio,vaginales,2008-04-01,18,18
TEOPONTE,atencion de partos en servicio,vaginales,2008-04-01,10,10
TIAWANACU,atencion de partos en servicio,vaginales,2008-04-01,11,11
TIPUANI,atencion de partos en servicio,vaginales,2008-04-01,17,17
TIQUIPAYA,atencion de partos en servicio,vaginales,2008-04-01,38,38
TIRAQUE (CBBA),atencion de partos en servicio,vaginales,2008-04-01,75,75
TOCO,atencion de partos en servicio,vaginales,2008-04-01,7,7
TOLATA,atencion de partos en servicio,vaginales,2008-04-01,4,4
