municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
MAGDALENA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,1,1
MINEROS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,2,2
ORURO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,2,2
QUILLACOLLO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,5,5
TARIJA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,2,2
TARVITA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,1,1
UYUNI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,4,4
VILLAZON,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,3,3
WARNES,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-10-01,1,1
AIQUILE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
BETANZOS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
CAMIRI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,2,2
CHALLAPATA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,2,2
COCHABAMBA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,15,15
EL ALTO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,17,17
EUCALIPTUS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
HUACARETA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,13,13
MONTERO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,2,2
ORURO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,13,13
POCOATA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,4,4
PUERTO ACOSTA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
RIBERALTA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,4,4
RURRENABAQUE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,5,5
SUCRE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,8,8
TARABUCO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,2,2
TARVITA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
TUPIZA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
UYUNI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
VILLAZON,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-11-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,3,3
CHALLAPATA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,9,9
COMARAPA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,22,22
EL VILLAR,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
EXALTACION,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,14,14
LLALLAGUA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
MAIRANA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,2,2
ORURO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,4,4
PADILLA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,2,2
POTOSI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,2,2
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,3,3
RURRENABAQUE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,3,3
SAN CARLOS,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,2,2
SUCRE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,9,9
TIPUANI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
TUPIZA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
VALLEGRANDE,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,2,2
VILLA TUNARI,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
VILLAZON,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos con peso menor a 2500g,2008-12-01,1,1
