municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-04-01,7,7
TUPIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-04-01,1,1
UMALA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-04-01,1,1
UNCIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-04-01,1,1
UYUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-04-01,1,1
VALLEGRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-04-01,5,5
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-04-01,11,11
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-04-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-04-01,2,2
VINTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-04-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-04-01,3,3
YAMPARAEZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-04-01,2,2
YAPACANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-04-01,1,1
ACHACACHI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
ANZALDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
AZURDUY,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
BELEN DE URMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,5,5
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,3,3
CHALLAPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,3,3
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,6,6
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,72,72
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
COMARAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
CONCEPCION,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
COROICO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
COTAGAITA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
COTOCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,3,3
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
CUEVO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
CULPINA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,54,54
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
EL VILLAR,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
EUCALIPTUS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,5,5
GUTIERREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
HUACARETA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
ICLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
LA GUARDIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,6,6
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,105,105
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
LORETO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,3,3
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,9,9
MOROCHATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,25,25
PADCAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
PATACAMAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
POCONA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
PORCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
PORVENIR,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,20,20
PUCARA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
PUERTO CARABUCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,3,3
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,5,5
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,3,3
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
RIBERALTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,6,6
RURRENABAQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
SACABA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,3,3
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,3,3
SAN IGNACIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
SAN JAVIER(BNI),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,9,9
SAN LUCAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
SAN RAFAEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
SANTA ANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,78,78
SANTUARIO DE QUILLACAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,24,24
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,23,23
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
TOCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
TOMAVE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
TOMINA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,7,7
TUPIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
UNCIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,12,12
UYUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,19,19
VALLEGRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,3,3
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,3,3
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,3,3
WARNES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,2,2
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,3,3
YAPACANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,8,8
YOCALLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-05-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,6,6
ATOCHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
AZURDUY,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,3,3
BERMEJO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
CARACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,4,4
CHALLAPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
CLIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,5,5
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,102,102
COLOMI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
COLQUECHACA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
COMARAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
CULPINA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
DESAGUADERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,59,59
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,112,112
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
LORETO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
MOJOCOYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
OCURI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,18,18
PADCAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
PATACAMAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,18,18
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,30,30
PUCARANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,3,3
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,8,8
RIBERALTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,5,5
ROBORE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
SACABA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
SAMAIPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
SAN IGNACIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,4,4
SAN MATIAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
SANTA ANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,98,98
SIPE SIPE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,34,34
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,11,11
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
TOMAVE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,11,11
TURCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
UNCIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
UYUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
VALLEGRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,3,3
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,5,5
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,2,2
WARNES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,3,3
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,7,7
YAPACANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
YOTALA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-06-01,1,1
ACHACACHI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
ANZALDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,6,6
ATOCHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,3,3
BETANZOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,8,8
CAPINOTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
CAQUIAVIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
CARACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,3,3
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,4,4
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,83,83
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
COROICO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
COTAGAITA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
COTOCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,47,47
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
EL TORNO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
EL VILLAR,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
HUACARETA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
HUANUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
LA ASUNTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,110,110
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,3,3
MIZQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,3,3
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,10,10
MOROCHATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,37,37
PADCAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
POCONA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
POROMA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,5,5
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,4,4
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,4,4
RAVELO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
REYES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
SACACA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,3,3
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
SAN IGNACIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,3,3
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,4,4
SAN RAFAEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
SANTA ANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,75,75
SANTA ROSA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
SENA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
SIPE SIPE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
SOPACHUY,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,34,34
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,15,15
TARVITA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
TINGUIPAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,11,11
UNCIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
UYUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,4,4
VALLEGRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,3,3
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,2,2
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,3,3
VINTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
WARNES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,6,6
YOTALA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-07-01,1,1
ACHACACHI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,2,2
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,3,3
ATOCHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,2,2
BERMEJO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,2,2
BETANZOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,5,5
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
CHALLAPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
CHAQUI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
CLIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,2,2
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,4,4
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,81,81
COMARAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,4,4
COPACABANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
COTOCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
CULPINA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,63,63
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
EL TORNO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,5,5
HUACARETA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,3,3
LA GUARDIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,132,132
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2008-08-01,2,2
