,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-07-01,3,7,2,1,13
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-07-01,0,0,1,1,2
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-07-01,2,2,0,1,5
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-07-01,0,0,1,0,1
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-07-01,0,0,1,0,1
ACHACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,1,0,0,1
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,0,0,0,1
APOLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,1,2,3
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,2,1,0,0,3
CARACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,1,0,1
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,0,0,0,1
CKOCHAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,0,0,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,7,2,0,0,9
COCAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,1,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,6,4,0,0,10
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,1,0,0,1
CUEVO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,0,1,1
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,4,3,4,11
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,1,0,0,2
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,0,1,1
HUANUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,0,0,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,1,0,0,1
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,4,4,4,1,13
MACHACAMARCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,0,0,0,1
MAIRANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,1,0,0,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,4,2,0,0,6
PAMPA GRANDE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,1,0,0,1
PORONGO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,0,1,1
PORVENIR,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,1,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,2,0,0,1,3
PUERTO RICO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,1,0,0,2
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,2,1,3
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,0,1,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,1,0,0,1
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,3,1,4
SAN ANDRES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,0,1,1,3
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,0,1,1,3
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,3,0,0,4
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,0,2,2
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,1,0,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,9,8,10,12,39
SANTA ROSA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,0,0,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,1,1,0,2
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,2,5,0,0,7
TAPACARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,0,1,1
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,1,0,0,2
TEOPONTE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,0,0,0,1
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,1,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,1,6,10,18
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,1,0,0,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,0,1,1
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,0,1,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,2,0,0,2
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-08-01,0,1,0,0,1
ACHACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,0,1,1
AIQUILE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,0,2,2
APOLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,0,1,1
BELLA FLOR,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,2,0,1,0,3
BERMEJO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,1,0,0,1
CHAQUI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,1,0,0,1,2
CHARAGUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,1,0,0,0,1
CHIMORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,1,0,0,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,1,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,6,6,0,1,13
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,6,10,9,6,31
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,15,19,2,6,42
LORETO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,6,6,12
MAIRANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,1,0,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,1,1,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,2,0,2
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,2,0,7,3,12
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,2,0,3,4,9
POCOATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,1,0,1
PORTACHUELO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,0,1,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,1,1,1,3
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,0,1,1
ROBORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,1,0,0,1
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,1,2,2,0,5
SACABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,1,0,1
SACACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,1,1,1,1,4
SAN ANDRES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,2,3,0,0,5
SAN BENITO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,0,1,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,0,2,2
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,1,1,2
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,1,1,0,0,2
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,2,0,0,2
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,22,30,15,19,86
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,1,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,10,2,2,4,18
TIPUANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,1,1,2
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,2,4,6
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,1,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,0,0,1,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-09-01,1,3,0,0,4
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,3,3,0,0,6
BAURES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,2,0,0,3
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,0,0,0,1
CALACOTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,0,1,1
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,0,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,1,1,2
CHAQUI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,0,0,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,5,1,3,9
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,0,1,1
COLOMI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,1,0,0,1
COMANCHE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,0,2,4,7
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,3,1,1,0,5
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,0,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,7,6,5,4,22
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,1,0,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,2,1,0,0,3
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,1,0,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,2,7,14,23
GUAQUI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,0,4,1,6
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,1,0,1,2
HUACARETA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,1,0,0,1
HUANUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,3,1,4
HUARINA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,0,0,0,1
IXIAMAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,1,0,0,2
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,1,0,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,1,0,0,2
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,8,7,4,3,22
LURIBAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,1,0,0,2
MINEROS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,1,0,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,1,2,2,5
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,0,1,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,2,5,12,20
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,2,1,3
POCONA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,1,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,1,2,1,5
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,4,5,0,0,9
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,0,1,1
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,0,0,0,1
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,1,0,0,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,1,0,1
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,3,0,3
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,0,1,1
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,0,1,1,3
SACACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,1,0,1
SAN ANDRES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,1,2,0,3
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,3,0,0,0,3
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,2,0,2
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,5,7,1,1,14
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,1,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,2,0,0,0,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,54,47,46,34,181
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,2,0,2
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,2,1,0,0,3
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,0,1,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,1,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,6,3,0,1,10
TEOPONTE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,0,1,1
TIAWANACU,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,0,1,1,3
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,9,8,3,2,22
TURCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,1,1,2
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,1,0,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,4,2,1,4,11
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,1,2,4,7
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-10-01,0,0,2,0,2
ACHACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,0,0,1
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,1,0,0,1
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,0,0,1
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,1,0,1
CHIMORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,2,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,1,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,0,0,1
COCAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,0,1,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,5,5,0,1,11
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,2,0,0,3
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,6,7,2,5,20
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,2,0,0,0,2
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,1,3,3,8
IXIAMAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,2,2,0,0,4
JESUS DE MACHACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,0,0,1
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,5,8,2,3,18
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,1,0,2
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,3,2,5,2,12
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,1,2,0,3
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,2,2,1,0,5
PAMPA GRANDE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,0,0,1
POCONA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,2,0,2
POJO (CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,0,1,1
PORONGO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,1,1,0,2
PORVENIR,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,1,1,3
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,1,0,0,1
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,1,1,0,2
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,3,1,4
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,1,0,0,1
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,1,1,0,2
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,2,0,0,1,3
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,2,1,3
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,0,1,1
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,2,3,0,0,5
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,1,0,0,1
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,0,0,1
SAN PEDRO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,0,0,1
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,0,0,1
SAN RAFAEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,51,28,13,10,102
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,3,3,0,0,6
TACOBAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,0,1,1
TAPACARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,0,1,1
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,1,0,2
TEOPONTE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,0,1,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,2,3,6
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,1,0,1
VILLAZON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,1,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,3,5,2,4,14
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,1,0,3,0,4
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,0,1,1
YUNCHARA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-11-01,0,0,0,1,1
ACHACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,1,0,0,2
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,1,0,0,1
BOLIVAR,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,0,1,0,1
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,1,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,0,0,1,1
CHARAGUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,0,0,0,1
COCAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,0,1,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,5,1,1,0,7
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,2,0,0,2
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,6,0,2,1,9
EL CHORO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,0,0,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,2,0,0,2
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,0,0,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,1,0,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,0,0,0,1
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,4,4,3,3,14
MIZQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,0,1,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,2,1,0,0,3
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,4,0,0,5
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,0,0,1,1
PUERTO ACOSTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,0,0,1,1
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,0,0,0,1
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,1,1,0,2
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,0,1,2,3
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,3,1,0,5
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,0,0,0,1
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,0,0,1,1
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,3,2,1,0,6
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,0,0,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,9,14,23,18,64
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,0,0,0,1
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,0,1,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,0,0,0,1
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,0,0,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,1,0,0,2
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,0,2,0,0,2
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2018-12-01,1,3,0,1,5
