,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
HUAYLLAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,3,3,6
HUMANATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,0,2,2
ICHOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,2,2,4,9
INCAHUASI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,2,5,4,14
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,5,1,3,3,12
IXIAMAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,11,15,26
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,7,7,6,9,29
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,14,13,104,89,220
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,309,276,275,202,1062
LAJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,7,0,0,2,9
LAS CARRERAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,10,5,5,3,23
LICOMA PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,2,0,0,2
LLALLAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,7,3,23,24,57
LORETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,5,1,1,10
MACHACAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,1,1,1,3
MAGDALENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,1,22,13,37
MAIRANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,2,7,3,14
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,2,0,0,2
MINEROS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,13,18,1,1,33
MIZQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,8,4,12
MOCOMOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,0,1,3,6
MOJINETE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,2,1,3
MOJOCOYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,0,1,1,3
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,1,5,4,11
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,24,26,37,23,110
MORO MORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,2,2,1,5
MOROCHATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,1,6,4,12
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,7,3,10
OCURI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,4,7,7,5,23
OMEREQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,1,1,2
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,53,57,115,123,348
PADCAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,6,4,1,5,16
PADILLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,0,1,1
PAILON,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,1,0,2,3
PALCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,0,1,3,5
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,8,7,20,33,68
PAMPA GRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,1,0,0,4
PATACAMAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,29,27,56
PELECHUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,10,6,16
POCOATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,3,20,19,45
POCONA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,2,1,3
POJO (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,2,0,2
POOPO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,1,1,0,3
PORCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,3,8,6,19
POROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,11,9,5,28
PORONGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,14,12,31,27,84
PORTACHUELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,6,3,2,0,11
PORVENIR,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,1,2,3,6
POTOSI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,73,101,132,138,444
PRESTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,1,1,2
PUCARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,1,0,1
PUCARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,78,56,134
PUERTO ACOSTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,1,3,4
PUERTO CARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,2,0,2
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,5,4,9,6,24
PUERTO PEREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,4,5,9
PUERTO RICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,4,5,1,5,15
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,7,17,24,51
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,3,0,1,4
PUNA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,13,8,21
PUNATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,2,2,1,5
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,9,15,33,26,83
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,1,0,0,2
REYES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,2,3,5
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,140,197,57,45,439
ROBORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,3,0,1,6
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,5,7,0,0,12
SABAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,0,4,2,8
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,25,21,23,11,80
SACABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,1,0,0,1
SACACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,11,8,2,11,32
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,6,1,7
SAMAIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,2,1,1,7
SAN ANDRES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,7,4,20,13,44
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,1,1,2
SAN ANTONIO DE ESMORUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,2,13,9,27
SAN BENITO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,0,3,1,5
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,4,8,4,2,18
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,0,0,0,1
SAN CARLOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,4,1,2,9
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,11,16,0,0,27
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,45,33,19,32,129
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,9,12,0,0,21
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,6,3,5,17,31
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,3,2,0,8
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,14,11,36,34,95
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,4,11,15
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,6,9,8,1,24
SAN LUCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,10,8,20,9,47
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,2,0,0,3
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,2,0,2
SAN PEDRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,2,3,5,13
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,6,5,4,3,18
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,1,9,5,18
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,3,2,0,8
SAN PEDRO(PND),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,4,1,5
SAN RAFAEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,1,5,3,9
SAN RAMON SCZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,11,0,0,14
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,590,590,354,355,1889
SANTA ROSA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,2,0,0,3
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,7,8,9,26
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,1,1,2
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,3,3,1,7
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,0,0,0,1
SANTIVAÑES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,0,1,1
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,4,0,7,5,16
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,2,1,3,6
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,6,9,1,2,18
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,7,6,5,8,26
SOPACHUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,3,2,5,12
SORACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,4,1,1,3,9
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,6,5,9,20
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,97,99,132,132,460
TACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,0,4,4,9
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,0,1,4,6
TACOBAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,1,0,1
TACOPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,1,1,0,2
TAHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,1,2,2,6
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,1,1,2
TARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,2,6,5,14
TARACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,1,0,1
TARATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,2,3,5
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,67,82,135,113,397
TARVITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,2,2,4
TIAWANACU,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,6,4,4,3,17
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,3,15,16,37
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,0,1,0,2
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,0,1,2,5
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,1,0,2,3
TOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,1,0,1
TOLATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,0,1,2,5
TOLEDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,4,2,4,12
TOMAVE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,0,11,8,20
TOMINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,0,0,0,2
TORO TORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,2,29,11,44
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,1,0,0,1
TOTORA(ORR),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,2,1,0,5
TRIGAL,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,4,2,6
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,31,46,114,103,294
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,74,43,42,57,216
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,8,13,15,37
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,2,0,0,5
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,5,4,4,11,24
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,26,22,94,119,261
VACAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,0,1,1,3
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,4,4,0,1,9
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,0,21,13,35
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,3,2,3,1,9
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,23,16,13,15,67
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,2,1,3
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,1,0,0,1
VILLA SERRANO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,6,0,6,9,21
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,24,32,5,6,67
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,0,3,1,5
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,52,56,76,91,275
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,1,2,17,13,33
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,20,25,0,0,45
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,32,24,20,18,94
YAMPARAEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,2,4,3,5,14
YANACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,7,10,6,3,26
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,8,3,35,45,91
YOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,8,9,9,11,37
YOTALA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,5,2,8,7,22
YUNCHARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,1,1,2
ZUDAÑEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-04-01,0,0,1,0,1
ACACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,0,1,1
ACHACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,8,2,11
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,9,5,0,0,14
AIQUILE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,0,0,2,4
ALCALA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,0,0,1
ALTO BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,4,1,0,8
ANDAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,2,3
ANZALDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,1,2
APOLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,2,4,2,8
ARAMPAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,3,4
ARBIETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,1,1,4
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,14,6,0,0,20
AYATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,3,2,5
AYO AYO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,2,1,4,10
BATALLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,3,2,0,7
BELEN DE ANDAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,0,0,1
BELLA FLOR,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,2,6,8
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,5,2,1,0,8
BOYUIBE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,4,5
BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,0,1,3
CABEZAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,7,6,0,4,17
CAIROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,0,2,2
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,0,2,3
CAJUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,0,1,1
CALACOTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,0,1,0,3
CALAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,0,2,4
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,0,1
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,5,4,0,1,10
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,0,1,1
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,7,0,6,5,18
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,8,14,3,6,31
CARIPUYO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,2,3,3,8
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,3,4,4,12
CHARAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,1,2
CHAYANTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,2,3,7
CHUMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,0,0,1
CKOCHAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,2,10,5,20
CLIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,2,2,1,6
COBIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,7,9,5,7,28
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,82,87,63,51,283
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,15,6,13,13,47
"COLCHA ""K""",vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,4,1,0,7
COLLANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,6,5,11
COLOMI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,4,1,1,7
COLPA BELGICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,0,0,0,2
COLQUECHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,5,6,8,7,26
COLQUIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,3,0,0,4
COMARAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,2,0,0,3
CONCEPCION,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,1,4,4,11
COPACABANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,0,1
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,11,3,1,1,16
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,4,1,3,10
CORQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,0,1,2
COTAGAITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,10,8,2,0,20
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,1,3,6
CUEVO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,1,1,0,4
CULPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,8,5,16,9,38
CURVA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,0,1,1
DESAGUADERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,156,164,269,264,853
EL CHORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,0,0,2
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,1,46,38,87
EL PUENTE(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,0,1,1,4
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,20,14,0,0,34
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,2,1,1,4
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,1,0,2
FILADELFIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,3,0,2,6
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,8,3,3,5,19
GUTIERREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,2,0,2
HUACHACALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,0,0,1
HUANUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,4,5,8,20
HUARINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,0,0,2
ICHOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,0,1
ICLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,4,0,5
INCAHUASI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,8,6,2,2,18
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,3,0,1,5
IXIAMAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,3,2,5
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,3,1,0,7
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,148,161,133,130,572
LAGUNILLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,6,7,13
LAJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,2,3,5
LAS CARRERAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,1,3,5
LICOMA PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,2,0,0,4
LLALLAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,5,6,9,23
LLICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,21,21,2,2,46
MACHACAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,6,0,0,6
MACHARETI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,4,5,7,9,25
MAIRANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,4,0,3,10
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,0,0,1
MINEROS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,2,0,1,6
MIZQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,3,3,7
MOJOCOYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,2,0,0,3
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,4,3,3,13
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,14,9,11,17,51
MOROCHATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,3,0,3
OCURI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,5,0,0,5
OMEREQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,0,1,1
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,43,49,46,40,178
PADCAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,0,3,2,8
