municipality,group,variable,month,AQV femenino,TOTAL
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-05-01,1,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,5,5
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,4,4
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,3,3
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,3,3
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,4,4
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,1,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,1,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,16,16
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,70,70
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,3,3
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,18,18
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,9,9
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,1,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,22,22
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,4,4
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,11,11
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,26,26
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,3,3
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,4,4
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,16,16
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,3,3
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,6,6
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,15,15
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,7,7
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,1,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,1,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,7,7
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,12,12
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,3,3
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,5,5
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,32,32
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,43,43
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,6,6
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,1,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,12,12
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,1,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,3,3
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,2,2
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,1,1
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,3,3
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,3,3
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-06-01,1,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,5,5
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,3,3
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,5,5
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,2,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,5,5
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,2,2
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,5,5
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,19,19
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,64,64
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,8,8
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,23,23
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,5,5
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,2,2
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,10,10
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,10,10
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,4,4
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,20,20
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,16,16
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,9,9
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,2,2
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,10,10
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,4,4
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,4,4
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,2,2
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,6,6
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,22,22
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,4,4
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,9,9
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,2,2
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,2,2
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,3,3
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,3,3
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,16,16
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,2,2
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,3,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,39,39
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,2,2
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,31,31
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,5,5
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,2,2
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,4,4
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,1,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,19,19
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,3,3
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,4,4
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,6,6
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,5,5
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-07-01,6,6
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,2,2
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,2,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,4,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,6,6
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,2,2
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,2,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,18,18
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,79,79
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,2,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,26,26
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,4,4
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,23,23
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,7,7
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,29,29
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,18,18
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,5,5
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,2,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,7,7
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,6,6
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,22,22
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,3,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,10,10
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,3,3
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,10,10
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,2,2
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,26,26
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,43,43
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,3,3
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,6,6
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,2,2
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,4,4
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,14,14
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,4,4
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,3,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,11,11
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,4,4
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,3,3
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-08-01,1,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,5,5
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,6,6
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,5,5
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,4,4
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,3,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,11,11
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,93,93
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,35,35
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,7,7
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,21,21
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,12,12
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,29,29
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,3,3
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,18,18
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,18,18
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,3,3
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,27,27
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,8,8
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,6,6
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,4,4
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,16,16
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,3,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,6,6
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,3,3
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,4,4
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,8,8
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,28,28
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,3,3
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,2,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,51,51
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,2,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,4,4
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,3,3
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,2,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,34,34
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,1,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,2,2
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,4,4
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,5,5
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,3,3
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-09-01,4,4
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,8,8
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,1,1
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,2,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,4,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,8,8
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,3,3
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,2,2
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,4,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,5,5
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,78,78
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,2,2
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,1,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,2,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,48,48
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,5,5
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,12,12
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,19,19
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,3,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,2,2
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2013-10-01,29,29
